MOF,HENRY_AR_313_CORE,time_below_50_313_0.01,time_below_50_313_0.05,time_below_50_313_0.1,time_below_50_313_0.5,time_below_50_313_1,5bar_AR_313_CORE,15bar_AR_313_CORE
MAGBAZ_clean,122.2,43.8,68.7,89.7,145.0,149.5,226.3,637.9
MAGBON_clean,226.6,99.3,182.2,228.3,254.4,264.8,1080.1,2782.6
MAGNEQ01_clean,97.5,32.0,45.3,56.8,104.8,117.3,128.1,276.5
MAGNEQ_clean,98.6,32.2,43.6,55.1,105.8,119.2,126.5,273.6
MAHCEG_clean,370.8,121.5,140.7,161.9,243.0,289.5,298.9,648.1
MAHCIK_clean,371.2,122.6,141.5,161.4,258.4,285.2,283.5,637.1
MAHCOQ_clean,396.8,123.2,139.0,166.1,253.4,275.3,303.3,673.4
MAHTAR01_clean,264.1,105.7,193.1,252.9,317.4,317.5,667.6,1290.9
MAHTAR_clean,265.9,106.4,212.0,246.8,321.8,316.6,674.4,1278.0
MAJHUC_clean,398.4,125.3,171.9,201.0,372.3,420.0,462.5,532.1
MAJJUF_clean,161.3,47.0,59.2,70.3,125.3,141.6,154.3,319.5
MAJKAM_clean,439.1,180.8,342.0,414.9,448.4,499.5,2034.0,5485.8
MAKFIQ_clean,199.4,66.8,98.0,126.5,216.0,230.9,258.8,648.5
MAKFOW_clean,180.7,61.5,90.2,117.0,201.2,210.1,251.4,617.4
MAKGAJ_clean,177.2,62.6,89.7,115.3,197.3,206.3,246.2,610.8
MAKHAJ_clean,160.6,69.3,128.9,167.4,198.8,203.5,547.8,1031.3
MAKRAU_clean,226.5,78.6,118.1,152.7,252.7,270.1,313.0,744.1
MAKRIC_clean,237.1,92.0,167.9,216.6,269.0,266.4,589.0,1100.0
MAKXAZ_clean,433.9,193.8,385.0,459.9,527.6,541.4,1599.6,2823.4
MALFUD_clean,144.6,47.3,64.3,82.1,151.0,166.5,175.2,413.0
MALROJ_clean,154.7,52.0,76.0,99.0,174.0,180.6,228.2,655.6
MALRUM_clean,276.5,91.6,122.7,158.7,289.9,322.3,332.5,584.6
MALRUP_clean,147.7,51.4,78.1,102.8,175.4,179.8,247.8,715.6
MALSAW_clean,147.4,53.4,77.2,101.9,172.0,180.2,237.8,711.5
MALSEA_clean,146.9,55.1,78.4,101.6,171.6,180.6,241.7,708.0
MALSIE_clean,147.4,51.3,77.7,103.5,172.3,180.2,239.9,712.3
MALSOK_clean,147.5,51.8,78.8,102.5,172.2,178.6,243.2,720.0
MANDUD_clean,400.3,141.1,230.7,291.0,393.1,395.8,873.8,2281.6
MANLAP_ion_b,365.1,131.6,210.2,280.0,427.9,438.0,724.5,1922.9
MANLOD_manual,613.5,210.6,298.0,376.1,583.4,601.8,853.5,2586.7
MAPCIP_clean,116.8,42.1,60.3,80.1,126.3,131.4,183.7,482.8
MAPCUE_clean,383.3,166.8,299.2,381.7,448.9,446.2,1427.3,3151.5
MAPFIS_clean,252.6,92.0,153.7,207.1,288.4,296.1,541.7,1211.0
MAPLEX_clean,394.6,165.1,308.9,432.2,478.8,453.5,1474.3,3272.7
MAQBEO_clean,219.5,80.5,130.1,175.3,248.5,248.1,439.3,1028.8
MAQBIS_clean,282.1,102.1,154.9,207.0,301.2,300.3,498.9,1290.3
MAQMEZ_clean,304.0,128.8,239.0,304.0,349.8,356.2,1097.8,2072.9
MAQRAA_clean,148.5,54.7,92.6,121.1,178.8,182.0,308.6,755.4
MARJAQ_clean,156.5,72.8,133.0,160.8,179.4,186.7,689.2,1420.0
MARNOL_clean,226.8,84.1,144.9,181.4,254.5,257.8,484.9,1154.5
MARPOL_clean,586.8,196.8,231.6,282.7,505.6,544.9,557.8,837.5
MARXEK_clean,121.0,44.8,72.4,96.8,149.0,150.2,234.1,546.7
MASMIC_clean,123.8,41.4,56.0,72.1,132.7,149.5,163.4,406.3
MASZOX_clean,207.5,70.4,102.5,134.2,228.3,238.0,263.5,540.3
MASZUD_clean,205.9,70.2,99.5,129.8,224.5,238.2,260.7,522.9
MATBAM_clean,288.1,108.9,184.2,241.6,344.9,349.9,677.6,1557.4
MATBEQ_clean,402.3,150.9,258.6,327.8,429.6,432.2,917.6,2018.5
MATFIY_clean,296.3,100.3,152.3,191.5,325.7,344.2,415.4,1178.7
MATPOP_clean,530.8,227.4,418.0,527.0,616.0,625.7,2047.2,5292.5
MATPUV_clean,322.9,117.5,170.5,229.3,339.6,335.0,554.5,1361.5
MATTOR_clean,180.4,71.7,128.4,167.7,220.5,218.3,408.9,755.8
MATTUX_clean,297.3,129.5,246.4,304.2,353.0,366.4,1147.7,2505.4
MATWUC_clean,176.9,69.3,120.1,156.2,206.5,207.6,489.6,1193.0
MATXAJ_clean,238.9,83.6,128.9,163.5,250.2,261.0,400.2,1235.4
MAVFEV01_clean,136.8,48.3,72.5,96.5,159.7,166.4,218.8,612.6
MAVFEV_clean,137.7,49.7,74.4,96.8,160.6,169.3,225.1,617.6
MAVNUU_manual,261.7,105.0,182.5,236.1,299.7,294.4,696.7,1553.0
MAVRAE_clean,299.5,100.5,146.7,180.2,300.9,297.8,429.5,1270.3
MAWFEY_clean,745.8,231.6,289.1,326.2,444.9,534.7,548.6,1202.5
MAWFIC_clean,242.5,81.6,108.1,138.5,233.1,249.7,280.9,794.2
MAWTUC_clean,188.6,71.0,117.7,157.0,218.0,220.1,435.0,931.5
MAWVAK_clean,188.7,69.1,113.4,152.6,222.3,221.6,417.7,951.9
MAXHOJ01_clean,178.7,55.0,63.8,68.6,114.8,147.8,213.7,212.5
MAXHOJ02_clean,179.2,57.3,61.2,68.5,116.2,149.2,208.1,212.8
MAXHOJ_clean,341.8,109.1,131.5,157.9,281.2,353.2,385.7,470.8
MAXHUP_clean,301.8,75.7,88.0,103.3,183.8,240.5,295.0,309.9
MAYJOM_clean,201.5,74.8,123.1,161.5,224.1,226.7,451.2,1056.8
MAYKOO_clean,216.1,70.5,96.0,122.9,213.5,225.9,252.8,689.2
MAZSOX_clean,194.3,72.0,127.5,170.4,223.3,217.7,467.2,1055.3
MAZSUD_clean,175.6,65.2,108.9,151.8,208.4,209.2,391.1,908.3
MEBMEM01_clean,254.8,75.8,97.7,102.4,179.8,230.8,299.4,314.8
MECWIB_clean,700.0,276.0,491.6,614.7,747.2,733.4,2202.6,5038.5
MEFJUE_clean,202.0,75.9,126.8,169.5,234.8,238.4,497.7,1366.7
MEFYUT_clean,241.9,93.3,158.1,217.2,292.8,292.9,620.2,1420.9
MEFZUU_manual,989.6,302.2,386.2,456.7,637.2,680.6,774.4,2080.9
MEGBAD_clean,172.5,59.5,86.5,115.0,192.5,200.0,252.1,681.7
MEGBEH_manual,170.2,58.4,85.0,112.3,189.0,199.7,242.5,693.0
MEGFIN_clean,317.3,101.7,130.6,162.3,284.6,281.3,308.6,601.9
MEHMET_clean,162.4,50.4,59.2,65.8,108.7,130.9,147.8,206.3
MEJMOE_clean,353.4,128.9,219.4,281.6,388.0,394.9,948.2,2935.5
MEJQEZ_clean,207.3,94.6,168.2,216.9,249.0,252.4,633.6,1064.6
MEJQID_clean,204.4,88.8,168.5,214.2,248.6,249.5,658.0,1150.3
MEJQOJ_clean,203.7,90.2,166.6,210.0,245.5,248.8,661.0,1202.5
MEJZEI_clean,290.4,98.7,132.1,170.0,305.1,335.6,343.5,517.3
MEJZIM_clean,286.9,101.1,133.5,173.6,300.8,330.1,342.7,528.1
MEJZOS_clean,384.9,137.4,197.3,258.5,441.4,473.1,493.4,945.5
MEJZUY_clean,388.5,135.0,202.3,264.4,436.4,453.1,482.4,904.3
MEKBAH_clean,400.8,133.3,201.1,270.3,431.5,450.3,494.7,942.0
MEKDUC_clean,235.5,97.3,174.9,229.2,285.4,285.1,531.0,877.0
MEMGAN_clean,140.1,61.6,114.1,146.9,170.3,176.4,521.6,1009.5
MEQHUL01_clean,180.8,58.3,75.7,95.3,175.0,200.1,215.2,409.2
MEQHUL_clean,181.4,58.8,76.6,96.5,180.0,206.6,218.2,419.1
METYIU_clean,227.6,74.8,98.0,120.6,226.1,258.7,272.8,455.8
MEWNEH_clean,211.5,74.0,114.4,154.9,242.8,242.5,316.5,669.4
MEXDEY_clean,242.5,100.9,187.3,233.8,299.3,297.1,650.5,1178.5
MEXJAC_clean,74.6,24.3,31.8,39.1,74.4,86.2,94.8,171.9
MIBMER_clean,314.3,109.8,158.7,217.3,303.7,315.0,502.3,1455.2
MICDEJ_clean,207.8,75.7,121.7,161.2,248.6,247.2,346.8,755.2
MIDCAF_clean,368.6,135.5,204.3,274.5,418.0,417.2,753.5,2284.8
MIDSUP01_clean,147.9,48.3,65.4,82.9,151.0,170.0,184.4,427.2
MIDSUP_clean,222.6,74.8,110.6,141.8,240.8,259.8,300.2,831.2
MIFGEP01_clean,307.9,127.5,227.4,294.5,368.8,364.5,994.6,2343.9
MIFGEP_clean,311.7,125.9,227.0,293.4,380.8,370.3,1011.5,2364.0
MIFKUJ_clean,276.2,113.6,207.6,264.8,341.2,340.2,920.7,2189.0
MIFLIY_clean,156.2,50.7,72.6,91.3,165.0,180.4,195.7,461.4
MIFNUM_clean,423.4,131.4,168.9,205.1,338.7,366.0,389.1,594.8
MIFPUO_clean,305.3,119.7,200.2,266.9,356.3,342.5,623.6,1180.3
MIFQOJ_clean,217.8,76.6,117.8,154.6,247.7,255.7,292.2,547.4
MIFROK_clean,422.8,128.3,169.6,211.6,351.4,372.5,386.2,645.2
MIFSAX_clean,412.5,127.1,168.1,201.5,347.7,369.2,383.3,648.9
MIFSUR_clean,427.6,140.4,180.2,219.5,387.1,423.9,433.7,703.3
MIFTEC_clean,382.4,127.4,164.8,205.1,345.4,379.1,379.5,641.2
MIFTIG_clean,377.4,131.4,165.7,196.4,337.8,377.4,387.9,633.0
MIFTUS_clean,412.4,130.1,169.9,205.0,356.1,375.9,403.1,623.4
MIFVEE_clean,406.5,125.8,166.8,204.2,340.5,364.5,386.7,637.8
MIHLAR_clean,315.2,106.2,145.7,186.5,321.8,350.6,369.4,700.8
MIHLEV_clean,219.0,78.1,112.1,146.9,251.9,261.8,282.1,502.1
MIHLIZ_clean,303.7,102.7,150.0,195.2,333.3,349.6,379.8,730.7
MIHLOF_clean,277.2,99.4,140.7,184.4,311.8,324.9,359.7,701.2
MIJHOD_clean,158.7,65.1,108.4,145.1,188.2,189.9,423.7,904.5
MIJMAU_clean,334.1,107.2,141.3,172.0,328.2,375.5,398.4,677.3
MIKDUH_clean,186.2,67.8,106.2,143.9,219.6,223.6,355.0,912.4
MIKJAR_clean,489.5,187.3,328.1,433.7,572.0,576.8,996.0,1864.4
MILQIJ_clean,151.3,79.8,151.6,181.7,194.0,210.3,541.8,792.6
MILROQ_clean,964.2,333.2,437.1,502.7,734.5,757.7,910.4,2514.1
MIMFOF_clean,205.0,161.5,242.9,250.8,402.8,683.3,1503.8,1955.2
MIMKIE_clean,144.0,52.0,81.0,106.2,172.3,175.1,229.9,531.6
MIMSIM_clean,394.7,148.7,245.4,316.2,403.1,393.0,756.1,1746.9
MIMSOS_clean,452.7,170.9,279.7,367.8,500.9,486.1,856.5,1937.6
MIMSUY_clean,364.7,139.2,232.3,310.3,418.9,417.1,751.4,1695.5
MIMVEJ_clean,221.3,134.2,242.6,264.0,282.2,422.2,1118.2,1529.7
MINCET_clean,500.0,178.2,289.3,377.5,508.4,506.3,1286.6,3874.7
MINCIX_clean,197.6,69.8,105.5,142.9,229.3,232.6,348.0,1015.7
MINCUJ_clean,202.5,74.4,106.8,140.7,236.4,239.8,333.7,1025.3
MINVOU01_clean,123.4,44.8,66.2,88.3,143.3,150.2,198.7,524.1
MINVOU_clean,124.0,44.0,65.7,88.0,144.5,150.3,198.4,522.4
MINVUA01_SL,181.9,60.9,99.1,130.6,202.1,207.2,341.8,926.3
MINVUA_SL,174.6,63.8,102.2,138.5,212.6,225.2,356.5,949.8
MIPHEA_clean,2947.1,945.7,1222.9,1458.6,1951.3,1913.4,3661.0,10287.1
MIQLII_clean,159.7,57.5,96.3,129.7,184.2,185.0,383.9,962.8
MIRLAB_clean,188.3,55.4,64.6,75.0,138.5,172.9,217.2,232.7
MISQIQ01_clean,206.1,233.4,256.6,275.2,737.7,1011.4,1408.7,1560.5
MISQIQ02_clean,201.3,230.0,250.2,274.5,756.4,954.3,1360.5,1513.8
MISQIQ03_clean,172.1,185.8,211.6,217.3,494.5,645.2,921.5,1070.1
MISQIQ04_clean,202.6,231.0,250.6,273.5,726.1,960.4,1364.4,1533.2
MISQIQ05_clean,207.0,232.3,255.0,273.3,730.1,983.6,1368.0,1551.5
MISQIQ06_clean,205.8,234.0,256.0,276.7,746.9,990.7,1377.3,1561.7
MISQIQ07_clean,201.2,232.7,248.3,277.4,717.7,961.7,1383.6,1524.0
MISQIQ_clean,208.0,230.8,252.7,276.3,742.5,974.1,1378.6,1563.4
MITGOL_clean,176.4,57.0,84.2,110.7,191.0,201.6,221.5,454.2
MITSAK_clean,130.3,46.1,70.9,97.3,153.6,155.4,233.7,624.6
MITSUE_clean,126.7,45.7,71.4,93.8,153.0,156.3,234.6,652.7
MIVFEE_clean,197.3,70.2,108.2,146.4,222.7,227.1,338.3,904.9
MIVFOO_clean,187.1,65.5,99.5,131.1,208.3,218.6,305.9,849.3
MIXBAY_clean,125.9,42.4,59.8,80.9,141.0,148.5,169.7,470.4
MIXBEC_clean,346.7,117.4,168.8,202.6,298.6,303.4,469.3,1286.3
MIXBIG_auto,169.0,57.2,81.2,105.8,173.9,185.0,229.8,637.5
MIXYID_clean,233.2,88.8,152.2,196.2,268.7,270.0,518.2,1214.2
MIXYOJ_clean,304.0,159.5,288.2,327.7,340.2,483.0,1636.5,2755.3
MIXZOK_clean,194.7,68.0,100.4,134.9,223.1,233.3,319.4,976.5
MIYWIB_clean,209.2,71.0,96.1,121.3,224.5,248.5,268.2,623.1
MIZKAI_clean,316.6,136.3,247.3,301.4,335.3,362.1,1224.3,2423.0
MIZKOW_clean,317.7,102.3,132.9,166.0,310.5,348.8,371.8,606.5
MIZPUI_clean,168.6,55.7,84.3,110.2,182.5,188.3,226.9,568.3
MOCKAR_clean,101.3,33.3,44.9,57.0,104.6,118.2,127.8,288.5
MOCKEV_clean,100.2,32.2,42.7,52.5,98.2,113.6,124.4,246.9
MODJOG_clean,143.3,54.0,84.8,112.8,170.0,171.6,314.1,902.0
MODMIB_clean,126.0,40.3,52.0,63.7,119.9,140.9,152.5,283.8
MODNOI_ion_b,321.5,112.5,169.1,231.2,381.6,383.8,488.3,1352.1
MODNUO_ion_b,316.3,122.1,180.2,216.2,380.2,381.5,473.3,1286.0
MOFBIU_clean,455.8,261.7,307.2,395.8,523.3,525.3,933.9,1830.3
MOFKUO_clean,225.3,71.9,91.9,113.6,209.1,240.7,260.7,460.0
MOFLAV_clean,590.5,188.1,254.5,331.9,548.6,583.7,665.2,1828.5
MOGNAY_clean,199.0,74.5,121.2,155.9,234.3,242.1,401.1,987.8
MOGXUB_clean,189.3,65.1,95.1,123.0,211.2,229.7,240.9,481.4
MOJNAC_clean,216.8,76.2,119.5,157.6,250.5,251.5,357.6,857.3
MOKVOZ_clean,274.5,104.4,181.3,232.2,285.2,278.5,837.7,2333.1
MOLKAB_clean,268.8,101.4,164.0,218.8,307.8,304.9,564.2,1287.5
MOLQEL_clean,146.3,57.2,88.7,119.2,176.0,178.1,336.1,902.1
MOLRIP_clean,212.2,69.3,85.3,105.9,194.0,231.1,250.8,312.3
MOMRIR_clean,695.6,300.0,548.0,656.9,712.1,729.3,2003.4,3252.4
MOMSIS_clean,216.2,81.1,140.2,183.2,246.0,246.5,543.7,1367.0
MOPKEJ_clean,217.7,217.4,266.9,267.7,735.4,1175.2,2569.9,3832.0
MOPQIT_clean,212.9,73.3,110.3,143.1,241.1,251.3,279.5,547.2
MORFEG_clean,505.5,189.3,304.7,371.1,475.8,465.4,1005.6,1975.4
MORZID_clean,177.8,204.3,219.5,287.4,911.9,1198.7,1786.2,2062.9
MOSBIG_clean,136.7,46.5,58.2,72.7,134.5,152.7,162.6,325.3
MOSDUT_clean,248.6,91.9,152.4,202.9,284.3,288.2,554.0,1334.9
MOTMAK_clean,207.1,78.9,132.1,179.5,239.3,243.7,451.0,893.8
MOTVOI_clean,209.7,74.0,116.1,153.1,234.3,238.4,386.7,957.1
MOVGUB_clean,247.8,97.9,172.4,218.3,288.3,289.9,702.5,1638.9
MOVHEM_clean,248.7,98.0,167.1,217.0,284.0,285.9,700.4,1618.7
MOVKOZ_clean,250.0,100.4,175.6,239.0,294.9,288.8,825.9,1957.0
MOXBOS_clean,276.3,87.1,132.7,159.7,291.1,322.1,346.7,898.6
MOXKAN_clean,553.2,195.5,309.9,397.9,595.2,599.8,836.4,1828.7
MOXNIY_clean,242.9,87.9,134.3,177.7,281.5,284.6,372.1,819.2
MOXNUJ_clean,145.3,46.6,57.9,71.2,133.4,161.9,175.7,283.3
MOXNUK_clean,363.1,134.1,227.9,300.6,428.2,398.2,794.9,1737.1
MOXPAR_clean,742.1,487.4,806.1,815.1,1048.8,1662.7,4571.0,7082.5
MOXPUL_clean,149.3,47.4,59.7,73.4,130.2,152.2,164.3,235.9
MOYMET_clean,322.5,106.7,160.4,205.8,348.0,362.9,481.0,1252.0
MOYMUJ_clean,607.1,234.1,402.6,515.7,634.0,626.3,1623.6,3394.7
MOYNIY_clean,430.7,165.5,289.4,374.9,490.4,493.2,1027.3,2104.9
MOYTUR_clean,603.0,221.7,365.8,505.9,641.4,616.0,1705.0,4030.4
MOYYEF_clean,266.3,98.8,165.1,220.8,317.6,317.7,600.1,1584.3
MOYYIJ_clean,131.9,45.0,63.1,82.8,144.0,156.6,177.0,414.4
MOYZIK_clean,121.7,36.8,53.5,65.1,114.3,122.2,146.7,483.8
MUBQIJ_clean,758.8,348.4,575.2,624.4,703.5,777.8,2856.6,6162.4
MUBZOA_auto,213.9,74.1,96.3,118.8,222.0,242.7,263.9,637.6
MUBZUG_auto,224.8,74.1,102.7,129.2,235.0,257.5,281.6,722.0
MUDLON_clean,262.8,94.8,154.0,205.3,295.9,296.7,515.9,1330.0
MUDTAH_clean,302.4,107.7,165.6,221.5,321.8,337.7,597.7,1789.6
MUDTEL_clean,298.5,105.5,164.3,220.4,322.5,336.5,551.0,1662.4
MUFXUI_clean,262.7,99.2,160.8,216.8,313.6,313.2,585.2,1466.1
MUFYAP_clean,262.7,99.1,162.5,215.8,311.9,315.0,577.3,1463.6
MUFZIY_clean,295.6,128.0,241.5,296.5,330.0,343.9,1105.3,2218.4
MUGFOK_clean,383.4,139.0,215.2,294.3,442.6,463.9,665.4,1558.4
MUGHED_clean,251.5,98.2,181.4,234.5,282.5,280.9,783.0,1622.2
MUGQAI_clean,237.1,98.8,179.6,229.7,292.1,289.8,432.9,641.7
MUGXIX_clean,326.9,142.3,257.4,325.8,380.2,387.7,1404.7,3216.3
MUHNAG_clean,202.9,84.8,154.5,204.5,257.0,252.7,481.9,783.9
MUHNUA_clean,329.3,114.7,181.6,236.0,352.2,357.4,511.6,1063.4
MUHPAI_clean,211.3,75.7,121.6,159.4,245.6,265.6,276.7,458.5
MUJRIT_clean,213.1,68.7,87.8,107.0,198.1,229.1,248.7,366.9
MUKQUG_clean,291.0,108.8,185.6,238.8,305.5,298.2,727.9,1821.9
MUKRAN_clean,315.1,120.7,195.6,253.4,310.0,315.1,742.7,1887.1
MULQOA_clean,208.3,80.7,138.8,185.4,252.4,251.8,550.4,1392.8
MULSER_clean,167.2,64.7,109.6,141.0,201.3,200.9,416.6,1073.9
MULXOH_clean,238.5,85.6,132.8,175.1,283.0,291.0,428.4,1085.1
MULXUO_clean,318.7,107.2,182.5,231.1,312.7,308.1,737.5,1685.8
MUMYAW_clean,358.8,110.9,123.4,128.2,191.3,242.7,378.4,388.9
MUNDAC_clean,140.5,50.6,81.1,108.4,165.8,166.4,236.8,599.1
MUNDEG_clean,328.1,117.1,193.7,261.4,372.6,369.1,777.8,2341.4
MUNDOQ_clean,176.2,59.6,83.1,104.1,182.0,192.2,218.5,594.7
MUNLUE_clean,184.2,63.9,91.3,119.2,207.1,211.9,251.1,623.3
MUNNUF_clean,299.9,115.2,209.5,264.2,338.0,334.3,922.7,2275.4
MUNPAN_clean,279.8,107.0,182.7,246.0,332.5,330.1,769.1,2128.3
MUNPER_clean,280.5,113.9,198.1,254.5,330.5,331.6,850.5,2172.7
MUPTAU_clean,265.1,97.8,163.9,218.3,321.4,317.9,576.4,1388.6
MUQSAU_clean,247.5,84.0,125.2,166.9,275.6,275.3,353.6,940.8
MURBEI_clean,126.1,51.1,84.5,109.7,151.5,152.9,366.1,974.7
MURCAD_clean,162.1,56.6,84.7,114.8,189.1,194.3,245.5,602.2
MURCIL_clean,194.2,61.1,72.3,84.4,153.9,193.3,233.0,257.3
MURCOR_clean,198.4,66.4,73.7,86.8,158.4,198.4,234.2,257.5
MURFIQ_clean,353.8,114.2,129.3,143.3,253.5,306.3,371.9,405.4
MURTUO_clean,321.1,115.0,166.3,227.9,370.3,394.1,428.6,930.1
MUSCAG_clean,435.3,175.2,293.7,406.2,506.9,495.9,1144.7,2574.6
MUSCIN_clean,287.7,107.7,179.2,236.4,333.3,331.0,713.3,1977.8
MUSSIE_clean,229.8,99.4,184.9,232.6,275.7,276.1,884.1,1833.3
MUTCEL_clean,401.9,120.0,193.6,243.2,337.6,337.7,626.5,1512.3
MUTDIQ_clean,228.9,84.8,126.7,161.5,247.9,256.5,390.5,1108.9
MUTVUT_clean,405.6,139.9,208.4,280.0,476.3,477.0,514.2,951.0
MUVGOA_clean,235.6,111.4,212.5,262.8,279.2,296.6,950.4,1852.7
MUVGUG_clean,178.2,79.5,150.4,186.1,211.1,211.5,603.2,1121.1
MUVHER_clean,174.4,82.0,150.7,196.2,209.2,215.3,627.0,1175.6
MUVJAP_clean,240.7,88.2,154.7,200.2,247.5,247.7,662.1,1607.9
MUVJIX_clean,228.1,89.0,162.8,204.6,272.6,275.7,601.9,1398.0
MUVLUM_clean,216.3,77.5,126.0,168.3,250.2,257.1,422.8,1140.6
MUVMOG_clean,226.7,171.7,282.6,274.0,445.8,842.1,2343.8,3388.4
MUVNAT_clean,185.7,62.8,88.7,115.4,204.2,220.5,244.0,600.8
MUVNEX_clean,356.5,121.9,196.9,257.4,382.8,395.9,674.1,1941.3
MUVROM_clean,711.9,290.2,515.8,613.9,637.5,722.9,2101.3,3792.5
MUWQEB_clean,177.1,62.0,95.1,125.0,198.2,208.3,311.0,868.6
MUWRON_clean,244.6,86.4,137.1,179.0,247.9,246.6,489.7,1295.0
MUZGAQ_clean,629.1,199.5,280.6,335.3,556.6,591.3,626.5,1352.2
MUZKAV_clean,521.1,180.4,237.3,274.9,406.8,398.0,457.0,1269.7
MUZKEZ_clean,506.4,141.1,173.7,199.5,300.2,339.9,414.4,949.0
MUZVUA_clean,180.0,61.5,91.5,120.2,204.3,208.4,257.6,644.8
NABMUA01_clean,182.0,74.5,137.5,174.8,222.2,221.0,539.1,1088.3
NABMUA_clean,183.1,74.3,134.5,176.5,221.0,219.1,534.9,1064.0
NACVUI_clean,187.8,70.8,125.1,162.2,227.2,225.9,409.7,831.5
NACYAU_clean,211.2,66.4,84.0,100.1,167.7,181.6,195.1,486.6
NACYOG_clean,261.9,97.2,161.5,211.4,311.1,314.4,504.9,1091.1
NACYUM_clean,261.0,99.8,159.8,212.3,307.1,311.9,477.3,965.1
NADKEK_clean,144.8,44.2,46.8,49.4,67.8,86.6,154.9,172.1
NADNEM_clean,225.1,88.0,146.5,194.8,262.2,272.2,402.1,773.0
NADZEZ_clean,269.7,144.5,271.0,312.2,337.6,415.3,1253.7,2012.2
NADZID_clean,191.4,104.0,199.9,228.3,236.4,318.3,946.0,1486.2
NAFSOF_clean,97.3,31.2,39.6,46.3,83.6,97.5,107.7,199.8
NAGBUU_clean,479.4,185.7,323.6,443.3,565.6,548.0,1098.1,2111.8
NAGCAB_clean,565.1,178.4,190.6,204.5,321.0,373.9,419.1,610.2
NAGQET_clean,242.5,84.0,131.2,175.8,272.2,285.0,340.5,699.5
NAGQOD_clean,564.7,199.2,287.3,371.4,614.0,621.7,806.8,2105.7
NAHFIO_clean,602.8,239.1,404.3,524.6,715.8,704.9,1535.9,3786.2
NAHHAI_clean,158.3,55.2,87.7,116.6,181.2,185.5,278.4,670.1
NAHHOW_clean,238.8,84.3,133.1,169.2,241.8,242.0,472.1,1333.0
NAHNES_clean,360.4,129.2,195.4,253.8,358.0,373.3,676.2,2011.4
NAJQUN_clean,348.8,161.3,298.0,374.5,422.0,443.6,1460.9,3080.2
NAJSUP_clean,246.1,101.8,187.3,238.6,288.3,285.2,856.2,1954.6
NAJTAW_clean,184.6,68.5,113.7,149.1,213.1,211.9,396.0,918.4
NAKLIW_clean,173.1,64.2,109.0,143.6,194.2,199.5,406.9,957.9
NALWOO_clean,254.7,90.6,140.7,194.9,294.0,303.6,459.0,1229.9
NALYEG_clean,148.8,49.1,67.5,86.2,160.1,171.8,189.6,443.7
NAMDUD_clean,703.5,340.7,614.9,739.1,753.3,892.3,4141.7,10762.9
NANPUN_clean,83.0,23.8,30.3,36.9,69.6,82.8,92.8,156.0
NANTII_clean,157.9,47.7,67.2,87.2,154.2,162.8,192.0,563.5
NANYUX03_clean,129.9,47.0,77.1,101.9,155.6,155.8,256.2,628.7
NAPNEA_clean,1199.1,426.5,558.3,642.5,895.0,895.1,987.3,1828.2
NAPZOV_clean,146.0,55.4,92.5,125.9,175.9,179.7,306.0,590.3
NAQLAT_clean,368.8,185.9,347.2,417.3,437.1,515.2,1831.7,3301.0
NAQQED_clean,166.8,56.6,80.8,105.5,182.5,189.5,245.3,715.7
NAQQIH_clean,168.2,57.9,86.3,113.5,182.1,193.0,264.2,809.2
NAQQON_clean,166.0,57.3,84.2,107.4,207.1,189.4,239.2,726.1
NAQQUT_clean,171.9,57.0,82.9,108.5,181.4,194.5,240.8,729.0
NAQRAA_clean,167.1,56.7,81.7,105.1,182.0,190.0,246.7,715.4
NAQREE_clean,172.1,56.7,82.2,107.0,178.8,191.0,239.1,739.5
NARMUR_clean,245.0,80.3,102.5,129.1,239.1,278.7,301.8,417.9
NARPOO_clean,221.4,83.5,141.3,180.6,264.2,267.8,404.1,828.3
NARPUU_clean,214.5,80.8,132.5,172.8,255.9,255.9,391.7,804.8
NASREH_clean,113.1,38.8,58.6,74.2,123.7,130.5,159.7,405.4
NASRIL_clean,116.5,41.2,58.1,74.3,126.6,133.1,158.6,429.1
NASROR_clean,300.3,126.8,221.6,278.6,345.2,341.1,1029.7,2571.8
NATFAS_clean,248.2,113.1,209.4,252.9,279.3,300.2,1176.1,2384.8
NATHOH_ion_b,317.4,114.6,173.8,212.9,365.1,369.4,457.8,1159.0
NATHUO_clean,263.0,97.3,158.7,215.8,295.5,294.6,561.4,1436.6
NATKIF_clean,209.9,73.5,104.1,136.1,228.0,220.4,317.6,966.8
NATKOL_clean,227.0,78.0,112.9,145.8,228.4,239.3,339.5,955.4
NATXOW_clean,261.9,78.7,115.4,147.8,249.6,260.3,304.4,743.5
NAVJAW01_clean,156.1,53.5,79.4,102.5,178.8,190.4,225.3,636.0
NAVJAW_clean,157.5,54.0,80.2,105.0,183.8,191.7,242.7,698.9
NAVLIG_clean,216.3,80.2,131.0,177.7,259.3,261.8,404.1,835.5
NAWDUN_clean,339.9,124.8,190.7,248.4,344.1,350.0,676.5,1619.4
NAWKII_clean,311.9,133.7,246.8,311.4,363.9,369.4,1194.4,2602.1
NAWWUG_clean,233.8,94.6,167.7,225.4,282.7,280.8,671.7,1530.9
NAWXER_clean,130.0,45.0,67.9,87.9,145.7,150.9,200.4,590.5
NAXKOO_clean,170.6,81.0,151.4,186.3,209.0,227.1,910.4,2000.7
