MOF,15bar_AR_313_CORE,5bar_AR_313_CORE,HENRY_AR_313_CORE,time_below_50_313_0.01,time_below_50_313_0.05,time_below_50_313_0.1,time_below_50_313_0.5,time_below_50_313_1
AMAGAX_clean,3301.0,1752.4,486.6,204.3,383.8,481.7,552.7,558.4
AMILOY_clean,1759.3,792.7,405.6,151.4,248.6,310.9,421.7,422.0
AMILUE_clean,1509.0,658.1,329.6,121.6,209.2,280.9,367.3,363.0
AMIMAL_clean,1741.2,772.3,409.4,151.8,249.1,324.9,413.4,422.1
AMIMEP_clean,1561.0,676.9,356.4,125.8,217.8,283.0,380.1,383.7
AMIZIG_clean,789.0,386.4,348.9,99.6,145.6,192.0,328.4,343.8
AMODUC_clean,661.2,223.5,168.7,54.1,77.9,100.3,176.9,189.0
AMOFAK_clean,600.8,198.7,180.0,53.9,73.4,94.1,159.1,173.0
AMOYOR_clean,1156.1,599.2,339.3,130.2,205.3,271.2,391.9,387.0
AMUFOF_clean,602.7,276.0,222.4,72.7,106.3,140.1,239.3,255.7
AMUPOP_clean,1997.1,1173.3,482.6,190.8,350.7,430.8,519.1,517.1
AMUWIP_charged,,,,121.7,174.6,230.4,337.7,335.1
AMUWUB_clean,385.8,224.1,197.9,59.5,76.4,94.9,173.6,207.3
AMUXAI_clean,440.2,271.0,234.1,71.6,90.5,110.6,207.8,248.7
ANAWIX_clean,853.8,389.3,188.6,68.5,116.1,151.3,217.0,213.2
ANAWOD_clean,2292.8,938.8,255.3,102.3,180.3,223.3,274.6,268.0
ANEHEI_clean,932.8,414.2,260.7,89.3,138.8,186.3,292.0,331.5
ANENEN_clean,440.1,246.1,221.6,67.0,95.9,122.8,215.6,233.3
ANENIR_clean,428.9,256.6,233.9,70.2,103.3,129.9,227.3,245.1
ANIDIL_clean,3240.3,1452.7,838.0,291.8,467.7,617.2,893.6,871.3
ANOMOG_clean,915.1,313.6,198.2,66.7,102.3,131.1,199.9,203.7
ANOMUM_clean,699.0,251.9,150.9,51.9,79.6,104.0,168.3,174.9
ANONAT_manual,662.3,233.5,154.9,51.8,77.4,103.2,170.0,181.2
ANUGEW_clean,1917.2,604.0,295.4,101.3,163.0,209.3,320.1,323.2
ANUGIA_clean,475.7,176.6,141.5,47.0,63.5,79.1,142.2,156.2
ANUGOG_clean,903.0,292.2,193.8,64.3,95.0,126.9,207.8,215.2
APACAX_clean,557.1,251.5,157.2,50.4,77.2,100.5,148.0,150.6
APARAM_clean,1172.4,564.7,280.1,106.2,189.6,248.1,323.9,325.1
APAYIB_clean,2377.6,1037.8,283.3,114.9,214.4,268.8,315.3,315.4
APAYOH_clean,2421.3,1031.4,287.5,115.4,206.4,263.3,318.7,326.9
APAYUN_clean,1049.0,444.7,206.6,73.9,121.8,162.1,223.4,223.8
APAZAU_clean,1691.3,675.9,267.6,98.6,163.8,216.3,280.1,285.4
APAZEY_clean,1682.6,661.8,266.1,102.0,162.9,217.1,282.3,286.2
APAZIC_clean,1644.3,616.5,268.5,96.5,158.3,203.7,287.2,285.2
APAZOI_clean,2274.7,938.6,276.1,110.2,203.2,259.9,310.9,314.8
APEBED_clean,686.7,405.0,196.7,69.8,126.2,165.5,209.4,210.9
APEBEE_clean,1245.9,619.7,260.0,99.0,171.8,224.3,296.8,298.0
APEBII_clean,3574.3,1826.3,384.0,250.3,370.2,374.1,434.1,642.5
APEBOO_clean,7106.7,3950.0,466.6,341.4,399.5,408.6,851.2,1379.6
APEBUU_clean,1273.6,564.8,426.1,145.1,215.9,282.1,435.4,440.5
APUPEH_clean,93.5,81.0,86.6,26.2,29.2,33.8,53.6,66.1
AQEGUY_clean,1475.6,724.1,267.7,106.0,191.4,248.6,305.5,302.1
AQEQES_clean,715.3,288.0,152.4,52.9,84.7,117.7,171.6,174.3
AQEQIW_clean,816.5,341.5,156.8,53.7,90.1,120.2,170.3,179.8
AQERUL_clean,14935.0,11913.0,1241.2,1020.1,1119.7,1213.3,4237.5,6061.0
AQIQAU_clean,4274.9,1561.3,450.8,173.9,307.1,407.8,503.4,508.1
AQIXUU_clean,1132.7,808.2,313.6,132.6,247.3,322.7,368.3,364.2
AQIXUV_clean,1391.5,556.4,476.4,150.6,208.2,267.9,463.4,500.6
AQOLEZ_clean,1154.3,427.4,217.0,78.0,127.5,165.4,241.3,245.9
AQOLID_clean,5570.0,2365.0,1753.8,566.2,762.9,969.9,1148.4,1153.0
AQOLOJ_clean,2353.7,1068.1,248.2,114.9,210.7,252.1,283.8,295.9
AQOLUP_clean,3750.3,1425.1,1258.1,411.1,533.3,622.4,800.8,808.9
AQOMAW_clean,1503.9,593.7,254.0,90.6,153.7,201.6,275.1,275.0
AQOMEA01_clean,3541.6,1391.9,1503.0,402.6,548.9,666.4,805.6,813.3
AQOMEA_clean,3662.4,1390.2,1388.8,411.4,525.8,642.1,821.2,813.2
AQOTIK_clean,726.8,312.2,135.3,43.3,77.0,102.2,137.1,143.3
AQUCOF_clean,1196.6,404.7,255.9,86.6,132.7,173.1,290.2,294.2
AQUCOG_clean,2559.6,867.7,295.9,110.7,191.5,252.3,343.3,346.6
AQUCUM_clean,2618.9,884.3,298.8,112.7,195.4,254.2,343.3,344.4
AQUDAS_clean,1162.1,407.4,256.1,86.7,130.8,174.5,286.1,290.0
AQUDAT_clean,626.8,344.4,286.4,92.9,134.2,178.3,309.4,322.2
AQUDEX_clean,629.3,354.1,290.9,93.2,137.7,182.7,305.2,323.5
AQUDIB_clean,2549.8,856.4,301.7,111.9,191.8,251.7,341.3,349.4
AQUDOH_clean,620.8,348.0,290.2,92.4,135.8,179.7,305.7,331.3
ARADEE_clean,2180.0,791.9,245.2,95.1,166.4,216.2,275.5,276.9
ARAFEF_clean,1051.2,357.9,207.5,65.9,101.0,134.1,215.1,213.9
ARAFIJ_clean,1053.0,368.6,213.9,65.5,105.3,147.1,215.4,220.8
ARAFOP_clean,1759.8,807.6,324.8,111.4,204.3,262.6,330.3,329.4
ARAGOR_clean,2026.3,859.9,278.1,108.9,194.0,251.9,313.2,317.7
ARINOF_clean,1300.1,636.8,333.3,120.0,197.7,262.6,383.7,379.2
ARINUL_clean,1149.1,551.2,355.7,107.9,173.5,243.5,358.4,345.5
AROFAP_clean,913.0,442.8,220.6,81.2,137.8,179.5,247.0,248.9
AROFET_clean,760.9,279.4,200.0,65.0,96.0,124.5,211.0,222.5
ARUYES_clean,1372.5,651.5,230.0,88.6,158.5,208.2,256.5,258.0
ARUYUH01_clean,1812.7,919.2,197.6,80.9,156.0,189.4,215.1,236.8
ARUYUH_clean,1639.2,796.2,197.8,78.7,149.1,186.4,214.1,221.7
ASACON_clean,729.2,364.7,212.7,74.2,122.4,160.3,220.9,224.0
ASADAA_clean,727.9,317.2,223.9,76.3,114.2,149.1,240.5,250.3
ASAHEJ_clean,666.5,294.6,260.4,82.2,107.0,136.1,248.7,284.2
ASANAL_clean,1012.1,480.8,311.6,107.1,166.1,224.9,334.4,331.6
ASECUY_clean,1707.9,707.8,419.3,143.8,218.7,287.1,440.6,447.6
ASEJOZ01_clean,909.7,402.9,321.4,100.2,155.4,198.1,341.7,341.4
ASEJOZ_clean,399.9,226.9,201.4,62.9,87.3,109.0,195.9,215.1
ASEKAM_clean,1543.9,687.6,240.8,93.3,166.8,219.7,280.0,280.6
ASEXED_clean,,,,225.6,392.6,427.0,470.9,817.1
ASINAT_clean,1566.7,581.0,310.7,106.6,170.9,221.4,337.7,343.6
ASINEX_clean,6834.8,2474.9,2520.4,770.7,986.0,1198.6,1515.0,1570.3
ASINIB_clean,7070.1,2547.4,2723.6,807.7,1007.3,1170.4,1629.2,1582.7
ASIQEA_clean,979.2,345.6,249.7,74.7,116.2,148.1,245.6,250.3
ASIQIE_clean,977.4,341.2,249.4,73.5,112.9,146.3,242.3,260.1
ASIVAB_clean,601.0,238.9,251.2,77.2,93.6,112.2,190.4,203.4
ASIVEF_clean,945.1,291.3,315.3,96.9,121.6,147.2,241.2,246.3
ASOHUL_clean,499.0,187.2,146.3,42.4,63.6,83.7,142.9,148.8
ASOSUY_clean,1424.6,551.7,220.5,81.7,139.7,183.0,248.6,247.0
ASOVEL_clean,588.0,267.4,229.9,66.4,106.4,129.0,223.0,224.0
ASOYOY_clean,1968.1,747.5,434.5,142.2,212.1,270.2,361.1,350.8
ASUBIB_clean,899.2,417.7,189.6,68.2,117.2,156.5,215.0,216.2
ASUKEE01_clean,2336.6,1124.9,642.4,208.4,326.4,417.3,548.7,533.0
ASUKEE_clean,2318.1,1143.9,619.1,205.9,336.8,407.4,543.3,529.1
ASUWUI_clean,900.6,383.2,292.9,95.7,145.0,185.7,306.1,320.2
ATAFIK_clean,1350.8,513.6,194.4,67.3,116.2,152.0,197.5,199.8
ATAYAX_clean,1600.0,576.9,226.9,82.2,138.9,183.8,253.4,252.4
ATAYEB_clean,1630.6,569.2,232.5,83.4,141.9,184.5,258.2,258.3
ATEJOA_clean,2749.2,1971.2,367.3,291.7,415.1,420.2,716.8,1065.2
ATEYED_clean,573.7,219.0,179.9,59.1,79.4,99.3,180.4,194.6
ATEYOP_clean,2722.8,970.8,663.5,199.0,302.2,346.8,479.1,439.5
ATEYUV_clean,2863.9,1056.9,622.6,220.8,305.1,410.6,485.4,457.1
ATEZAC_clean,509.0,214.7,211.5,66.0,86.3,104.1,171.7,197.3
ATEZEG_clean,737.8,265.7,246.3,79.7,108.2,132.4,206.3,216.7
ATEZIK_clean,734.3,256.8,241.8,78.3,103.3,127.6,203.2,216.7
ATIBAG_clean,420.8,245.5,214.1,66.5,90.1,114.3,208.7,232.0
ATIBOU01_clean,430.6,248.9,213.1,68.6,92.2,118.1,213.1,237.2
ATIBOU02_clean,414.5,243.1,206.5,64.3,89.4,112.6,203.8,226.0
ATIBOU_clean,430.9,248.4,212.8,67.2,91.7,116.5,217.9,236.4
ATIBUA_clean,423.3,247.3,212.7,66.4,90.3,115.0,211.3,236.2
ATICAH_clean,413.7,245.4,212.7,67.9,90.8,114.1,209.3,235.0
ATICEL_clean,406.4,246.4,212.4,66.6,89.3,114.0,209.1,233.0
ATIJUJ_manual,503.8,285.9,241.8,74.4,93.5,115.8,215.2,257.8
ATIRUS_clean,698.2,464.9,392.4,133.7,161.9,195.4,372.4,426.2
ATIXAE_clean,479.3,199.4,160.5,50.9,72.9,95.3,165.4,176.5
ATIXUX_clean,3561.6,1756.0,366.6,159.2,297.8,362.2,371.2,434.0
ATOGEV_clean,497.1,233.3,127.1,45.2,74.9,102.1,145.0,148.0
ATOWIQ_clean,1594.4,567.0,261.3,92.1,149.8,201.5,305.3,307.1
ATOWOW_clean,779.1,282.3,198.0,64.9,94.9,128.6,215.5,229.2
ATULIM_clean,548.3,359.0,234.6,79.0,143.0,187.3,240.6,239.6
ATUXIY_clean,3414.8,1572.0,340.5,149.0,282.4,352.6,378.3,403.3
ATUZEW_clean,1725.0,699.2,268.3,103.2,174.8,229.5,277.7,276.1
AVAGIP_clean,424.9,270.5,284.6,79.8,105.1,125.2,227.5,248.0
AVAGOV_clean,441.2,277.5,289.5,81.9,108.1,131.7,229.0,249.3
AVAGUB_clean,1378.6,545.6,394.0,117.2,189.0,260.0,383.6,402.2
AVAJUE_clean,8222.2,2572.9,1862.2,613.9,803.9,992.8,1232.8,1210.6
AVAKAL_clean,201.1,137.4,157.2,48.6,56.8,62.5,102.4,120.6
AVAKEP_clean,302.4,195.4,232.3,70.9,81.9,92.0,147.6,172.5
AVAQIX01_clean,1429.3,754.2,226.3,88.6,166.5,205.3,236.2,236.0
AVAQIX_clean,1583.6,840.1,247.0,100.8,192.0,235.7,257.7,266.2
AVEHAM_clean,2374.9,1135.8,524.6,200.1,343.0,431.2,564.3,579.5
AVELOD_clean,2941.3,1076.7,463.2,157.2,252.8,338.8,461.1,489.5
AVELUJ_clean,2937.6,1111.6,446.8,162.5,274.7,344.6,469.3,464.6
AVEMAQ_clean,2813.1,994.6,458.1,154.7,256.5,341.7,474.4,471.0
AVEQID_clean,1416.5,485.9,206.2,72.9,126.5,160.3,231.8,233.9
AVESOL_clean,2159.5,894.8,212.9,91.8,164.3,207.5,241.9,247.1
AVESUR_clean,1434.9,550.3,223.0,77.7,126.5,164.7,218.3,221.9
AVETAY_clean,647.9,255.3,157.7,50.4,79.3,101.9,146.2,148.8
AVETEC_clean,683.8,298.5,162.7,54.2,85.9,112.4,152.0,152.9
AVEVEE_clean,677.4,309.5,192.5,65.5,107.0,138.4,213.5,214.2
AVIHIY_clean,500.4,206.9,134.2,41.4,65.5,88.4,140.1,144.5
AVIHOE_clean,459.2,189.8,125.3,37.7,60.2,80.1,124.1,128.3
AVILEY_clean,1008.3,441.3,554.5,170.9,208.9,236.0,394.3,391.4
AVIMIC_clean,753.2,433.1,356.2,117.0,176.7,242.4,383.2,394.5
AVIMOI_clean,2650.6,1440.0,384.8,175.3,324.2,403.6,440.5,461.8
AVIMUO_clean,1093.3,513.5,305.2,105.5,176.0,235.2,336.6,347.0
AVIPAX_clean,892.4,373.2,196.1,68.8,111.9,148.3,216.9,219.4
AVIPOL_clean,1384.8,549.1,219.5,79.6,136.7,182.0,249.7,248.5
AVITUU_clean,2088.2,801.2,399.3,129.9,195.0,244.4,338.7,343.7
AVIVAC_clean,2212.1,732.9,401.1,125.2,194.7,251.4,331.5,326.7
AVIVEG_clean,2231.7,765.2,410.7,129.5,197.0,245.1,342.2,322.9
AVIVIK_clean,2164.4,810.5,406.6,127.7,209.2,260.6,345.4,340.6
AVIVOQ_clean,2174.6,811.8,408.5,126.8,212.7,262.6,354.0,362.9
AVIVUW_clean,2189.3,795.5,402.2,129.1,208.8,267.1,345.3,343.3
AVOSIO_charged,,,,195.8,283.4,347.4,631.9,653.6
AVUCEA_clean,1032.8,394.9,279.2,92.4,134.1,171.4,248.1,253.8
AVUDAX_clean,1969.3,762.7,406.5,139.9,221.7,298.0,438.0,444.0
AWAGEL_clean,1568.2,561.3,358.3,117.5,180.6,242.6,390.2,397.8
AWAGOV_clean,3069.0,1354.2,565.6,204.3,354.3,456.7,576.7,559.8
AWAHEM_clean,477.0,210.0,171.1,55.0,74.1,94.3,172.0,192.3
AWAKEQ_clean,450.6,325.0,279.3,88.2,117.8,150.0,272.4,307.9
AWAREV_clean,914.8,498.4,334.0,116.0,188.9,254.9,367.1,367.9
AWARIZ_clean,919.9,485.8,336.7,117.6,188.6,249.0,361.9,368.9
AWASAU_clean,366.6,199.7,174.1,55.0,77.5,96.5,172.2,190.5
AWASEY_clean,510.4,249.7,252.4,76.8,97.5,113.0,195.7,220.4
AWASOI_clean,909.6,415.1,326.1,105.6,156.5,203.5,318.6,318.2
AWAWUR_clean,2317.4,888.6,357.2,130.5,219.4,296.5,381.3,392.5
AWEDOW_charged,,,,108.3,151.5,194.7,317.8,335.4
AWEGEP_clean,1042.1,367.7,267.3,83.0,124.5,167.6,263.1,275.3
AWEJES_clean,,,,140.3,222.8,288.3,425.1,399.1
AWEJIW_clean,1134.1,490.4,248.3,89.4,148.7,198.4,283.2,287.0
AWEVIJ_clean,3719.4,1450.8,1127.8,392.0,547.0,654.9,887.0,862.7
AWEWOP_clean,2686.5,1071.7,377.4,138.1,234.8,323.7,395.6,402.9
AWEZOS01_clean,1406.7,1105.4,1156.8,350.2,484.1,584.8,964.0,1030.9
AWEZOS_clean,1546.0,1134.8,1187.9,359.6,488.8,611.6,1020.2,1065.5
AWIBAK_clean,1459.1,1141.9,1194.3,365.2,485.5,591.2,1031.2,1069.7
AWIBAL_clean,1228.2,635.2,250.7,98.7,174.7,226.4,300.1,297.2
AWIBEO_clean,1414.5,1134.4,1247.8,347.0,450.8,525.9,895.3,1074.3
AWIBIS_clean,1417.3,1078.9,1176.2,342.0,465.6,561.0,919.8,1038.2
AWOFOI_clean,1495.6,583.3,199.3,74.3,131.7,173.7,228.4,233.0
AWUPAL_clean,579.1,184.7,165.4,50.8,68.1,85.9,147.3,156.7
AWUPOZ_clean,584.5,191.3,166.3,50.2,68.5,89.4,151.1,160.4
AXAFAG_clean,1066.2,374.7,217.3,73.0,119.2,150.6,240.3,243.4
AXIGAR_clean,718.8,250.4,182.6,59.3,87.3,112.4,196.1,209.3
AXIMUP_clean,1277.6,449.2,265.5,87.7,136.5,177.9,307.8,293.6
AXINAX01_clean,183.8,148.3,176.2,52.7,59.5,67.5,108.1,129.4
AXINAX_clean,927.4,318.9,308.6,99.3,128.9,160.6,265.7,277.0
AXINEA_clean,1313.8,741.3,574.5,175.6,267.9,350.2,481.1,476.1
AXINIF_clean,2633.6,963.7,341.0,123.9,217.8,279.3,358.7,356.9
AXIPEE01_clean,396.0,176.7,161.0,48.9,66.4,83.2,149.5,161.2
AXIPEE02_clean,1337.3,519.2,461.9,161.2,200.2,249.1,368.1,398.9
AXIPEE03_clean,414.3,189.0,165.2,54.3,71.7,91.6,160.0,173.3
AXIPEE_clean,372.6,173.1,156.9,48.8,67.5,83.8,149.7,160.3
AXUBAW_manual,393.0,196.9,169.8,53.4,68.6,84.7,159.5,183.0
AXUBOL_clean,1335.6,544.8,261.5,94.4,155.0,202.0,289.9,290.0
AXUHAD_clean,4193.8,1483.0,646.7,238.2,372.5,496.2,657.9,660.1
AXUHEH_clean,1445.5,656.8,474.0,168.4,260.9,333.8,474.2,493.3
AYOQEM_clean,7354.7,2552.6,869.1,323.8,522.9,669.6,856.7,807.7
AYOXUJ_clean,825.5,445.6,409.4,133.7,163.6,201.4,368.9,420.8
AYUJIP_clean,3529.5,1402.3,1257.3,406.2,538.9,649.6,885.0,936.7
AZAFIS_clean,512.5,247.8,127.3,45.4,76.7,102.6,147.2,147.6
AZAVOO_clean,958.7,505.5,244.6,88.3,151.9,197.6,263.9,255.7
AZAVUU_clean,739.5,381.4,214.7,69.9,116.3,154.1,201.2,198.6
AZAWAB_clean,3584.6,1708.1,426.6,189.5,341.0,428.6,497.4,487.4
AZEBUE_clean,876.7,470.4,194.8,72.7,130.1,167.5,207.5,206.3
AZEWEH_clean,778.9,408.0,185.6,73.3,132.2,168.3,219.3,220.6
AZIVAI_clean,1348.0,459.4,225.4,67.1,111.5,148.3,223.0,209.1
AZIXUD_clean,1639.8,623.1,228.4,79.2,138.6,181.5,235.6,242.9
BABREE_clean,3956.8,1428.5,423.9,171.3,301.0,400.3,480.3,471.0
BACGAQ_clean,1338.6,658.9,329.3,117.7,198.5,266.7,376.2,368.5
BADXAI_clean,1988.0,845.3,769.8,250.1,323.1,433.6,701.9,767.2
BADYAJ_clean,633.0,250.0,222.7,70.4,95.5,120.0,209.9,226.3
BAEDTA01_clean,1385.5,804.8,379.9,137.8,257.9,316.8,390.4,385.1
BAFHAU_clean,166.0,107.4,95.2,26.7,33.3,40.2,77.6,92.8
BAKGIF_manual,924.7,335.9,237.3,77.5,114.0,150.3,262.5,277.9
BAKJEE_clean,857.2,335.2,190.1,65.1,102.1,133.9,207.6,212.4
BAKJII_clean,2424.6,965.6,273.3,106.6,194.2,251.1,306.0,307.2
BAKJOO_clean,1811.0,665.8,281.1,106.6,165.5,223.7,312.4,317.9
BAKYIY_clean,1413.5,467.7,219.5,71.0,118.0,155.8,225.7,219.6
BAKYOE_clean,877.7,350.1,196.4,60.5,100.1,135.1,193.3,193.6
BAMKIM_clean,742.9,305.1,259.3,82.2,112.6,141.1,257.3,284.1
BAMKOS_clean,765.8,308.2,261.6,82.3,116.4,146.7,266.5,283.8
BANMAG_clean,267.2,230.7,205.1,61.4,72.8,84.5,152.9,195.1
BAPDAA_clean,1912.2,627.5,244.9,90.4,154.6,201.8,293.9,289.8
BAQWIC_clean,812.4,335.2,271.1,87.4,119.4,154.3,276.9,302.0
BARZOL_charged,,,,244.4,429.9,509.8,568.8,564.2
BARZUR_clean,1830.8,831.5,289.3,111.8,199.1,260.6,324.4,331.1
BASJUB_clean,3727.1,1649.9,424.6,165.0,313.0,402.2,467.2,453.3
BAWROI_clean,345.2,218.0,280.0,83.4,98.4,109.0,173.9,197.8
BAWRUO_clean,443.2,191.3,151.9,48.5,67.9,88.1,157.4,167.5
BAXFIR01_clean,1409.8,613.1,283.8,101.6,168.7,227.9,321.5,323.0
BAXFIR02_clean,1448.0,635.4,291.3,101.5,176.4,231.9,323.9,336.6
BAXSIE_clean,587.7,300.5,202.2,65.2,108.0,144.1,210.5,211.4
BAZFUF01_clean,2814.5,857.1,340.6,122.9,213.3,270.2,383.6,385.9
BAZFUF_clean,2929.1,913.5,361.4,131.8,222.1,292.8,404.0,406.2
BAZGAM_clean,401.2,188.5,198.2,63.0,75.9,88.7,152.2,172.6
BAZGEQ_clean,1018.1,402.7,683.9,179.4,218.7,241.1,373.1,419.7
BAZJET_clean,1018.5,357.1,186.3,66.2,101.0,135.2,210.6,213.8
BAZJIX_clean,928.3,342.9,209.3,70.2,109.2,144.8,229.4,230.9
BEDYEQ_clean,539.9,213.9,212.6,67.0,87.4,107.2,183.2,222.8
BEFGEA_manual,2885.9,1021.1,345.4,133.3,233.2,295.0,388.6,384.9
BEFLUV_clean,719.0,597.6,120.7,81.8,121.3,125.3,187.5,312.9
BEFMAC_clean,1271.0,917.4,132.0,97.8,148.8,155.7,245.5,415.8
BEGDEY_clean,3171.5,1710.9,421.5,208.0,336.1,353.9,377.4,578.0
BEJZAS_clean,696.8,283.3,142.1,46.5,78.1,103.0,152.3,155.8
BELJIL_clean,938.2,447.7,381.7,121.5,169.1,216.2,402.2,422.6
BELTOD_clean,5664.2,2348.5,601.9,234.8,450.5,532.6,596.8,594.7
BELTUJ_clean,5864.7,2495.1,590.3,252.5,441.8,556.0,593.9,645.9
BELVEV_charged,,,,92.5,141.7,184.7,299.0,309.6
BENXUP_clean,977.9,489.8,258.9,94.6,157.5,206.7,296.3,298.1
BENZOL_clean,611.9,297.4,171.8,59.1,96.9,203.2,195.1,198.3
BENZUR_clean,596.6,282.3,169.2,59.9,98.0,129.7,191.5,192.7
BEPBAB_clean,574.4,274.7,172.5,59.6,96.0,128.7,195.8,199.7
BEPLUF_clean,301.4,217.5,188.2,57.8,68.9,83.8,157.4,190.0
BEPMAM_clean,303.0,213.5,188.0,56.2,69.6,83.3,154.3,189.2
BEPMIU_clean,279.3,227.7,202.4,59.1,71.7,84.6,154.9,193.1
BEPNIV_clean,292.2,209.4,184.3,55.6,68.5,83.3,150.4,187.2
BEPNOB_clean,286.2,217.9,185.5,54.9,69.2,80.7,150.7,183.2
BEPNUH_clean,321.2,235.6,199.4,60.2,74.3,89.7,167.9,201.8
BEPPAP_clean,274.2,232.9,199.9,59.3,70.9,83.2,153.4,199.5
BEPPIX_clean,385.1,273.6,231.2,70.8,89.2,104.4,195.0,234.8
BEPPOD_clean,379.4,262.1,228.5,68.9,84.6,101.5,189.8,233.0
BEPREV01_clean,4661.8,1942.3,539.6,209.4,366.2,429.9,497.2,515.1
BEPREV02_clean,4602.1,1671.8,519.4,202.1,345.1,427.5,489.6,508.6
BEPREV03_clean,4703.5,1868.7,548.6,218.3,359.7,455.7,532.6,493.7
BEPREV_clean,4625.2,1897.2,551.4,206.2,353.9,448.4,498.8,526.4
BEPRIZ_clean,824.5,294.7,200.7,66.8,98.0,127.0,211.8,219.8
BEPROF_clean,1411.5,505.5,238.9,84.7,136.0,178.0,263.5,264.8
BEPVEZ_clean,617.1,325.0,279.7,88.0,126.2,169.2,288.5,309.0
BEPVID_clean,607.4,335.2,295.0,89.0,128.0,171.0,295.1,317.5
BEPVOJ01_clean,623.0,349.7,283.6,92.7,134.5,175.2,308.7,322.0
BEPVOJ_clean,555.5,314.3,269.1,89.1,126.2,162.5,289.0,302.4
BEPWEA_clean,388.3,290.2,254.3,76.6,96.2,114.1,218.7,313.8
BERQIA_clean,5586.7,2815.8,764.0,284.9,479.3,544.6,555.6,718.0
BETDAH_clean,824.0,332.2,166.7,58.7,97.1,134.5,193.4,194.7
BETDEL_clean,1650.6,681.3,229.5,85.0,150.6,198.6,260.0,257.7
BETDIP_clean,1737.9,723.2,236.7,90.1,163.1,211.0,271.6,271.9
BETDOV_clean,868.9,402.3,251.5,85.5,136.7,177.7,268.6,268.9
BETDUB_clean,767.4,319.7,168.4,59.8,94.4,126.0,188.1,194.5
BETFAJ_clean,823.8,340.4,169.9,60.0,99.9,131.3,192.6,195.0
BETFEN_clean,812.5,331.7,168.1,61.1,95.9,128.9,192.6,193.3
BETFOX_clean,849.6,383.9,254.5,88.3,139.8,184.4,270.4,274.7
BETFUD_clean,821.1,334.7,172.0,60.1,98.3,132.2,193.3,199.1
BETGAK_clean,809.4,334.4,169.3,59.5,96.1,131.9,191.7,196.2
BETGEO_clean,1064.5,444.0,216.1,78.2,128.7,171.8,239.0,242.5
BETGIS_clean,974.4,389.9,217.8,76.6,120.1,156.2,238.5,245.5
BETGOY_clean,989.6,388.5,209.7,75.2,113.7,148.3,228.8,228.5
BETGUE_clean,729.0,251.0,169.7,56.4,83.6,110.6,180.7,188.6
BETHEP_clean,1107.5,393.2,204.0,73.6,112.3,148.9,229.6,230.6
BETHIT_clean,785.6,260.3,170.3,57.1,85.3,112.9,187.6,198.7
BETZOR_clean,1700.8,761.2,316.5,120.7,206.0,271.9,341.2,347.6
BEVWAB_clean,5190.0,2211.1,500.3,212.8,406.1,503.4,533.8,591.4
BEWCUD_clean,260.9,169.2,214.4,63.1,71.9,81.4,129.3,151.1
BEWVEG_clean,953.7,353.0,220.6,78.9,115.1,150.5,242.3,248.3
BEWVOQ_clean,247.2,138.5,114.2,35.7,44.2,54.4,105.5,123.8
BEWWEH_clean,326.4,145.5,128.5,37.8,50.3,61.6,115.2,134.4
BEXPAX_clean,824.9,292.1,139.3,49.1,79.7,103.7,157.6,160.7
BEXQIF_clean,467.6,162.3,169.6,39.3,56.1,73.0,126.2,138.4
BEXQOL_clean,412.4,156.4,134.0,38.9,53.9,68.5,126.5,135.2
BEXQUR_clean,423.7,152.8,135.2,38.8,53.8,69.8,124.6,135.7
BEXRAY_clean,212.9,111.6,103.6,29.6,37.5,47.1,86.3,104.6
BEXREC_clean,224.6,113.8,104.3,29.6,38.6,47.5,89.5,103.3
BEXRIG_clean,234.6,113.7,104.5,29.4,38.9,48.2,92.1,103.1
BEXRUT_clean,895.4,349.7,224.8,75.5,116.7,153.6,271.5,252.2
BEXSAA_clean,894.5,352.8,220.5,77.2,113.8,149.8,241.9,250.9
BEXSEE_clean,879.1,335.9,218.4,73.0,111.4,148.7,242.4,246.0
BEXSII_clean,768.3,292.4,168.6,57.9,91.1,121.4,188.8,194.0
BEXTUV_clean,1481.2,789.1,248.6,103.7,194.0,253.5,287.5,288.2
BEXVAD01_clean,1055.6,501.3,228.0,85.2,150.1,196.4,258.6,259.8
BEXVAD_clean,1163.9,610.3,229.3,91.2,167.4,225.9,260.0,261.7
BEXVEH_clean,1152.0,391.5,232.2,80.7,118.8,155.8,237.5,245.0
BEXVIL_clean,556.9,188.5,140.0,45.5,66.0,84.8,152.5,157.5
BEYKEX_clean,1527.6,547.3,290.3,97.1,160.5,212.1,308.4,315.1
BEYSEF_clean,723.9,326.3,274.9,85.8,119.2,152.3,276.0,300.8
BIBXIV_clean,1603.5,553.7,750.3,225.3,270.0,355.2,489.3,481.1
BIBXOB_clean,652.6,229.8,182.0,58.6,83.0,105.4,189.1,205.7
BIBXUH_clean,449.9,188.8,157.1,49.8,67.5,86.1,156.6,178.0
BICDAU_clean,,,,43.6,61.4,78.7,139.4,151.1
BICPOT_clean,4471.3,2967.5,253.6,205.4,289.9,292.3,577.5,1035.2
BICPUA_clean,1068.6,334.4,208.0,70.8,105.2,138.6,229.1,235.2
BIDPOV_clean,1929.2,699.2,303.0,110.9,179.0,228.5,308.9,300.0
BIFGOO_clean,657.9,310.3,278.9,87.0,112.9,142.2,262.0,293.5
BIFKEI_clean,1491.4,622.8,248.2,91.0,159.1,207.5,287.0,285.7
