HOYRIY_clean,0.473221,0.473673,0.363380,0.454318,0.391841,0.466627,0.370836,0.402331,0.366867,0.000000,0.000000,0.000000,0.471299,0.000000,0.405746,0.000000
HOYROE_clean,0.191536,0.142284,0.121490,0.190006,0.124025,0.217694,0.167690,0.132692,0.129623,0.091823,0.128061,0.070530,0.000000,0.000000,0.161720,0.141938
HOYTUL_clean,0.086349,0.029489,0.143118,0.061075,0.000000,0.101184,0.108464,0.085269,0.124925,0.000000,0.000000,0.000000,0.119232,0.000000,0.000000,0.000000
HOZBUV_clean,0.074709,0.114226,0.025581,0.066023,0.030215,0.033657,0.000000,0.075251,0.000000,0.000000,0.000000,0.016023,0.000000,0.000000,0.000000,0.000000
HOZFEJ_clean,0.083566,0.052159,0.071508,0.028463,0.034435,0.074997,0.013598,0.094652,0.000000,0.000000,0.048053,0.000000,0.000000,0.000000,0.000000,0.000000
HOZFIN_clean,0.000000,0.138961,0.083733,0.033489,0.048655,0.000000,0.045396,0.000000,0.039575,0.000000,0.000000,0.082917,0.059279,0.000000,0.000000,0.000000
HOZTOG_clean,0.112602,0.043512,0.030252,0.078540,0.023075,0.046118,0.000000,0.000000,0.054747,0.000000,0.031943,0.000000,0.032019,0.000000,0.000000,0.000000
HOZXEB_clean,0.248020,0.186554,0.185251,0.000000,0.147467,0.000000,0.122081,0.169917,0.000000,0.000000,0.147934,0.154237,0.000000,0.191816,0.000000,0.000000
HUBQEC_clean,0.139627,0.059010,0.022826,0.025983,0.053553,0.000000,0.025605,0.032701,0.018539,0.000000,0.043171,0.000000,0.000000,0.000000,0.000000,0.000000
HUCBEN_manual,0.242824,0.476148,0.409425,0.343930,0.419600,0.489852,0.000000,0.520622,0.394915,0.475506,0.475165,0.000000,0.455357,0.000000,0.423413,0.000000
HUCSEF_clean,0.192782,0.502596,0.389643,0.099575,0.034492,0.000000,0.194150,0.251880,0.000000,0.043514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
HUCWOT_clean,0.044594,0.022800,0.016480,0.046309,0.101119,0.000000,0.000000,0.048393,0.076663,0.061523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
HUCWUZ_clean,0.074280,0.012514,0.026757,0.010108,0.111184,0.000000,0.053781,0.027768,0.009860,0.071480,0.017789,0.039174,0.000000,0.000000,0.000000,0.000000
HUCXAG_clean,0.034742,0.082195,0.055745,0.000000,0.013827,0.037739,0.007910,0.041422,0.013568,0.012236,0.048164,0.045721,0.000000,0.000000,0.000000,0.000000
HUCXEK_clean,0.100145,0.062766,0.068598,0.038970,0.012088,0.070437,0.033661,0.073248,0.055718,0.000000,0.000000,0.000000,0.045792,0.000000,0.022737,0.000000
HUCXIO_clean,0.040931,0.005605,0.000000,0.076958,0.066514,0.042879,0.063272,0.063708,0.000000,0.045436,0.034170,0.060759,0.000000,0.000000,0.000000,0.065401
HUCXOU_clean,0.064060,0.027329,0.029799,0.082701,0.089692,0.051907,0.048845,0.072484,0.108116,0.064208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
HUCXUA_clean,0.083233,0.023510,0.029921,0.078869,0.013922,0.013221,0.025984,0.000000,0.063120,0.000000,0.000000,0.000000,0.000000,0.017978,0.000000,0.000000
HUDMAW_clean,0.108140,0.037577,0.191195,0.009704,0.000000,0.012887,0.000000,0.057836,0.055047,0.000000,0.000000,0.000000,0.000000,0.047568,0.000000,0.000000
HUDWUA_clean,0.177747,0.084081,0.036763,0.051856,0.015880,0.072624,0.000000,0.000000,0.018654,0.078794,0.065121,0.000000,0.000000,0.000000,0.000000,0.057232
HUFHEX_clean,0.093194,0.128227,0.064247,0.039489,0.031410,0.000000,0.053597,0.000000,0.058208,0.072575,0.066117,0.082195,0.000000,0.073757,0.000000,0.000000
HUFHIB_clean,0.106034,0.153989,0.119643,0.054835,0.062676,0.000000,0.043704,0.000000,0.032097,0.053772,0.024691,0.044446,0.000000,0.000000,0.028204,0.000000
HUFHOH_clean,0.157396,0.070627,0.109597,0.187195,0.154833,0.000000,0.163388,0.184875,0.173434,0.000000,0.000000,0.000000,0.187238,0.000000,0.199172,0.000000
HUFHUN_clean,0.002854,0.030505,0.044794,0.000000,0.021475,0.024455,0.000000,0.000000,0.032914,0.044929,0.037467,0.041004,0.000000,0.000000,0.000000,0.000000
HUFJAV_clean,0.059086,0.121869,0.044072,0.000000,0.014907,0.053574,0.000000,0.026380,0.000000,0.000000,0.000000,0.025254,0.058424,0.000000,0.000000,0.000000
HUFJEZ_clean,0.067569,0.176673,0.100749,0.034905,0.064328,0.057130,0.067763,0.000000,0.000000,0.000000,0.000000,0.027867,0.000000,0.000000,0.000000,0.000000
HUFKUQ_clean,0.146730,0.209362,0.000000,0.204985,0.103108,0.250497,0.285030,0.219270,0.216294,0.285682,0.184391,0.000000,0.000000,0.226734,0.000000,0.000000
HUFLUR_clean,0.000000,0.203631,0.166199,0.108749,0.097095,0.000000,0.040411,0.052339,0.115824,0.000000,0.078137,0.000000,0.000000,0.000000,0.090844,0.000000
HUFMUS_clean,0.086907,0.041760,0.055173,0.035164,0.048731,0.057207,0.016982,0.018079,0.000000,0.000000,0.000000,0.028058,0.000000,0.000000,0.000000,0.000000
HUFYIS_clean,0.072035,0.067282,0.093582,0.042257,0.062076,0.124002,0.111038,0.139041,0.000000,0.000000,0.000000,0.101894,0.000000,0.000000,0.000000,0.000000
HUGTOT_clean,0.139210,0.097851,0.037148,0.063632,0.093908,0.017157,0.000000,0.051578,0.073236,0.046506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
HUHBET_clean,0.077800,0.041421,0.033070,0.069132,0.023892,0.027990,0.060945,0.000000,0.000000,0.039186,0.000000,0.000000,0.030736,0.048827,0.000000,0.000000
HUHBUJ_clean,0.214281,0.205591,0.175457,0.000000,0.000000,0.147899,0.174218,0.161618,0.151697,0.164133,0.000000,0.153264,0.000000,0.000000,0.000000,0.000000
HUHNIJ_clean,0.082390,0.032667,0.000000,0.038007,0.028620,0.042615,0.042336,0.023465,0.057260,0.034838,0.000000,0.023119,0.060134,0.000000,0.000000,0.000000
HUJGEA_clean,0.134023,0.197672,0.048394,0.000000,0.326314,0.258784,0.219505,0.275316,0.090929,0.133553,0.196306,0.262137,0.000000,0.000000,0.000000,0.000000
HUJVOX_clean,0.112549,0.000000,0.069161,0.153986,0.000000,0.019613,0.158651,0.041178,0.104114,0.000000,0.075221,0.000000,0.000000,0.089877,0.000000,0.110731
HULCOI_clean,0.085062,0.065554,0.150128,0.176409,0.000000,0.000000,0.126240,0.120194,0.000000,0.314180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
HULRIR_clean,0.227160,0.284680,0.271491,0.248808,0.269781,0.175861,0.329259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
HULTEN_clean,0.303494,0.000000,0.000000,0.000000,0.188617,0.248984,0.000000,0.401812,0.406655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
HULTEP_clean,0.179043,0.196701,0.164587,0.199560,0.096471,0.000000,0.000000,0.000000,0.102584,0.000000,0.062172,0.057931,0.048777,0.000000,0.047569,0.000000
HUMWIX_clean,0.048854,0.134595,0.161536,0.063144,0.182192,0.000000,0.066628,0.049697,0.075111,0.077456,0.080022,0.090428,0.060848,0.000000,0.000000,0.000000
HUNCIE_clean,0.086882,0.127661,0.187328,0.105615,0.000000,0.000000,0.026073,0.119245,0.173796,0.028362,0.119406,0.116059,0.055733,0.000000,0.000000,0.000000
HUPQIU_clean,0.148493,0.087228,0.075697,0.077357,0.026040,0.072962,0.055368,0.115078,0.000000,0.017992,0.018452,0.000000,0.008645,0.023301,0.087679,0.000000
HUQGOR_clean,0.084404,0.088659,0.108420,0.011780,0.000000,0.049624,0.000000,0.073720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
HUQGUX_clean,0.077042,0.144310,0.039996,0.000000,0.000000,0.024479,0.091446,0.031521,0.033763,0.013103,0.029136,0.000000,0.012201,0.053188,0.000000,0.000000
HUQHAE_clean,0.028756,0.246330,0.172828,0.063778,0.140774,0.000000,0.071796,0.119915,0.000000,0.000000,0.075091,0.000000,0.000000,0.000000,0.000000,0.048085
HUQHEI_clean,0.026506,0.236549,0.122265,0.079594,0.153377,0.086625,0.070538,0.085875,0.077896,0.000000,0.000000,0.084664,0.000000,0.066557,0.000000,0.000000
HUQHIM_clean,0.078818,0.199309,0.229507,0.157117,0.289128,0.086139,0.143243,0.189616,0.000000,0.000000,0.000000,0.189725,0.000000,0.151166,0.178690,0.000000
HUQHOS_clean,0.184345,0.023193,0.053807,0.029677,0.036016,0.000000,0.030801,0.020940,0.000000,0.000000,0.000000,0.025381,0.000000,0.000000,0.000000,0.000000
HUQHUY_clean,0.048500,0.122472,0.035945,0.041942,0.074693,0.000000,0.101787,0.043541,0.093700,0.059866,0.000000,0.000000,0.000000,0.086118,0.000000,0.000000
HURFEH_clean,0.657321,0.708903,0.631907,0.565642,0.578204,0.643134,0.000000,0.526601,0.553860,0.000000,0.000000,0.000000,0.000000,0.468616,0.551441,0.000000
HURFIL_clean,0.437985,0.639433,0.345973,0.000000,0.381912,0.517184,0.260278,0.000000,0.000000,0.354686,0.000000,0.000000,0.440999,0.000000,0.000000,0.000000
HURFOR_clean,0.624978,0.545886,0.641743,0.000000,0.000000,0.635336,0.000000,0.438148,0.547671,0.000000,0.000000,0.326564,0.000000,0.000000,0.000000,0.000000
HURFUX_clean,0.625299,0.556735,0.606902,0.000000,0.483599,0.490464,0.433115,0.000000,0.504293,0.448057,0.367916,0.000000,0.000000,0.000000,0.557377,0.000000
HURGAE_clean,0.232426,0.587667,0.000000,0.392037,0.000000,0.000000,0.000000,0.346810,0.000000,0.000000,0.267831,0.000000,0.000000,0.000000,0.000000,0.000000
HURGEH_clean,0.077979,0.000000,0.130593,0.028309,0.066337,0.030450,0.080070,0.054112,0.066056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
HURGUX01_clean,0.190252,0.094508,0.123033,0.000000,0.067808,0.000000,0.032705,0.000000,0.009737,0.021953,0.050522,0.012065,0.027341,0.000000,0.014900,0.000000
HURGUX_clean,0.229332,0.065232,0.156869,0.059594,0.074595,0.134812,0.000000,0.053703,0.000000,0.027223,0.000000,0.034684,0.000000,0.044510,0.000000,0.040658
HUVHOX_clean,0.304720,0.000000,0.000000,0.000000,0.000000,0.264276,0.000000,0.305338,0.000000,0.292608,0.276346,0.000000,0.000000,0.000000,0.000000,0.000000
HUVNAP_clean,0.122510,0.065439,0.183096,0.150740,0.000000,0.108430,0.101029,0.046497,0.087879,0.062218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
HUWDEJ_clean,0.332162,0.285658,0.000000,0.364334,0.000000,0.274445,0.000000,0.131245,0.238635,0.184542,0.199626,0.236184,0.233064,0.189613,0.000000,0.000000
HUWHOY_clean,0.341176,0.194330,0.393999,0.078906,0.055014,0.129215,0.195887,0.168323,0.250044,0.069701,0.000000,0.196908,0.000000,0.000000,0.000000,0.000000
HUWLUI_clean,0.156188,0.190779,0.162489,0.218329,0.211856,0.197961,0.205265,0.182329,0.200903,0.000000,0.000000,0.000000,0.162776,0.000000,0.000000,0.000000
HUWPIA_clean,0.262371,0.268133,0.158908,0.059223,0.078389,0.109173,0.000000,0.030199,0.024300,0.000000,0.093538,0.000000,0.068782,0.000000,0.000000,0.000000
HUWSUN_clean,0.000000,0.000000,0.000000,0.340762,0.293240,0.412694,0.263592,0.163774,0.000000,0.000000,0.193732,0.000000,0.000000,0.247278,0.328087,0.000000
HUXHUF_clean,0.194140,0.218952,0.163566,0.146188,0.000000,0.167017,0.148152,0.155722,0.179960,0.173106,0.181957,0.244713,0.157522,0.184907,0.172631,0.000000
HUXWAY_clean,0.105416,0.074951,0.000000,0.034420,0.014042,0.000000,0.000000,0.016505,0.040286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
HUYFAJ_clean,0.188897,0.265359,0.035575,0.296389,0.263836,0.225273,0.202596,0.036824,0.188635,0.000000,0.154039,0.118670,0.000000,0.000000,0.142388,0.000000
HUYJOA_clean,0.013393,0.084648,0.078647,0.000000,0.093021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049785,0.000000,0.034600,0.017463,0.000000
HUYJUG_clean,0.099482,0.071258,0.046807,0.039115,0.198087,0.090005,0.041129,0.056150,0.000000,0.000000,0.000000,0.104311,0.000000,0.000000,0.000000,0.000000
HUYKAN_clean,0.033765,0.079711,0.000000,0.058965,0.169290,0.159840,0.015356,0.000000,0.050807,0.000000,0.051591,0.000000,0.000000,0.000000,0.000000,0.000000
HUYKER_clean,0.135695,0.026459,0.000000,0.062158,0.000000,0.069192,0.059956,0.093420,0.000000,0.000000,0.076049,0.050569,0.051949,0.000000,0.000000,0.042533
HUYKIV_clean,0.360050,0.330608,0.206389,0.280290,0.235511,0.000000,0.000000,0.222391,0.000000,0.000000,0.000000,0.000000,0.221802,0.000000,0.198866,0.000000
HUYKOB_clean,0.285496,0.256648,0.310638,0.254734,0.196155,0.000000,0.398090,0.367651,0.000000,0.000000,0.000000,0.000000,0.272869,0.000000,0.000000,0.000000
HUYKUH_clean,0.309004,0.000000,0.190779,0.227462,0.000000,0.165455,0.236463,0.237182,0.174263,0.000000,0.000000,0.088478,0.264499,0.000000,0.000000,0.000000
HUZFEO_clean,0.119294,0.000000,0.000000,0.000000,0.000000,0.160247,0.000000,0.158569,0.000000,0.201398,0.097069,0.000000,0.000000,0.000000,0.000000,0.000000
HUZSOL_clean,0.140418,0.355547,0.177701,0.000000,0.110823,0.222468,0.279426,0.284570,0.000000,0.235189,0.000000,0.000000,0.000000,0.146455,0.000000,0.000000
HUZSUR_clean,0.244912,0.443634,0.373765,0.377241,0.322680,0.289604,0.365579,0.000000,0.000000,0.000000,0.305060,0.344165,0.000000,0.000000,0.000000,0.000000
HUZXAD_clean,0.033544,0.084110,0.035359,0.049159,0.016564,0.011495,0.030452,0.015726,0.028644,0.033670,0.053244,0.000000,0.023930,0.015823,0.010570,0.000000
HUZXEH_clean,0.000000,0.234269,0.207160,0.000000,0.131796,0.000000,0.170402,0.000000,0.000000,0.000000,0.000000,0.140082,0.000000,0.000000,0.000000,0.173981
HUZXIL_clean,0.033262,0.026099,0.030850,0.052655,0.043608,0.029014,0.000000,0.000000,0.000000,0.027670,0.040273,0.042286,0.037530,0.045276,0.000000,0.000000
HUZXOR_clean,0.000000,0.084833,0.051119,0.035219,0.089011,0.000000,0.010432,0.000000,0.035951,0.013374,0.081797,0.081337,0.000000,0.068889,0.000000,0.103731
HUZXUX_clean,0.370672,0.199604,0.172107,0.181111,0.226511,0.211332,0.000000,0.000000,0.000000,0.272694,0.000000,0.000000,0.000000,0.261194,0.000000,0.000000
HUZYAE_clean,0.358946,0.430869,0.000000,0.265261,0.354587,0.373745,0.308159,0.405597,0.377472,0.000000,0.479729,0.000000,0.000000,0.428453,0.000000,0.465265
HUZYEI_clean,0.307661,0.234143,0.264168,0.283830,0.279288,0.000000,0.291321,0.285468,0.000000,0.235665,0.000000,0.252306,0.000000,0.000000,0.000000,0.000000
HUZYIM_clean,0.668434,0.381309,0.404215,0.316063,0.000000,0.000000,0.419035,0.373860,0.373751,0.440607,0.418600,0.000000,0.399404,0.000000,0.000000,0.000000
IBABOF01_clean,0.081478,0.247840,0.087140,0.131073,0.201190,0.156752,0.107396,0.000000,0.132578,0.000000,0.000000,0.152603,0.219887,0.188135,0.000000,0.000000
IBABOF_clean,0.050531,0.223327,0.000000,0.103883,0.201833,0.155241,0.000000,0.000000,0.000000,0.159096,0.000000,0.163193,0.200930,0.000000,0.000000,0.000000
IBABUL_clean,0.103186,0.000000,0.087795,0.111030,0.177772,0.134351,0.090725,0.000000,0.126307,0.152581,0.000000,0.000000,0.000000,0.121205,0.000000,0.000000
IBACAS_clean,0.098862,0.113935,0.054918,0.081500,0.107644,0.072683,0.034442,0.059633,0.000000,0.131829,0.145084,0.000000,0.106643,0.000000,0.000000,0.099863
IBAPOS_clean,0.194881,0.160267,0.086561,0.000000,0.181044,0.211484,0.000000,0.129226,0.000000,0.000000,0.090317,0.000000,0.000000,0.000000,0.000000,0.000000
IBAQAF_clean,0.181268,0.138791,0.000000,0.000000,0.000000,0.166139,0.000000,0.167213,0.171149,0.000000,0.000000,0.136468,0.183084,0.000000,0.000000,0.080954
IBAQEJ_clean,0.324244,0.282497,0.102878,0.162333,0.224730,0.220997,0.173087,0.000000,0.215423,0.000000,0.144028,0.211901,0.000000,0.149932,0.000000,0.000000
IBARUA_clean,0.150108,0.086749,0.039948,0.028811,0.045931,0.085510,0.000000,0.095923,0.000000,0.075241,0.000000,0.036367,0.063436,0.000000,0.076917,0.000000
IBASAH_clean,0.071186,0.067288,0.043025,0.029903,0.073146,0.022658,0.000000,0.000000,0.015975,0.000000,0.000000,0.000000,0.029877,0.007130,0.000000,0.000000
IBASEL_clean,0.024304,0.028756,0.034256,0.006673,0.000000,0.000000,0.020667,0.032256,0.000000,0.000000,0.000000,0.029626,0.018557,0.000000,0.000000,0.000000
IBASOV_clean,0.046894,0.020824,0.020793,0.018296,0.000000,0.045887,0.042504,0.000000,0.000000,0.021886,0.000000,0.032735,0.025892,0.062128,0.049664,0.000000
IBASUB_clean,0.045645,0.029893,0.031101,0.015987,0.027979,0.000000,0.045507,0.000000,0.029035,0.000000,0.000000,0.033783,0.000000,0.055136,0.054577,0.000000
IBATEM_clean,0.039165,0.068008,0.000000,0.039475,0.041694,0.002004,0.000000,0.011775,0.000000,0.000000,0.037671,0.000000,0.041490,0.000000,0.000000,0.000000
IBEYOE_clean,0.051753,0.173211,0.000000,0.160148,0.142851,0.075659,0.155851,0.000000,0.155522,0.126613,0.000000,0.116028,0.000000,0.000000,0.000000,0.000000
IBICAZ_clean,0.000000,0.033127,0.018887,0.122278,0.059717,0.000000,0.000000,0.058576,0.012554,0.000000,0.000000,0.014850,0.040193,0.019435,0.010405,0.000000
IBICED_clean,0.000000,0.049937,0.031579,0.175583,0.131732,0.031728,0.000000,0.000000,0.000000,0.000000,0.012923,0.102842,0.071182,0.000000,0.000000,0.000000
IBICIH_clean,0.029599,0.000000,0.011038,0.142962,0.079213,0.030180,0.068285,0.000000,0.019542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IBICON_clean,0.011651,0.047135,0.036465,0.080253,0.000000,0.000000,0.000000,0.043838,0.000000,0.032929,0.000000,0.000000,0.009322,0.020218,0.027543,0.000000
IBIRES_clean,0.116158,0.100578,0.112106,0.000000,0.136788,0.000000,0.072242,0.153470,0.095154,0.000000,0.084779,0.000000,0.000000,0.000000,0.000000,0.000000
IBITUK_clean,0.102557,0.007000,0.132823,0.000000,0.047568,0.090758,0.000000,0.075836,0.093623,0.000000,0.041890,0.066282,0.000000,0.000000,0.000000,0.000000
IBIYOI_ion_b,0.110355,0.091502,0.000000,0.121684,0.115790,0.148781,0.000000,0.142758,0.170168,0.081023,0.000000,0.089980,0.125053,0.000000,0.144266,0.000000
IBIYUO_clean,0.207201,0.106994,0.000000,0.156774,0.198085,0.191170,0.152517,0.000000,0.000000,0.240125,0.000000,0.000000,0.180930,0.000000,0.000000,0.000000
IBOTEY_clean,0.195116,0.121903,0.081251,0.145259,0.048753,0.000000,0.000000,0.000000,0.141363,0.110254,0.000000,0.202557,0.000000,0.141091,0.000000,0.000000
IBOTIC_clean,0.071929,0.038023,0.015904,0.068165,0.000000,0.010740,0.022974,0.000000,0.064188,0.093485,0.096963,0.059115,0.090051,0.000000,0.000000,0.000000
IBOTOI_clean,0.111943,0.072953,0.022708,0.000000,0.000000,0.013499,0.000000,0.056091,0.000000,0.035894,0.031250,0.062847,0.000000,0.000000,0.000000,0.000000
IBOZIK_clean,0.157941,0.077642,0.134237,0.157178,0.021195,0.060798,0.000000,0.152368,0.101368,0.094354,0.119119,0.000000,0.000000,0.148150,0.000000,0.138939
IBUBAL_clean,0.066721,0.000000,0.027319,0.061207,0.082928,0.000000,0.000000,0.107768,0.000000,0.000000,0.086863,0.110261,0.000000,0.000000,0.000000,0.000000
IBUBIT_clean,0.085253,0.159692,0.043357,0.020796,0.085250,0.078586,0.053601,0.000000,0.000000,0.000000,0.000000,0.041271,0.000000,0.000000,0.000000,0.041729
IBUDOZ_clean,0.277705,0.180069,0.355562,0.269258,0.251465,0.256428,0.302395,0.235323,0.000000,0.279670,0.247934,0.000000,0.270778,0.281459,0.000000,0.000000
IBURAZ_clean,0.144685,0.219378,0.123768,0.098490,0.000000,0.103536,0.000000,0.150232,0.165151,0.000000,0.000000,0.000000,0.149234,0.000000,0.000000,0.000000
IBUYAH_clean,0.079230,0.000000,0.040814,0.028398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019588,0.000000,0.000000,0.000000,0.000000,0.029551
ICAGOK_clean,0.022623,0.000000,0.098711,0.136786,0.150646,0.166655,0.000000,0.132956,0.128772,0.117107,0.000000,0.106894,0.000000,0.000000,0.000000,0.000000
ICAQIO_clean,0.151123,0.254350,0.124237,0.123374,0.038399,0.100485,0.000000,0.000000,0.000000,0.050465,0.016242,0.090761,0.092838,0.000000,0.010372,0.090038
ICAQOU_clean,0.123083,0.324445,0.166018,0.174441,0.000000,0.000000,0.233572,0.000000,0.187481,0.162286,0.132454,0.138512,0.177491,0.128290,0.000000,0.000000
ICAREL_clean,0.218363,0.068050,0.075462,0.000000,0.048240,0.086793,0.095568,0.109219,0.123545,0.073783,0.000000,0.039063,0.000000,0.063461,0.081312,0.000000
ICAROV_clean,0.150660,0.338941,0.187588,0.123221,0.145416,0.186334,0.244164,0.000000,0.154794,0.143551,0.143149,0.000000,0.202296,0.000000,0.000000,0.000000
ICAWUF_clean,0.000000,0.117563,0.086007,0.000000,0.046779,0.039649,0.000000,0.000000,0.076144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ICEGED_clean,0.081561,0.000000,0.033791,0.043009,0.000000,0.000000,0.018918,0.000000,0.000000,0.029700,0.000000,0.000000,0.000000,0.025644,0.000000,0.000000
ICIKAH_clean,0.395799,0.257444,0.189563,0.094298,0.100627,0.096890,0.137921,0.057228,0.000000,0.073814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ICISAP_clean,0.178934,0.038777,0.078524,0.046359,0.091637,0.000000,0.051484,0.000000,0.058640,0.026141,0.010974,0.000000,0.021585,0.000000,0.037095,0.000000
ICITIY_clean,0.173021,0.000000,0.129444,0.171511,0.019899,0.000000,0.204036,0.099748,0.000000,0.198583,0.147447,0.000000,0.191342,0.000000,0.171742,0.000000
ICIVAS_clean,0.046622,0.000000,0.177113,0.195777,0.164943,0.239148,0.000000,0.158389,0.000000,0.165526,0.132857,0.159661,0.000000,0.000000,0.000000,0.204516
ICIVEW_clean,0.148803,0.080629,0.000000,0.070409,0.000000,0.114925,0.060834,0.073176,0.041062,0.000000,0.000000,0.073594,0.000000,0.000000,0.056401,0.000000
ICODIP01_clean,0.264046,0.157208,0.079761,0.130342,0.157935,0.220020,0.187815,0.062125,0.000000,0.174430,0.000000,0.207304,0.000000,0.000000,0.000000,0.211769
ICODIP_clean,0.283663,0.153545,0.050849,0.171377,0.218667,0.000000,0.187915,0.135778,0.000000,0.000000,0.223338,0.217573,0.000000,0.000000,0.000000,0.000000
ICORAV_ion_b,0.050730,0.049149,0.017734,0.019607,0.010608,0.062395,0.000000,0.000000,0.000000,0.000000,0.047485,0.000000,0.000000,0.000000,0.000000,0.000000
ICOWON_clean,0.114844,0.000000,0.056489,0.000000,0.062472,0.056470,0.079179,0.004900,0.040388,0.000000,0.000000,0.008883,0.000000,0.072623,0.037326,0.000000
IDEYOF_clean,0.090202,0.061800,0.078559,0.048060,0.132615,0.075839,0.030232,0.115019,0.034405,0.091767,0.051807,0.091789,0.000000,0.082360,0.066858,0.092939
IDIWIB_clean,0.088437,0.048607,0.043655,0.052651,0.042797,0.023776,0.022144,0.079291,0.041307,0.046209,0.024891,0.112375,0.035860,0.000000,0.000000,0.000000
IDIWUN_clean,0.312251,0.174361,0.071287,0.087501,0.000000,0.183449,0.243453,0.101849,0.085202,0.210061,0.000000,0.000000,0.000000,0.161693,0.000000,0.180557
IDIXAU_clean,0.234782,0.141790,0.060729,0.266429,0.240333,0.181721,0.135870,0.119029,0.101335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190406
IDORAW_clean,0.055287,0.024470,0.000000,0.032769,0.056934,0.072802,0.000000,0.000000,0.000000,0.050845,0.064522,0.000000,0.045727,0.121794,0.000000,0.000000
IDUDIW_clean,0.161750,0.214828,0.055456,0.030951,0.178536,0.000000,0.060348,0.000000,0.096793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IDUTUW_clean,0.050235,0.000000,0.102142,0.059913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IDUYOX_clean,0.043527,0.062543,0.160960,0.108732,0.082230,0.105757,0.084239,0.000000,0.143341,0.000000,0.000000,0.113098,0.000000,0.093171,0.125585,0.000000
IFAGON_clean,0.093299,0.092311,0.033581,0.040472,0.095992,0.081947,0.081503,0.000000,0.016308,0.095522,0.096288,0.000000,0.000000,0.082805,0.051006,0.050271
IFAHEC_clean,0.277858,0.335055,0.186839,0.135720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IFASOZ_clean,0.099457,0.053121,0.080806,0.128620,0.073764,0.140634,0.079452,0.079272,0.111298,0.095940,0.000000,0.000000,0.080296,0.000000,0.000000,0.000000
IFEHUY_clean,0.133775,0.143768,0.183041,0.111965,0.000000,0.140495,0.057266,0.115766,0.129368,0.000000,0.133685,0.000000,0.000000,0.000000,0.000000,0.000000
IFENOY01_SL,0.107983,0.172430,0.244431,0.133390,0.000000,0.000000,0.057045,0.084555,0.000000,0.000000,0.000000,0.000000,0.080919,0.000000,0.000000,0.000000
IFENOY02_SL,0.000000,0.103359,0.204378,0.109832,0.000000,0.049067,0.000000,0.022745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IFENOY03_SL,0.012765,0.079900,0.181903,0.080711,0.010794,0.000000,0.022745,0.033358,0.000000,0.015849,0.056193,0.000000,0.033972,0.018156,0.000000,0.007282
IFENOY_clean,0.132683,0.132399,0.187468,0.090743,0.029095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IFEPUG01_clean,0.320413,0.070549,0.000000,0.157942,0.224635,0.112773,0.145814,0.181162,0.082101,0.053463,0.101201,0.000000,0.000000,0.000000,0.000000,0.000000
IFEPUG02_clean,0.083288,0.024635,0.000000,0.109695,0.081458,0.070325,0.000000,0.000000,0.056491,0.042549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IFEPUG03_clean,0.088901,0.030292,0.038630,0.099135,0.000000,0.033506,0.077757,0.034574,0.047985,0.000000,0.031880,0.045481,0.000000,0.011465,0.081722,0.056773
IFEPUG04_clean,0.095933,0.029873,0.058022,0.115870,0.116219,0.000000,0.049655,0.000000,0.079608,0.000000,0.048430,0.000000,0.000000,0.000000,0.000000,0.000000
IFEPUG05_clean,0.115876,0.000000,0.054850,0.119571,0.000000,0.061255,0.137614,0.112632,0.112816,0.000000,0.078082,0.048831,0.073300,0.000000,0.000000,0.000000
IFEPUG06_clean,0.222315,0.040981,0.153620,0.000000,0.209525,0.094557,0.081101,0.091824,0.108878,0.063728,0.073602,0.000000,0.054771,0.000000,0.062598,0.031593
