name,gas,temp,pressure,cutoff,path,henry_coeff
JOZWUS_clean,helium,273.0,5.0,14.0,JOZWUS_clean_helium_273.0K_5.0bar_14.0/Output/System_0,7.87605e-07
PARNIH_clean,helium,273.0,5.0,14.0,PARNIH_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.05129e-07
ZAQZOG_clean,helium,273.0,5.0,14.0,ZAQZOG_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.38774e-07
DOJXOQ_clean,helium,273.0,5.0,14.0,DOJXOQ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,8.85999e-08
ja403810k_si_003_clean,helium,273.0,5.0,14.0,ja403810k_si_003_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.57623e-06
VANNIK_clean,helium,273.0,5.0,14.0,VANNIK_clean_helium_273.0K_5.0bar_14.0/Output/System_0,7.91381e-07
QITHAC_clean,helium,273.0,5.0,14.0,QITHAC_clean_helium_273.0K_5.0bar_14.0/Output/System_0,2.28625e-07
WEMNAF_clean,helium,273.0,5.0,14.0,WEMNAF_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.13321e-07
IBICAZ_clean,helium,273.0,5.0,14.0,IBICAZ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.68934e-07
JILXOS_clean,helium,273.0,5.0,14.0,JILXOS_clean_helium_273.0K_5.0bar_14.0/Output/System_0,5.5333e-08
USOXEH_clean,helium,273.0,5.0,14.0,USOXEH_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.6533e-07
jacs.6b08724_ja6b08724_si_009_clean,helium,273.0,5.0,14.0,jacs.6b08724_ja6b08724_si_009_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.21129e-06
ja4012707_si_005_manual,helium,273.0,5.0,14.0,ja4012707_si_005_manual_helium_273.0K_5.0bar_14.0/Output/System_0,1.44803e-07
1499489-acs.cgd.6b01265_1499490_clean,helium,273.0,5.0,14.0,1499489-acs.cgd.6b01265_1499490_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.2658e-07
CADQAB_clean,helium,273.0,5.0,14.0,CADQAB_clean_helium_273.0K_5.0bar_14.0/Output/System_0,2.6963e-07
RIYBOS_clean,helium,273.0,5.0,14.0,RIYBOS_clean_helium_273.0K_5.0bar_14.0/Output/System_0,2.27667e-07
PUCKUV_clean,helium,273.0,5.0,14.0,PUCKUV_clean_helium_273.0K_5.0bar_14.0/Output/System_0,8.32512e-08
COXQUB_clean,helium,273.0,5.0,14.0,COXQUB_clean_helium_273.0K_5.0bar_14.0/Output/System_0,4.61222e-08
YAJXIT_clean,helium,273.0,5.0,14.0,YAJXIT_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.09884e-07
KEJXUU_clean,helium,273.0,5.0,14.0,KEJXUU_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.91752e-08
FUTZAX_clean,helium,273.0,5.0,14.0,FUTZAX_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.23094e-07
FUYCAE_clean,helium,273.0,5.0,14.0,FUYCAE_clean_helium_273.0K_5.0bar_14.0/Output/System_0,4.01218e-07
c4dt02048k_c4dt02048k2_clean,helium,273.0,5.0,14.0,c4dt02048k_c4dt02048k2_clean_helium_273.0K_5.0bar_14.0/Output/System_0,6.60541e-08
ILUGAY_clean,helium,273.0,5.0,14.0,ILUGAY_clean_helium_273.0K_5.0bar_14.0/Output/System_0,8.07697e-08
HOLQIK_clean,helium,273.0,5.0,14.0,HOLQIK_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.18355e-07
EMOFIX_clean,helium,273.0,5.0,14.0,EMOFIX_clean_helium_273.0K_5.0bar_14.0/Output/System_0,7.29482e-08
FOLLEZ_clean,helium,273.0,5.0,14.0,FOLLEZ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,9.65306e-08
LAFROB_manual,helium,273.0,5.0,14.0,LAFROB_manual_helium_273.0K_5.0bar_14.0/Output/System_0,4.32232e-07
WOLYON_clean,helium,273.0,5.0,14.0,WOLYON_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.96132e-07
NUVBIQ_clean,helium,273.0,5.0,14.0,NUVBIQ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,7.51335e-08
CIMFOV_clean,helium,273.0,5.0,14.0,CIMFOV_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.09386e-07
JUMCUR_clean,helium,273.0,5.0,14.0,JUMCUR_clean_helium_273.0K_5.0bar_14.0/Output/System_0,2.64172e-07
NORGOS_clean,helium,273.0,5.0,14.0,NORGOS_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.23044e-08
ZEDROR_clean,helium,273.0,5.0,14.0,ZEDROR_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.38019e-07
ILOJEZ_clean,helium,273.0,5.0,14.0,ILOJEZ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,5.14345e-08
HUQHOS_clean,helium,273.0,5.0,14.0,HUQHOS_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.8782e-07
TUPDOZ_clean,helium,273.0,5.0,14.0,TUPDOZ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.20493e-07
RUGKOV_clean,helium,273.0,5.0,14.0,RUGKOV_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.37172e-07
FEWWEL_clean,helium,273.0,5.0,14.0,FEWWEL_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.91525e-07
AVEQID_clean,helium,273.0,5.0,14.0,AVEQID_clean_helium_273.0K_5.0bar_14.0/Output/System_0,4.24583e-07
KAHZAW_clean,helium,273.0,5.0,14.0,KAHZAW_clean_helium_273.0K_5.0bar_14.0/Output/System_0,2.39635e-07
FIRNAX_clean,helium,273.0,5.0,14.0,FIRNAX_clean_helium_273.0K_5.0bar_14.0/Output/System_0,4.33571e-07
ZEHCAQ01_clean,helium,273.0,5.0,14.0,ZEHCAQ01_clean_helium_273.0K_5.0bar_14.0/Output/System_0,8.74851e-08
CELKEL_clean,helium,273.0,5.0,14.0,CELKEL_clean_helium_273.0K_5.0bar_14.0/Output/System_0,8.53947e-08
IPIDUH_clean,helium,273.0,5.0,14.0,IPIDUH_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.045e-07
CAYSOL_clean,helium,273.0,5.0,14.0,CAYSOL_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.23573e-07
XUNTIL_clean,helium,273.0,5.0,14.0,XUNTIL_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.10678e-07
ICISAP_clean,helium,273.0,5.0,14.0,ICISAP_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.82292e-07
POKGEC_clean,helium,273.0,5.0,14.0,POKGEC_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.02077e-07
YICDAR_clean,helium,273.0,5.0,14.0,YICDAR_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.1693e-07
WICQOP_clean,helium,273.0,5.0,14.0,WICQOP_clean_helium_273.0K_5.0bar_14.0/Output/System_0,6.83804e-08
SUHBAA_clean,helium,273.0,5.0,14.0,SUHBAA_clean_helium_273.0K_5.0bar_14.0/Output/System_0,5.22779e-07
RIXBIK_clean,helium,273.0,5.0,14.0,RIXBIK_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.49237e-07
IYEQUA_clean,helium,273.0,5.0,14.0,IYEQUA_clean_helium_273.0K_5.0bar_14.0/Output/System_0,5.61532e-08
AZAFIS_clean,helium,273.0,5.0,14.0,AZAFIS_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.45291e-07
AYOXUJ_clean,helium,273.0,5.0,14.0,AYOXUJ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.08474e-07
BEPNER_clean,helium,273.0,5.0,14.0,BEPNER_clean_helium_273.0K_5.0bar_14.0/Output/System_0,4.89424e-08
S2056989016007027_zl2661sup1_clean,helium,273.0,5.0,14.0,S2056989016007027_zl2661sup1_clean_helium_273.0K_5.0bar_14.0/Output/System_0,2.2438e-07
HAFWIW_clean,helium,273.0,5.0,14.0,HAFWIW_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.7161e-07
POKTEQ_clean,helium,273.0,5.0,14.0,POKTEQ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.77642e-08
OMITUB_clean,helium,273.0,5.0,14.0,OMITUB_clean_helium_273.0K_5.0bar_14.0/Output/System_0,5.67042e-07
REFTUT_clean,helium,273.0,5.0,14.0,REFTUT_clean_helium_273.0K_5.0bar_14.0/Output/System_0,7.60213e-08
UJIPAG_clean,helium,273.0,5.0,14.0,UJIPAG_clean_helium_273.0K_5.0bar_14.0/Output/System_0,4.43935e-08
DOKDEN_clean,helium,273.0,5.0,14.0,DOKDEN_clean_helium_273.0K_5.0bar_14.0/Output/System_0,4.29677e-07
IXOFIL_clean,helium,273.0,5.0,14.0,IXOFIL_clean_helium_273.0K_5.0bar_14.0/Output/System_0,2.74003e-07
APEBII_clean,helium,273.0,5.0,14.0,APEBII_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.02718e-07
GOKBUE_clean,helium,273.0,5.0,14.0,GOKBUE_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.06211e-07
XOTXAG_clean,helium,273.0,5.0,14.0,XOTXAG_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.31913e-07
KASRAZ_clean,helium,273.0,5.0,14.0,KASRAZ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,2.88046e-07
EQETAX_clean,helium,273.0,5.0,14.0,EQETAX_clean_helium_273.0K_5.0bar_14.0/Output/System_0,3.08744e-07
IGAHED01_clean,helium,273.0,5.0,14.0,IGAHED01_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.34111e-07
MIXXOI_clean,helium,273.0,5.0,14.0,MIXXOI_clean_helium_273.0K_5.0bar_14.0/Output/System_0,5.51104e-08
TISWEZ_clean,helium,273.0,5.0,14.0,TISWEZ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,1.69507e-08
VOXYUE_clean,helium,273.0,5.0,14.0,VOXYUE_clean_helium_273.0K_5.0bar_14.0/Output/System_0,8.08228e-08
OJAZOP_clean,helium,273.0,5.0,14.0,OJAZOP_clean_helium_273.0K_5.0bar_14.0/Output/System_0,8.89791e-08
EBEZUI_ion_b,helium,273.0,5.0,14.0,EBEZUI_ion_b_helium_273.0K_5.0bar_14.0/Output/System_0,9.03606e-08
SOZGIZ_clean,helium,273.0,5.0,14.0,SOZGIZ_clean_helium_273.0K_5.0bar_14.0/Output/System_0,2.86129e-07
