name,He_293_0.01,He_293_0.05,He_293_0.1,He_293_0.2,He_293_0.35,He_293_0.5,He_293_1,He_293_5,He_293_15,He_273_0.01,He_273_0.05,He_273_0.1,He_273_0.5,He_273_1,He_273_5,He_273_15,He_313_0.01,He_313_0.05,He_313_0.1,He_313_0.5,He_313_1,He_313_5,He_313_15
AFOTUL_clean,0.0002243725,0.0010708688,0.0022906393,0.0043426279,0.008071291,0.0114878724,0.022565755,0.1137323842,0.3330299932,0.0003141215,0.0012034524,0.0025374489,0.0128137089,0.0254927963,0.1270519521,0.380431745,0.0002100942,0.0010749482,0.0020315909,0.0101844713,0.0204138187,0.1014938838,0.2983073279
AFOVAT_clean,0.000202398,0.0010787606,0.0022096857,0.0046175962,0.0079081291,0.0114365318,0.0225371246,0.1129214063,0.3350000329,0.0002483027,0.0013041109,0.0025790097,0.0127093431,0.0261302112,0.1276672502,0.3734786103,0.0001940517,0.0010203364,0.0019279977,0.0101950181,0.0202669282,0.1012908228,0.2990733399
AFOVEX_clean,0.0002331315,0.0011573314,0.0022480538,0.0046730378,0.0083136361,0.0117752226,0.0236815817,0.11574563,0.3481527638,0.0002601914,0.001336343,0.0026560337,0.013634029,0.0264937305,0.1300977884,0.3889341252,0.0002518653,0.0011136193,0.0021189989,0.010472184,0.0214147941,0.1066639089,0.3117884118
AFOVIB_clean,0.000213337,0.0010626597,0.002278278,0.0043653578,0.0075352235,0.0109123882,0.0217080449,0.1095747078,0.3240588862,0.0002676775,0.001310211,0.0025278419,0.0123473805,0.0247189141,0.1226164407,0.3625199226,0.000213337,0.0009962434,0.002012613,0.0098416781,0.019965122,0.0977848202,0.2922213596
AFOVOH_clean,0.0002126469,0.0011747191,0.0023040184,0.0048867487,0.0080929678,0.0112021539,0.023273476,0.1139560062,0.3368243653,0.000251873,0.0012366549,0.0025724074,0.0130581677,0.0254639451,0.1284737994,0.374671377,0.0001878725,0.0009992337,0.0021244039,0.0101100154,0.0210004257,0.1017174569,0.3013763405
AFOYAW_clean,0.0001935225,0.0010074152,0.0021465903,0.0042204381,0.0073044461,0.0105037441,0.0210225857,0.1039435584,0.3102783775,0.000233325,0.0011405476,0.0024485403,0.0117884039,0.0238993462,0.1199139709,0.3529878391,0.0001880325,0.0009511426,0.0018432677,0.0093288836,0.0188114879,0.0934864793,0.2789249827
AFOYEB_clean,3.68312e-05,0.0002506895,0.0004859337,0.001037213,0.0017797767,0.0025663002,0.0050185426,0.0250404363,0.0753161576,4.03955e-05,0.0003219756,0.0005417744,0.0029322351,0.0057337799,0.0287389976,0.0862062999,3.56431e-05,0.0002293037,0.0004467263,0.0023263036,0.0046003307,0.0225596795,0.0677835914
AFOYIE_clean,0.0004249663,0.0016828667,0.0035810496,0.0071451006,0.0121795351,0.0173244609,0.0351617145,0.1732049453,0.5098944393,0.0003853028,0.0018953498,0.0038218638,0.0188571724,0.0382951329,0.1921669431,0.569075251,0.000260646,0.0016715342,0.0031815813,0.0155990976,0.0316203284,0.1574755247,0.4663212245
AFOYOK_clean,0.0002295554,0.001111161,0.0021040235,0.0043024041,0.0074542144,0.0107750226,0.0214190718,0.1074206798,0.3205678357,0.0002323721,0.0011998849,0.002401178,0.0120171568,0.0241850036,0.1204518239,0.3548251124,0.0001704062,0.0009407548,0.001901226,0.0097230107,0.0192108329,0.0960090986,0.2853092466
AFUKET_clean,0.0001875741,0.0010479344,0.0021423748,0.0043064523,0.0074115005,0.0105677053,0.0207184071,0.1053453103,0.3102676411,0.0002325298,0.0012618617,0.0023718039,0.0121117021,0.0240869891,0.1201838133,0.3504735974,0.0002061764,0.0009177177,0.0018540378,0.0093818032,0.0188705701,0.0931266433,0.2755106336
AFUKIX_clean,0.0003485391,0.0015939856,0.0033227397,0.0060994347,0.01116487,0.0157539685,0.0318100042,0.1572538826,0.4640844926,0.0003160088,0.0017357247,0.00368522,0.0174223074,0.0349375619,0.1749178455,0.5129915027,0.0003113616,0.0013058598,0.0026326319,0.0137765898,0.0284454398,0.1422341699,0.4228197838
AFUPEX_clean,0.000193901,0.0009473448,0.0019168496,0.0037949191,0.0066055599,0.0093977339,0.0189653621,0.0924889186,0.2782257397,0.0001846676,0.0010932321,0.0021402973,0.0104798852,0.0212774004,0.10667693,0.3097688117,0.0001772809,0.0009048712,0.0016509283,0.0084559292,0.0167087241,0.0838963354,0.2475469121
AGABIU_clean,0.0004487063,0.0022255833,0.0043470666,0.0090674569,0.0157729239,0.0231245279,0.0450321644,0.2237967547,0.6602515787,0.0004379373,0.0024481413,0.0049393585,0.024402441,0.049307438,0.2443008378,0.7298225933,0.0003984512,0.002164559,0.0039378461,0.01979692,0.0416866102,0.2061141367,0.6098062216
AGARUW_clean,0.0001015897,0.0004680382,0.0010425036,0.002069285,0.0036088524,0.0051931676,0.0104141515,0.0516692364,0.1503261182,0.0001124743,0.000573256,0.001182794,0.0057023249,0.0115630824,0.0574187285,0.1679458805,9.43333e-05,0.0004910167,0.0008743968,0.0045292065,0.0091696779,0.0455375736,0.1359511786
AGAYIQ_clean,3.51134e-05,0.0002356496,0.0004627159,0.0008786141,0.0015215786,0.0022534969,0.0044437897,0.0220948812,0.0659811082,6.00828e-05,0.0002684221,0.0005883437,0.0026662737,0.0053395703,0.0261141895,0.0776067486,3.58936e-05,0.0002138013,0.0003690803,0.0019460599,0.0038772943,0.019267086,0.0574750939
AGESIP_clean,4.17842e-05,0.0002126353,0.0004382701,0.0008291848,0.0015376597,0.0021644231,0.0044161289,0.0217482275,0.0645046375,4.45698e-05,0.0002460627,0.0004893397,0.0025321241,0.0049583953,0.0251810342,0.0751503308,3.89986e-05,0.0001773508,0.0003816293,0.0018032215,0.0037113682,0.018896686,0.0554142461
AGIMOU_clean,6.47546e-05,0.0003027277,0.0006799232,0.0013226124,0.0023457349,0.0033591441,0.0068186579,0.0335914414,0.099259067,7.28488e-05,0.0004047158,0.0008061939,0.0038966039,0.0078385426,0.039349743,0.1155934113,5.66603e-05,0.0002897768,0.0005746969,0.0030467033,0.0059185692,0.0293338274,0.086928175
AGIREP_clean,0.0002867735,0.001438728,0.0028191291,0.0059938898,0.0102169128,0.0146627118,0.0293861807,0.1465833732,0.4177260783,0.0003240378,0.001646112,0.0032379477,0.0165186368,0.0327569843,0.1626856231,0.4654122955,0.0002527495,0.0013042523,0.0026101247,0.0131753782,0.026510345,0.1306561037,0.3778038075
AGOFEJ_clean,0.0005316933,0.0025509656,0.0047649016,0.0100731182,0.017548784,0.0249779629,0.0503975509,0.2496721283,0.748153473,0.0005665584,0.0026381283,0.0055057853,0.0280083222,0.0553338727,0.2744612385,0.8139439804,0.0004561522,0.0023069097,0.0047067931,0.023083624,0.0461236665,0.2284305456,0.6813664038
AGONAM_clean,0.0001174797,0.000742128,0.0013739396,0.0026003133,0.0046748331,0.0067679779,0.0132007087,0.0670981107,0.1972412817,0.0001776522,0.0007707815,0.0015945721,0.0077980735,0.0153053149,0.0753044987,0.2258117759,0.0001131817,0.0006002926,0.0012750846,0.0060860217,0.0120273442,0.0594003238,0.1776880722
AGONEQ_clean,0.0002873325,0.0012642632,0.0024308334,0.0049785153,0.0086084832,0.0127460719,0.0254040285,0.1246601844,0.3725266505,0.0002758392,0.0014481559,0.0029154673,0.0141750708,0.0283980337,0.1412986546,0.4191798789,0.0002643459,0.0011876412,0.0023312248,0.0112940847,0.0229118975,0.1121631341,0.3312178077
AGOVOJ_clean,0.0004492124,0.0029115621,0.0053850034,0.0107145485,0.0191109391,0.0274019588,0.0542715177,0.2676751554,0.7931483384,0.0004603041,0.002811737,0.0058841281,0.0304244361,0.059029842,0.297966493,0.8709452779,0.0006044957,0.0024124371,0.0051021657,0.0247898705,0.0485482184,0.2441220044,0.7215738231
AGUBUA_clean,0.0001084924,0.0006774745,0.0013019083,0.0027267747,0.0048881836,0.0067373756,0.0136338734,0.0679451494,0.1987953753,0.0001567112,0.0008052543,0.0016261797,0.0079392289,0.0160387874,0.078406224,0.2295457269,0.0001084923,0.0005569274,0.0012030596,0.0059212713,0.0117352571,0.0584460405,0.1733768206
AGUVOO_charged,,,,,,,,,,0.0001549874,0.0008962702,0.001756229,0.0087917725,,,,,,,,,,
AGUWUV_clean,7.37403e-05,0.0003773767,0.0007778877,0.0015789095,0.0026156111,0.0038099145,0.0075952489,0.0380152833,0.1122225854,8.24156e-05,0.0004785888,0.0008342772,0.004174278,0.0088097947,0.0427028517,0.1281475941,8.09697e-05,0.0003296624,0.0006607707,0.0033775938,0.0068896556,0.0333551868,0.0983116984
AHAMAY_clean,4.03826e-05,0.0002196421,0.0004550432,0.0008204567,0.0014852926,0.0019964775,0.0042618443,0.0204887645,0.0605276438,5.0232e-05,0.0002344162,0.0004776968,0.0023884841,0.0047897732,0.0243103397,0.0712250994,3.64429e-05,0.0001615305,0.0003801876,0.0018103235,0.0035999632,0.0176964538,0.054201361
AHEBAS_clean,0.0001175177,0.0006147916,0.0012306713,0.0023068287,0.0041914642,0.0057278992,0.0119791873,0.059469391,0.1748663204,0.0001196939,0.0007007536,0.001314457,0.006873696,0.0136603432,0.068381149,0.2020020252,9.24908e-05,0.000523389,0.0010924793,0.0052240965,0.0105025993,0.0524226822,0.1551440232
AHEQAH_clean,0.0003810975,0.0018892211,0.0038156225,0.007810175,0.0134453057,0.0195568083,0.0382003769,0.1929794087,0.5692179161,0.0004694006,0.0022052531,0.0042269287,0.0216993186,0.0431802058,0.2140048367,0.6266730118,0.0003578598,0.0018032417,0.0036041599,0.0174003542,0.0355233993,0.1710616549,0.5134243125
AHINIP_clean,5.42578e-05,0.0002797293,0.0005413727,0.0010670709,0.0017977432,0.002646577,0.0051231462,0.0259316321,0.0767857004,6.14922e-05,0.000285758,0.0005522242,0.0029829755,0.0060045347,0.0297248582,0.0884475196,5.90808e-05,0.000241146,0.000477469,0.0023089727,0.0046179454,0.0223602603,0.0675100206
AHIYOH_clean,9.56133e-05,0.0004250447,0.000917888,0.001909659,0.0033794967,0.0047441597,0.0094396436,0.0471182503,0.1373502908,0.000114736,0.0005302193,0.0011369293,0.0054751666,0.0108694975,0.0546612731,0.1582617958,6.86678e-05,0.0004389521,0.0008335743,0.0041826483,0.0082592535,0.0414935787,0.1230326288
AHIYUN_clean,0.0001162239,0.0005845378,0.0011246371,0.0023668655,0.0039228983,0.005723685,0.0113366156,0.0562051924,0.163325339,0.0001339993,0.000689823,0.0014076764,0.0069057499,0.0138853372,0.06837862,0.1967417601,9.84485e-05,0.000478569,0.0009913215,0.0047494553,0.0096882872,0.0472853503,0.1392252887
AHOBEG_clean,7.11919e-05,0.0003870252,0.0008776022,0.001672363,0.002974528,0.004033346,0.0081585943,0.0423423666,0.1232358063,9.57855e-05,0.0004608059,0.0009539717,0.0049795509,0.0096510359,0.048552891,0.1437222527,7.63695e-05,0.0003740812,0.0007636951,0.0036204325,0.0075101006,0.0365809985,0.1104225547
AHOJUC_clean,3.64659e-05,0.0001870044,0.0003712038,0.0007835486,0.0013324066,0.0019083803,0.0037438288,0.0190622971,0.0564697293,4.3011e-05,0.0002253403,0.000463771,0.0021832768,0.0043572033,0.0222890586,0.0663688091,3.92709e-05,0.0001664339,0.0003179075,0.0016334837,0.0032912781,0.0164816359,0.0486772545
AHOKAJ_clean,4.93331e-05,0.0002539741,0.0004376028,0.0008240453,0.0015211036,0.0022245569,0.0042545221,0.0213475239,0.0635675123,5.11602e-05,0.0002521469,0.0004851086,0.0024977156,0.0052283939,0.0253343683,0.0738534614,3.38023e-05,0.0001863694,0.0003690845,0.001915768,0.0037822035,0.0182532429,0.0539703994
AHOKIR01_clean,8.93357e-05,0.0004341155,0.0009073154,0.0016973777,0.0029215556,0.0042936956,0.0086809146,0.0423255654,0.1245688206,0.0001060861,0.0005025131,0.0010357353,0.0050349019,0.0099623231,0.049921889,0.146849695,6.83976e-05,0.0003880518,0.0007426028,0.003742327,0.0073269208,0.0363903268,0.1084925876
AHOKIR_clean,9.22132e-05,0.0004782221,0.0008159799,0.001724173,0.0029443899,0.0041764016,0.0081812437,0.0410230933,0.1217686446,0.0001136582,0.0004803666,0.0009628776,0.0047768594,0.0094314835,0.0480645386,0.1413253554,8.79242e-05,0.0003323965,0.0007677287,0.00364135,0.0073663361,0.0361593815,0.1081210863
AHOKOX_clean,8.79689e-05,0.000443984,0.0010194038,0.001974642,0.0035270335,0.0051135776,0.0101226275,0.0499062821,0.14794705,0.0001117722,0.0006043977,0.0011953413,0.0058463058,0.0115270244,0.0572377097,0.1696598325,8.38291e-05,0.000471927,0.0008393263,0.0044118962,0.0087503134,0.0438064184,0.1305840685
AHOZAA_clean,8.49317e-05,0.0003662107,0.0007333347,0.0014712356,0.0025077673,0.0035579976,0.0071881414,0.0354347699,0.1054979156,9.31509e-05,0.0004292245,0.0008538828,0.0042511492,0.0085351759,0.0421452848,0.1234331092,6.758e-05,0.0003050234,0.0005945217,0.0031534306,0.0063150804,0.0311388714,0.0936504047
AHUFIU_clean,0.0002471924,0.00131774,0.002667076,0.005144576,0.0087520983,0.0127462073,0.0257842132,0.1297983204,0.3827913924,0.0003048087,0.0013865078,0.0029532987,0.0144969979,0.0284921782,0.141555758,0.420098861,0.000258344,0.0011764872,0.002282348,0.0119284279,0.0234015014,0.1173569217,0.3498701952
AHUTIH01_clean,3.96542e-05,0.0002190424,0.0004107046,0.0008506777,0.0015096933,0.0021356637,0.0043260881,0.0216474352,0.0648856566,5.28723e-05,0.0002530317,0.0004985103,0.0024755569,0.0049312872,0.0248990824,0.0741062102,4.4375e-05,0.0002105451,0.0003993748,0.0019128447,0.0038870591,0.0190840722,0.0568745572
AHUTIH_clean,4.3697e-05,0.0002479328,0.0004502687,0.0009822318,0.0016832831,0.0023368377,0.004723072,0.0238252954,0.0700015885,5.12964e-05,0.0002982792,0.0005433622,0.0027320099,0.0053471786,0.0266741475,0.0790316613,3.41976e-05,0.000230834,0.0004198708,0.0021269023,0.0042272064,0.0204777278,0.0611786012
AJAKON_clean,0.0001229148,0.0005387007,0.0011517573,0.0022033618,0.0039029246,0.005396112,0.0107876716,0.0541265238,0.1587528256,0.0001289847,0.0006069867,0.0011896939,0.0064370937,0.0123218305,0.0614832029,0.180982197,0.0001001528,0.0005204911,0.0009635914,0.0049666689,0.009557006,0.047781995,0.1415401995
AJAYIT_clean,6.45907e-05,0.0002795402,0.0005664924,0.0011319259,0.002043608,0.0028906994,0.0056882187,0.0283150889,0.0838779314,8.04737e-05,0.0003081295,0.0006268476,0.0033015384,0.0066200193,0.0323017128,0.0955307325,5.18843e-05,0.0002509508,0.0004987251,0.0026429252,0.0050401938,0.0253661519,0.0745535728
AJIGIL_clean,9.81624e-05,0.0005472031,0.001071432,0.002161661,0.00383251,0.005451145,0.010790552,0.0536384315,0.1618499258,0.0001180037,0.0005764429,0.0012573138,0.0060401188,0.0122462792,0.0606612189,0.1807942211,0.0001065166,0.0004730591,0.000982668,0.004868436,0.0097107658,0.0486342386,0.1428649035
AJINOY_clean,2.69349e-05,0.0001111065,0.000207062,0.0004814613,0.0007120913,0.0011278988,0.0021817267,0.0110685594,0.0328689919,2.69349e-05,0.0001161567,0.0002390472,0.0013450613,0.002515046,0.0127317893,0.039058968,1.01006e-05,9.7639e-05,0.0002087454,0.0010117421,0.0019477298,0.0095669388,0.0290678045
AJOTEY_clean,0.0002083501,0.0010400836,0.0020368303,0.0041953371,0.0074522654,0.010472508,0.0213750506,0.1035549864,0.310599954,0.0002333521,0.0011550929,0.0023618566,0.0118776217,0.0240252636,0.1171544123,0.3462428176,0.0001916821,0.0009167403,0.0019118203,0.0097407826,0.0188598486,0.0953176579,0.2788357354
AJOVEB_clean,6.09196e-05,0.0002934543,0.0005802223,0.0011871898,0.0020965266,0.0029196845,0.0058304539,0.0292310191,0.0877658636,7.87498e-05,0.0003268858,0.0006545145,0.0033602372,0.0067383049,0.0337056398,0.1001979246,5.49762e-05,0.000248136,0.0005460478,0.0026685766,0.0053059507,0.0260149086,0.0776064017
AJOXAA_clean,0.0001460341,0.0006897502,0.0013390803,0.0027316195,0.0049990593,0.0070200665,0.013684175,0.0682396363,0.2030186552,0.0001342992,0.0007314742,0.0015933359,0.0079810223,0.015403987,0.0771451071,0.2303948284,9.25752e-05,0.0005828324,0.0012608477,0.0060956182,0.0122785971,0.0614334054,0.1791525152
AJUNOK_clean,6.33964e-05,0.0003348985,0.0008089934,0.0014140157,0.0024738385,0.0036838831,0.0074394317,0.0364364017,0.1077739092,8.95819e-05,0.0004258585,0.0009164916,0.004309578,0.0084275889,0.0420428501,0.1226513945,5.92619e-05,0.0003224948,0.000610535,0.0032442426,0.0063134562,0.032137849,0.0952338223
AKEDIF_clean,0.0002189231,0.0011238051,0.0022257179,0.0046922512,0.0081050186,0.0111018322,0.0234077414,0.1154648933,0.3384039876,0.0002602752,0.001296511,0.0026562664,0.0125296963,0.0260834678,0.1287437938,0.3845043217,0.0001629761,0.0010094785,0.0019824699,0.0101093803,0.0207028252,0.1016849021,0.3035198123
AKIXEZ_clean,,,,,,,,,,0.0004051604,0.0019381998,0.0040198482,0.0202087439,,,,,,,,,,
AKOBAF_clean,8.66786e-05,0.000521365,0.0010155621,0.002103572,0.0035460583,0.0051399087,0.0101310407,0.0509372324,0.150490782,0.0001306647,0.0006313303,0.0010905972,0.0058643858,0.0119901016,0.0585675323,0.1724463295,9.83219e-05,0.0004579732,0.00088231,0.0046547673,0.0089731706,0.0447351881,0.1336014018
AKOHEO_clean,7.20318e-05,0.0003653659,0.0007411461,0.0014562566,0.0025228475,0.0036276238,0.0069454242,0.0357720158,0.1045571439,8.59174e-05,0.0003653659,0.0007758601,0.0039469931,0.0079486618,0.040027097,0.118827244,5.55426e-05,0.0003063519,0.0006222502,0.0031676619,0.0063084204,0.0319161467,0.0933644491
AKOXIJ_clean,0.00017404,0.0009411054,0.0018746905,0.0037816106,0.0064212178,0.0092692433,0.0182559402,0.0918039696,0.2710920634,0.0002116413,0.0010625036,0.0021926894,0.0110010483,0.0217066599,0.1070206551,0.3154099616,0.0001686684,0.0008111125,0.0016673465,0.0081326115,0.0161599395,0.0811144737,0.2366224676
AKUHOD01_clean,1.56648e-05,0.0001029401,0.0002282585,0.0004498036,0.0007989048,0.0011312224,0.0022467799,0.0116456602,0.0338963903,2.46161e-05,0.0001465778,0.0002718962,0.0012755622,0.0026283297,0.0129290549,0.0383340045,2.23783e-05,9.73455e-05,0.0001980478,0.0010226876,0.0020364241,0.0102324714,0.0304087344
AKUHOD03_clean,1.80332e-05,0.0001283541,0.0002365534,0.0004391619,0.000796644,0.0011138165,0.0022796112,0.0108241752,0.032093828,3.39449e-05,0.0001453265,0.0002874707,0.0012899055,0.0025193469,0.0124227671,0.0365830391,2.43979e-05,0.0001135032,0.0001835145,0.0009366667,0.0019284938,0.0096339827,0.0287216158
AKUHOD_clean,2.46161e-05,0.0001264373,0.0001980478,0.0004240685,0.0007754076,0.0011345791,0.0023004878,0.0111958567,0.0337721908,2.12594e-05,0.0001230806,0.0002405666,0.0012722054,0.0026350432,0.0128619201,0.03759664,2.12594e-05,0.0001074158,0.0002114748,0.0009689797,0.0020621591,0.0101362448,0.0301905461
AKUKUO_clean,0.0001197479,0.0005562481,0.0010893193,0.0022288554,0.0041815181,0.0059159307,0.0115112461,0.0582187068,0.1704282482,0.0001467877,0.00070883,0.0013288149,0.0067503023,0.0135817253,0.0665894686,0.196282198,9.46394e-05,0.0005272769,0.0011240848,0.0051279125,0.0102403737,0.051825716,0.150864924
ALAHUS_clean,0.0001682016,0.0007327943,0.0015020519,0.0029676406,0.005168376,0.0072773652,0.0148040921,0.0746497464,0.2201547055,0.0001623204,0.0008292455,0.001678487,0.008351267,0.0171306847,0.0841760727,0.249724074,0.0001105661,0.0006822162,0.0013397314,0.0068245142,0.0138031163,0.0672229994,0.1972181254
ALALUU01_clean,3.42526e-05,0.0001511838,0.0002976432,0.0005468602,0.000983876,0.0013582922,0.0028004442,0.013516779,0.0413617689,2.71658e-05,0.0001488216,0.0003189033,0.0015756188,0.0030213143,0.0157006766,0.0464854833,2.24413e-05,0.0001263802,0.0002433115,0.001175218,0.0023716963,0.0122931349,0.036528611
ALALUU_clean,3.20001e-05,0.0001256298,0.0002619264,0.0005440009,0.0009931869,0.0014032617,0.0027685974,0.0137588386,0.0419331094,2.48889e-05,0.0001564447,0.000335408,0.0016474101,0.0032189685,0.0160012128,0.0466762287,2.25186e-05,0.0001256298,0.0002607412,0.0012266688,0.002557634,0.0126329107,0.0381203621
ALAMUW_clean,0.0005524833,0.0025283136,0.0051065692,0.0102974155,0.0177980792,0.0252581649,0.0514777133,0.2567736558,0.7554164027,0.000608668,0.0029247279,0.0057620573,0.0289413844,0.0563127229,0.2789073246,0.8336224485,0.0004900558,0.0022786034,0.0046414839,0.0237255676,0.046486635,0.2327609194,0.6844550679
ALANAD_clean,0.0004819037,0.0023885659,0.0045606244,0.0094169096,0.0154465253,0.0231267193,0.0454782023,0.2251886886,0.6632973109,0.0004981999,0.0025515283,0.0051682416,0.0252382464,0.0505416827,0.2543520078,0.7398711031,0.0003422214,0.0020090959,0.0039762872,0.0203726516,0.0410200115,0.2054748715,0.6066282348
ALATAK_clean,6.57781e-05,0.0003573942,0.0006139286,0.0013045983,0.0021531353,0.0033174071,0.0066896292,0.0318957835,0.0973186466,7.67411e-05,0.0003968609,0.0007915292,0.0036572595,0.0075030846,0.037839928,0.1114850491,5.92002e-05,0.0003069642,0.0005854246,0.0028196857,0.0059419518,0.0294992694,0.0860837532
ALEJAE_clean,0.0013559135,0.006747912,0.0138413974,0.0266882823,0.0480188596,0.0675872769,0.1364645182,0.6811829905,1.9563088625,0.0015695885,0.007729234,0.0148939438,0.0745330303,0.1489790196,0.7371896052,2.1497745078,0.0011079449,0.0064946675,0.0128732646,0.0637833327,0.1276431664,0.6260046965,1.8038609201
ALEJEI_clean,0.0004943947,0.0027242156,0.0059327362,0.011007849,0.0197387919,0.0281737706,0.0562567339,0.2793430865,0.8173588531,0.0006591929,0.0031143499,0.0059596415,0.0307869967,0.0611233265,0.3087948841,0.8989003438,0.0005011211,0.0025426012,0.0051121083,0.0249383441,0.0511580786,0.2541255943,0.7568207285
ALEJIM_clean,0.000595076,0.0027814787,0.0057568585,0.0112496102,0.0202559847,0.0286940281,0.0558769644,0.2837241964,0.8278108428,0.0006485659,0.0031759669,0.0063987376,0.0316994931,0.0628440336,0.3101047831,0.9116095739,0.0004580079,0.0027547334,0.0051183214,0.0259894388,0.0519454513,0.2574405602,0.765204171
