name,N2_293_0.01,N2_293_5
CENJIQ_clean,0.0018653421,0.7963303999
CENKAJ_clean,0.0016034004,0.7123880228
CENPUI_clean,0.0117879652,2.4480076542
CESFIQ_clean,0.0071788284,2.3243296598
CESFOW_clean,0.0053766285,1.9057245937
CETFOX_clean,0.0021090586,0.835338933
CETFUD_clean,0.0044553608,1.326230951
CETGOY_clean,0.0024961153,1.1544174769
CETHEQ_clean,0.0013381261,0.6513111756
CETJAN_clean_h,0.0025092359,0.8809384136
CEXHET_clean,0.0025445864,1.0251448806
CEXHOD_clean,0.0024948117,0.9961108239
CEXJOF_clean,0.0036543853,1.3357469309
CEYPUT01_clean,0.0115936017,2.2203836508
CEYPUT_clean,0.0111940751,2.2134524144
CEYWOU_clean,0.0152100476,2.2584192437
CEYYIQ_clean,0.0005965363,0.2722588951
CEZFIY_clean,0.0030987051,1.0435203408
CIDKUX_clean,0.0035595137,1.3306088387
CIFDOM_clean,0.00554808,1.9929976512
CIFDUS_clean,0.0055876477,1.9771482058
CIFJAE_clean,0.008250994,2.1108912831
CIFLUA_clean,0.003660899,1.592163579
CIFMAH_clean,0.0041339176,1.7335790769
CIFMEL_clean,0.0027007227,1.2942574039
CIFMIP_clean,0.0033573541,1.37618168
CIGDUT_clean,0.0057849032,1.459755673
CIGFAB_clean,0.0060815209,1.4508056624
CIGFEF_clean,0.0124876518,2.2621425539
CIGXIA_manual,0.00776294,1.4239699466
CIJVOH01_clean,0.0028646977,1.2313395198
CIJVOH_clean,0.0027543558,1.1772650341
CIPCUB_clean,0.0038489787,1.050314364
CIPLIX_clean,0.0043102266,1.6509184738
CIQQIE_clean,0.0069907168,2.1156875432
CIRTUU_clean,0.0043277375,1.8162834318
CISLUN_clean,0.0038189724,1.4211960143
CISXEJ_clean,0.0042223756,1.3075052817
CITZIP_manual,0.0026226613,0.9649663306
CIVTEH_clean,0.0030092062,1.1812781146
CIWREG_clean,0.0022507961,0.9254234738
CIWRIK_clean,0.0022817371,0.9579734482
CIWROQ_clean,0.0022955619,0.9563664891
CIWRUW_clean,0.0022330215,0.9331205513
CIWSAD_clean,0.0022442129,0.9316314315
CIWYUD_clean,0.0032810804,1.1468234882
CIWZEP_clean,0.0010986722,0.4435669609
CIWZIT_clean,0.0010588302,0.4018143926
CIXBUH_clean,0.0022705457,0.9462678602
CIXCAO_clean,0.0022665958,0.9435944226
CIXCOC_clean,0.0003587842,0.1445518812
CIYZUG_clean,0.0005588866,0.2366130793
CIZMIJ_clean,0.0056091224,2.1440535113
CIZPOS_clean,0.0079378082,1.9930611703
COBWEV_clean,0.0006589123,0.2606453947
COCMAJ_clean,0.0024690301,1.1180584797
COCMOY_clean,0.002827435,1.3326330812
COCMUE_clean,0.0030324385,1.3985635599
COCNAL_clean,0.0025745173,1.2302148958
COCNEP_clean,0.0028301189,1.2906196505
CODNAM_clean,0.0061801217,1.8973624407
CODROD_clean,0.0128216444,2.3247731732
CODRUJ_clean,0.0139950377,2.3753376274
COGNAO_clean,0.0049346228,1.7061678928
COJGEO_clean,0.005174356,1.8173835527
COJHIT_clean,0.0030033449,1.347548482
COJMIZ_clean,0.0045658972,1.6487009105
COJMOF02_clean,0.0040106794,1.5376442374
COKMEW_clean,0.0030186082,1.3189337632
COKMIA_clean,0.0026890519,1.181970987
COKMOG_clean,0.0021309627,0.9728087012
COKMUM_clean,0.0025404198,1.1776147968
COKNAT_clean,0.0029246909,1.2843283097
COKPEZ_clean,0.0043422061,1.8918502222
COKPID_clean,0.0029759135,1.3334726813
COKPOJ_clean,0.0026979561,1.2068001965
COKPUP_clean,0.0029298205,1.3035974149
COKQAW_clean,0.0018702769,0.8605127473
COKQEA_clean,0.0026552162,1.22661192
COKQIE_clean,0.0029586539,1.3255132936
COKQOK_clean,0.0029212712,1.2903520958
COKROL_clean,0.0112616741,2.4330191368
COKRUR_clean,0.0068519021,2.0438715763
COMDOY_clean,0.0075860081,1.972775718
COPXOV_clean,0.0045786896,0.7565705154
COQGAS_clean,0.0029365046,1.0470008737
COQHUN_clean,0.0061262799,1.8325438317
COQJID_clean,0.0076930958,1.8069543949
COQJOJ_clean,0.0073855178,1.7896116543
COQJUP_clean,0.0072365933,1.6131688037
COQNIF_clean,0.0030119587,1.3247501854
COQTEJ_clean,0.0065236849,2.692374632
CORZIU_clean,0.0047910084,2.0264696483
COSMII_clean,0.0079743155,2.5697428705
COTVOY_clean,0.0060396679,1.7983352441
COTVUE_clean,0.0046960264,1.4907316194
COTXEQ_clean,0.005097011,1.5507559659
COTXIU_clean,0.0051267464,1.5595699117
COTXOA_clean,0.0050078045,1.519441008
COTYIV_clean,0.0021571165,0.9028945692
COVPAG_clean,0.0046315784,1.3116788395
COWBEX_clean,0.0016677707,0.4421050581
COWDEZ_clean,0.0041405574,0.5691854931
COWMAD_clean,0.0025917076,1.1275943011
COWMEH_clean,0.0026520627,1.1299112162
COWMIL_clean,0.0025401477,1.1132569422
COWMOR_clean,0.0024953911,1.0526789918
COWMUX_clean,0.0023608647,1.049719697
COXDIE_clean,0.0021534714,0.7223859289
COXHED_clean,0.0012559776,0.6933201006
COXHIH_clean,0.0014664672,0.6897598172
COXHON_clean,0.0017382018,0.8634663086
COXXIX_clean,0.0015362546,0.6580378609
COYCEZ_clean,0.00281307,1.1155595455
COYCID_clean,0.0018873847,0.8520289561
COZMUA_clean,0.0035614267,1.4821227565
CUBHOY_clean,0.0021920147,0.8584640718
CUCSAU_clean,0.0020842778,0.8785864064
CUCTAX_clean,0.0036934853,0.8680036886
CUFDUD_clean,0.0065470416,2.5006306273
CUFFAL_clean,0.0059360317,2.3911515168
CUFFEP_clean,0.0052171886,2.1687850329
CUFGIV_clean,0.0046098896,1.9023075955
CUFQUR_clean,0.0007501434,0.3098063211
CUGLIB_clean,0.0005034432,0.2059984195
CUGVUW_clean,0.0013018097,0.4774645895
CUGXAF_clean,0.0054794165,1.9155195788
CUGYIO_clean,0.0005139629,0.2212760407
CUGYOU_clean,0.000278409,0.1385601785
CUGYUA_clean,0.0001901633,0.079010235
CUGZAH_clean,0.0005410135,0.2270152927
CUIMDZ01_clean_h,0.0002974243,0.142832753
CUKXIR_clean,0.0065549483,1.9206531022
CUKXOW_clean,0.0028090839,1.1160843821
CUKXUC_clean,0.0034118888,1.2220335355
CUKYAJ_clean,0.0031321807,1.1151053588
CUKZOY_clean,0.0031028452,1.1983726415
CUMDEU_clean,0.0005007784,0.2340035774
CUMDIY_clean,0.0032531462,0.7354982827
CUMDOE_clean,0.002211278,0.7958835898
CUMJEB_clean,0.0013211429,0.4189817278
CUMLUT_clean,0.0053203409,2.0261776602
CUMQOQ_clean,0.0030968513,1.1652632433
CUNFOH01_clean,0.0006143951,0.3052487287
CUNFOH_clean,0.0006221367,0.3074235681
CUNQOT_clean,0.0039402239,1.1642114723
CUNQUZ_clean,0.0034089356,1.0214326608
CUNWEO_clean,0.002694568,1.0242619551
CUPHIG_clean,0.0050959721,1.974202846
CUPHUS_clean,0.0036286499,1.6900654955
CUQKOQ_clean,0.0027666835,1.0534183102
CUQRIR_clean,0.0037934221,1.3595529335
CUQROX_clean,0.0037302403,1.3120814763
CUQRUD_clean,0.0065800025,2.3261533219
CUQSAK_clean,0.0027349292,1.1254319436
CUQTAL_clean,0.0043385485,1.8025418497
CUQXUI_clean,0.0020010546,0.9323764722
CURBOH_clean,0.0015621934,0.7174200264
CURYOE01_clean,0.0025814699,1.0770271241
CURZAR_clean,0.0008932206,0.391446685
CURZEV_clean,0.0040145659,1.3495155366
CUSXIY_clean,0.0029268721,1.4115314475
CUSXOE_clean,0.0038862092,1.7294077183
CUSYAR_clean,0.0035417784,1.5936049438
CUSYIA_clean,0.0047583086,2.0919886045
CUSZIB_clean,0.0049904528,2.1719830468
CUTBEA_clean,0.0032778464,1.3171567091
CUTBIE_clean,0.0029272921,1.2282891737
CUTBOK_clean,0.0031990562,1.2970166886
CUTGEF_clean,0.0117687321,2.4144123257
CUVGIK_clean,0.0065423225,2.0363337963
CUVGOQ_clean,0.0073289337,2.2561653215
CUVHEH_clean,0.0025059402,0.8396320171
CUVHIL01_clean,0.0027868974,0.8765062938
CUVHIL02_clean_h,0.002462499,0.7879950279
CUVHIL_clean_h,0.0025202867,0.8207326569
CUVTUJ_clean,0.0025180923,1.1555675246
CUVVOG_clean,0.0046306869,1.5917280727
CUVXAT_clean,0.0038241113,1.4014993262
CUWNIT_clean,0.0035057903,1.3729195539
CUWTUL_clean,0.0074362866,1.6915711773
CUWVAT_clean,0.0056842966,1.5568115612
CUWVIB_clean,0.0069795983,1.5787411193
CUWWEY_clean,0.0034783584,1.1526875653
CUWXAV_clean,0.0048440533,1.5775921348
CUWXID_clean,0.0042628747,1.6802791788
CUWXUP_clean,0.0070719807,1.8468038213
CUWYAW_clean,0.0054539555,1.9406818905
CUWZAX_clean,0.0060395661,2.0969332978
CUWZIF_clean,0.0062407301,1.7420566085
CUXFIL_clean,0.0060360817,1.7986628872
CUXFUX_clean,0.007118794,1.7838268878
CUXJAI_clean,0.0033318915,1.348284938
CUYWUP_clean,0.0063573477,2.3221994093
CUYYAX_clean,0.0088866092,2.3345251917
CUYYEB_clean,0.0088765599,2.3580878203
DABMUR_clean,0.0044502198,1.8348520923
DACFAR_clean,0.0071868114,1.9168550544
DACSEI_clean,0.0310271675,2.5638963902
DACYUE_clean,0.0057348586,2.5509250766
DACZUF_clean,0.0044443127,1.4645828829
DADLEC_clean,0.0030511723,0.976862316
DADLIG_clean,0.0025850946,0.982092598
DADLOM_clean,0.003307388,1.3624666319
DAFJOM_clean,0.0081494328,2.6412308806
DAFYAN_clean,0.0038339115,1.7026204225
DAFYOB_clean,0.0038635482,1.7422217914
DAGJED_clean,0.0040450525,1.2519872262
DAHNUW_clean,0.0033398672,1.1763969333
DAKVIW_clean,0.0044799955,1.5417936471
DAKVOC_clean,0.0059442508,1.8548830493
DAKVUI_clean,0.0053761658,1.6913441811
DAKZUN_clean,0.0018840682,0.7944690028
DALSUH_clean,0.0047097285,1.4343246155
DALTAO_clean,0.0047841359,1.5177251705
DALVEU_clean,0.0062064732,1.8533408884
DALVIY_clean,0.0035538338,1.3377153156
DAMDUT_clean,0.0022830538,0.9381455079
DAMYOI_clean,0.0031174495,1.3837857114
DAMYUO_clean,0.0031134868,1.379863056
DAMZEZ_clean,0.0031222122,0.8265025206
DANFUW_clean,0.001576356,0.5420433008
DANZOJ_neutral,0.0037705863,1.2166957533
DAPBED_clean,0.0058543144,1.8089133305
DAPBIH_neutral,0.0039686241,1.223900925
DAPHOU_clean,0.0037453533,1.6568520877
DAPXID_ion_b,0.0018883254,0.8706361863
DAPYAW_clean,0.0026628599,1.1116429353
DARSEV_SL,0.0029012899,1.1350419519
DATHAJ_clean,0.0022358501,0.6950227643
DAWBIO_clean,0.0041176171,1.0843800497
DAWBOU_clean,0.0042874293,1.1194226168
DAWBUA_clean,0.0043522008,1.1767328294
DAWCAH_clean,0.0045962438,1.2057679849
DAWCIP_clean,0.0048035576,1.7011641209
DAWCOV_clean,0.0051404168,2.0126228784
DAWWAB_clean,0.0015824058,0.6361525703
DAWWEF_clean,0.0024662523,1.099820414
DAXHIV01_clean,0.0036971923,1.5877915124
DAXHIV_clean,0.0037304068,1.5636154869
DAXHUH01_clean,0.0038985554,1.63021477
DAXHUH_clean,0.003680585,1.5590671722
DAZCAK_clean,0.0055543227,1.7115329594
DEBWAK_clean,0.0019592353,0.8183631444
DEFKUU_clean,0.0026497574,0.904070455
DEGJIK_clean,0.003453249,1.0613650839
DEJCIF_clean,0.0071228984,1.877306272
DEJJIN_clean,0.0017061612,0.7880575091
DEJRUH_clean,0.0042665497,1.6134653485
DEKHEH_clean,0.0036956148,1.388176653
DEKHUX_clean,0.004522622,1.5116910108
DEKPUF_clean,0.0029036197,1.1302029819
DELGEI_manual,0.0026785673,1.1906901274
DEPSEW_clean,0.0414878354,2.3014020012
DEPTOH_clean,0.0408391433,2.2780656867
DEPXAY_clean,0.0054803274,2.0738430007
DEPXIG_clean,0.006951325,2.0494633372
DEPXOM_clean,0.0052510775,1.9917612282
DEQFOU_clean,0.0014614723,0.6058185827
DEQVIF_clean,0.0034045022,1.2767872473
DEWQUS_clean,0.002042507,0.8082416249
DEWRIH_clean,0.0013291909,0.5118975665
DEYJIC_clean,0.0052511003,1.6014279082
DEYJOI_clean,0.005128288,1.7013948989
DEYLOJ_clean,0.0002769119,0.1318476044
DEYLUQ_clean,0.001814868,0.6933155486
DEYNIG_clean,0.0009898169,0.2969077361
DEZKAW_clean,0.0022017686,0.9290641474
DIBJEF_clean,0.0033337178,0.9176366469
DIBJIJ_clean,0.0026353556,0.8430410675
DIBQIQ_clean,0.0044145069,1.9231501978
DIBQOW_clean,0.0043425233,1.8115696788
DIBQUC_clean,0.0043116732,1.8045020605
DICKEH_clean,0.0035861951,1.5610303109
DIDBAV_clean,0.0045148225,1.8042406519
DIDBEZ_clean,0.0046337841,1.8053032995
DIDDOK_clean,0.0035813333,1.5661177931
DIHVIB01_clean,0.0038935161,1.4321035546
DIHVIB_clean,0.0038954535,1.3999531471
DIKJUD_clean,0.0058970054,1.5923880133
DIMQIB_clean,0.0108289471,2.7336449439
DINNIZ_clean,0.002465973,0.9542216652
DIPMAS_clean,0.0020664242,0.854509811
DIRPIF_clean,0.0038247422,1.5038282532
DITJIB_clean,0.0020075798,0.9951798935
DITJOH_clean,0.0032503683,1.5130629653
DITPED_clean,0.0044129488,1.5637523905
DITTEH_clean,0.00454771,1.7112977087
DITYOW_clean,0.0020303216,0.6594143439
DIVGIA_clean,0.0012518062,0.4992439872
DIVPUU_clean,0.0047474726,1.3742772903
DIVSUY_clean,0.0067381526,2.0485527899
DIWMON_clean,0.0041740795,1.6075899668
DIWMUT_clean,0.0085707604,2.8456436583
DIWNAA_clean,0.0105390879,3.8364879669
DIXKOL_clean,0.0034177503,1.1259681818
DIYKED_clean,0.0006263746,0.2461147969
DIYTEM_clean,0.0038376267,1.3300599583
DIZVAK_clean,0.009821373,3.2072582932
DOCKOW_clean,0.0014419216,0.5026597099
DODMIT_clean,0.0045855995,1.3399512298
DOFTID_clean,0.0038862587,1.4860415576
DOFTOJ_clean,0.0057008663,1.8693441124
DOGBAE_clean,0.0161170047,3.2805305937
DOHNUL_clean,0.0023101553,0.7881670495
DOJXOR_clean,0.0045238212,1.7550390221
DOKDEN_clean,0.0038604126,1.5490446023
DOKHIV_clean,0.0035766363,1.0064210992
DOLRAZ_clean,0.0085200688,2.0853462396
DOLWEI_clean,0.00339202,1.4717137584
DOLXOR01_clean,0.0006477878,0.3416890344
DOLXOR02_clean,0.0006067515,0.3449309048
DOLXOR_clean,0.0006917553,0.3501190699
DOMCUE_clean,0.0019444607,0.8901295937
DOMDAL_clean,0.0022439497,0.9773739525
DOMFUI_clean,0.0041193351,1.4511618012
DOMGAP_clean,0.0044232843,1.5555890975
DOMGET_clean,0.0041249752,1.5104708935
DOMKEX_clean,0.0023534261,0.8937889853
DONKIC_clean,0.0044478543,1.6504521446
DONKOI_clean,0.0040938543,1.5596792417
DONKUO_clean,0.0043308197,1.3193858187
DONNAW01_SL,0.0033625602,1.5968271092
DONNAW_clean,0.007276392,2.111652998
DONNEA_clean,0.0076873321,1.9517385397
DONNIE_clean,0.0062123677,2.0566139217
DONXUB_clean,0.0154026705,2.2809411658
DOPHOH_clean,0.002504244,1.0622872191
DOPHUN_clean,0.0024028918,1.065528378
DOPJAV_clean,0.0016575308,0.6385093765
DORFAS_clean,0.0041184435,1.5546707535
DORFUM_clean,0.0075135603,1.5311945856
DORYUG_clean,0.0098227635,1.470013337
DOTFID_clean,0.0030639121,1.3447779393
DOTFOJ_clean,0.0052191384,2.0442740561
DOTTEM_clean,0.0077720456,2.2733839561
DOYBAV_clean,0.0030213955,1.1067526243
DOYBEA_clean,0.0037348644,1.3369057049
DOYBUQ_clean,0.0031244195,1.0485300468
DOYHOQ_clean,0.0056485942,2.0109264398
DOYHUW_clean,0.007678768,2.5448318737
DOYLEI_clean,0.0013436805,0.5845468818
DOZCEC_clean,0.0029230948,1.3116513116
DOZKIO_clean,0.0076651423,2.6697430962
DUBJUH_clean,0.0040489578,1.4101154634
DUBKAO_clean,0.0039044671,1.4083100869
DUBWON_clean,0.007072759,2.2235345554
DUDKEU_clean,0.0012034085,0.4745079366
DUDKIY_clean,0.0051165456,1.9123430066
DUDKOE_clean,0.0036465653,1.6517115331
DUDKUK_clean,0.0027847282,1.3509520636
DUFGOB_clean,0.0009955173,0.4612991488
DUFKAS_clean,0.0029744857,1.3530125395
DUGMOJ_clean,0.0032343837,1.1947949627
DUJRAD_clean,0.006013336,1.7964270245
DUKNEE_clean,0.0035683492,0.8579334746
DUMXEQ01_clean,0.0040262551,1.0785454035
DUMXEQ_clean,0.0039721649,1.0598814988
DUMXIU_clean,0.0023758095,0.7448461047
DUNJON_clean,0.0004768949,0.2102414227
DUNXUH01_clean,0.0070874456,2.3172976525
DUNXUH02_clean,0.0072404768,2.2877566271
DUNXUH03_clean,0.0066643593,2.1341808027
DUNXUH04_clean,0.0067078682,2.1668319625
DUNXUH05_clean,0.0068068884,2.2041505742
DUNXUH06_clean,0.0068774028,2.2442222475
DUNXUH12_clean,0.0065308321,2.1267002769
DUNXUH13_clean,0.0064543165,2.1592644189
DUNXUH14_clean,0.0066868639,2.2052127909
DUNXUH15_clean,0.0070094297,2.290835255
DUNXUH21_clean,0.0071909667,2.3249687171
DUNXUH_clean,0.0067573783,2.2487561723
DUNYOC_clean,0.0030327939,1.3385352776
DUPJAB_clean,0.0036679236,1.1126251201
DUPKAC_clean,0.0036857912,1.6615045464
DUPVER_clean,0.0032128062,1.4856763132
DUQRUD_clean,0.001324815,0.51188173
DUQYEU01_clean,0.0026325102,1.057726181
DUQYEU_clean,0.0027090923,1.064971396
DURDAX_clean,0.0043278361,1.8671848021
DURDIF_clean,0.0043432425,1.8489852499
DUSHEG_clean,0.005933124,1.9087260038
DUSHIK_clean,0.0067762171,2.1374960939
DUTKAG_clean,0.0037104955,1.5574340156
DUWBEE_clean,0.0036039956,1.5977156056
DUWFOS_clean,0.0027579823,0.8149603913
DUWGEJ_clean,0.0038690602,1.3060380008
DUWRUK_clean,0.0046744068,1.3866586498
DUWSAR_clean,0.0029418229,1.2765919601
DUXKUD_clean,0.0014488318,0.5988107733
DUXMAL_clean,0.0110090492,2.6242600313
DUYJIS_clean,0.0066988902,2.0159388743
DUYRAR_clean,0.0007229471,0.2678675242
DUYREV_clean,0.000878771,0.3097713047
DUYRIZ_clean,0.0010107745,0.3548636049
DUYROF_clean,0.0005806706,0.225130485
DUZKAM_clean,0.0019574559,0.8292782845
DUZKEQ_clean,0.0015009086,0.6761860779
DUZPUL_clean,0.0053310446,2.1124406519
EBATUY_clean,0.0040627464,1.2893986812
EBATUZ_clean,0.0045384678,1.8618074379
EBAVAH_auto,0.003536103,1.5082528524
EBAVUB_clean,0.0065245969,1.6658264259
EBELUU_clean,0.0058080346,2.0277011545
EBEWIT_clean,0.0034267768,1.2527861382
EBEXAM_clean,0.0029236238,1.1765622724
EBEXEQ01_clean,0.0037507768,1.2678483278
EBEXEQ_clean,0.0037355298,1.2859694589
EBEXIU02_clean,0.0068378682,1.3657025408
EBIDOK_ion_b,0.003136913,1.2926631445
EBIHII_clean,0.0042927941,1.6295928931
EBIJAC_clean,0.0020847448,0.6750221513
EBIMEJ_clean,0.0043805188,1.3990795212
EBIPOX_clean,0.002786881,1.1960741838
EBIZUN_clean,0.0033329444,1.4939206831
EBOBIJ_clean,0.0071179796,2.3691366206
EBOCOQ_clean,0.005371445,1.6745367782
EBOJOV_clean,0.0008193734,0.3134313092
EBOXEA_clean,0.000997529,0.3932223438
EBUQEX_clean,0.0070631473,2.1979287884
EBUQIB_clean,0.0046581624,1.4446402624
EBUREA_clean,0.0046314804,1.3861139601
ECAFOG_clean,0.0015415466,0.7108840891
ECAHAT_clean,0.0065563993,1.5358081756
ECAHEX_clean,0.0016578838,0.647110013
ECAHOH_clean,0.0016184957,0.6188830191
ECEDEY_clean,0.0056942573,1.8532037414
ECEZAO01_clean,0.0050084673,1.1973843333
ECEZAO_clean,0.0065788085,1.4885326318
ECIWIW_clean,0.0016129587,0.5343193116
ECIWOC_clean,0.00579525,1.1612169077
ECODIK_clean,0.0047713434,1.6341896007
ECOGEI_clean,0.0048594463,1.6383992641
ECOKAJ_clean,0.0024262516,1.2061056001
ECOLEP_clean,0.0025381404,1.2855779713
ECOLOX_clean,0.001143821,0.4484601168
ECUDOX_clean,0.0012844442,0.4881409527
ECUGEQ_clean,0.0010546355,0.4364057407
EDADIX_clean,0.0060952593,1.5325874803
EDAFUM_clean,0.0015740999,0.602460698
EDAGEX_clean,0.001525929,0.6137420061
EDAPIK_clean_h,0.002601131,1.184194053
EDATOT_clean,0.0014951492,0.7310963905
EDAVOV_clean,0.0007408849,0.2771036579
EDECOG_clean,0.0004974338,0.2400685246
EDEPAG_clean,0.0044826809,1.3805261904
EDIKIL_clean,0.002668803,1.0803950096
EDOMAM_clean,0.0036499972,1.4904591823
EDUSIF_clean,0.0023945425,1.1566979827
EDUSUR_clean,0.0022569355,1.0927626035
EDUTIG_clean,0.0031538335,1.4015243138
EDUVAA_clean,0.0047514228,1.7923961427
EDUVEE_clean,0.0065348163,1.97147391
EDUVII_clean,0.0032759719,1.6986159434
EDUVOO_clean,0.00322239,1.5485088493
EDUVUU_clean,0.0028777353,1.4105237653
EDUWAB_clean,0.0030493158,1.451838532
EFAYEQ_clean_h,0.0026897718,1.2207943116
EFAYIU_clean,0.0028509956,1.3545662261
EFEGOM_clean,0.0045643228,1.5151822627
EFESEP_clean,0.0055247137,1.6785866591
EFESOZ_clean,0.0060382115,1.7203667777
EFIMOV_clean,0.004274364,1.0365047619
EFOSUO_clean,0.001266398,0.4957943352
EFOTAV_clean,0.0010310328,0.4612032793
EFOTEZ_clean,0.0006878457,0.3131892306
EFOTID_clean,0.0006486461,0.2785908905
EGABAR_clean,0.0053501519,1.0215261779
EGATAI_clean,0.004380737,1.8238938829
EGATEM_clean,0.0046672429,1.56053025
EGATIQ_clean,0.0045708446,1.5643242419
EGATOW_clean,0.005343801,1.9553805267
EGEJIK_manual,0.0032086806,1.2913953227
EGEJOQ_clean,0.0040018124,1.0856241945
EGEJUW_clean,0.0028868583,0.9620685299
EGELUY01_manual,0.0039523484,1.5106620218
EGELUY_SL,0.0039103021,1.5403506851
EGIFUV_clean,0.0035425267,0.7828264502
EGOXII_clean,0.0049693376,1.3519039286
EGOZAB_clean,0.0034666126,1.3455101638
EHALOP_manual,0.0038562426,1.553232858
EHIPOC_clean,0.0004111417,0.1982358126
EHODOV_SL,0.0052686945,1.7734024785
EHUSUX_clean,0.0079139461,2.144023704
EHUTAE_clean,0.0077317914,2.0936971148
EJATIS_clean,0.1629771335,1.8529193938
EJAXIW_clean,0.0033953333,1.4419106393
EJESUJ_clean,0.0025321196,1.2024324483
EJETAQ_clean,0.0023024024,1.0764014424
EJOQOL_clean,0.0024584189,0.9059797381
EJOQUR_clean,0.0035419368,1.3493060535
EJOZOU_clean,0.0020496375,0.6769782916
EKADIF_clean,0.005996298,2.020410571
EKEKIQ_clean,0.0016227329,0.7023813701
EKEKOW_clean,0.0058037601,1.8558982819
EKEMEO_clean,0.1318752602,2.9689941814
EKIDEH_clean,0.0131618727,1.5276343978
EKIDIL_clean,0.0123425561,1.3214611964
EKOKIA_clean,0.0033500259,1.2174435797
EKOPEA_clean,0.0067103115,2.0636816212
EKOPIE_clean,0.005673741,1.9754516077
EKOPOK_clean,0.0061166293,1.8967401939
EKOPUQ_clean,0.0646316509,4.4916070012
EKUPEG_clean,0.0012262797,0.5427722949
ELELEN_clean,0.0022647835,0.8944076407
ELEREU_clean,0.0084188234,2.3152097048
ELERIY_clean,0.0039618475,1.6409504151
ELEROE_clean,0.0050916075,1.6632555264
ELIJOZ_clean,0.0133031414,2.1134543991
ELIKAM_clean,0.0109266268,2.0402544739
ELIKEQ_clean,0.0139233865,2.0971805343
ELIKIU_clean,0.0094378469,1.8769436854
ELIKOA_clean,0.0085563282,1.7718217797
ELIKUG_clean,0.0056617213,1.4770543089
ELILAN_clean,0.0068675584,1.5748788427
ELILER_clean,0.0056586166,1.4558782308
ELOGUJ_clean,0.0008013639,0.3038211029
ELOHOE_clean,0.00528186,1.5004952002
ELOZEK_clean,7.24298e-05,0.0341144286
ELUJAY_clean,0.0072139416,1.5506277896
ELUJEC_clean,0.0042847958,1.1931387797
ELUZES_clean,0.000512526,0.2386469591
EMAGAB_clean,0.0020309198,0.6786705339
EMAMOW_clean,0.0012207178,0.5111718045
EMAMUC_clean,0.0009845908,0.4169864479
EMIFOW_clean,0.0044576806,1.6859745134
EMIGOX_clean,0.0058239061,1.8938642115
EMIYUW_clean,0.0039749013,1.6814639842
EMIZAD_clean,0.0040716813,1.812921949
EMUBIZ_clean,0.0025662641,0.8405738975
EMUBOF_clean,0.0037063442,1.1875244904
ENAFAB_clean,0.0006057841,0.2848778893
ENAFOP_ion_b,0.0006836636,0.3176472
ENANIS_clean,0.0070790734,1.5612656354
ENCDBZ01_clean,0.0022441253,0.9145903987
ENCDBZ_clean,0.0058283034,2.0979889372
ENCNBZ01_clean,0.0056003073,1.9543818506
ENEQUL_clean,0.0030853197,1.1846004863
ENESOH_clean,0.0032264855,1.5003819837
ENESUN_clean,0.0034104679,1.5472941685
ENIHUG01_clean,0.0030847044,1.4655471779
ENIHUG_clean,0.0032186726,1.4763104375
ENISOK_clean,0.0025530369,1.058881508
ENISUQ_clean,0.0026128419,1.134172514
ENITAX_clean,0.0029936698,1.3500226979
ENITEB_clean,0.002930586,1.2538954363
ENITIF_clean,0.0033713594,1.3338929452
ENITOL_clean,0.0030805868,1.235862657
ENIXUV_clean,0.0032554959,1.2591444239
ENOSAD_clean,0.0036824078,1.0336794902
ENOVAG_clean,0.0016764038,0.7149404379
EPECEJ_clean,0.0046152154,1.7467741938
EPECOT_clean,0.0075232389,1.3636952097
EPEWAY_clean,0.0036728105,1.2263806311
EPEWEC_clean,0.003596434,1.2458251863
EPEXUU_clean,0.0036126141,1.0735279951
EPISOM_clean,0.0050541336,1.856875399
EPONAA_clean,0.0013869163,0.6700349626
EPONEE_clean,0.001360384,0.6677387116
EPOPEG_clean,0.0032964311,1.3715728883
EPOTAF_clean,0.0033857031,1.5396780708
EPUSUE_clean,0.000480188,0.2401263051
EQERAU_clean,0.0047533948,1.9085254401
EQEREY_clean,0.0054865256,1.8758108898
EQERIC_clean,0.0084347786,2.2562311646
EQETAX_clean,0.0072700029,2.4002376939
EQOCOC01_clean,0.0056368588,2.0532665684
EQOXIT_clean,0.0022107468,0.8773745555
EQUBIC_clean,0.002984983,0.9263324611
EQUBOI_clean,0.0033513247,1.0144926572
