,MOF,15bar time (s),1bar time (s),5bar time (s)
9995,CUFFEP_clean,3239.8,273.2,1439.9
9996,XAVKIR_clean,1718.2,259.8,773.6
9997,ENOVAG_clean,537.3,205.5,266.7
9998,POFSIN01_clean,517.6,157.3,226.7
9999,POBVIN_clean,858.9,168.6,376.5
10000,QIWCOQ_clean,2944.0,338.3,1446.7
10001,ALUJOH_clean,1039.9,246.5,596.4
10002,ETAXUT_clean,1759.2,303.5,890.8
10003,FAGXOD_clean,1284.9,258.8,853.6
10004,PUZKOM_clean,1543.8,338.9,1142.7
10005,YARBIE_clean,3294.5,1162.0,3084.0
10006,PATNAB_clean,350.4,149.8,196.1
10007,UMODEH18_clean,906.5,206.8,357.2
10008,UTELIQ_clean,3189.7,383.9,1824.3
10009,QOGZET_clean,2246.1,1347.9,2358.9
10010,GUVKUE_clean,4965.7,441.6,2299.8
10011,EZUCIM_clean,1645.2,264.9,1014.0
10012,IMUTUG_ion_b,4099.7,381.9,1947.7
10013,UKAYIO_clean,467.6,156.0,212.1
10014,VIYSON_clean,2655.1,522.7,2039.3
10015,c4ta05638h_c4ta05638h2_clean,690.1,157.2,419.8
10016,jacs.6b08724_ja6b08724_si_011_clean,537.2,163.8,225.6
10017,VAZLIT_clean,220.2,139.8,253.1
10018,LUMYOJ_clean,1451.4,231.0,742.3
10019,SAJKUM_clean,2313.9,386.1,1448.8
10020,KEDQAN_clean,1854.6,368.3,1238.1
10021,RANVUA_clean,5063.7,599.8,2855.6
10022,MIHLEV_clean,671.5,290.1,444.3
10023,BEPBAB_clean,770.1,223.0,497.1
10024,FOFHAK_clean,2782.1,847.5,2455.9
10025,TEHRUU_clean,1198.5,327.7,602.5
10026,IPIMEA_clean,1707.8,578.9,1656.5
10027,WUYXUL_clean,2144.9,349.0,962.2
10028,PAZXUJ_clean,1202.6,508.7,708.6
10029,UFASEA_ion_b,937.6,300.9,634.7
10030,FIBHIJ_clean,882.0,354.1,541.8
10031,NARVUA_clean,582.8,318.6,400.7
10032,FIRNOL_clean,2060.9,301.3,936.6
10033,ELILAN_clean,1255.1,272.8,815.3
10034,PECMOB_clean,364.1,141.9,316.9
10035,FODZUU_clean,1976.2,679.7,1900.3
10036,IJASES01_clean,791.0,241.5,590.9
10037,RESWOC_clean,1366.4,344.2,845.3
10038,ZONBAH_clean,361.0,271.5,402.3
10039,HAKTAR_clean,3633.8,391.1,2066.4
10040,FAHTUE_clean,1091.6,301.1,541.9
10041,SOZGIZ_clean,4756.7,452.3,2398.9
10042,WUGQAS_clean,1348.9,202.1,578.6
10043,XAGDAL_SL,4994.4,1845.1,4805.7
10044,cm503311x_aloh425K_clean,857.5,188.0,392.5
10045,HAZGOF06_clean_h,346.9,267.8,352.5
10046,ECIWIW_clean,1917.3,582.1,1199.6
10047,WOJYUR_clean,11054.7,3522.1,10104.4
10048,c5ce01594d_c5ce01594d3_clean,979.6,371.0,674.8
10049,OFAMUF_clean,279.8,241.1,297.4
10050,SONVIB_neutral_b,794.7,186.9,374.4
10051,CAYQUQ_clean,2024.7,252.6,961.3
10052,SOHNEJ_clean,1240.0,212.1,567.8
10053,NIKJUN_clean,988.5,273.0,677.9
10054,NAQLAT_clean,4296.2,844.8,3239.3
10055,VUKTIG_clean,1539.3,342.2,1001.5
10056,XOFPEP_clean,920.3,275.7,502.0
10057,XAPYAO_clean,905.8,304.5,512.7
10058,BEFPAF_clean,2956.2,342.9,1584.6
10059,UMOYOM11_clean,957.1,194.7,408.8
10060,XEGJUQ_clean,2300.9,322.5,1133.6
10061,QODPOQ_clean,3588.1,669.4,2158.7
10062,KEJQAR_clean,509.3,159.8,216.1
10063,ZEHCAQ02_clean,1169.5,230.5,778.9
10064,REFMEW_clean,1239.4,274.2,931.9
10065,ABEXIQ_clean,1141.1,266.5,694.0
10066,KEDNOY_clean,585.3,199.2,420.0
10067,HUZKUJ_clean,2191.1,684.1,1855.9
10068,QEYWUN_clean,128.1,75.5,115.3
10069,LAFRAN_manual,2644.7,356.9,1381.6
10070,c4dt01678e_c4dt01678e2_clean,1838.4,255.2,966.6
10071,OJOZOE_clean,933.9,387.7,626.4
10072,RUBTAK05_clean,9602.4,1410.3,6100.5
10073,XAQTEO_clean,814.5,180.2,583.0
10074,S2053229616006148_fn3215sup1_clean,772.7,257.6,478.0
10075,ATEXII_clean,1558.7,379.2,1050.4
10076,HOBBEF_clean,868.8,318.1,658.3
10077,VIQQUJ_clean,2283.8,459.8,1800.3
10078,EJAXIW_clean,1444.1,292.7,742.5
10079,MAXHOJ02_clean,231.6,178.0,270.0
10080,VOQXIK_clean,883.7,185.2,424.0
10081,XIHSEN01_clean,2078.5,332.5,1181.3
10082,DUZKEQ_clean,331.7,162.0,200.6
10083,UFILUR_clean,294.8,150.9,191.1
10084,AGONAM_clean,1311.9,257.6,814.6
10085,WOWBIV_clean,1251.2,401.9,746.4
10086,ORANAY_clean,1001.3,275.8,480.8
10087,QATHIE_clean,723.6,264.1,446.3
10088,RIPTAM_clean,910.0,284.6,467.5
10089,HAFWIW_clean,643.1,180.7,315.1
10090,POLBEX_clean,4947.3,1392.0,3937.8
10091,LOKPEG_clean,1778.9,1376.8,2063.2
10092,FASHAK_clean,858.2,247.2,419.9
10093,acs.cgd.6b00163_UKEBET1448506_clean,2046.9,386.5,1329.6
10094,ROMMAJ_clean,2058.0,283.4,1082.8
10095,ROYREE_clean,877.5,220.7,595.4
10096,VIXPUP_clean,467.6,142.1,207.9
10097,VAHQAY_clean,1200.3,369.8,794.9
10098,HOLQIK_clean,13026.0,1196.8,6443.3
10099,XOFTIW_clean,415.8,247.3,488.3
10100,QOGGID_clean,1454.6,624.3,1427.3
10101,PEPLIG_clean,1260.8,222.2,621.8
10102,QUZZES_clean,2142.4,339.9,1408.3
10103,ic501801f_si_003_clean,1896.1,556.6,870.5
10104,NENFAN_clean,5661.8,1474.3,4717.5
10105,YOCNIP_clean,1369.3,524.6,999.2
10106,QIQVIX_clean,1024.4,396.2,731.2
10107,JOPWUI_clean,1559.0,442.0,1064.6
10108,BIBBUL_clean,384.8,337.9,486.9
10109,YUZRES_clean,1169.4,301.9,632.6
10110,JOCPIB_clean,121.0,72.0,102.5
10111,ic5011133_si_002_clean,1496.3,268.3,806.5
10112,SAKRED_clean,1285.9,218.0,600.9
10113,XOCGUR_clean,309.5,243.2,357.8
10114,DOWQIP_clean,1235.5,256.2,976.6
10115,NASRIL_clean,579.2,144.9,274.3
10116,COQJAV_clean,4781.8,818.6,3207.3
10117,NEXVET_clean,3560.5,432.3,1364.0
10118,NEHMUJ_clean,2273.1,596.1,1754.0
10119,VEBHUG_SL,470.6,130.6,185.1
10120,POHMAC_clean,1619.3,377.9,982.5
10121,ZOMNEW_clean,1833.3,329.8,1051.9
10122,ZILBED_clean,1488.2,303.8,706.8
10123,FUYCEJ_clean,2185.8,265.0,1190.7
10124,MALSIE_clean,1053.1,208.7,432.9
10125,FONPUV_clean,4192.0,636.7,2729.7
10126,VATYAR_clean,604.9,173.7,269.9
10127,OLAWUU_clean,4914.2,860.0,2757.1
10128,OTABES_clean,736.6,121.7,357.0
10129,KEJXUU_clean,2536.8,731.4,1375.7
10130,SEHNID_clean,1626.7,396.8,702.8
10131,OCEGOV_clean,1488.6,811.5,1471.7
10132,QOFCOF_clean,3571.1,678.0,2156.6
10133,WEYQAU04_clean,1317.1,197.9,762.7
10134,MUFJAZ01_clean,275.8,151.8,314.1
10135,PETWUI_clean,28824.8,5256.1,20942.3
10136,PEFJUF_clean,646.0,161.9,275.0
10137,LUCDAO_clean,1219.2,233.0,504.9
10138,KUTRUO_clean,3353.0,698.4,1868.2
10139,HIXDOH_clean,1465.9,647.0,1553.8
10140,GEPDEM_clean,607.7,271.5,371.0
10141,WUBHEI_clean,502.2,269.7,345.3
10142,GOYXAV_clean,670.8,328.6,423.8
10143,KOSLIP_clean,988.1,220.4,415.1
10144,EBEMEE_clean,1377.0,458.9,901.8
10145,LATJIA_clean,73.9,70.5,87.0
10146,WINCEC_clean,644.7,153.7,434.0
10147,BEZDUH_clean,225.5,174.9,255.6
10148,GUHPEG_clean,3093.6,526.9,1877.5
10149,QUGZEZ_clean,437.9,280.3,352.0
10150,c4ce00408f_c4ce00408f2_clean,14746.0,1785.0,7740.2
10151,KIFJUF_clean,492.9,172.0,237.6
10152,XAHPUT_clean,121.7,76.3,110.4
10153,VEGCAN_clean,202.2,96.2,127.4
10154,LECGEH_clean,614.6,207.3,347.8
10155,ROQNES03_clean,829.8,268.3,383.2
10156,UNAGOH_clean,1653.1,230.4,752.7
10157,KAHMOW_clean,1472.9,538.1,1329.6
10158,INIRII_clean,2204.3,653.4,1113.5
10159,acs.inorgchem.6b02007_Ru_phen_2_1_PF6_2_clean,10317.5,1185.9,6336.2
10160,LALFEL_clean,608.9,157.2,248.1
10161,WAXJAJ01_clean,326.6,165.8,207.4
10162,MUPTAU_clean,2151.2,374.0,1218.4
10163,QOFDOG_clean,3656.5,656.6,2100.8
10164,c5ce00690b_c5ce00690b2_clean,319.9,250.0,362.6
10165,MINCET_clean,5264.4,554.1,2302.4
10166,MAGVOG09_clean,184.5,155.9,197.0
10167,VEDFOB_clean,4217.6,520.2,2547.9
10168,QAHMUJ_clean,1153.7,252.6,829.9
10169,WUSXEP_clean,5062.9,497.9,2503.3
10170,IYOWID_manual,6208.9,576.1,2409.6
10171,EQEREY_clean,1301.7,264.2,775.9
10172,EDUVEE_clean,10362.6,1111.5,5524.7
10173,LOQLEJ_manual,1468.2,253.5,787.0
10174,XOMJUE_clean,4682.7,865.6,3407.5
10175,SAYKIO_clean,1264.5,444.1,713.0
10176,VIXGEQ_clean,459.6,229.2,291.2
10177,AQALIO_clean,238.7,175.3,277.0
10178,PARNON_clean,2063.2,355.3,1002.1
10179,QOPDAA_clean,2932.0,782.6,2414.6
10180,JOTHOP_clean,848.9,423.0,829.4
10181,FAYPOM_clean,1815.8,355.9,858.8
10182,QOSJIT_clean,1890.2,323.7,907.6
10183,ASALOV_clean,1196.4,393.6,955.7
10184,ELIYUU_clean,2104.5,481.6,1662.8
10185,RAFNUH01_clean,2311.5,481.6,1269.9
10186,c5ce02170g_c5ce02170g2_clean,1228.6,310.0,789.7
10187,EHAGUR_clean,903.9,229.6,466.8
10188,cm303749m_si_002_clean,371.7,145.5,190.6
10189,ic102347b_si_001_clean,2100.4,296.3,996.6
10190,NECZAY_clean,3325.8,1172.2,3039.6
10191,IVETOT_clean,324.9,139.2,180.1
10192,ZEZPIF_clean,1638.8,286.9,986.5
10193,UJOJIO06_clean,488.3,250.4,550.8
10194,LAQZOV_clean,2146.5,294.5,1029.7
10195,EBOTOF_clean,910.4,223.6,576.2
10196,JUWBIO_clean,1255.2,308.8,1045.5
10197,TIQHIL_clean,1052.2,325.0,615.7
10198,WEVQOD01_clean,305.2,218.1,295.8
10199,ic302758g_si_002_clean,2897.8,889.6,2596.8
10200,GANBAZ_clean,3284.1,959.7,2954.6
10201,IYEHAX_clean,1245.5,230.5,578.7
10202,QAQHOG_clean,2436.9,689.9,2012.2
10203,AWOKED_clean,434.0,285.0,359.6
10204,TATYUL_clean,235.6,140.0,270.4
10205,HIFGIO_SL,915.2,233.3,427.3
10206,CEMYUQ_clean,1191.5,158.2,666.4
10207,c4qi00138a_c4qi00138a2_clean,836.3,262.0,511.8
10208,GEGHAD_clean,3142.2,817.6,2726.7
10209,BEXSEE_clean,1207.6,275.7,613.1
10210,VEHRIL_clean,388.1,159.7,200.7
10211,ic500323r_si_002_clean,956.0,305.8,529.9
10212,DAPWAT_clean,2527.7,722.1,1540.2
10213,UVOTOQ_clean,697.2,164.7,312.9
10214,NOFQAB_clean,2358.4,341.4,1410.5
10215,KUTDAG_clean,1055.6,287.6,579.6
10216,QIRBUQ_clean,5705.0,2603.5,6256.8
10217,HOQNEI_clean,1430.3,347.9,1051.8
10218,VUHPAR_clean,941.1,191.9,508.9
10219,ja510525s_si_002_clean,2105.2,311.4,913.3
10220,IFUNUU_clean,1814.0,299.5,1197.4
10221,CAVPEW_manual,5675.6,586.2,2353.7
10222,FALVUL01_clean,1626.5,326.3,826.3
10223,DARJUD_clean,1157.3,243.0,875.3
10224,EBETOW_clean,879.3,205.4,434.4
10225,BADHOG_clean,910.0,313.8,444.7
10226,YASLOW_clean,13834.7,1125.8,6575.5
10227,QIYDIN_clean,121.1,74.2,103.5
10228,GIKPIB_clean,755.1,177.5,307.9
10229,XUFYAA_clean,14963.5,1223.7,7049.0
10230,FILYAC_clean,1588.8,259.6,863.0
10231,NIZZAY_clean,5220.4,438.2,2506.1
10232,XAKZIT_clean,1461.0,279.6,782.9
10233,SOJKAF_clean,106.5,87.3,121.3
10234,TAZSAP02_clean,751.1,322.9,425.7
10235,QARCET_clean,1045.0,344.1,789.7
10236,IQUNAJ_clean,236.6,149.2,278.4
10237,NIWZIE14_clean,62.7,61.8,72.4
10238,UMODEH23_clean,911.1,207.4,373.3
10239,WOPSOL01_clean,4560.1,419.7,2040.5
10240,WUJSEB_clean,1988.1,387.5,847.3
10241,WICQOP_clean,1437.0,566.8,756.1
10242,TOJVIZ_clean,386.3,153.2,361.0
10243,VURNED04_clean,1179.9,186.1,542.8
10244,XUMVOS_clean,273.9,183.6,325.6
10245,YOSWUA_clean,1435.4,682.6,1474.4
10246,HAZGOF03_clean_h,401.5,271.5,366.2
10247,POVXII_clean,523.4,294.0,377.1
10248,LIXNIP_clean,257.1,131.8,287.7
10249,acs.jchemed.6b00258_ed6b00258_si_005_clean,393.8,269.7,337.4
10250,GUFREF_clean,2668.5,645.0,1769.3
10251,OSUVIJ_clean,2808.4,473.3,1540.2
10252,LOMFEY_clean,664.9,272.9,347.9
10253,PARPII_clean,136.0,88.7,129.4
10254,XILSUI_clean,1585.7,257.0,727.9
10255,FAHQIR_clean,4108.0,843.2,3157.0
10256,OKAYOQ_clean,822.5,266.8,685.5
10257,TORXEE_clean,3914.7,1203.8,3315.3
10258,LACGIH_clean,755.9,238.3,594.7
10259,DIBXAP_clean,711.1,289.5,514.3
10260,EDUSIF_clean,322.0,131.3,166.5
10261,OTECAT_clean,3690.5,448.6,1586.4
10262,ACUTOI_clean,1934.7,436.4,1422.8
10263,FUTZOK_clean,721.1,218.9,393.0
10264,WOFVIX_clean,443.4,369.5,483.7
10265,DADXUE_clean,2767.9,981.2,2542.4
10266,IXITOA02_clean,1174.6,309.4,765.3
10267,YUKXAF_clean,460.4,241.3,321.2
10268,OSAVEK_clean,900.5,211.0,499.6
10269,AXINEA_clean,1196.8,390.0,897.8
10270,GOGWAB_clean,1919.7,240.2,1160.4
10271,IYESIQ_clean,785.1,258.6,366.2
10272,IQUCOO_clean,1667.0,306.1,991.2
10273,FIJDIM07_clean,2164.0,361.5,1343.7
10274,FOVPUD_clean,1732.5,390.7,969.3
10275,LOFVIN_clean,2575.5,625.8,1513.8
10276,UXUZAP_clean,1434.1,324.1,1134.5
10277,OGAGIN_clean,1178.5,387.1,871.8
10278,NUGRIR_clean,5705.4,608.0,2443.9
10279,FUMJAA_clean,2159.0,260.1,979.2
10280,acscombsci.5b00188_24205_clean,1621.7,294.6,1198.5
10281,MIHLUL_clean,4322.8,838.8,2993.9
10282,AXOCEW_clean,1494.1,301.8,984.4
10283,EZEQIL_clean,1523.9,369.3,1129.9
10284,SETWOF_clean,550.7,300.1,371.0
10285,BEFNEH_clean,1197.6,343.6,1045.8
10286,ROYJUM_clean,1350.0,232.2,768.2
10287,PASMUT_clean,1390.9,296.4,762.2
10288,SAQSOU_clean,2832.5,513.0,1502.2
10289,VECZAG_clean,772.1,218.2,320.8
10290,TUYNEI_clean,1179.1,261.3,782.0
10291,QUFGIH_clean,753.1,175.2,500.5
10292,ZETPUL_clean,616.6,466.2,667.6
10293,acs.inorgchem.5b02434_ic5b02434_si_004_clean,1796.5,370.0,817.5
10294,OHAQEU_clean,317.0,189.9,241.7
10295,MAHCOQ_clean,389.5,129.9,173.0
10296,FAVHAO_clean,1466.5,441.3,898.4
10297,SETQAL_clean,2191.4,418.6,1627.0
10298,VERZOJ_clean,146.1,68.3,117.7
10299,VAZMAM_clean,1185.2,318.4,621.9
10300,WEYQAU14_clean,1078.1,200.1,618.9
10301,NIGFUF_clean,995.6,190.7,433.9
10302,PUPNAQ_clean,888.2,593.1,763.1
10303,IJUTEM_clean,2742.7,346.0,1560.4
10304,RUSXAG_clean,1452.1,300.8,823.4
10305,GELVID01_clean,709.1,389.8,510.7
10306,KUTHOY_clean,1311.9,348.3,1064.6
10307,OFAWEZ_clean,584.3,185.0,252.5
10308,XOCWET_clean,980.2,227.5,494.1
10309,VIXLEU_clean,3343.8,874.4,1870.0
10310,DEKPEP_clean,1567.2,829.1,1612.7
10311,ECNPYR01_clean,988.3,261.7,792.1
10312,RONWIA_clean,403.2,166.0,209.6
10313,YARKAF_clean,1115.2,439.8,734.3
10314,BIYVIQ_clean,1640.0,334.5,781.0
10315,BIRLIZ_clean,1067.7,317.6,733.5
10316,WEFZIS_clean,2700.8,430.0,1833.6
10317,GURZID_clean,2073.4,354.5,1188.0
10318,TOFLAD_clean,3243.8,609.2,2189.2
10319,CUMLUT_clean,2485.4,262.5,1306.9
10320,FUSGOR_clean,1228.5,267.1,726.3
10321,MIVWAR_clean,1362.9,327.3,1026.9
10322,SIBDEO_clean,255.5,203.1,310.5
10323,NOHFOG_clean,669.8,200.0,384.9
10324,ACAJIY_clean,2306.9,374.6,1369.2
10325,GONNAA_clean,817.3,221.0,353.6
10326,LENGAO_clean,1344.1,278.6,648.0
10327,NAGQOD_clean,3347.9,737.8,1682.2
10328,PUPHUE_clean,2614.0,511.4,1388.1
10329,HANKEO_clean,10162.7,750.3,4473.6
10330,GUNZIA_clean,6422.8,920.3,4176.3
10331,VAMZER_clean,21161.4,1640.2,10867.8
10332,VUHJAK_clean,1042.4,364.8,922.4
10333,QUSRON_clean,676.4,288.4,401.9
10334,DIZVAK_clean,2165.6,270.9,1359.4
10335,KEDJAG03_clean,673.0,171.8,265.8
10336,KUJMIN_clean,1695.9,233.4,755.2
10337,jacs.6b01663_ja6b01663_si_003_clean,142.3,82.8,113.5
10338,VIRVEY_clean,1113.7,201.1,479.7
10339,UXUPEJ_clean,2349.0,334.9,1036.7
10340,YUSWEP_manual,4720.2,489.3,2019.4
10341,ICODIP01_clean,1204.1,288.2,523.8
10342,XAPTEQ_clean,1531.8,310.4,1113.0
10343,NIMPOQ_clean,2972.5,394.8,1283.2
10344,TEJGIA01_clean,1294.1,346.5,694.9
10345,QAPPON_clean,1061.1,276.0,698.9
10346,EHALOP_manual,1485.8,241.0,698.4
10347,PENNUT_clean,2946.6,486.8,1810.8
10348,TIGSOT_clean,618.7,247.4,426.3
10349,WOPHIU01_clean,1706.9,465.9,1168.5
10350,TOVKIA_clean,2268.6,304.9,1011.1
10351,VIBHAQ_clean,4162.8,729.7,3097.9
10352,COYVES01_clean,1904.7,405.8,1360.6
10353,ABIXOZ_clean,536.0,193.1,245.3
10354,VEJYUF_clean,782.4,278.7,745.4
10355,BEXTUV_clean,1948.3,363.2,1406.0
10356,VAHTUW_clean,26013.0,2246.3,15047.7
10357,NEDLOZ_clean,2375.9,842.7,2097.0
10358,VAZMEQ_clean,1125.0,309.7,576.0
10359,c6ta07145g_c6ta07145g2_clean,9224.9,1379.4,6310.0
10360,XOKHIP_clean,435.4,228.8,326.5
10361,LUMLIQ_clean,1386.1,371.1,1154.9
10362,ORAJAT_clean,250.4,202.3,284.1
10363,IQEKOG_clean,3203.9,337.0,1675.3
10364,ICORAV_ion_b,587.0,255.9,336.4
10365,RUBTAK06_clean,10124.8,1406.2,6287.5
10366,ALURAB_clean,3014.4,450.1,1636.3
10367,EDAPIK_clean_h,2443.8,350.5,1099.3
10368,CADZIT_clean,2388.9,498.6,1321.7
10369,WIDQEG_clean,1425.0,210.1,652.5
10370,TUYLIJ_clean,1170.6,232.8,831.1
10371,KUKMUA_clean,3367.7,319.6,1631.7
10372,MINVUA01_SL,1369.5,237.3,665.9
10373,YAVTUN_clean,636.6,195.1,275.8
10374,GACQAE_clean,1166.2,220.6,552.9
10375,RUFMUA01_clean,1227.1,301.5,868.5
10376,GAFROX_clean,2110.5,275.2,980.7
10377,VALXAK_clean,4678.4,401.5,2082.6
10378,EFESEP_clean,10060.0,1202.2,5926.9
10379,ZEZPEB_clean,1181.8,264.0,682.9
10380,NAWDUN_clean,1822.0,285.8,928.4
10381,PARNIH_clean,788.1,246.5,362.6
10382,OKUJUB_clean,4395.5,613.8,2401.5
10383,SULKIU_clean,2549.4,553.9,2015.0
10384,XEKCAT_clean,1815.6,251.0,924.3
10385,RAHNOF_clean,2377.7,334.9,979.2
10386,SIRBIG07_clean,1222.1,204.8,647.1
10387,XOMGIQ_clean,4665.4,584.6,2549.4
10388,KAVXAI_clean,4227.3,484.0,2521.5
10389,FOCREW_clean,888.0,304.1,793.7
10390,VITYUU_clean,1998.8,319.3,1114.4
10391,PUNFIO_clean,389.2,146.5,310.4
10392,DUMFEY_clean,414.3,142.1,223.2
10393,PEQWAK_clean,1303.7,286.0,769.3
10394,XINXAV_clean,1428.4,354.6,968.7
10395,DIBQUC_clean,3157.4,335.6,1494.3
10396,GADHIF_clean,1097.6,278.2,628.9
10397,c5sc04461h_c5sc04461h2_clean,646.6,174.5,271.9
10398,OTOROF_clean,595.0,213.8,299.0
10399,j.ica.2016.09.043_Compound1_clean,422.4,324.3,465.0
10400,OQUFAJ04_clean,2184.0,286.7,989.2
10401,YUSWEQ_clean,2672.4,348.6,1488.6
10402,NIGFOZ_clean,955.2,189.9,422.3
10403,VONBUW_clean,1978.6,675.4,1793.3
10404,WUHHUC_clean,6574.9,1452.4,5624.9
10405,IMULEH_clean,3878.3,511.1,1800.3
10406,ARUYES_clean,1809.5,296.1,1168.4
10407,BIHBEB_clean,1737.7,277.2,965.4
10408,OWIZAW_clean,859.0,213.5,350.8
10409,PAPVEJ_clean,2308.9,736.6,2097.2
10410,XALBAO_clean,1538.8,287.2,873.9
10411,RATSAI_clean,1167.0,241.8,824.8
10412,MIVFOO_clean,1139.1,237.8,504.8
10413,USORUR_clean,2892.7,334.9,1349.6
10414,ADAXIO_clean,1454.1,343.6,1012.7
10415,FEBXER_clean,324.2,106.5,144.0
10416,APETAS_clean,1080.4,338.6,628.9
10417,ECOGEI_clean,3418.7,491.2,2250.9
10418,KOLWEO_clean,1503.8,411.7,1211.8
10419,BAKGIF_manual,1333.4,305.5,601.6
10420,FOHRUR_clean,340.8,134.8,317.6
10421,AQODOA_clean,1261.6,732.3,946.5
10422,YOZSAJ_clean,305.0,221.2,293.8
10423,NUYVUZ_clean,1051.5,269.4,608.4
10424,POBGAQ_clean,632.1,198.4,277.8
10425,EXEMUR_clean,497.0,284.3,357.5
10426,ESIDOB_clean,2158.2,373.7,1556.9
10427,IQIDES_clean,1291.0,311.3,1150.0
10428,REWNEO01_clean,763.2,191.0,319.0
10429,YABWOP_clean,1023.4,288.8,487.8
10430,DOMFUI_clean,1517.9,294.3,878.6
10431,BEWVOQ_clean,337.5,144.9,184.1
10432,TILWEQ_clean,452.2,127.7,182.4
10433,REFTUT_clean,1151.7,403.4,644.7
10434,HUCLIB_clean,1784.7,560.3,993.2
10435,acs.inorgchem.6b02007_Ru_phen_2_4_PF6_2_clean,1670.7,363.8,1080.3
10436,c6ce00407e_c6ce00407e4_clean,2624.9,306.4,998.0
10437,GIKMOD09_clean,1067.7,279.0,819.8
10438,AQOLOJ_clean,3066.1,417.0,1697.9
10439,UJOJIO05_clean,496.4,252.0,557.8
10440,c5cc04409j_c5cc04409j3_clean,1023.5,471.2,657.6
10441,KUZPEC_clean,602.5,260.4,427.7
10442,YINCIJ_clean,1104.4,288.9,656.3
10443,KOSLAH_clean,1022.9,219.9,429.8
10444,IJEXUS_clean,351.9,172.7,223.5
10445,KORMOV_clean,1034.4,405.9,817.1
10446,LADKIN_clean,2168.4,1314.2,2305.0
10447,WOBQEL_clean,3105.5,490.7,2100.7
10448,VUKSIF_clean,3579.2,440.4,2153.2
10449,HIJMEU_clean,1252.7,203.0,560.6
10450,SONTAR_manual,760.5,203.3,332.6
10451,ic5b00096_si_002_clean,21553.0,2252.3,12001.7
10452,SEVWEV_clean_h,158.1,67.2,122.8
10453,GONSUZ_clean,1032.0,238.7,578.9
10454,IGAGUU_clean,2072.0,342.1,907.2
10455,XEWRUO_clean,240.7,148.4,279.9
10456,EKEKIQ_clean,720.4,264.8,361.9
10457,GOSBOH_clean,533.3,240.6,303.8
10458,MUVNAT_clean,859.1,233.9,389.3
10459,EPUJIJ_clean,619.3,220.5,309.2
10460,HAFGUQ_clean,1779.3,253.5,1144.8
10461,ULUPUM01_clean,257.2,157.6,297.3
10462,BUVYEX_clean,687.7,313.1,407.4
10463,EVUPOC_clean,1112.8,231.6,638.7
10464,XEXLOD_clean,2937.2,425.2,1555.8
10465,KAHNOX_clean,107.4,77.3,119.5
10466,acs.inorgchem.6b01740_ic6b01740_si_002_clean,718.0,181.7,282.8
10467,UDUMIP_clean,1356.3,271.2,613.7
10468,YABPAU_clean,1793.0,287.7,1122.3
10469,c5dt05023e_c5dt05023e2_clean,2359.4,443.0,1558.5
10470,FARYAA_clean,414.0,282.4,372.8
10471,ABEXUC_clean,1127.5,262.9,661.1
10472,NETHOJ_clean_h,1275.3,258.3,670.6
10473,COWDEZ_clean,6461.8,1113.5,4406.6
10474,IZOJOW_clean,219.2,140.3,251.0
10475,KUSZED_clean,464.5,141.7,190.7
10476,BUKRUW03_clean,1213.6,235.1,462.3
10477,KUKQAK_clean,2941.3,755.4,2615.0
10478,ECEDEY_clean,1546.1,314.5,827.8
10479,cg401887b_si_004_clean,2271.8,289.1,950.9
10480,FIGXEY_clean,300.1,186.3,251.4
10481,BUWMEN_clean,846.8,222.2,354.2
10482,PETNOS_clean,1162.0,689.5,1197.8
10483,XIMPOA_clean,282.5,219.3,338.8
10484,LELRUR_clean,1574.2,325.1,730.9
10485,CAYDUD_clean,656.1,326.9,439.3
10486,SIWZOP02_clean,390.7,239.2,317.3
10487,WOBCIB_clean,873.7,304.2,671.5
10488,XUNHAQ_clean,2258.7,421.4,1617.6
10489,KOMJON_clean,8554.6,1993.3,8563.6
10490,KIXXOG01_clean,747.2,192.9,525.4
10491,LAHYOL_clean,4807.9,996.8,3682.0
10492,FUSNEN_clean,420.9,202.6,259.4
10493,RUYTUC_clean,4619.1,601.5,2010.6
10494,TETWUM_clean,317.3,290.0,387.7
10495,JIXWUJ02_clean,559.0,262.2,336.1
10496,XICYEP_SL,1299.1,215.1,677.9
10497,PUGSER_clean,4446.9,414.8,1889.3
10498,MUPQAQ_clean,567.3,285.3,362.3
10499,HUQHEI_clean,1873.8,327.2,843.6
10500,AVALEO_clean,217.3,89.2,169.0
10501,LORNEL_clean,434.2,150.6,200.3
10502,NAYXOC_clean,4458.8,446.0,2282.5
10503,ELIKIU_clean,1290.7,279.1,849.5
10504,EBATUZ_clean,1584.9,244.6,684.7
10505,OCOKUP_clean,1322.8,339.5,923.3
10506,j.inoche.2016.10.021_inc06458-mmc4_clean,1444.4,416.6,745.4
10507,XOFFUT_clean,2403.6,397.7,1398.1
10508,BOHWOM_clean,1896.3,288.3,1026.5
10509,XANZAQ06_clean,1087.2,226.4,481.3
10510,LIVREP_clean,2154.7,358.3,1609.0
10511,BOYCEY_auto,1619.1,259.0,713.5
10512,GUSMAJ_clean,6722.2,1460.0,5329.4
10513,IBITUK_clean,2053.2,494.3,1137.0
10514,OFERUN_clean,1037.1,318.7,446.3
10515,KIRKAZ_clean,337.1,172.1,271.6
10516,KITCAT_clean,330.4,206.2,268.5
10517,NOFRAC_clean,1107.7,181.7,514.7
10518,SOJSUH_clean,1339.8,278.6,623.8
