name,O2_293_0.01,O2_293_5
CEHLAD_clean,0.0033683623,1.457772818
CEJBEA_clean,0.0010293918,0.3645716759
CEJCAW_clean,0.0022644004,0.9340375569
CEJZAU_clean,0.0047901561,1.8106089801
CEKHIL_clean,0.0036668074,1.6205295343
CEKNIQ_clean,0.0032836624,1.4638156311
CEKROB_clean,0.0025336284,0.9026704495
CELZEA_clean,0.002475086,0.957820043
CEMKOV_clean,0.0082956146,2.8652899782
CEMYUQ_clean,0.0064446663,2.4318810706
CENJIQ_clean,0.0019427339,0.823584238
CENKAJ_clean,0.0018077943,0.7618017277
CENPUI_clean,0.0102362309,2.5197965581
CESFIQ_clean,0.0068382842,2.3922212568
CESFOW_clean,0.0052667551,1.9673133835
CETFOX_clean,0.0017709156,0.7555762012
CETFUD_clean,0.0031157951,1.1176553495
CETGOY_clean,0.0024981058,1.1510933043
CETHEQ_clean,0.0011689122,0.5958134528
CETJAN_clean_h,0.0026180426,0.9408422449
CETNUL_clean,0.0046140792,1.6044364928
CEXHET_clean,0.0031687302,1.2541778727
CEXHOD_clean,0.0027138314,1.1891943926
CEXJOF_clean,0.0038753799,1.4627945365
CEYPUT01_clean,0.0112307289,2.2849346845
CEYPUT_clean,0.0106699256,2.2825888403
CEYWOU_clean,0.0093737421,2.1921116829
CEYYIQ_clean,0.0005907695,0.2920829934
CEZFIY_clean,0.0032369887,1.1757240756
CIDKUX_clean,0.0032296178,1.2472103152
CIFDOM_clean,0.0042371848,1.7706254426
CIFDUS_clean,0.0041116004,1.694605564
CIFJAE_clean,0.005514048,1.8551252623
CIFLUA_clean,0.0036852096,1.6366949831
CIFMAH_clean,0.0039840741,1.788840477
CIFMEL_clean,0.0023582554,1.0884085811
CIFMIP_clean,0.002996477,1.3168849569
CIGDUT_clean,0.0036671936,1.2433668117
CIGFAB_clean,0.0036858823,1.2140884676
CIGFEF_clean,0.0042158646,1.475460477
CIGXIA_manual,0.008746992,1.4412806508
CIJVOH01_clean,0.0018534636,0.82459156
CIJVOH_clean,0.0018073714,0.798631896
CIPCUB_clean,0.0044428454,1.2529865178
CIPLIX_clean,0.0066209473,2.3255207985
CIQQIE_clean,0.0071372234,2.3990458045
CIRTUU_clean,0.0043857414,1.8738039934
CISLUN_clean,0.0035837722,1.4828233169
CISXEJ_clean,0.0046700525,1.4416122503
CITZIP_manual,0.0024205228,1.0087875572
CIVTEH_clean,0.0034429253,1.3703409192
CIWREG_clean,0.0027004287,1.1304585564
CIWRIK_clean,0.002882125,1.1654581395
CIWROQ_clean,0.0027274198,1.1522173492
CIWRUW_clean,0.0026780458,1.1150077858
CIWSAD_clean,0.002717545,1.1199807351
CIWYUD_clean,0.0029735865,1.1518172582
CIWZEP_clean,0.0013430684,0.530246532
CIWZIT_clean,0.0012892755,0.4872091003
CIXBUH_clean,0.0026747542,1.1477776391
CIXCAO_clean,0.0027096451,1.1309582212
CIXCOC_clean,0.0002311473,0.1029477058
CIYZUG_clean,0.0007934057,0.3113485482
CIZMIJ_clean,0.005962741,2.2933415238
CIZPOS_clean,0.0072991548,2.1240105118
COBWEV_clean,0.000709005,0.3025421957
COCMAJ_clean,0.0023472894,1.080275078
COCMOY_clean,0.0028188994,1.308536933
COCMUE_clean,0.0027204472,1.3234086534
COCNAL_clean,0.002386138,1.1871790129
COCNEP_clean,0.0028301189,1.3198262501
CODFEH_clean,0.0014872219,0.6016564687
CODNAM_clean,0.0065751772,2.0675254236
CODROD_clean,0.0029153562,1.0932585864
CODRUJ_clean,0.0031055097,1.0979721308
CODSUL_clean,0.0019198378,0.7128568125
COGNAO_clean,0.0044367519,1.6838123486
COJGEO_clean,0.0052002378,1.9376539827
COJHIT_clean,0.0029073077,1.385778269
COJMIZ_clean,0.0047202603,1.7700395706
COJMOF02_clean,0.0042146122,1.7293807687
COKFAK_clean,0.0038262921,1.2106728598
COKMEW_clean,0.0028323865,1.300525976
COKMIA_clean,0.0022429542,1.0594241242
COKMOG_clean,0.0020635053,0.9650121797
COKMUM_clean,0.0021269162,1.0109374425
COKNAT_clean,0.0027007012,1.2732433805
COKPEZ_clean,0.0035422056,1.6382248697
COKPID_clean,0.0027869666,1.2950583254
COKPOJ_clean,0.002354256,1.0953550222
COKPUP_clean,0.0029221262,1.2883618355
COKQAW_clean,0.0017989122,0.8526225982
COKQEA_clean,0.0023382286,1.0729370553
COKQIE_clean,0.0027687986,1.2946450041
COKQOK_clean,0.0027639654,1.2775333832
COKROL_clean,0.0108858228,2.5411903581
COKRUR_clean,0.0059016643,2.0493869843
COMDOY_clean,0.0066923641,2.1416711215
COPXOV_clean,0.0033003091,0.7314002653
COQGAS_clean,0.0026910955,1.1007068026
COQHUN_clean,0.0052416314,1.6845138564
COQJID_clean,0.0063266657,1.7645437039
COQJOJ_clean,0.0065583659,1.8162685021
COQJUP_clean,0.0070009188,1.7384783183
COQLAX_clean,0.0021398036,0.6902498438
COQNIF_clean,0.0029715659,1.2849996013
COQTEJ_clean,0.0050728904,2.2839939145
CORZIU_clean,0.0041169993,1.8436206068
COSMII_clean,0.006162369,2.330913142
COTVOY_clean,0.0038437561,1.430458107
COTVUE_clean,0.0036725335,1.3492611684
COTXEQ_clean,0.0054503384,1.8023653469
COTXIU_clean,0.0055587855,1.824939823
COTXOA_clean,0.00538562,1.8413240721
COTYIV_clean,0.0021733456,0.9522688688
COVPAG_clean,0.0043537054,1.3385380864
COWBEX_clean,0.0012139184,0.4133492277
COWDEZ_clean,0.0020932188,0.5044222851
COWMAD_clean,0.0019890709,0.8944792606
COWMEH_clean,0.002002578,0.8838722123
COWMIL_clean,0.0019009782,0.893401002
COWMOR_clean,0.0019094214,0.8729542453
COWMUX_clean,0.001846527,0.8708083157
COXDIE_clean,0.0020037157,0.7370176546
COXHED_clean,0.0013950761,0.6967198315
COXHIH_clean,0.0013845417,0.695285695
COXHON_clean,0.0017340434,0.8595782255
COXXIX_clean,0.0008322952,0.4053824853
COYCEZ_clean,0.0026977905,1.1559073642
COYCID_clean,0.0018716072,0.8763420998
COZMUA_clean,0.0033157272,1.4933835791
CUBHOY_clean,0.0018943337,0.7675323627
CUCSAU_clean,0.0021217026,0.9219157772
CUCTAX_clean,0.0044974925,1.0570319637
CUFDUD_clean,0.0057601888,2.4730978841
CUFFAL_clean,0.0055061934,2.3733523026
CUFFEP_clean,0.0047191598,2.1284675793
CUFGIV_clean,0.0037515784,1.6190351627
CUFGOB_clean,0.0001840222,0.0760993011
CUFGUH_clean,0.0001533227,0.0712961795
CUFQUR_clean,0.0007749536,0.3310190348
CUGLIB_clean,0.0005485276,0.2344557317
CUGVUW_clean,0.0013235973,0.5227310737
CUGXAF_clean,0.0052834538,1.9790642282
CUGYIO_clean,0.0006296796,0.2521438688
CUGYOU_clean,0.0002571969,0.1369228685
CUGYUA_clean,0.0001864346,0.0802287715
CUGZAH_clean,0.0005064488,0.2241283843
CUIMDZ01_clean_h,0.0004672138,0.1819428781
CUKXIR_clean,0.0046315369,1.6160618062
CUKXOW_clean,0.0025034415,0.9502777611
CUKXUC_clean,0.002501812,0.9787714389
CUKYAJ_clean,0.0024441164,0.937723084
CUKZOY_clean,0.0029164882,1.1835304655
CUMDEU_clean,0.0005428017,0.230709413
CUMDIY_clean,0.0028615763,0.7306111114
CUMDOE_clean,0.0014284313,0.5675246422
CUMDUK_clean,0.0013300397,0.5364514127
CUMJEB_clean,0.0013124094,0.4473045224
CUMLUT_clean,0.0050276642,2.0895479628
CUMQOQ_clean,0.0029801521,1.2320519312
CUNFOH01_clean,0.0006500984,0.3056117127
CUNFOH_clean,0.0006191529,0.2988434522
CUNQOT_clean,0.0030210758,1.0495459691
CUNQUZ_clean,0.0025092407,0.9096377323
CUNWEO_clean,0.0025894908,1.0914474038
CUPHIG_clean,0.0049536265,2.0319026308
CUPHUS_clean,0.0039154504,1.7835292078
CUQKOQ_clean,0.0026246611,1.084158993
CUQRIR_clean,0.0043184204,1.610551618
CUQROX_clean,0.004096687,1.5578380675
CUQRUD_clean,0.0061215384,2.4077964094
CUQSAK_clean,0.0029653046,1.2154729122
CUQTAL_clean,0.0043028239,1.9042456819
CUQXUI_clean,0.0021253874,0.9929382826
CURBOH_clean,0.0016648913,0.7422867479
CURYOE01_clean,0.0025611562,1.1317759006
CURZAR_clean,0.0013452774,0.6104554909
CURZEV_clean,0.0041215053,1.3626546413
CUSXIY_clean,0.0029268721,1.473631672
CUSXOE_clean,0.0037008247,1.7771099061
CUSYAR_clean,0.0033138767,1.663668437
CUSYIA_clean,0.0048030514,2.1407992013
CUSZIB_clean,0.0051305175,2.2701709837
CUTBEA_clean,0.0026138453,1.1198493301
CUTBIE_clean,0.0024466273,1.1212481473
CUTBOK_clean,0.0026877061,1.1382279289
CUTCAX_clean,0.0068753819,2.2543745568
CUTFII_clean,0.0084219643,2.3444794847
CUTGEF_clean,0.0106682587,2.3887781562
CUVGIK_clean,0.0060450303,2.1849409495
CUVGOQ_clean,0.006792877,2.3208883452
CUVHEH_clean,0.0016299203,0.6233099399
CUVHIL01_clean,0.0016967781,0.6429435732
CUVHIL02_clean_h,0.0018184465,0.6464581895
CUVHIL_clean_h,0.0017653191,0.6471842632
CUVTUJ_clean,0.0021726115,1.0456903704
CUVVOG_clean,0.0042941635,1.6684786846
CUVXAT_clean,0.0032565754,1.3433993685
CUWNIT_clean,0.0032642054,1.35507598
CUWNOZ_clean,0.0059804603,1.8314345407
CUWTUL_clean,0.0063749809,1.7378058695
CUWVAT_clean,0.0043755656,1.4897171682
CUWVIB_clean,0.0061580613,1.6546639663
CUWWEY_clean,0.0033707461,1.2230460964
CUWXAV_clean,0.004457892,1.5027014423
CUWXID_clean,0.0034008342,1.4631159672
CUWXOJ_clean,0.0075580338,1.9173165093
CUWXUP_clean,0.0073623369,1.9743748754
CUWYAW_clean,0.0043609107,1.6773527485
CUWZAX_clean,0.0044607865,1.7887415105
CUWZIF_clean,0.005880873,1.752492464
CUXFIL_clean,0.0053525353,1.7696523065
CUXFUX_clean,0.0075620889,2.4158495895
CUXJAI_clean,0.002618066,1.1131144039
CUYWUP_clean,0.0063672062,2.4789388736
CUYYAX_clean,0.006028584,2.0037057649
CUYYEB_clean,0.0059612536,1.9905522166
DABMUR_clean,0.0037924613,1.7871898927
DACFAR_clean,0.0064060483,1.9271992763
DACSEI_clean,0.0291101037,2.8490101378
DACYUE_clean,0.0052505327,2.3389251877
DACZUF_clean,0.0059493652,1.771068861
DADLEC_clean,0.0024896554,0.9196888196
DADLIG_clean,0.0023737988,0.9180481176
DADLOM_clean,0.003319404,1.4236698323
DADNII_clean,0.0016009821,0.7192657845
DADNOO_clean,0.0017285869,0.7597448269
DADNUU_clean,0.0016469511,0.727211012
DADPAC_clean,0.0016231949,0.7155294445
DADPEG_clean,0.0017593655,0.7495949376
DADXUE_clean,0.0116954676,1.6514677868
DAFJOM_clean,0.0074844667,2.8106648138
DAFYAN_clean,0.0039901777,1.7415226347
DAFYOB_clean,0.0040090374,1.7251429686
DAGDIZ_clean,0.00244877,0.9174538364
DAGDUL_clean,0.0030446054,1.0916051323
DAGJED_clean,0.0040486023,1.4018369849
DAHNUW_clean,0.0017904203,0.7401723212
DAHPAE_clean,0.0020064139,0.8608287871
DAKVIW_clean,0.0044428591,1.4917203292
DAKVOC_clean,0.0063564652,1.9522154266
DAKVUI_clean,0.0055135534,1.7789683637
DAKZUN_clean,0.0016753145,0.7422805788
DALSUH_clean,0.0039823245,1.3622012366
DALTAO_clean,0.0038455312,1.3686793795
DALVAQ_clean,0.0034061681,1.1846331524
DALVEU_clean,0.0050963073,1.5911718525
DALVIY_clean,0.0030237039,1.224939996
DAMDUT_clean,0.0025417735,1.1082073401
DAMYOI_clean,0.0030518399,1.3796523074
DAMYUO_clean,0.0030057813,1.3678319525
DAMZEZ_clean,0.0030124935,0.8508696099
DANFUW_clean,0.0020569872,0.7001151843
DANZOJ_neutral,0.004184911,1.38143959
DAPBED_clean,0.0058549859,1.9138364232
DAPBIH_neutral,0.004409835,1.4036261504
DAPHOU_clean,0.0037310362,1.6643141601
DAPXID_ion_b,0.0017316521,0.7922858012
DAPYAW_clean,0.0025977466,1.0906601964
DARBUU_clean,0.0007031736,0.3112345778
DARSEV_SL,0.0030075569,1.2241638832
DATHAJ_clean,0.0011318659,0.4273573862
DAWBIO_clean,0.0039226478,1.1702451605
DAWBOU_clean,0.0040224446,1.1972205546
DAWBUA_clean,0.0042321401,1.261551276
DAWCAH_clean,0.0043915213,1.3156305619
DAWCIP_clean,0.0047044051,1.8048334048
DAWCOV_clean,0.0053415536,2.1304410481
DAWDAI_clean,0.0035324481,1.0235217989
DAWWAB_clean,0.0013888087,0.5885995045
DAWWEF_clean,0.0020690253,0.9801420504
DAXHIV01_clean,0.0037158755,1.6582125423
DAXHIV_clean,0.0036432187,1.6339700877
DAXHUH01_clean,0.0037449382,1.6943499502
DAXHUH_clean,0.0037532418,1.6262954555
DAZCAK_clean,0.005441027,2.0041248226
DEBGIA_clean,0.0034035377,1.0354226589
DEBWAK_clean,0.0018928768,0.863208233
DEFKUU_clean,0.0024721673,0.9460662913
DEGJIK_clean,0.0037870978,1.1137480537
DEJCIF_clean,0.0058837373,1.7926150784
DEJJIN_clean,0.0016032677,0.806198567
DEJRUH_clean,0.0037996792,1.4652154572
DEKHEH_clean,0.0040373886,1.5126105455
DEKHUX_clean,0.004402634,1.6622735554
DEKPUF_clean,0.0030012835,1.1898802551
DELGEI_manual,0.0024855529,1.222494175
DEPSEW_clean,0.0327868221,2.9343915261
DEPTOH_clean,0.0330904148,2.9108334466
DEPXAY_clean,0.0051668269,2.1401475064
DEPXIG_clean,0.0052087456,1.812436132
DEPXOM_clean,0.0035960617,1.5208480498
DEQFOU_clean,0.0018243106,0.8348996702
DEQVIF_clean,0.0036007317,1.4338426464
DEWQUS_clean,0.0015862269,0.693450874
DEWRIH_clean,0.0008989813,0.3863336138
DEYJIC_clean,0.0037580599,1.3982068777
DEYJOI_clean,0.003900388,1.4361373222
DEYLOJ_clean,0.0002260815,0.1087167386
DEYLUQ_clean,0.0020859586,0.7659966324
DEYNIG_clean,0.001021491,0.3264597091
DEZKAW_clean,0.0022898393,1.0372854773
DIBJEF_clean,0.0026293885,0.8652201139
DIBJIJ_clean,0.0022764744,0.8281852384
DIBPAH_clean,0.0059298117,1.8086043104
DIBQEM_clean,0.0034483888,1.5310973202
DIBQIQ_clean,0.0045011811,1.9988799258
DIBQOW_clean,0.0042940445,1.8663536364
DIBQUC_clean,0.004335178,1.8527737022
DICKEH_clean,0.0037557637,1.6145382176
DICVAO_clean,0.0047311421,1.7200147188
DICVES_clean,0.0046519698,1.6881640687
DIDBAV_clean,0.0046280648,1.9253069836
DIDBEZ_clean,0.0045491383,1.9489826349
DIDDOK_clean,0.0035359041,1.6298208531
DIHVIB01_clean,0.0039826362,1.4943636478
DIHVIB_clean,0.004200916,1.4612529388
DIKJUD_clean,0.0051676389,1.6038768281
DIMQIB_clean,0.0096461815,2.8829951066
DINNIZ_clean,0.0020787433,0.8685654059
DIPMAS_clean,0.0011236069,0.5235700713
DIRPIF_clean,0.0041055059,1.5683244258
DITJIB_clean,0.0020747229,1.0063122254
DITJOH_clean,0.0025892764,1.2591238109
DITPED_clean,0.0035256847,1.2806225112
DITTEH_clean,0.0041058972,1.6996526093
DITXOU_clean,0.0051985311,1.9375884849
DITYEM_clean,0.0004704126,0.2059463651
DITYOW_clean,0.0019991741,0.7060830513
DIVGIA_clean,0.001321814,0.5490403717
DIVPUU_clean,0.0044040581,1.4543137377
DIVSUY_clean,0.0050937083,1.7937225597
DIWMON_clean,0.0035775887,1.541314424
DIWMUT_clean,0.0070695777,2.5193404299
DIWNAA_clean,0.0080905065,3.3924164713
DIXKOL_clean,0.0029214321,1.1262146295
DIYKAZ_clean,0.0044174289,0.9280578311
DIYKED_clean,0.0006242295,0.26619096
DIYTEM_clean,0.0038942845,1.4265042504
DIZVAK_clean,0.0099443451,3.5581817702
DOCKOW_clean,0.0011953838,0.5278454901
DODMIT_clean,0.0037730414,1.3835736348
DOFTID_clean,0.0035650898,1.5064801012
DOFTOJ_clean,0.005264069,1.9331985803
DOGBAE_clean,0.0047263557,1.932236909
DOGMET_clean,0.0019572464,0.6308374578
DOHNUL_clean,0.0021209276,0.779180703
DOJXOR_clean,0.0045196658,1.863022053
DOKDEN_clean,0.0038303782,1.5877908904
DOKHIV_clean,0.0033460739,1.0778531369
DOLRAZ_clean,0.0074948383,2.145759964
DOLWEI_clean,0.0034592506,1.563011396
DOLXOR01_clean,0.0006624437,0.3337426415
DOLXOR02_clean,0.0006800307,0.3322448153
DOLXOR_clean,0.0006389943,0.3342731826
DOMCUE_clean,0.0014267098,0.6859934804
DOMDAL_clean,0.001513592,0.7312533157
DOMFUI_clean,0.0040132253,1.5910164497
DOMGAP_clean,0.0044771136,1.7202789431
DOMGET_clean,0.0042814656,1.6506254059
DOMKEX_clean,0.0023695179,0.9217565377
DONKIC_clean,0.0031926833,1.3291907064
DONKOI_clean,0.0033233059,1.3300406558
DONKUO_clean,0.0042708516,1.3679805768
DONNAW01_SL,0.0028871339,1.3669109751
DONNAW_clean,0.0064425172,2.3007558035
DONNEA_clean,0.0066486231,2.0712055716
DONNIE_clean,0.0057937625,2.2829042105
DONXUB_clean,0.0127619633,2.1725973242
DOPHOH_clean,0.0023163201,1.0256737358
DOPHUN_clean,0.0022191909,1.029803838
DOPJAV_clean,0.0015508999,0.6300591365
DORFAS_clean,0.003680157,1.533555128
DORFOG_clean,0.0032506973,1.1285581822
DORFUM_clean,0.0068459195,1.6697173958
DORYUG_clean,0.0124295868,1.8957142568
DOTFID_clean,0.0032713109,1.4438968932
DOTFOJ_clean,0.005455254,2.1819749488
DOTTEM_clean,0.0061624896,2.2477755726
DOYBAV_clean,0.0027921363,1.0948432099
DOYBEA_clean,0.0032761352,1.2915266628
DOYBUQ01_clean,0.0039145026,1.2642496659
DOYBUQ_clean,0.0033560575,1.158567074
DOYHOQ_clean,0.0057091629,2.1422999981
DOYHUW_clean,0.0080791945,2.7397790357
DOYLEI_clean,0.0014488048,0.6217647286
DOZCEC_clean,0.0027274871,1.3116595767
DOZKIO_clean,0.0060892892,2.4488710331
DUBBEI_clean,0.0027956257,1.0497409144
DUBJUH_clean,0.0037605313,1.5055640112
DUBKAO_clean,0.0038151358,1.5043454097
DUBWON_clean,0.0064036349,2.2234098283
DUDKEU_clean,0.0011378563,0.4580899486
DUDKIY_clean,0.0048987072,1.9207767173
DUDKOE_clean,0.0037045495,1.6498281186
DUDKUK_clean,0.0025067951,1.146198986
DUFGOB_clean,0.0010514113,0.5082652076
DUFKAS_clean,0.0024333683,1.1195851272
DUGMOJ_clean,0.0033057542,1.2596221336
DUHXIP_clean,0.0050765492,1.2065025704
DUJRAD_clean,0.0040319893,1.5218180139
DUKNII_clean,0.002699453,0.7847835405
DUMXEQ01_clean,0.004303641,1.1716763047
DUMXEQ_clean,0.0042578723,1.1598444126
DUMXIU_clean,0.0031108819,0.9256864013
DUNJON_clean,0.0003661501,0.1687460316
DUNXUH01_clean,0.0077295766,2.6459621893
DUNXUH02_clean,0.0076845674,2.6420073826
DUNXUH03_clean,0.0073905074,2.5654947766
DUNXUH04_clean,0.0076365576,2.5781918663
DUNXUH05_clean,0.0074400175,2.6134715622
DUNXUH06_clean,0.0076125527,2.6150603863
DUNXUH12_clean,0.0074160126,2.5555747532
DUNXUH13_clean,0.0075285356,2.5673821615
DUNXUH14_clean,0.0078225956,2.6128984453
DUNXUH15_clean,0.0078390989,2.6478180678
DUNXUH21_clean,0.0077895888,2.6476410317
DUNXUH_clean,0.007761083,2.6185290938
DUNYOC_clean,0.0032620854,1.4328804601
DUPJAB_clean,0.0031672464,1.0604489998
DUPKAC_clean,0.0037002286,1.7250674586
DUPVER_clean,0.0033513074,1.5020698092
DUQRUD_clean,0.0015081309,0.5760123964
DUQSEO_clean,0.0003934999,0.1802190503
DUQYEU01_clean,0.0019774596,0.8812864596
DUQYEU_clean,0.0019952376,0.8800474703
DURDAX_clean,0.0039859077,1.7930840419
DURDIF_clean,0.0040748611,1.8931774592
DUTKAG_clean,0.003506688,1.5454168657
DUWBEE_clean,0.0028582435,1.311348242
DUWFOS_clean,0.0026039972,0.8151817448
DUWGEJ_clean,0.0034526355,1.2696649692
DUWROE_clean,0.0048519119,1.6555277977
DUWRUK_clean,0.0050370115,1.5090029817
DUWSAR_clean,0.0024561216,1.071944397
DUXKUD_clean,0.0013615695,0.6111230734
DUXMAL_clean,0.0099264185,2.6478368109
DUYJIS_clean,0.0067436308,2.1681301753
DUYRAR_clean,0.0003861146,0.166612083
DUYREV_clean,0.0003845966,0.1750915852
DUYRIZ_clean,0.0004229755,0.1782122522
DUYROF_clean,0.0003724005,0.1702641857
DUYVEA_clean,0.0007364407,0.2956357546
DUZKAM_clean,0.0017297839,0.8080158124
DUZKEQ_clean,0.0015238427,0.6811857089
DUZPUL_clean,0.0046723563,2.0547313538
DUZWOM_clean,0.0014294714,0.5666091675
EBATUY_clean,0.0040837209,1.3226452448
EBATUZ_clean,0.0045867983,1.9351202628
EBAVAH_auto,0.0036541188,1.5842025762
EBELUU_clean,0.0056435333,2.0872506104
EBEMEE_clean,0.0014618286,0.5118361195
EBEMII_clean,0.0018409009,0.5864595902
EBEWIT_clean,0.0033200474,1.2573297621
EBEXAM_clean,0.0028816944,1.1650450243
EBEXEQ01_clean,0.0032419062,1.2625480685
EBEXEQ_clean,0.003098965,1.2781667758
EBEXIU02_clean,0.0116251365,1.7581429321
EBIDOK_ion_b,0.0033065583,1.4007271572
EBIHII_clean,0.0040494198,1.6517972119
EBIJAC_clean,0.002244989,0.7624698915
EBIMEJ_clean,0.0050645637,1.6324148619
EBIPOX_clean,0.0027977601,1.2782318695
EBIZUN_clean,0.0034553203,1.5713097795
EBOBIJ_clean,0.0068472573,2.4372679106
EBOCOQ_clean,0.0050472597,1.7546499368
EBOJOV_clean,0.0003819635,0.1748670426
EBOXEA_clean,0.000736325,0.3411699426
EBUQEX_clean,0.0089164064,2.5391533951
EBUQIB_clean,0.0045975278,1.5907053982
EBUREA_clean,0.0028885965,1.0952507678
ECAFOG_clean,0.0015615841,0.7268899916
ECAHAT_clean,0.0070100229,1.6009127782
ECAHEX_clean,0.0016919009,0.7471810266
ECAHOH_clean,0.0018924225,0.7231488726
ECASAD_clean,0.000968533,0.3864287118
ECEDEY_clean,0.00340381,1.3556899133
ECEZAO01_clean,0.0032234917,1.0202098016
ECEZAO_clean,0.004689344,1.3849976492
ECIWIW_clean,0.0016929315,0.5893894397
ECIWOC_clean,0.0054812424,1.2413730277
ECODEG_clean,0.0090974066,2.1923084965
ECODIK_clean,0.0051496799,1.9030111407
ECOGEI_clean,0.0052417228,1.8311974736
ECOKAJ_clean,0.002704674,1.2302487926
ECOLEP_clean,0.0021485654,1.1098009242
ECOLOX_clean,0.0011252439,0.4529787849
ECUDOX_clean,0.0012645688,0.5044461887
ECUGEQ_clean,0.0010462506,0.4414338924
EDADIX_clean,0.007537804,1.9449746636
EDAFUM_clean,0.0015321446,0.595556724
EDAGAT_clean,0.0014497879,0.5724875367
EDAGEX_clean,0.0015678843,0.6061185767
EDAPIK_clean_h,0.0035977389,1.4694913283
EDATOT_clean,0.001511996,0.7273585174
EDAVOV_clean,0.0007304987,0.2851460676
EDECOG_clean,0.0005114938,0.24756203
EDEPAG_clean,0.0034361406,1.3136452885
EDIKIL_clean,0.0025665802,1.0896312385
EDOMAM_clean,0.0038109463,1.6429706883
EDUSIF_clean,0.0022849618,1.1788211207
EDUSUR_clean,0.0023455255,1.1037266695
EDUTIG_clean,0.0031394941,1.4176216016
EDUVAA_clean,0.0051664657,1.8725961128
EDUVII_clean,0.0037516744,1.7659057791
EDUVOO_clean,0.0032935124,1.5994844331
EDUVUU_clean,0.0029921223,1.4491308721
EDUWAB_clean,0.0033292628,1.5389050759
EFAYEQ_clean_h,0.0024459189,1.2925388017
EFAYIU_clean,0.0026121687,1.3965176562
EFEGOM_clean,0.0041716298,1.6266645646
EFESEP_clean,0.0054132508,1.8064629868
EFESOZ_clean,0.0056676936,1.8444249264
EFIMOV_clean,0.0037685808,1.1738620942
EFOSUO_clean,0.0006241465,0.3159734443
EFOTAV_clean,0.0006584507,0.320795095
EFOTEZ_clean,0.0004583053,0.2224052367
EFOTID_clean,0.0004374136,0.2203381831
EGABAR_clean,0.0042496274,1.0185139075
EGATAI_clean,0.0029306672,1.304440748
EGATEM_clean,0.0050782631,1.6667397709
EGATIQ_clean,0.0047520556,1.6778394101
EGATOW_clean,0.0038708481,1.630375333
EGEJIK_manual,0.0035530268,1.3828912405
EGEJUW_clean,0.0032819782,1.0599000294
EGELUY01_manual,0.0036400047,1.6181202468
EGELUY_SL,0.0037921721,1.6234641261
EGIFUV_clean,0.0042173602,0.8295722943
EGOXII_clean,0.0048725392,1.470698769
EGOZAB_clean,0.0036115826,1.497496426
EHAFIE_clean,0.0020559933,0.8154332686
EHAFOK_clean,0.0020700356,0.8022214953
EHAFUQ_clean,0.0019290626,0.7546300717
EHAGAX_clean,0.0019041237,0.7351344362
EHAGEB_clean,0.0018954463,0.7275654879
EHAGIF_clean,0.001775916,0.731833557
EHAGOL_clean,0.0019429821,0.7207268854
EHALOP_manual,0.0036199827,1.6331668009
EHEKUY_clean,0.0033701263,1.0453587202
EHIPOC_clean,0.0005486172,0.2456712832
EHODOV_SL,0.0050637809,1.8870373377
EHUSUX_clean,0.0072312141,2.1251505564
EHUTAE_clean,0.007713793,2.177819905
EJAXIW_clean,0.004052183,1.664268748
EJESUJ_clean,0.002644026,1.2228278651
EJETAQ_clean,0.0022439751,1.0238570035
EJIDUW02_clean,0.0021646932,0.7785901561
EJONOH_clean,0.0024165568,0.8605470146
EJOQOL_clean,0.0024454243,0.9060447111
EJOQUR_clean,0.0032657026,1.3426334619
EJORAY_clean,0.004410106,1.5581291991
EJOZOU_clean,0.0019289926,0.7602869076
EKEKIQ_clean,0.0017608379,0.7676217334
EKIDEH_clean,0.0130658271,2.2539539415
EKIDIL_clean,0.0113441676,1.6938287317
EKOKIA_clean,0.0027996527,1.0801831474
EKOPEA_clean,0.0048641226,1.8141015884
EKOPIE_clean,0.0042264443,1.7067133866
EKOPOK_clean,0.0045942441,1.536312802
EKOPUQ_clean,0.0032110363,1.2798597855
EKUPEG_clean,0.0011919949,0.5676479133
ELELEN_clean,0.0023033565,0.9376626178
ELEREU_clean,0.0081063989,2.451524764
ELERIY_clean,0.0039510425,1.7791036393
ELEROE_clean,0.0050328808,1.9274817688
ELIJOZ_clean,0.0045128884,1.4675992119
ELIJUF_clean,0.0054375608,1.7257017932
ELIKAM_clean,0.00459155,1.4847479218
