name,He_273_0.01,He_273_0.05,He_273_0.1,He_273_0.5,He_273_1,He_273_5,He_273_15,He_313_0.01,He_313_0.05,He_313_0.1,He_313_0.5,He_313_1,He_313_5,He_313_15
XALXUF_clean,0.0004455634,0.0021305323,0.0042737116,0.0219191886,0.0432001941,0.2158881204,0.6227332398,0.0003716271,0.0018075475,0.0034944621,0.0177447088,0.0352510704,0.1754663741,0.5095367847
XAMDOF_clean,0.0001566113,0.000742584,0.0014007034,0.0071214156,0.0145366978,0.071377808,0.2130987336,9.8542e-05,0.0005367017,0.0010804421,0.0053617381,0.0107498713,0.0527217047,0.1528808018
XAMDUM01_clean,0.0004210602,0.0018314829,0.0038773708,0.0195831764,0.0392903501,0.191734842,0.5731689706,0.0003177326,0.0016248276,0.0031385779,0.0160002895,0.0312204583,0.158716482,0.4663720643
XAMDUM02_clean,0.0004003947,0.0018030678,0.003975532,0.0199241577,0.038951952,0.1930961841,0.5730682261,0.000309983,0.0015163335,0.0031282452,0.0157858846,0.0318016765,0.157156234,0.4644191712
XAMDUM03_clean,0.0003926451,0.0019554761,0.0038825371,0.0194695159,0.0393497635,0.1929050279,0.5722571038,0.0003125662,0.0015860799,0.0030998304,0.0157755535,0.0316854329,0.1567739216,0.4662945686
XAMDUM04_clean,0.0003073998,0.0019167283,0.0038334565,0.0182554158,0.0376035257,0.1865219605,0.5514133277,0.0003177326,0.0013975067,0.0030972469,0.0150522581,0.0311662113,0.1508119145,0.4504828504
XAMDUM05_clean,0.0003952283,0.0018986459,0.0038308733,0.0189812927,0.0381175809,0.1893376398,0.5681498286,0.0003306485,0.0015214999,0.0031644102,0.0155637317,0.0316182699,0.1594888564,0.4654576143
XAMDUM06_clean,0.0003823124,0.0020097232,0.0039626161,0.0190897868,0.0387297974,0.1926415423,0.5737605215,0.00036423,0.001617078,0.0031049964,0.0155456477,0.0316673506,0.156913414,0.462936419
XAMDUM07_clean,0.0004288098,0.0018908963,0.0041434395,0.0191982808,,,,,,,,,,
XAMDUM_clean,0.0003668132,0.0019683921,0.0038179574,0.0195056806,0.0391715233,0.1934862461,0.5677494338,0.0003203158,0.0016403269,0.0031127463,0.0159460441,0.0314296969,0.1572828104,0.4690301689
XAMGUQ_clean,0.0002908723,0.0014290202,0.0028525315,0.0139453424,0.0273629306,0.1355894637,0.3945440418,0.0002302739,0.0011337409,0.0022432425,0.0110289082,0.0218594944,0.1092963702,0.3259742014
XAMHEA_manual,0.0004303127,0.0020314113,0.0041103246,0.0199285077,0.0397648094,0.1984468247,0.5897324374,0.000304572,0.0017128683,0.0034452962,0.0165111558,0.032463464,0.1611996243,0.4843700828
XAMLUS_clean,6.07628e-05,0.0003771877,0.0007727188,0.003726018,0.007563245,0.037320951,0.1117519031,6.53486e-05,0.0002728592,0.0005801123,0.0028994153,0.0058492763,0.0288577292,0.0877058973
XANDAU_clean,7.86447e-05,0.0003603027,0.000768158,0.0036816716,0.0071255806,0.0362204822,0.1065892489,6.21842e-05,0.0002743422,0.0005834343,0.0025879611,0.0054758697,0.0267062958,0.0798427162
XANKOO_clean,0.0004028303,0.0020744254,0.0041167048,0.0202610589,0.0399214039,0.1995678414,0.5727937897,0.0003355245,0.0016294034,0.0032738753,0.0164748622,0.0327206836,0.1639741025,0.4730917411
XANLAA_clean,0.0003814678,0.0017678951,0.0038162813,0.0181886434,0.0365888578,0.181953755,0.5368326581,0.0003045332,0.0015114461,0.0029635884,0.0144653249,0.0289050053,0.1442621665,0.4257614005
XANLEE_clean,0.0003516395,0.0019533736,0.0038212569,0.0186497981,0.0371382944,0.1878335696,0.5388681995,0.0002951836,0.0015404391,0.0030260354,0.0145930398,0.0295603016,0.1448190241,0.4309874548
XANMIJ_clean,0.0001860546,0.0010633984,0.0021957653,0.0101046907,0.0207034229,0.103810632,0.3040779144,0.000137937,0.0008949869,0.0016600563,0.0083099052,0.0165941752,0.0823678012,0.2459678269
XANMUX01_clean,0.0001954393,0.0010480909,0.0018164355,0.0091530719,0.0179938247,0.0890340806,0.2637759422,0.0001494536,0.000753016,0.0013527463,0.0073270563,0.0145257358,0.0728528593,0.2157553657
XANMUX02_clean,0.0002107678,0.0010155177,0.0018624212,0.0094366505,0.018568646,0.0914732392,0.2764833264,0.0001590339,0.0007415195,0.0015117801,0.0073098116,0.0150584036,0.0744681073,0.2180929725
XANMUX03_clean,0.0003026513,0.001375038,0.0027739068,0.0134810917,0.0268549455,0.1353042189,0.3948480092,0.0002168604,0.0011176652,0.0021686041,0.0106976529,0.0214548828,0.1071409616,0.3227454951
XANMUX04_clean,0.0001686143,0.0009465392,0.0019601408,0.0099731504,0.0196301495,0.0978614206,0.2884185339,0.0001686143,0.0008028338,0.0015405212,0.0079900169,0.015581491,0.0784286265,0.227280534
XANMUX05_clean,0.0002337607,0.0010040213,0.0021230068,0.01033912,0.0206974011,0.1023603558,0.3059505854,0.0001820268,0.0008181624,0.001588423,0.0081701274,0.0163958213,0.0819101279,0.2439292766
XANMUX06_clean,0.0002146,0.0011975445,0.0021421676,0.0112875752,0.0222360063,0.1117510208,0.3303958218,0.0001820268,0.0008852249,0.0016784783,0.0089806255,0.017786889,0.0885263217,0.2604783836
XANMUX07_clean,0.0002050196,0.0011630552,0.0020080426,0.0103774414,0.021178335,0.1032973146,0.3048201034,0.0001245446,0.0007990017,0.001778114,0.0083617345,0.0166736516,0.0841902526,0.2462783799
XANMUX08_clean,0.0002912428,0.0013527462,0.0026345978,0.0129009071,0.0262501755,0.1297563419,0.3844539387,0.0002146,0.0010136017,0.0021038462,0.0101705059,0.020181978,0.1016188363,0.3010090378
XANMUX_clean,0.0002069357,0.0009254624,0.0019467283,0.0098256129,0.0192565156,0.0969225457,0.2828638435,0.0001552018,0.000779841,0.0015232766,0.0077677527,0.0153419821,0.0761427535,0.2266693072
XANNAB_clean,9.69504e-05,0.0005220408,0.0009927062,0.0049643599,0.0099502645,0.0492325962,0.1440899062,6.87768e-05,0.0003803441,0.0007192563,0.0037388069,0.0075132452,0.0381346705,0.1101166472
XANXUF_clean,4.85522e-05,0.0003501644,0.0006841447,0.0034530918,0.0068031943,0.0330243296,0.0985830528,6.03224e-05,0.0002295195,0.0005149477,0.0026012213,0.0050744414,0.0252133091,0.0772097821
XANZAQ01_clean,0.0002478405,0.001218549,0.0025006468,0.0126160332,0.0247586282,0.1223918889,0.3618868145,0.0001970014,0.0009897732,0.0018794569,0.0099485707,0.019685842,0.0994698222,0.2871295475
XANZAQ02_clean,0.0002367194,0.0012741542,0.0025149453,0.0125747264,0.0249016131,0.1230146675,0.362641457,0.0002176548,0.0009309905,0.0019859012,0.0098468925,0.0194618323,0.098673873,0.2925057794
XANZAQ03_clean,0.0003029537,0.0015172117,0.0029709009,0.0151916626,0.0307498018,0.1522513425,0.4568761863,0.0003151696,0.0011947126,0.0024822659,0.0124455339,0.0250865219,0.1241768175,0.3695229039
XANZAQ04_clean,0.0002454574,0.0014274658,0.0027977376,0.0138838325,0.0272672186,0.136653043,0.4093013986,0.0002192435,0.0011200483,0.0022615443,0.01094311,0.0216240816,0.1098815053,0.3297088592
XANZAQ05_clean,0.0002526066,0.0013035455,0.0028215684,0.0136955691,0.0275603377,0.1379661209,0.4080979424,0.000233542,0.0009842126,0.0022305642,0.0108501698,0.0218552405,0.1093381628,0.3216087652
XANZAQ06_clean,0.0002955021,0.0014155504,0.0028239515,0.0145296476,0.0284921225,0.1415788725,0.4195152859,0.000262139,0.001022342,0.002309206,0.0113053387,0.023008652,0.1122908008,0.3340603661
XANZAQ07_clean,0.0003002683,0.0014298489,0.0028168023,0.0137837431,0.028272879,0.1413143505,0.4195986938,0.0002144773,0.0011224314,0.0022424796,0.0113601496,0.0224390955,0.1138302714,0.3363791044
XANZAQ08_clean,0.0002240097,0.0013416749,0.0027762899,0.0138504694,0.0269645673,0.1358547107,0.401887632,0.000204945,0.0010223419,0.0023544845,0.0108978314,0.0219434145,0.1083992286,0.3222927096
XANZAQ_clean,0.0002597559,0.0013512072,0.0026881159,0.0135239872,0.0261924489,0.1329783313,0.3911089543,0.0002240097,0.0010914513,0.0020756639,0.0108191901,0.020611272,0.1055562124,0.3125196923
XAPCOH_clean,0.0002185622,0.0011369186,0.0022060303,0.0109630029,0.0219938131,0.1096109393,0.314969257,0.0001843296,0.0009058483,0.001759031,0.0085996341,0.0177884649,0.0876980996,0.2542379198
XAPCOJ01_clean,0.0002434473,0.0012487946,0.0025426721,0.0124473716,0.0255168859,0.1258938229,0.3744512833,0.000270497,0.0009287065,0.0020940978,0.0100624893,0.0198184152,0.099772827,0.2928242983
XAPCOJ02_clean,0.0002276683,0.0013096564,0.0025314014,0.0125781118,0.0247910522,0.1254317238,0.3694335636,0.0002073811,0.0009782976,0.0020242194,0.009832567,0.0201610448,0.0986029274,0.2920894481
XAPCOJ03_clean,0.0002299225,0.0012983857,0.002461523,0.0126524985,0.0252306098,0.1253438123,0.3714645454,0.00022316,0.0010121097,0.0021504513,0.0098799038,0.0203503927,0.0982174691,0.2922359673
XAPCOJ04_clean,0.0002907843,0.0013434686,0.0024209484,0.012643482,0.0252193391,0.1253190167,0.3716110646,0.0002209059,0.0009715351,0.0020625398,0.0098663789,0.0199401389,0.0996736448,0.2919158791
XAPCOJ05_clean,0.0002750053,0.0012285073,0.002605788,0.0128395923,0.0254312285,0.1255128729,0.3713766338,0.0001848396,0.000937723,0.0019475786,0.010042202,0.0198251777,0.0987967836,0.2940437891
XAPCOJ06_clean,0.0002434473,0.0012690819,0.0024682854,0.012866642,0.0253703666,0.1261688282,0.3718049208,0.0001713148,0.0010301428,0.0019633576,0.0099452739,0.0201475199,0.1003250918,0.2906715928
XAPCOJ07_clean,0.0002524639,0.0012262532,0.0025291472,0.0131980009,0.0252531513,0.1277151695,0.3744400126,0.0001983645,0.0010301428,0.0020039321,0.0101413842,0.0201227244,0.100503169,0.2959800969
XAPCOJ_clean,0.0002434473,0.0012262532,0.0025359096,0.0125262666,0.0256814382,0.1259952593,0.3721791083,0.0001916021,0.0010707174,0.0021098768,0.0103735611,0.0200731333,0.1011749032,0.2941001426
XAPCUN_clean,0.0002205372,0.0010954445,0.0022027387,0.0112750466,0.022756806,0.1120763478,0.3181022019,0.0001928878,0.0008939986,0.0018538291,0.0091249735,0.0179826693,0.0899054466,0.2603984784
XAPDAU_clean,0.0002179039,0.001102686,0.0021592896,0.0111335078,0.0222531912,0.1116148654,0.3197664349,0.0001856462,0.0009506141,0.001793922,0.0088412376,0.0179458034,0.0892346185,0.2609567338
XAPDEY_clean,0.0002514782,0.0011810261,0.0022468462,0.0113764279,0.0227304732,0.1133765298,0.3251659756,0.0001691882,0.0009315228,0.0017972136,0.0091769809,0.0182361225,0.0915650713,0.2622641573
XAPGAZ_clean,0.0002400743,0.001217865,0.0024651345,0.0122218266,0.0243051937,0.1202585997,0.3506029776,0.0002076922,0.001010173,0.0020962764,0.010318355,0.0204271568,0.1010336754,0.293375971
XAPGED_clean,0.0002534009,0.0012365964,0.0024907358,0.0123706417,0.0247541502,0.1224784062,0.3596417761,0.000207009,0.0010557071,0.0020872437,0.0103968437,0.0210572258,0.1039091875,0.3034518785
XAPGOK_clean,7.23698e-05,0.0003781906,0.0007750572,0.0037212085,0.007680537,0.0381365508,0.1141143369,7.12025e-05,0.0003326676,0.0005917982,0.0028551054,0.0058619539,0.0292280617,0.0874857518
XAPGUQ_clean,0.0001751125,0.0008196444,0.0016451749,0.0081243386,0.0163531561,0.0800278989,0.2368448506,0.000129495,0.000650418,0.0013199659,0.0064659199,0.0130171888,0.0636129384,0.1904621025
XAPNIN_clean,0.0003057817,0.0015620347,0.002963534,0.0149934944,0.0300277633,0.148176717,0.4360574498,0.000239529,0.0011033622,0.002285718,0.0122465572,0.0238433283,0.1189439862,0.3472049313
XAPSIS_clean,0.0002766814,0.0014486622,0.003022614,0.0143874338,0.0287200569,0.1436550986,0.4268333453,0.000206206,0.0011641501,0.0024118267,0.0115971278,0.0231916482,0.1145461216,0.3388042698
XAPTEQ_clean,0.0001785852,0.0007488046,0.0015806356,0.0075773384,0.0153567612,0.0766929466,0.226198528,0.0001221899,0.0006313144,0.0011686365,0.0060092355,0.0117756578,0.0591539996,0.173628683
XAPTUE_clean,0.0001566448,0.0007883883,0.0017385855,0.0081076609,0.0165200061,0.0821834584,0.2398112041,0.0001497593,0.0006506785,0.0012290594,0.006496457,0.0127570871,0.0633998482,0.1889584356
XAPYAO_clean,9.34949e-05,0.0004713703,0.000857037,0.0043066107,0.0087203513,0.0424739738,0.1266466925,4.86953e-05,0.000319441,0.000660308,0.0030561159,0.006503742,0.0327388128,0.0957758308
XAQTEO01_clean,8.90403e-05,0.0004837052,0.0009686137,0.0048153936,0.0097607392,0.0486328349,0.14382892,6.61786e-05,0.000389852,0.0007351839,0.0038106831,0.0073879362,0.0368265759,0.1097072432
XAQTEO_clean,9.50565e-05,0.0004945344,0.0009734266,0.0050945468,0.0101963146,0.0502524053,0.1461451703,7.58045e-05,0.0004054942,0.0007640617,0.0039743241,0.0077176259,0.0384076424,0.1132676509
XAQTIS_clean,9.02435e-05,0.0005486805,0.0010047111,0.0050813111,0.0102961841,0.0524856316,0.1528653045,8.90403e-05,0.0004079007,0.0007869235,0.0040537389,0.0078969097,0.0392294601,0.1169207086
XAQTOY01_clean,0.000102276,0.000448811,0.0009854591,0.0047022884,0.0094021716,0.0468772976,0.1395610031,7.58045e-05,0.000380226,0.000736387,0.0035965051,0.0070341816,0.0351985828,0.1057702192
XARPAK_clean,0.0002269702,0.0011123788,0.0023213884,0.0113979498,0.0226430897,0.1116468818,0.3302686542,0.0001505644,0.0007910249,0.0017460976,0.0086675662,0.017878962,0.0879947858,0.258274146
XASFAY_clean,0.000152706,0.000729774,0.0013502427,0.007307385,0.0144315234,0.0696677048,0.2102617336,0.0001060905,0.0005481342,0.0011171651,0.005375252,0.0108115868,0.0545819567,0.1628183819
XASJUZ_clean,7.52797e-05,0.0005589256,0.001084852,0.0052489511,0.0103483749,0.0523193624,0.1544016724,8.35295e-05,0.000434147,0.0008827313,0.0041909111,0.0083890414,0.0412522214,0.121884985
XASNUD_clean,0.0003396049,0.001656098,0.0032945868,0.0166003904,0.0332334872,0.1643084132,0.4741044182,0.0002741995,0.0013273941,0.002608669,0.0134785424,0.0266535368,0.1315889454,0.378973949
XASPEP_clean,0.000240688,0.0013668086,0.0026350972,0.0128549844,0.0262437253,0.1286309183,0.3813683188,0.0002344526,0.0010824725,0.0020277653,0.0103695377,0.0205669795,0.1029433944,0.3067824643
XATLIQ_clean,0.0002088073,0.001134946,0.0021733009,0.0107315609,0.0208253376,0.1043994159,0.3057820355,0.0001406254,0.0009232978,0.0017286975,0.0084914985,0.0166079972,0.0843595917,0.2448571631
XATZOK_clean,0.000421731,0.0018348035,0.0037901016,0.0194598713,0.0380215125,0.1901239937,0.5605708436,0.000320406,0.0015828603,0.0030863038,0.0147989227,0.0306822981,0.1522010676,0.4492201722
XATZUQ_clean,0.000344915,0.0015080588,0.0032804685,0.0150604471,0.0307351968,0.1518557395,0.4502701303,0.0002316217,0.0012059436,0.0024496516,0.0119889423,0.0245770799,0.1232454203,0.3620398736
XAVDEF_clean_h,0.000286276,0.0013953138,0.002939401,0.0142664641,0.0286185851,0.1413121532,0.4179539671,0.0002028728,0.0011090378,0.0022541419,0.0114487865,0.0227037168,0.1138093684,0.3368882634
XAVDUV_clean,0.000126546,0.0005270082,0.0010732385,0.0054190535,0.0074309758,0.0371580826,0.1102616484,9.61109e-05,0.0003860455,0.0007768965,0.0040318527,0.0057298125,0.0288380808,0.0862803726
XAVFEH_clean,0.0001121294,0.000613508,0.001130905,0.0054014332,0.0077080956,0.0367640278,0.1099444824,9.61109e-05,0.0002659069,0.0005814711,0.0030146791,0.0058435438,0.02812686,0.0841499139
XAVKIR_clean,0.0006314346,0.0033204748,0.0066627232,0.0325863778,0.0647851907,0.3273291685,0.937514913,0.0005682911,0.0026955723,0.0055239637,0.027754817,0.0538504852,0.2686492972,0.7871137215
XAVQIU01_clean,0.0002443931,0.0010457203,0.0022136371,0.0105418006,0.021100053,0.1054227171,0.3087930128,0.0001574455,0.000845976,0.0016285037,0.0082647153,0.0169571202,0.0824309676,0.2433215153
XAVQIU_clean,0.0002490929,0.0010950689,0.0021619386,0.0108566916,0.0212011001,0.1080992914,0.3198165509,0.0001621454,0.0007825279,0.0017084017,0.0082130176,0.0170910664,0.0836811323,0.2494501419
XAWBEE_clean,0.0001156237,0.0005771706,0.0011742437,0.0056049051,0.0109975189,0.055716403,0.1626048189,8.43484e-05,0.00039331,0.0008036793,0.0039150935,0.0080282646,0.0393139504,0.1151972101
XAWVUN_clean,0.0007684881,0.0038424405,0.0080537552,0.0401414265,0.0792421066,0.3995216191,1.1673071508,0.0007245745,0.0032188675,0.0065211709,0.0334665611,0.0670121666,0.3341210819,1.0030526894
XAXQEU_SL,5.17404e-05,0.0002742242,0.0004915339,0.0024680174,0.005071854,0.0255933952,0.0753094645,4.13923e-05,0.0002198967,0.0003544218,0.0018445455,0.0037421254,0.0187209749,0.0565005309
XAYMUF_charged,0.0001430592,0.0006905142,0.0013877872,0.0070121552,,,,,,,,,,
XAYNAM_charged,0.0001362263,0.0007499934,0.0012993898,0.006880179,,,,,,,,,,
XAZFEJ_clean,0.0001269363,0.0005477577,0.00112449,0.0056169312,0.011243521,0.0547205843,0.1615374828,8.96833e-05,0.0004249607,0.0008747567,0.0044096566,0.0084840361,0.0436578096,0.1283119056
XAZGAG_charged,3.96001e-05,0.0001695378,0.000315563,0.0016038024,,,,,,,,,,
XAZGEK_clean,0.0001521866,0.0007014239,0.0013462657,0.0068162015,0.0139601899,0.0688283211,0.2054255107,0.0001151155,0.0005511885,0.0010965236,0.0056952892,0.0111427875,0.0553568842,0.1666618389
XEBHOC_clean,0.0007684881,0.0037853528,0.0081591478,0.0397769436,0.0801730751,0.3969702385,1.1742762405,0.0005664855,0.0033286513,0.006832957,0.0329747261,0.0665335083,0.3347226984,0.979255905
XEDGIY_clean,0.0002278907,0.0011622427,0.0023845656,0.0119456171,0.0242123543,0.1191454178,0.3472971876,0.00015538,0.0009861453,0.0019329277,0.0098925295,0.019262982,0.0962651884,0.2831935966
XEDLUN01_clean,0.0002763608,0.0011954213,0.0025322365,0.0128025766,0.0261128878,0.130615855,0.3821620808,0.0002153044,0.0010186789,0.0019345259,0.009852586,0.0201325673,0.0997180681,0.2939129884
XEDLUN_clean,0.0003277768,0.0013368152,0.0025129555,0.0126322612,0.0260004154,0.1284081816,0.3800090369,0.0001895964,0.000954409,0.001953807,0.009955418,0.0201582753,0.1006307016,0.2956996935
XEDPED_clean,0.0002077294,0.0011067116,0.0020949733,0.0107471245,0.0214297213,0.1075826284,0.3131940994,0.0001803268,0.0008326856,0.0018041521,0.0085743636,0.0171964608,0.086684164,0.2556459764
XEDPIH_clean,9.32346e-05,0.0004504151,0.0008968908,0.0042244474,0.008530311,0.0432070231,0.1271812113,5.90924e-05,0.0003217251,0.0006592081,0.0033643252,0.006420057,0.0327279773,0.0955720494
XEDPON_clean,0.0002182923,0.0011742621,0.0023610697,0.0116773839,0.0227977463,0.1120441735,0.3355102619,0.0002208014,0.0009158241,0.0018918667,0.0090428217,0.0181408437,0.0883004939,0.2608969468
XEDPUT_clean,0.0001346813,0.0007811515,0.0015353668,0.0076431638,0.0154838609,0.0751521693,0.2208863223,0.000107745,0.0005656615,0.0010976527,0.0058092537,0.0117576781,0.0572956727,0.1716894855
XEFGAQ_clean,8.31999e-05,0.0003870606,0.0008139124,0.0038561362,0.0079437855,0.0399377793,0.1180118784,5.24521e-05,0.0002911998,0.0005733561,0.0030259456,0.0060066738,0.0302106213,0.0884976045
XEFKOI_clean,8.50086e-05,0.0004467475,0.0009043471,0.004454814,0.00893495,0.0444540891,0.1301988608,6.87304e-05,0.0003454606,0.000674643,0.003431093,0.0067048299,0.0335621318,0.0999936656
XEGJIE02_clean,0.0002327881,0.0010792901,0.0021599028,0.0111949892,0.0221743875,0.1118930307,0.3287999398,0.0001468152,0.0009060217,0.0018199793,0.008811558,0.0174643968,0.0880110897,0.2637237668
XEGJIE_clean,0.0001983989,0.0011017753,0.00230275,0.0110058489,0.0223661731,0.1127104343,0.3255991036,0.0001798817,0.0008425341,0.0017763318,0.0087269078,0.0179683301,0.0887266485,0.2637594786
XEGJOK_clean,0.0002552733,0.0013623392,0.0025950577,0.0131869142,0.0259386766,0.1306787644,0.3836003706,0.0002341107,0.0011533591,0.0020964154,0.0106156656,0.0211810702,0.104836642,0.3124068972
XEGJUQ_clean,0.0002380787,0.0012036201,0.0024985036,0.012570555,0.025183438,0.1230126296,0.3636692137,0.0001917856,0.0010118344,0.0018953709,0.009898783,0.0198293121,0.098934935,0.2957122883
XEGKAX_clean,0.0002539506,0.0014033416,0.0027802301,0.013782111,0.0274068287,0.1386715961,0.403013045,0.0002327881,0.0011057433,0.0021440309,0.0110693365,0.0224071756,0.112027942,0.3265157067
XEGKEB_clean,0.0002737905,0.0013120781,0.0025752179,0.0131750103,0.0266198463,0.1312038603,0.3885338908,0.0002301428,0.0010687089,0.0021665164,0.0105032396,0.0211665209,0.1061249124,0.3123949933
XEGKIF_clean,0.0001239989,0.0007160502,0.0013709741,0.007029517,0.0143821314,0.0701484748,0.2092525896,0.0001082808,0.0005588685,0.001042639,0.0053581517,0.0109503296,0.0540932309,0.1623303401
XEGKOL_clean,0.0002025898,0.0010635965,0.0021953051,0.0108769768,0.0213155937,0.1053257536,0.3133855083,0.0001414636,0.0009483299,0.0016381833,0.0084197032,0.0169529265,0.0844747194,0.2531359917
XEGKUR_clean,0.0003075183,0.0013630005,0.0026644974,0.0135506456,0.0270318547,0.1371075512,0.4026288124,0.0002301427,0.0011130179,0.0021347723,0.0108663083,0.0221075932,0.1093713803,0.3221621728
XEHDEV_clean,0.0003042331,0.0014891408,0.0028475148,0.0144230495,0.0287713808,0.1419060759,0.4193026447,0.0002642024,0.0011195246,0.0023925,0.0116449235,0.0232831752,0.1175434068,0.3494117541
XEHFUL01_clean,3.50958e-05,0.0002443207,0.0004683939,0.0023851642,0.0048972139,0.0234196972,0.069404644,4.04951e-05,0.0001997761,0.0004332981,0.001719694,0.0035730224,0.0178273165,0.052935265
XEHFUL_clean,5.53434e-05,0.0002321722,0.0004697437,0.0023811147,0.0048148738,0.0238867413,0.0707301853,2.96964e-05,0.0001876275,0.0003266609,0.001719694,0.00367696,0.0178394651,0.0536830755
XEHRUY_clean,7.89555e-05,0.0004717087,0.0009960544,0.0047130381,0.0092357789,0.045970371,0.1347690855,5.87106e-05,0.0003704839,0.0007085758,0.0034659477,0.0072801098,0.0354429596,0.1042436417
XEHSAF_clean,6.8833e-05,0.0004737332,0.0009150744,0.004555127,0.0093795186,0.0464441045,0.1358562432,8.5029e-05,0.0003603612,0.0007186978,0.0035813421,0.0072234238,0.0358397621,0.106905862
XEHSEJ_clean,0.000113372,0.0005000517,0.001083108,0.0053689764,0.0106306609,0.0531512802,0.1567450567,9.11026e-05,0.0004129984,0.0008037274,0.004148205,0.0082761649,0.0412289869,0.12269293
XEHSIN_clean,9.3127e-05,0.0004534882,0.0008826824,0.0045247595,0.0089199566,0.0451180555,0.1322850213,8.70536e-05,0.0003603614,0.0006174732,0.0035226338,0.0068509154,0.0349307606,0.1025795009
XEHSOT_clean,0.0001072985,0.0004453902,0.0008502904,0.004534882,0.0086102078,0.043725198,0.128748216,6.27595e-05,0.0003016506,0.0007348938,0.0033384041,0.0067881558,0.0335966137,0.1000589957
XEHSUZ_clean,0.0001032495,0.0004656352,0.0009494909,0.0047980671,0.0094362047,0.0475454337,0.1401866533,7.08576e-05,0.0003380919,0.0007470413,0.0035813444,0.0075372216,0.0365503623,0.1090052708
XEHTUB_clean,2.04565e-05,0.0001464255,0.0002853143,0.0014470281,0.0027971572,0.0141419014,0.0412316905,2.04565e-05,8.93626e-05,0.0002368647,0.0010346682,0.0020262701,0.0104371216,0.0311886257
XEJJIG_clean,4.10056e-05,0.0001640223,0.0003126675,0.0017171082,0.0035862791,0.0179997382,0.0533499597,2.39199e-05,0.0001469366,0.0002733705,0.0013190126,0.0026328995,0.0136001819,0.039037306
XEJTIR_clean,0.0001165673,0.0005217773,0.0010731589,0.0052066712,0.0099119186,0.049235795,0.1447950536,0.0001073159,0.0003830067,0.0007771151,0.0036357887,0.0072493741,0.0366705833,0.1085148781
XEJWUG_clean,6.03871e-05,0.0003147099,0.000622452,0.0033096793,0.0065508431,0.0322165378,0.0951271607,4.64516e-05,0.0002531615,0.0004807745,0.0023760016,0.0047589709,0.0239922742,0.0711917898
XEJXAN_clean,7.32266e-05,0.0003672953,0.0006927469,0.0034544357,0.0068309962,0.0340840791,0.1003367223,3.95191e-05,0.0002731468,0.0004939889,0.0025408467,0.0051409726,0.0253759247,0.0742912972
XEJXER_clean,4.43458e-05,0.0002069469,0.000426212,0.0022456198,0.0043606665,0.0217750003,0.0660813423,3.44911e-05,0.000177383,0.0003239704,0.0016494159,0.0033247002,0.0167208154,0.0501649098
XEKCAT01_clean,0.0003164672,0.0016550381,0.0033335974,0.0164156686,0.0324207997,0.1631923899,0.4828201636,0.0002565952,0.0012231036,0.0026493451,0.0129024605,0.0260144737,0.1303417933,0.3822840376
XEKCAT_clean,0.0003485416,0.0016892508,0.0033186294,0.016242467,0.0324357678,0.1623691471,0.480904253,0.0002651482,0.0012124116,0.0024932486,0.0127891252,0.0257044212,0.1288364349,0.3796133096
XEKDOI_clean,6.21757e-05,0.0003634889,0.0006791503,0.0035894529,0.0071286873,0.0356075661,0.1030132387,5.50016e-05,0.0003013132,0.0005524075,0.0026687738,0.0056029904,0.0275749392,0.0809719401
XEKDUO_clean,2.2351e-06,1.11757e-05,2.68216e-05,0.0001173444,0.0002771564,0.0013813118,0.0041428177,4.4703e-06,1.00581e-05,2.45865e-05,0.0001307552,0.0002380416,0.0010873919,0.0033929308
XEKJIH_clean,0.0001841077,0.0010763217,0.0020747516,0.0107448057,0.0214995255,0.1062287011,0.3139686987,0.0001416213,0.0008072412,0.0016201473,0.0078628129,0.015763864,0.0787499254,0.2330349732
XEKJON_clean,0.0002442534,0.0011072823,0.0021619561,0.0109713637,0.0218863617,0.1076919724,0.3140448024,0.0001665934,0.0007928843,0.0015770004,0.0078311412,0.0157988142,0.0788036784,0.2297285115
XEKJUT_clean,0.0002379905,0.0013014325,0.0025477513,0.0127049368,0.0251994405,0.121599388,0.3629117759,0.0001928976,0.0008943434,0.0018262642,0.0089083617,0.0178505432,0.0887930183,0.2578489727
XEKMIL_clean,7.05734e-05,0.0003328394,0.0007038267,0.0037051038,0.0073777826,0.036926107,0.1084646576,6.48512e-05,0.0002946917,0.0005750779,0.0029240281,0.0058947872,0.0289446357,0.0853013195
XEMHOM_clean,4.54553e-05,0.0001729083,0.0003547294,0.0017085836,0.0033226917,0.0168496476,0.0496407286,3.38686e-05,0.0001176489,0.0003012526,0.0013039426,0.0026667096,0.0130804247,0.0384186226
XENCAU_clean,0.000462253,0.0024446071,0.004910549,0.0250487781,0.0499553269,0.2460537198,0.7284805148,0.0004498077,0.0021423649,0.0041389423,0.0206555978,0.0422374796,0.2056581407,0.6092494632
XENKIM_clean,0.0003790343,0.001815947,0.0037282061,0.0186953999,0.0373146886,0.1843334119,0.5409255064,0.0003308783,0.0015130303,0.0031177123,0.0150013691,0.0297868179,0.1470125097,0.4410344223
XENMIO_SL,9.05729e-05,0.0004599403,0.000901483,0.0046857301,0.0091889003,0.0448746094,0.1341285078,5.37776e-05,0.0003538002,0.0006099516,0.0033186464,0.0067306961,0.033080324,0.0980889985
