name,H2_293_0.01,H2_293_5
CAXTAY_clean,0.0010626847,0.5882800957
CAXTEC_clean,0.0012759204,0.6273738366
CAXVII_clean,0.001942156,0.8668628896
CAXVOO_clean,0.0018676673,0.8600717024
CAXVUU_clean,0.0018040794,0.8585310585
CAXWAB_clean,0.0018095298,0.8745770097
CAXWEF_clean,0.001923988,0.8714884548
CAXWIJ_clean,0.00195124,0.8831432075
CAXXEG_clean,0.0019407667,0.8297816868
CAXZOS_clean,0.0029065528,1.3302103144
CAXZUY_clean,0.0029475687,1.3407231502
CAYCAI_clean,0.0003562205,0.1776184593
CAYDEN_clean,0.0007858684,0.3132343707
CAYDIR_clean,0.0007462555,0.3133928223
CAYDUD_clean,0.0007143097,0.3082699825
CAYKEU_clean,0.0019558286,0.8906195519
CAYMIZ_clean,0.0020709789,0.8103731314
CAYQAV_clean,0.0014205662,0.6522671639
CAYQIE_clean,0.0029157956,1.3642245007
CAYQOK_clean,0.0030616587,1.4017104219
CAYQUQ_clean,0.0026984912,1.281870129
CAYSIE_clean,0.0005781839,0.2868933211
CAYSOK_clean,0.000688642,0.3016396711
CAYSOL_clean,0.0014003279,0.6330378867
CAYYEG_clean,0.0006591731,0.2856530436
CAZFOA_clean,0.0012767827,0.4816880943
CAZGIT_clean,0.0016432351,0.5889882716
CAZGOZ_clean,0.0028214507,1.2931769695
CAZNEY_clean,0.0027567709,1.2371742913
CEBDOD_clean,0.0009399081,0.4025714396
CECVAI_clean,0.0019314012,0.9061588591
CECVIQ_clean,0.0017748488,0.623111993
CECVOW_clean,0.0017572938,0.6229791878
CEDFIC_clean,0.002540823,1.0470019428
CEDFOI_clean,0.0029069249,1.2171467559
CEDFUO_clean,0.0029650867,1.1845673894
CEFDAU_clean,0.0019297469,0.8376617321
CEFLEF_clean,0.0017266911,0.7470718346
CEGDUO_clean,0.0007405136,0.3128660659
CEGFAW_clean,0.0007101948,0.3061738812
CEGWER_clean,0.0030841743,1.0033469546
CEHLAD_clean,0.0023684331,1.0846285797
CEHTEP_clean,0.0002922786,0.1420035362
CEHWIX_clean,0.0026277135,1.0404866372
CEJBEA_clean,0.0006882492,0.2779644026
CEJCAW_clean,0.0017330567,0.7237606493
CEJZAU_clean,0.0029142908,1.2493080458
CEKHIL_clean,0.0024949411,1.2531236842
CEKNIQ_clean,0.0024291639,1.1965255156
CEKROB_clean,0.0018465099,0.7096230611
CEKRUH_clean,0.0016268105,0.6591583816
CELZEA_clean,0.0019274465,0.8629606125
CEMKOV_clean,0.0049952938,1.9833820614
CEMYUQ_clean,0.003966575,1.6443041647
CENJIQ_clean,0.0016827767,0.7289181285
CENKAJ_clean,0.0015002113,0.6906508346
CENPUI_clean,0.0054652997,1.8733818381
CERMIV_clean,0.0012152233,0.5399063343
CESFIQ_clean,0.0043253028,1.7518435396
CESFOW_clean,0.0034514563,1.4572693499
CETFOX_clean,0.0012528632,0.5860061564
CETFUD_clean,0.002092854,0.8559929325
CETGOY_clean,0.0019387689,0.8918735263
CETHEQ_clean,0.0009551682,0.4894758438
CETJAN_clean_h,0.0015204309,0.6843838292
CETNUL_clean,0.0031061259,1.2176645252
CETVAA_clean,0.0029428481,0.8427319787
CEXHET_clean,0.0021377558,0.9339112238
CEXHOD_clean,0.0019535558,0.9156739173
CEXJOF_clean,0.0024423323,1.0493280288
CEYPUT01_clean,0.0054779127,1.6860553316
CEYPUT_clean,0.0053551224,1.6747146412
CEYWOU_clean,0.0056285857,1.8621798318
CEYYIQ_clean,0.0005202873,0.2430914114
CEZFIY_clean,0.0019855221,0.8637539605
CEZNAY_clean,0.0006761821,0.2870726339
CICSOW01_clean,0.0054675099,1.721982377
CICSOW02_clean,0.0050386465,1.6173257396
CIDKUX_clean,0.0025256998,0.9915031719
CIFDOM_clean,0.0028179086,1.2850179108
CIFDUS_clean,0.0028591966,1.2540897301
CIFGUV_clean,0.0141095309,2.737148211
CIFJAE_clean,0.0034830016,1.3782879745
CIFLUA_clean,0.0025669194,1.2044901071
CIFMAH_clean,0.0028279287,1.2896559657
CIFMEL_clean,0.0017036662,0.8647297866
CIFMIP_clean,0.0020438299,0.9455424349
CIGDUT_clean,0.0024122093,0.9767785793
CIGFAB_clean,0.0025385883,0.964695584
CIGFEF_clean,0.0029658825,1.1911860294
CIGXIA_manual,0.0043076875,1.1632502967
CIJVOH01_clean,0.0016956328,0.7979726384
CIJVOH_clean,0.0016523341,0.7812425806
CIPCUB_clean,0.002495515,0.918700115
CIPLIX_clean,0.0045461804,1.7901658448
CIQQIE_clean,0.0041148463,1.6603594566
CIRTUU_clean,0.0031257672,1.4136330558
CISLUN_clean,0.0024877877,1.0589222336
CISXEJ_clean,0.0027812821,1.0603023175
CITZIP_manual,0.0016719251,0.7112157158
CIVTEH_clean,0.0024234617,1.0332218922
CIWREG_clean,0.001894645,0.8457456868
CIWRIK_clean,0.00189267,0.8607613078
CIWROQ_clean,0.00189267,0.8523960355
CIWRUW_clean,0.0018215715,0.8339202846
CIWSAD_clean,0.0017985303,0.8325549289
CIWYUD_clean,0.0017573535,0.7910598926
CIXBUH_clean,0.0018637039,0.8509154738
CIXCAO_clean,0.0018064301,0.8386397807
CIXCOC_clean,0.0002225863,0.1034668144
CIYZUG_clean,0.0006289377,0.2378009036
CIZMIJ_clean,0.0037587217,1.6638364215
CIZPOS_clean,0.004105888,1.5764087929
COBWEV_clean,0.0005510202,0.2429228385
COCMAJ_clean,0.0017855313,0.8411738185
COCMOY_clean,0.0021445828,1.0388060326
COCMUE_clean,0.0022451708,1.0737223312
COCNAL_clean,0.0019792387,0.96078475
COCNEP_clean,0.0019617223,1.0287396913
CODFEH_clean,0.0012142861,0.5173457459
CODFUX_clean,0.0065564648,2.2584455685
CODGAE_clean,0.0022106794,0.9096357443
CODMUF_clean,0.0026791123,1.0017861699
CODNAM_clean,0.0037628661,1.4221651201
CODROD_clean,0.0021636525,0.838928379
CODRUJ_clean,0.0022156369,0.8441679953
CODSOF_clean,0.0014541173,0.5141902469
CODSUL_clean,0.0012665423,0.5323895533
COGNAO_clean,0.0025585244,1.1312524064
COJGEO_clean,0.0031535898,1.3838465792
COJHIT_clean,0.002109326,1.0217449265
COJMIZ_clean,0.0029212921,1.2629371466
COJMOF02_clean,0.002785194,1.2459881633
COKFAK_clean,0.0023264744,0.8808978894
COKJIX_clean,0.0027390802,0.7593720901
COKJOD_clean,0.0027729026,0.774856619
COKMEW_clean,0.002058431,0.9314327635
COKMIA_clean,0.0016686368,0.7980206756
COKMOG_clean,0.001490982,0.6927730427
COKMUM_clean,0.0016300266,0.7830033019
COKNAT_clean,0.0019543535,0.9084016516
COKPEZ_clean,0.0027101592,1.2349994149
COKPID_clean,0.0019585072,0.9302409447
COKPOJ_clean,0.0017558975,0.8181663045
COKPUP_clean,0.0019560634,0.9274527515
COKQAW_clean,0.0013324309,0.6242060027
COKQEA_clean,0.0017826099,0.8068242041
COKQIE_clean,0.0020175531,0.9251711727
COKQOK_clean,0.0019569183,0.9057804583
COKROL_clean,0.0058719056,1.8847122415
COKRUR_clean,0.0037310461,1.5108841119
COMDOY_clean,0.0037190874,1.5013419381
COMZAH_clean,0.0019718819,0.7288046167
COMZIP_clean,0.0043094875,1.1475871709
COPXOV_clean,0.0017760861,0.5832887364
COQGAS_clean,0.0016775224,0.7595915388
COQHUN_clean,0.002974496,1.2051830475
COQJAV_clean,0.0025078045,0.9635225671
COQJID_clean,0.003688415,1.3301987055
COQJOJ_clean,0.0036371795,1.2790366539
COQJUP_clean,0.0035320367,1.2663606933
COQLAX_clean,0.0014210279,0.5648689171
COQNIF_clean,0.001851338,0.9076026573
COQTEJ_clean,0.0036840399,1.6548805209
CORZIU_clean,0.0028521381,1.3719017668
COSMII_clean,0.003941932,1.6587247367
COTVIS_clean,0.0020788004,0.8800498067
COTVOY_clean,0.0026766089,1.0768307261
COTVUE_clean,0.0022329145,0.9784716369
COTXEQ_clean,0.0033006382,1.3027813099
COTXIU_clean,0.0032516621,1.3111807082
COTXOA_clean,0.0033531126,1.3323278813
COTYIV_clean,0.0015512305,0.7211720455
COVJAA_clean,0.0006606888,0.3245928767
COVPAG_clean,0.0022989648,0.9393333708
COWBEX_clean,0.0007227006,0.3087417266
COWDEZ_clean,0.0012873458,0.3975563932
COWMAD_clean,0.0014844088,0.6829981387
COWMEH_clean,0.0013810882,0.6944242323
COWMIL_clean,0.0014840487,0.6843631891
COWMOR_clean,0.0014840914,0.6684033695
COWMUX_clean,0.0014139744,0.6725865513
COWROX_clean,0.0061073212,2.0019122033
COWXOC_clean,0.0011903153,0.4968774548
COXCUP_clean,0.0006228387,0.2374457953
COXDIE_clean,0.0012281648,0.5326553896
COXHED_clean,0.0010800589,0.5968471097
COXHIH_clean,0.0012002092,0.5818188185
COXHON_clean,0.0015593916,0.7130494754
COXXIX_clean,0.000915336,0.4236835428
COYCEZ_clean,0.0018331944,0.8256141062
COYCID_clean,0.0014022262,0.6803045594
COYTEQ_clean,0.0056789367,1.623278852
COYTIU_clean,0.0058162077,1.6859534651
COYTOA_clean,0.0061359625,1.6562966902
COYTUG_clean,0.0020735527,0.7354237281
COYVAO01_clean,0.0023052276,0.8246121112
COYVAO_clean,0.0023086264,0.8312006606
COYVES01_clean,0.0020094752,0.7155573245
COYVES_clean,0.0020466408,0.732332515
COZMUA_clean,0.0023499578,1.1280332576
CSCNCA01_clean,0.0007507738,0.3501280225
CUBHOY_clean,0.0012190161,0.5635323016
CUCSAU_clean,0.0014710855,0.6660015912
CUCTAX_clean,0.0024763421,0.8233231537
CUFDUD_clean,0.0035754733,1.6408882614
CUFFAL_clean,0.0033818685,1.5920643117
CUFFEP_clean,0.0031106612,1.4535510098
CUFGIV_clean,0.0025422076,1.1763355231
CUFGOB_clean,0.0001550247,0.0786611128
CUFGUH_clean,0.0001677662,0.0756680993
CUFQUR_clean,0.0005370677,0.2568993173
CUGFAN01_clean,0.0003986057,0.1774671168
CUGFAN_clean,0.0004039681,0.2009205035
CUGFOB_clean,0.0004831502,0.2168291932
CUGFUH_clean,0.0003545368,0.1698561694
CUGLIB_clean,0.0004132742,0.1991846545
CUGVUW_clean,0.0008510785,0.380003161
CUGVUX_clean,0.0008104485,0.3598459669
CUGXAF_clean,0.0031303773,1.3928118894
CUGYIO_clean,0.0004733868,0.2029401902
CUGYOU_clean,0.0002267045,0.1186870794
CUGYUA_clean,0.0001700283,0.0840678326
CUGZAH_clean,0.0004102686,0.1701217077
CUIMDZ01_clean_h,0.0002903985,0.1401465666
CUKXAJ_clean,0.002978646,1.0997286096
CUKXIR_clean,0.0028208989,1.1476672864
CUKXOW_clean,0.0016783835,0.7450980303
CUKXUC_clean,0.0017823837,0.7655274889
CUKYAJ_clean,0.0016667613,0.7370079011
CUKZOY_clean,0.0018950185,0.8375876808
CUMDEU_clean,0.0003793776,0.1768366329
CUMDIY_clean,0.0014727905,0.5292181926
CUMDOE_clean,0.0008944665,0.4383639864
CUMDUK_clean,0.00094542,0.422688353
CUMJEB_clean,0.000830478,0.3344905119
CUMLUT_clean,0.0033585377,1.4411328608
CUMQOQ_clean,0.0019536313,0.952952799
CUNFOH01_clean,0.0004403413,0.240106487
CUNFOH_clean,0.0004848787,0.2384723186
CUNQOT_clean,0.0017670444,0.7298053497
CUNQUZ_clean,0.0015171002,0.6419017467
CUNWEO_clean,0.0016691587,0.7590565543
CUPHIG_clean,0.0032478519,1.4581502623
CUPHUS_clean,0.0027391526,1.3234139113
CUQKOQ_clean,0.0016415141,0.7344603308
CUQRIR_clean,0.0028813038,1.1945160926
CUQROX_clean,0.0028470096,1.1610090945
CUQRUD_clean,0.0040324006,1.6498822315
CUQSAK_clean,0.0020126713,0.9478327679
CUQTAL_clean,0.0028778112,1.4471500296
CUQXUI_clean,0.0015365659,0.7733055377
CURBOH_clean,0.0011336271,0.563369195
CURQEN_clean,0.0039180019,1.1605577886
CURYOE01_clean,0.0017242302,0.7936626545
CURZAR_clean,0.0012181932,0.5411873193
CURZEV_clean,0.0025015167,1.0117890991
CUSXIY_clean,0.0026573472,1.2906790034
CUSXOE_clean,0.003285426,1.5482355297
CUSYAR_clean,0.0030603942,1.4451967538
CUSYIA_clean,0.0030736417,1.4512335297
CUSZEX_clean,0.0035755401,1.597680883
CUSZIB_clean,0.0033408021,1.5794886853
CUTBEA_clean,0.0018992537,0.849813813
CUTBIE_clean,0.0018187318,0.8407607328
CUTBOK_clean,0.0018416919,0.8449166744
CUTCAX_clean,0.004830407,1.7952048828
CUTFII_clean,0.0051331604,1.8600802496
CUTGEE_clean,0.0016116449,0.7342396106
CUTGEF_clean,0.0055723013,1.8037999938
CUTGII_clean,0.00162222,0.7293475704
CUVGIK_clean,0.0035736964,1.4961346077
CUVGOQ_clean,0.003881644,1.5848527885
CUVHEH_clean,0.0011401966,0.4723379477
CUVHIL01_clean,0.0011722515,0.4896530172
CUVHIL02_clean_h,0.0010951689,0.4770033975
CUVHIL_clean_h,0.0012042198,0.4818817927
CUVTUJ_clean,0.0017167192,0.7895590662
CUVVOG_clean,0.002574327,1.1048561595
CUVXAT_clean,0.0021755545,0.9738413303
CUWNIT_clean,0.0021443002,0.9771585249
CUWNOZ_clean,0.0034180739,1.3233105026
CUWTUL_clean,0.0033482944,1.2305767942
CUWVAT_clean,0.0026049296,1.0618749363
CUWVEX_clean,0.003646826,1.2384540878
CUWVIB_clean,0.0031613577,1.1869320857
CUWWEY_clean,0.0019817206,0.8536712585
CUWXAV_clean,0.0026122679,1.0370173618
CUWXID_clean,0.0022446858,1.0828445535
CUWXOJ_clean,0.0041311468,1.4483611789
CUWXUP_clean,0.0041073565,1.4331110223
CUWYAW_clean,0.0027495148,1.2114271889
CUWYUQ_clean,0.0034481312,1.2544374826
CUWZAX_clean,0.0027894032,1.2402048048
CUWZIF_clean,0.0034734868,1.3045204252
CUXFIL_clean,0.0031791789,1.2363484898
CUXFUX_clean,0.0048439091,1.9618728811
CUXJAI_clean,0.001921186,0.8370778926
CUXJEM_clean,0.0030374068,1.0846490493
CUXLEO_clean,0.0034298508,1.5000437691
CUYHIO_clean,0.0005243875,0.2373656192
CUYQIX_clean,0.0008159775,0.3554199678
CUYWUP_clean,0.0039420063,1.7263550938
CUYYAX_clean,0.0038669764,1.5327717552
CUYYEB_clean,0.0037906016,1.5261844293
CUZBUW_clean,0.0029145993,1.1805963824
DABGIZ_clean,0.0004009964,0.175568078
DABMUR_clean,0.0028978176,1.3279571023
DACFAR_clean,0.0036336879,1.3698766259
DACSEI_clean,0.0117692224,2.1783132508
DACXOV_clean,0.0027635093,0.8869392594
DACXUB_clean,0.0029303512,0.9229063923
DACYAI_clean,0.0028635559,0.9204423964
DACYUE_clean,0.0035251218,1.7142053605
DACZUF_clean,0.0039011714,1.3636703776
DADLEC_clean,0.0017541473,0.6904918415
DADLIG_clean,0.0015038431,0.6691373138
DADLOM_clean,0.0022529891,1.0910024709
DADNII_clean,0.0012475489,0.5755881739
DADNOO_clean,0.0013353105,0.5959577848
DADNUU_clean,0.0012861022,0.585533897
DADPAC_clean,0.0012532192,0.5784904521
DADPEG_clean,0.0013463955,0.5972881913
DADXUE_clean,0.0053924787,1.3518417171
DAFHEZ_clean,0.0026439809,1.0624177614
DAFHID_clean,0.0026650338,1.0812942883
DAFHOJ_clean,0.002477516,0.9486687625
DAFJOM_clean,0.0046173402,1.8998455158
DAFSEL_clean,0.000988727,0.4303375279
DAFSOV_clean,0.0014062158,0.6006126442
DAFYAN_clean,0.0027777672,1.2939734158
DAFYER_clean,0.006502607,2.246728108
DAFYOB_clean,0.0026753859,1.301304458
DAGDIZ_clean,0.0014979105,0.6640941369
DAGDUL_clean,0.002102351,0.80024366
DAGJED_clean,0.0028345541,1.109956009
DAHNOQ_clean,0.0007350471,0.3062902102
DAHNUW_clean,0.0012956683,0.5720625657
DAHPAE_clean,0.0014491389,0.6292664633
DAHWAM_clean,0.0007572022,0.3015025219
DAJHOM_manual,0.0029731373,1.0114819001
DAJHUS_clean,0.0018113385,0.6588518007
DAKVIW_clean,0.0027025142,1.1382885241
DAKVOC_clean,0.0036661192,1.4942422669
DAKVUI_clean,0.0034727966,1.3508255985
DAKZUN_clean,0.0012657344,0.5729245186
DALSAN_clean,0.0009248077,0.4430272345
DALSER_clean,0.0014389073,0.6610851096
DALSUH_clean,0.0023930742,0.9707121283
DALTAO_clean,0.0022966166,0.979554716
DALVAQ_clean,0.002164264,0.8680046056
DALVEU_clean,0.0031504313,1.2318941649
DALVIY_clean,0.0020800236,0.893665256
DAMDUT_clean,0.0018011635,0.8277057437
DAMYOI_clean,0.0021114358,1.0350826868
DAMYUO_clean,0.0021660773,1.0253444123
DAMZEZ_clean,0.0016469729,0.612765748
DANFUW_clean,0.0012630874,0.5453547927
DANROC_clean,0.0011181585,0.5120762653
DANZOJ_neutral,0.0024419696,1.0533013652
DAPBED_clean,0.0034525616,1.4211608477
DAPBIH_neutral,0.0027245912,1.0857973554
DAPHOU_clean,0.0026772976,1.220103235
DAPXEZ_clean,0.0050011985,1.3007283767
DAPXID_ion_b,0.0014320488,0.6903602098
DAPYAW_clean,0.0017580573,0.7920183592
DARBUU_clean,0.000569157,0.2650617152
DARJOX_clean,0.0031067903,1.1403945174
DARJUD_clean,0.0036394888,1.2754836561
DARSEV_SL,0.0020210782,0.9251204948
DARVAW_clean,0.0015070493,0.6820440733
DATHAJ_clean,0.0008205198,0.3534847133
DATPIY_clean,0.0009553144,0.3605787005
DAWBIO_clean,0.0022687328,0.850639645
DAWBOU_clean,0.0022695546,0.8581200451
DAWBUA_clean,0.0023478539,0.9181576283
DAWCAH_clean,0.0024577832,0.9497335062
DAWCIP_clean,0.0029501684,1.2795112249
DAWCOV_clean,0.0034718955,1.5062998255
DAWDAI_clean,0.0022758195,0.8566365856
DAWVOO_clean,0.0012569011,0.5896543068
DAWWAB_clean,0.0009189042,0.4424991878
DAWWEF_clean,0.0015652251,0.7299170198
DAXHIV01_clean,0.0025824297,1.1770170485
DAXHIV_clean,0.0024142811,1.1776751114
DAXHUH01_clean,0.0025367597,1.2016726088
DAXHUH_clean,0.0025367597,1.1617964904
DAXJET01_clean,0.0004807569,0.2211015774
DAXJET02_clean,0.000705792,0.3244711308
DAXJET03_clean,0.0010331159,0.4246629153
DAXJET_clean,0.0004455241,0.2037920557
DAXKIY_clean,0.0023166561,0.9203975949
DAYCAI_clean,0.0160303614,2.8048925072
DAZCAK_clean,0.0034356927,1.4626250936
DEBGIA_clean,0.0023536032,0.8649500432
DEBWAK_clean,0.001302286,0.6253627035
DEFKUU_clean,0.0016081772,0.6854260027
DEFRIR_clean,0.0014699594,0.6737386264
DEGJIK_clean,0.0021521327,0.7946273113
DEHBIC_clean,0.0008006932,0.3432788195
DEHFUR_clean,0.0016470807,0.7446160522
DEJCIF_clean,0.0032209077,1.255072009
DEJJIN_clean,0.0013282614,0.6193234079
DEJRUH_clean,0.0024753384,1.0585249786
DEKHEH_clean,0.0025246681,1.0873012992
DEKHUX_clean,0.0026512718,1.1714237009
DEKPUF_clean,0.0018255617,0.8337952466
DELGEI_manual,0.0020089255,0.9605224153
DEMLAJ_clean,0.0002435679,0.1120265256
DEPSEW_clean,0.013480226,2.5486770426
DEPTOH_clean,0.0138383704,2.5435479868
DEPXAY_clean,0.0034908703,1.5381842069
DEPXIG_clean,0.0031274632,1.2852639121
DEPXOM_clean,0.0023889794,1.0941777631
DEPXUS_clean,0.0019685271,0.8868415462
DEPYAZ_clean,0.0020812427,0.9183003928
DEPYED_clean,0.0020237924,0.847848517
DEQFOU_clean,0.0018604499,0.7628018148
DEQVIF_clean,0.0023372051,1.0425721714
DEWQUS_clean,0.0010968158,0.5102657837
DEWRIH_clean,0.0006935171,0.301517858
DEXDER_clean,0.0007129601,0.3121255308
DEXZIR_clean,0.0004034313,0.1851743273
DEYJIC_clean,0.0024013477,1.0242060057
DEYJOI_clean,0.0025034056,1.0619052676
DEYLOJ_clean,0.0002241848,0.1025245339
DEYLUQ_clean,0.0013194678,0.5573875757
DEYNIG_clean,0.0006402701,0.2470650825
DEYXIQ_clean,0.0043978434,1.5725810385
DEZCER_clean,0.0031658286,1.2560681504
DEZKAW_clean,0.0017232509,0.83594695
DIBJEF_clean,0.0016649742,0.6478494373
DIBJIJ_clean,0.0014547505,0.6033511686
DIBPAH_clean,0.0033942341,1.3011422003
DIBPIP_clean,0.0031996155,1.2038723458
DIBQEM_clean,0.0024730997,1.1049112118
DIBQIQ_clean,0.0030350653,1.4199272574
DIBQOW_clean,0.0028675932,1.344977597
DIBQUC_clean,0.002943984,1.3377028422
DIBWUI_clean,0.0019167826,0.678796118
DIBXAP_clean,0.0018939853,0.689054595
DIBXIX_clean,0.0021527393,0.742948488
DIBXOD_clean,0.0020363238,0.721420711
DICKEH_clean,0.0027816463,1.2907632488
DICVAO_clean,0.002977669,1.2710156202
DICVES_clean,0.0028575457,1.247727276
DICVIW_clean,0.0030141408,1.2785949614
DIDBAV_clean,0.0028745247,1.3176738751
DIDBEZ_clean,0.002872237,1.3371961643
DIDDOK_clean,0.00279768,1.2929256659
DIHVIB01_clean,0.0025999827,1.1182986838
DIHVIB_clean,0.0026200025,1.1099020182
DIHYUP_clean,0.003605602,1.4673536188
DIKJUD_clean,0.0029985065,1.1163996733
DIKPOD_clean,0.0010090795,0.431632323
DILXED_clean,0.0001118664,0.054478934
DIMDAG_clean,0.0022448029,0.8061407261
DIMJUG_clean,0.0014967639,0.5765277507
DIMKER_clean,0.0013720925,0.5360915872
DIMKIV_clean,0.001804039,0.6337973512
DIMKUH_clean,0.0015483082,0.592252873
DIMQIB_clean,0.0051631959,2.0321593213
DIMQOH_clean,0.001335885,0.6167219388
DINNIZ_clean,0.0014298719,0.6454988511
DIPMAS_clean,0.0009283542,0.4269019139
DIRPIF_clean,0.0028314747,1.1520579168
DISSUU_clean,0.0019161704,0.7511376155
DITJIB_clean,0.0017904836,0.8691231321
DITJOH_clean,0.0022366941,1.096211496
DITPED_clean,0.0024955927,1.0120004825
DITSIK_clean,0.0015060188,0.6038446189
DITTEH_clean,0.0027533083,1.2228711895
DITXOU_clean,0.003354175,1.4216859985
DITYEM_clean,0.0004135191,0.1904685412
DITYOW_clean,0.0012467174,0.5250204993
DIVGIA_clean,0.0009042675,0.4081263298
DIVMUR_clean,0.0009230255,0.4040281503
DIVNAY_clean,0.0012266135,0.543693224
DIVNIH_clean,0.0006495266,0.2835835506
DIVPUU_clean,0.0024688714,0.9830957603
DIVSUY_clean,0.0031380881,1.2833511825
DIWMON_clean,0.0025960903,1.1331168379
DIWMUT_clean,0.0043586278,1.8269502709
DIWNAA_clean,0.0050798404,2.302980414
DIXKOL_clean,0.0017764771,0.7623517201
DIXNUV01_clean,0.0015359931,0.657095902
DIYKAZ_clean,0.0023281778,0.6956663171
DIYKED_clean,0.0004311688,0.2003765824
DIYTEM_clean,0.0024513973,1.0344934569
DIZVAK_clean,0.0058227297,2.4441773744
DOCKOW_clean,0.0008823457,0.3807192059
DODMIT_clean,0.0022902802,0.9735971028
DOFTID_clean,0.0024611437,1.109592477
DOFTOJ_clean,0.0032018564,1.3944197243
DOGBAE_clean,0.0044525167,1.7409156092
DOGMET_clean,0.0011523485,0.4343201395
DOGZIJ_clean,0.0020203557,0.7868603345
DOHNUL_clean,0.0012142113,0.5377517303
DOHYIJ01_clean,0.0006867798,0.2988326736
DOHYIJ_clean,0.0005862233,0.2636186254
DOJXIK_clean,0.0047229292,1.3002594188
DOJXOR_clean,0.0029530884,1.2667738276
DOKBUC_clean,2.87151e-05,0.0165810812
DOKDEN_clean,0.0024748288,1.1354538562
DOKHIV_clean,0.0022384986,0.8679683544
DOKHOB_clean,0.0016414519,0.6434912537
DOLPIF_clean,0.0037441397,1.2522824115
DOLRAZ_clean,0.0042809134,1.5705955618
DOLWEI_clean,0.0025195853,1.1721840852
DOLXOR01_clean,0.0006067515,0.298797272
DOLXOR02_clean,0.0005715775,0.301435322
DOLXOR_clean,0.000615545,0.2994216105
DOMCUE_clean,0.0012348276,0.5969990476
DOMDAL_clean,0.0013351336,0.6456428329
DOMFUI_clean,0.0025826374,1.136466578
DOMGAP_clean,0.002960612,1.2165813844
DOMGET_clean,0.0027081277,1.1689253847
DOMKEX_clean,0.0015407901,0.6690025993
DONKIC_clean,0.0023165908,1.019773365
DONKOI_clean,0.0022189095,1.0025626616
DONKUO_clean,0.0026685795,1.0156100179
DONNAW01_SL,0.0028957781,1.3266899145
DONNAW_clean,0.0038241501,1.5924091285
DONNEA_clean,0.0038292703,1.4688296836
DONNIE_clean,0.0034539097,1.5580835037
DONXUB_clean,0.0061333763,1.6377549323
DOPHOH_clean,0.0016955379,0.7797975145
DOPHUN_clean,0.0016321928,0.7832160399
DOPJAV_clean,0.0011539371,0.4706585152
DOQGUM_clean,0.0026031585,0.9675855531
DOQHAT_clean,0.0033906824,1.1189210947
DOQHEX_clean,0.0032956811,1.0901645843
DOQHIB_clean,0.0032737756,1.1201993831
DOQHOH_clean,0.0029570435,1.0288478197
DOQHUN_clean,0.0029187395,1.0024243282
DORFAS_clean,0.0023815977,1.0621346169
DORFOG_clean,0.0023081283,0.9267651501
DORFUM_clean,0.0037634714,1.2400363192
DORYUG_clean,0.0062317429,1.6377257523
DOTFID_clean,0.0024505413,1.074787417
DOTFOJ_clean,0.0034765562,1.5194173752
DOTTEM_clean,0.0037207485,1.6621463747
DOTWAL_clean,0.001257988,0.5317827602
DOTYES_clean,0.0003012896,0.1330777179
DOYBAV_clean,0.0018907855,0.8135348767
DOYBEA_clean,0.0020827362,0.8995170506
DOYBUQ01_clean,0.0023630667,0.9227236794
DOYBUQ_clean,0.002029077,0.8121461635
DOYHOQ_clean,0.003427741,1.4859212431
DOYHUW_clean,0.0046520144,1.9267684437
DOYLEI_clean,0.0011257863,0.4978250172
DOYSIT_clean,0.0008943956,0.4168041337
DOZCEC_clean,0.0021957649,1.079575218
DOZKIO_clean,0.0041501477,1.6647024309
DUBBEI_clean,0.0018302012,0.7535489353
DUBJUH_clean,0.0024145413,1.0390658434
DUBKAO_clean,0.0022813852,1.0306267648
DUBWON_clean,0.0037476818,1.5325817633
DUDKEU_clean,0.0007372597,0.3400345228
DUDKIY_clean,0.0029735826,1.3333746142
DUDKOE_clean,0.0025577499,1.2083553389
DUDKUK_clean,0.0018402952,0.9188928479
DUDZOT_clean,0.0008845637,0.3527710292
DUFGOB_clean,0.0009501978,0.449732114
DUFKAS_clean,0.0019852036,0.9497937822
DUFZOU_clean,0.0009404386,0.458368327
DUFZUA_clean,0.0011303248,0.4908622808
DUGBAJ_clean,0.001024725,0.464043746
DUGMOJ_clean,0.0020145961,0.933919371
DUHXIP_clean,0.0026326176,0.9153618602
DUJRAD_clean,0.0025369964,1.100582929
