mof_name,base_atoms,core_atoms
PORGAE_clean,144,144
JOKYIR_clean,120,120
YOZSAJ_clean,68,68
VOHQEO_clean,38,38
LADKEJ_clean,84,84
MALRUM_clean,180,180
FAFDEX_clean,45,45
ETEKEU_clean,56,56
ARUYUH_clean,92,92
RANNOM_clean,86,86
GONNAA_clean,188,188
COQGAS_clean,368,368
FEFCUQ_clean,148,148
WIDZOA_clean,180,180
HEDCAW_clean,224,224
GULCAS_clean,100,100
MAQMEZ_clean,184,184
NUJCIE_clean,120,120
XAPCOH_clean,648,648
YEMFOM_clean,156,156
YEKXOD_clean,232,232
AGUBUA_clean,92,92
PAMHES01_clean,86,86
ICIZAV_clean,60,60
UVUGAV_clean,810,810
LIRTEM_SL,118,118
EDUVEE_clean,1104,1104
KABXIW_clean,112,112
MUXHUI01_clean,76,76
c5ce00677e_c5ce00677e2_clean,172,172
FEWWOV_clean,330,330
JOKXEM_clean,120,120
EDUSUR_clean,424,424
RORLIV_clean,48,48
IRAJER_clean,148,148
KUKQAK_clean,668,668
UCOXOZ_clean,420,420
KEYROX_clean,276,276
HIHFUB_clean,432,432
JAHXUM_clean,232,232
XALCET_clean,808,808
PEVQIQ_clean,104,104
EJUVOU_clean,100,100
HOMRIL_clean,212,212
FAHBIC_clean,68,68
MIMSIM_clean,548,548
ISUGOT_clean,336,336
DAKVIW_clean,162,162
KEDJAG16_clean,80,80
UKOZOK_clean,432,432
GERPUP_clean,166,166
SAYKIO_clean,228,228
XALDOE_clean,1024,1024
HUWDEJ_clean,106,106
UFEXOT_clean,294,294
BOCTOE02_clean,40,40
TAMHUM_clean,396,396
KEGZOL04_clean,40,40
XINHOT_clean,160,160
BETGEO_clean,255,255
POHLUV_clean,92,92
PELQII_clean,728,728
KOHDIW_clean,432,432
IBOTIC_clean,356,356
PURNEX_clean,288,288
OFUCAV_clean,64,64
RAVXET_clean,456,456
ORIVUI_clean,162,162
IJEXIF01_clean,328,328
INIGET_clean,188,188
CAHVAJ_clean,58,58
DUHXIP_clean,504,504
KEDJAG_clean,80,80
SOTWOP_clean,84,84
OMAMEU_clean,168,168
NANMEW_clean,190,190
WANKOO_clean,594,594
PAPRUU_clean,89,89
JIZJEJ_clean,276,276
acs.inorgchem.6b02696_ic6b02696_si_002_clean,2832,2832
TORJAN_clean,200,200
AYOQEM_clean,1008,1008
WUTBEU_clean,58,58
EFAYEQ_clean_h,688,688
KENJEU_clean,452,452
NEPWIQ_clean,56,56
EDUVOO_clean,190,190
JOSNAG01_clean,56,56
ic501898x_si_005_clean,288,288
ILIFOY_clean,56,56
AVAJUE_clean,2288,2288
LADWAR_clean,70,70
WAJHOG_clean,160,160
FAZFET_clean,904,904
NOWGIR_clean,134,134
ja506357n_si_002_clean,164,164
KUJNOT_clean,920,920
IYUCIQ_clean,392,392
EVUDAA_clean,220,220
FUVGAG01_clean,296,296
AVIMIC_clean,240,240
JADMIN_clean,1040,1040
SAPJEZ_clean,108,108
XUKYEI_neutral,122,122
AWEJIW_clean,158,158
YAQZEX_ion_b,256,256
GAWCUF_clean,260,260
KIBDIJ_clean,56,56
TESHAB_clean,108,108
FAKLIO_clean,62,62
JIVFUQ_clean,46,46
VIYZIO_clean,132,132
KETHEY01_clean,104,104
JOYKUF_clean,84,84
REXDAB_clean,648,648
NAGQOD_clean,459,459
WUPZUE_clean,50,50
QOMFEE_clean,216,216
JOVWOI_clean,94,94
ERUNUC_clean,1440,1440
KEFWAV_clean,110,110
YUYLOV_clean,326,326
XIMPOA01_clean,344,344
DANVAQ_clean,384,384
XUFYAA_clean,780,780
FEDBEX_clean,44,44
VOXKIE_clean,200,200
EBANAY_clean,56,56
GATQOK_clean,1464,1464
VAXTEV_clean,560,560
RASXIT_clean,208,208
OCUPUY_clean,56,56
CIWSAD_clean,648,648
IQOKEG_clean,109,109
ONAWEG01_clean,424,424
HEDBEZ_clean,65,65
JUGLAA_clean,500,500
ZEZPUR_clean,74,74
IYAJUP_clean,408,408
OJOSEN_clean,200,200
acs.inorgchem.5b02316_ic5b02316_si_002_clean,282,282
MEBMEM01_clean,116,116
PIYZED02_clean,40,40
FUTJOV_clean,22,22
NUFBEX_clean,93,93
KEDJAG10_clean,80,80
ABEXOW_clean,144,144
LUCDIW_clean,68,68
LOQSUG_clean,878,878
EQUBOI_clean,160,160
AZAVOO_clean,352,352
SOXDAM_clean,95,95
LEYFUS_clean,546,546
OPIYAP_clean,360,360
YOZBIZ_clean,840,840
QASSUZ_clean,234,234
WIFGUP_clean,238,238
IQIDES_clean,92,92
TACPAP_clean,168,168
HUZXIL_clean,896,896
ICAQOU_clean,516,516
cg200332y_si_002_clean,24,24
KOPXOE_clean,330,330
TUVDIX_clean,190,190
HUGTOT_clean,1404,1404
c5cc09935h_c5cc09935h2_clean,279,279
UGEPEB_clean,64,64
EVADIO_clean,748,748
NOBVOR_clean,85,85
XAMLUS_clean,80,80
SUVNEE_clean,2936,2936
COWMIL_clean,100,100
ABETAE_clean,100,100
YEHGID_clean,1940,1940
ja4012707_si_003_clean,10,10
FAVKAP_clean,56,56
IYUQID_clean,772,772
DAXHIV01_clean,69,69
VOGTIV_clean_h,54,54
AQIQAU_clean,360,360
FUMJAA_clean,76,76
ROQNES05_clean,392,392
CEKHIL_clean,100,100
PEQRUZ_clean,188,188
QITDEE_clean,218,218
BOJCIN_clean,440,440
PUWYAI_clean,168,168
ODEZAB_clean,504,504
SEQSIS_clean,159,159
ISUFOS_clean,121,121
UFISOS_clean,136,136
OKECIQ01_clean,138,138
UCEXAC_clean,150,150
NOCLUN_clean,68,68
SEHMIC_clean,136,136
WIWQUO_clean,136,136
ic502643m_si_009_clean,320,320
ic5011133_si_003_clean,76,76
BETGUE_clean,204,204
NACYOG_clean,168,168
ILITUT_manual,904,904
MUKRIU_clean,140,140
MISQIQ05_clean,39,39
FAPXOM_clean,136,136
XUYXAR_clean,208,208
GISMIG_clean,176,176
CEGFAW_clean,192,192
TONWUO_clean,616,616
QALNEW_clean,60,60
cm503311x_alf225K_clean,56,56
XASFAY_clean,212,212
IZIGUV_clean,572,572
POKTEQ_clean,118,118
XISKUF_clean,100,100
TETZEX_clean,208,208
BOYTEQ_clean,188,188
GADNUX_clean,920,920
GEZYUH_clean,206,206
XAJZOY_clean,120,120
FUSQUH_clean,1192,1192
SOVHAM_clean,36,36
POLDOK_clean,216,216
UDUMIP03_clean,656,656
KADLOT_clean,752,752
KOSJAF_clean,54,54
RUBTAK03_auto,456,456
DARJOX_clean,96,96
YARZEZ03_clean,128,128
MAYGAU_clean,92,92
AXUHAD_clean,632,632
MISQIQ06_clean,39,39
BETDEL_clean,124,124
RAVFIF_clean,272,272
NOGDAP_clean,108,108
QIVJAG_clean,80,80
VEHKIE_SL,242,242
GUBZAF_clean,244,244
BOCTOE05_clean,40,40
YENLUA_ion_b,728,728
HORHEC_clean,474,474
ABUWOJ_clean,224,224
c6ce00407e_c6ce00407e3_clean,156,156
VIZTIJ_clean,648,648
XAFFAN_clean,152,152
NELVAC_clean,132,132
c5ta05481h_c5ta05481h2_clean,792,792
ECIWOC_clean,292,292
NIBXUT_clean,188,188
YUSGID_clean,122,122
LAFRER_manual,2640,2640
YOVXEO_clean,292,292
LAVZOA_clean,186,186
KIHTOL01_clean,148,148
HAMLIT_clean,254,254
BOXYEU_clean,84,84
TAPXIT01_clean,112,112
ZIMLIS_clean,256,256
TACFIN_clean,96,96
CAHLEE_clean,212,212
LOMLUW_clean,144,144
RUBHUS_clean,136,136
DIBQUC_clean,400,400
MIVNUB_clean,76,76
YOYRAH_clean,244,244
UMODEH23_clean,774,774
OCIZAD_clean,288,288
HUFLUR_clean,68,68
MOGYAI_clean,182,182
TAGBUZ_clean,104,104
LASWEJ_clean,124,124
DEKHUX_clean,82,82
UKUTEB_clean,276,276
INIQUR_clean,212,212
jacs.5b11079_ja5b11079_si_002_clean,992,992
VAKNAZ_clean,480,480
ICAQIO_clean,516,516
KALFUA_clean,776,776
KIRFIA_clean,80,80
BIPLIX_clean,346,346
BETDUB_clean,128,128
BIHBAX_clean,680,680
HUYFAJ_clean,1136,1136
CUSZEX_clean,84,84
LIVLUZ_clean,164,164
NAXKOO_clean,72,72
AQUDOH_clean,188,188
SIKJOM_clean,154,154
IVIXIW_clean,54,54
UTADIE_clean,104,104
FEVNOK_clean,80,80
EBOJOV_clean,152,152
NOHSIM01_clean,56,56
EKIGIQ_clean,264,264
KEXKAB_clean,160,160
FOQPAE01_clean,304,304
KOVJAI01_clean,208,208
LABPUB_clean,320,320
MATXAJ_clean,456,456
FOHCIP_clean,56,56
JIWKUW_clean,382,382
DUMXEQ01_clean,132,132
QOVDEL_clean,162,162
LIBZIG_clean,64,64
ASUKEE01_clean,992,992
ALEJIM_clean,1200,1200
GATHAL_clean,100,100
HAJMAH_clean,189,189
VEDGIW_clean,228,228
ASOVEL_clean,220,220
PUMNOB_clean,56,56
MISQIQ03_clean,39,39
XAGCIS_clean,624,624
COTXOA_clean,388,388
UMOYOM19_clean,738,738
FEWXEM_clean,1416,1416
LUDKOM_clean,156,156
WEYMIY_clean,46,46
RUKHAI_clean,904,904
ELIJOZ_clean,60,60
VUCDEE_clean,171,171
LUSHUD_clean,112,112
OHEMIX_clean,72,72
COWRIR_clean,360,360
ETEJUJ_clean,56,56
VOZVIR01_clean,648,648
XACZEH_clean,216,216
UDAXIJ_clean,688,688
ic202626c_si_002_clean,98,98
AWAGOV_clean,512,512
YANBAR01_clean,108,108
RAVVIU01_clean,108,108
OTOVIE_clean,140,140
OGIJIY_clean,86,86
WUYXIZ_clean,349,349
SAKNOJ_clean,918,918
TAJTOQ01_clean,464,464
ARUYOB_clean,92,92
YIZJEY_clean,214,214
ULOLAK_clean,656,656
XAHPON_clean,344,344
DORYUG_clean,368,368
NEYYIZ_clean,42,42
BASSOF_clean,320,320
GOYYEA_clean,136,136
JISVAJ_clean,74,74
UMOKIS_clean,516,516
UXUZAP_clean,112,112
RIGPEE_clean,156,156
TETZEZ_clean,552,552
WOZGOH_clean,624,624
PEKKAS_clean,39,39
BUVWOF02_clean,153,153
JUBXAH_clean,780,780
IFEQAN_SL,288,288
ORIWET_clean,162,162
BEXTUV_clean,90,90
WUXMEH_clean,72,72
OCAWAT_clean,212,212
XADFEP_clean,80,80
FAGYEU_clean,752,752
BEXQUR_clean,128,128
UMODEH16_clean,774,774
NEXXIZ_clean,252,252
LEGGEK_clean,64,64
CODFUX_clean,96,96
SETQAL_clean,72,72
VAMQOS_clean,162,162
WARJAC_clean,75,75
GOMRAC_clean,144,144
KOBFIR_clean,186,186
XUFWAX_clean,230,230
AMIXEA_clean,128,128
SOTXEG_neutral,180,180
RUYQIN_clean,369,369
HACRAH_clean,738,738
IKOPEF_clean,132,132
QARTEK_clean,184,184
BUWMIR_clean,128,128
WEBKAR_clean,808,808
KOZQEX_clean,474,474
FAWCEN01_SL,138,138
DUPJAB_clean,848,848
HIFTOG_clean,212,212
RABHAZ_clean,124,124
UXUPEJ_clean,328,328
PUNSOH_clean,124,124
UMUBOV_clean,774,774
GUKXIU_clean,136,136
HAJMEL_clean,183,183
UKIQIP_clean,177,177
WOLMUG_clean,352,352
XUWFUR_clean,824,824
HICGEG_clean,776,776
OWILAJ_clean,362,362
LABPEM_clean,1568,1568
JOVDON_clean,112,112
IZETUE_clean,378,378
PAPNUR_clean,204,204
XADDEN_manual,156,156
NAWHOL_clean,94,94
DITSIK_clean,68,68
HUQHEI_clean,330,330
FORWAL_clean,296,296
NOQKOV_clean,117,117
CAKFEB01_clean,272,272
ISIYUF_clean,148,148
GUJREK_clean,424,424
QIGBIR_clean,112,112
JUJZEV_clean,222,222
YAVVUP_clean,120,120
FOJKIA_clean,104,104
VICYOX_clean,69,69
BOHGOU_clean,22,22
UVEWIC01_clean,38,38
DILXED_clean,552,552
YEBKOG_clean,52,52
XEBHOC_clean,132,132
ESEVIJ_clean,840,840
NIBHUC_clean,856,856
FAHGAY_clean,150,150
GIVNOQ_clean,432,432
USOXEH_clean,170,170
AXOHIE_clean,912,912
COKMOG_clean,162,162
GIZJOP_clean,272,272
FORQAF_clean,268,268
RANCEQ_clean,672,672
HIZQEN_clean,34,34
GAJTUI_clean,320,320
MAGVOG07_clean,208,208
RACHUA_clean,1392,1392
AHOKIR_clean,28,28
WEGJUP_clean,306,306
VEHPUU_clean,108,108
LAVTAF_clean,76,76
MOVGUB_clean,300,300
WILRAK_clean,80,80
VOSTUU_clean,412,412
FUHJOJ_clean,344,344
GIHPEU_clean,156,156
FAQYUR_clean,94,94
TAVSER_clean,188,188
FORTUD_clean,1658,1658
GESNIC_clean,336,336
FAVGIV_clean,138,138
CUTFII_clean,210,210
ICOYIK_clean,146,146
DIBQEM_clean,426,426
XUGWAZ_clean,178,178
HUNFON_clean,274,274
FUTYEA_clean,76,76
j.inoche.2015.01.025_INC05862-mmc1_clean,288,288
UMESIQ_clean,164,164
BAPDAA_clean,162,162
LUWMUN_clean,376,376
MASZUD_clean,232,232
ONALEV_clean,76,76
ORIVOC_clean,162,162
RONZUP_clean_h,66,66
YIDSOT_clean,176,176
PUNCIL_clean,184,184
SOMFIK_clean,108,108
HALVAU_clean,96,96
XAGCUE_clean,600,600
ALUKUO_clean,172,172
MAPLEX_clean,320,320
ASOSUY_clean,246,246
VACFOV_clean_h,99,99
ALEQIT_clean,150,150
LADHIJ_clean,268,268
HOGLEV01_clean,210,210
EYUWAW_clean_h,367,367
OXITOF_clean,68,68
JOKYAJ10_clean,124,124
COWMAD_clean,100,100
NAYXOC_clean,336,336
IROVES_clean,49,49
NUNNUH_clean,156,156
KIXKOS_ion_b,430,430
KUFVAK_clean,128,128
MICNIW_clean,146,146
NUTYEI_clean,1056,1056
RIGPII_clean,156,156
ULIMIN_clean,492,492
DAFSOV_clean,98,98
QUSCAJ_clean,234,234
HOXSUK_clean,324,324
FIFPAM01_clean,50,50
ETIXIQ_clean,536,536
ALIXAU_clean_h,251,251
UKAQAZ_clean,84,84
LUSHOX04_clean,136,136
UDUMIP_clean,656,656
ETAXUT_clean,1140,1140
MAGVOG28_clean,52,52
OQEPEG_clean,149,149
YARSAN_clean,288,288
PIYGUB_clean,256,256
QUXREI_clean,120,120
SIZPUN_clean,552,552
LOZSUQ_clean,468,468
IFEPUG08_clean,360,360
MEQHUL_clean,144,144
FIFNUE_clean,50,50
TONWUO01_clean,296,296
MATWUC_clean,216,216
TASFAU_clean,2400,2400
OCACUR_clean,44,44
PUYHOI_clean,166,166
VONRUN_clean,264,264
GEVKID_clean,184,184
MARXEK_clean,76,76
PEWKOT_clean,264,264
YEFPAA_clean,40,40
NUNPAP_clean,148,148
WEMFAX_clean,52,52
IJAPOA_clean,522,522
c6ra28728j_c6ra28728j2_clean,220,220
OGOJAX_clean,712,712
REZVAU_clean,144,144
DACXOV_clean,112,112
ROYREE_clean,524,524
XOKHAH_clean,400,400
LABMOT_clean,688,688
CUWZAX_clean,248,248
FIJDIM03_clean,102,102
HATZOS_clean,184,184
DIMKIV_clean,264,264
NIJSAC_clean,180,180
ACOGEF_clean,174,174
EVIMUT_clean,144,144
YIWNAT_clean,68,68
MALROJ_clean,84,84
DOGMET_clean,232,232
LAJFAG_clean,760,760
OCINAS_clean,230,230
NOQKUB_clean,147,147
VUWRUC_clean,272,272
cm071462f-file004_clean,156,156
CAJQEL_clean,176,176
LURRUM_clean,360,360
XOFTIW_clean,212,212
NIHVUX_clean,240,240
LOXWEC_clean,116,116
UJOJEK_clean,116,116
OSIXEU_clean,112,112
NEVJOP_clean,248,248
AVAGUB_clean,288,288
GUKNIK_clean,34,34
MUNDEG_clean,384,384
ELILAN_clean,60,60
HEFVAR_clean,286,286
ROTTOL_clean,164,164
GULBAR_clean,176,176
YOQYOT_clean,232,232
ZUMNAY_clean,94,94
GAMTUK_clean,112,112
SERJUV_clean,188,188
GOSDEZ_clean,492,492
OQANIE_clean,256,256
WEDWUZ_clean,184,184
WAQFIG_clean,94,94
NUDMAC_clean,148,148
MAHCIK_clean,988,988
BEPWEA_clean,138,138
IFEPUG06_clean,360,360
WAMRIN02_clean,166,166
GIXGOK_clean,600,600
SOXDEQ_clean,95,95
HARHUG_clean,388,388
NUDMOQ_clean,148,148
ADAXIO_clean,224,224
DAMDUT_clean,648,648
SISQIW_clean,170,170
NOHLAZ_clean,80,80
XADDAJ01_clean,232,232
REXFUX_clean,324,324
UKAJOH_clean,1024,1024
VECVUW_clean,288,288
acscombsci.5b00188_8372_clean,45,45
JALLEQ_clean,1392,1392
ULUQAV_clean,120,120
LULJAE_clean,30,30
INIRII_clean,416,416
CACBUG_clean,68,68
QIYCIM_clean,552,552
ZAVQAQ_clean,256,256
WUNTIJ_clean,388,388
DAWCOV_clean,170,170
UJAQUS_clean,160,160
EBEXIU02_clean,148,148
PUZLUS_clean,660,660
DUKDOD01_clean,140,140
DAGDIZ_clean,204,204
FUDHAP_clean,132,132
PECLEP_clean,222,222
CETFUD_clean,74,74
VOTKEW_clean,232,232
HAPPAS_clean,232,232
FAGVUH_clean,84,84
CISLUN_clean,138,138
KAKCAD_clean,836,836
ZISYAD_clean,170,170
XIQHIO_clean,44,44
TOVJIZ_clean,408,408
GOYXAV_clean,136,136
NUSSEA_clean,208,208
HAZGOF02_clean_h,100,100
IKETEY_clean,36,36
ncomms11831_ncomms11831-s3_clean,120,120
VAGBOX_clean,608,608
ZOXTUD_clean,132,132
ICAREL_clean,990,990
MAGVOG33_clean,52,52
LEVYOC_clean,148,148
IZUMUM_clean,176,176
ALIXUP_clean,160,160
FUZPUN_clean,280,280
VIFBOD_clean,64,64
cm503311x_alf475K_clean,56,56
QUPHIT_clean,186,186
TOFQEM_clean,108,108
IGAHED01_clean,22,22
HOXKIP_clean,164,164
EXOZEX_clean,75,75
ULOKOX_clean,656,656
IYAHEX_clean,136,136
IQOJAB_clean,384,384
XAVQIU01_clean,78,78
EPECEJ_clean,488,488
PUDSIR01_clean,332,332
HOWJEK_clean,96,96
MOVKOZ_clean,300,300
DOQRUY_clean,1520,1520
BIJFAD_clean,670,670
ja205976v_si_006_clean,54,54
ROQMER04_clean,392,392
IZEWAN_clean,208,208
GOZNAM_clean,218,218
NANNEY_clean,356,356
LABPOV_clean,320,320
AQOTIK_clean,32,32
FAKHIK_clean,252,252
ESUMOU_clean,56,56
DARBUU_clean,60,60
VUKJOC_clean,676,676
ja406030p_si_004_clean,368,368
CUKZOY_clean,232,232
KONCIA_clean,64,64
YAPMAF_clean,1008,1008
KUDMAY_clean,178,178
BOFCEG_clean,76,76
AKOBAF_clean,356,356
PUDSUD_clean,332,332
MIFGEP_clean,196,196
VOGPEO_clean,560,560
KIPJIE_clean,328,328
RAPBOZ_clean,72,72
ja406030p_si_009_manual,416,416
HAZNON_clean,114,114
BEXVAD_clean,180,180
KEHDOS_clean,156,156
EXOTOB_clean,780,780
MUPTAU_clean,98,98
UZIGOB_clean,152,152
ETIYEN_clean,212,212
AQUCOG_clean,162,162
CUXJEM_clean,72,72
WIHVEP_clean,108,108
OTODIM_clean,288,288
MATPOP_clean,432,432
ic100188w_si_002_clean,222,222
cg034025wsi20030214_115651_clean,72,72
ANUGEW_clean,316,316
QIYDIN01_clean,1776,1776
AMIWUP_clean,128,128
VUKYOR_clean,728,728
WUYXUL_clean,350,350
XAPDAU_clean,648,648
FEZCIX_clean,240,240
COCMOY_clean,254,254
BEFLUV_clean,96,96
GIRYAJ_clean,270,270
cg501332u_si_002_clean,274,274
WEBROK01_clean,52,52
POSFIO_clean,258,258
FUHMOM_clean,132,132
NICCAE_clean,116,116
IJUJEE_clean,264,264
jz4002345_si_002_clean,114,114
YILKAH_clean,222,222
XOTGUI_clean,52,52
JOVROD_clean,56,56
WULJUJ_clean,624,624
VATYOF_clean,26,26
FAYLEY_clean,38,38
JOJLOK_clean,124,124
c5ce00931f_c5ce00931f2_clean,132,132
XIVMEW_clean,104,104
ICEGED_clean,63,63
QUQWUW_clean,172,172
QUQFOY_clean,228,228
OBODEQ_clean,76,76
JUQVAU_clean,264,264
OJIWIO_clean,156,156
ZIQJEQ_clean,488,488
PALTON_clean,306,306
KUTHOY_clean,312,312
JOGSAA_clean,132,132
IHIMAP01_clean,68,68
EBEXAM_clean,76,76
PARSEJ_clean,540,540
ATIBOU_clean,108,108
ZEXKUK_clean,96,96
cm503311x_F-mil-53-Al-lp-ortho_clean,144,144
cm503311x_alf250K_clean,56,56
EMUBOF_clean,272,272
VIRPOC_clean,200,200
XIVVEF_clean,240,240
PITPEP_clean,258,258
CAWDOU02_clean,204,204
FULQOT_clean,172,172
OTIPUE_clean,210,210
EGATAI_clean,100,100
DIBXAO_clean,256,256
YUZPIU_clean,1760,1760
DAKZUN_clean,184,184
XOJWEZ_clean,60,60
AHOKOX_clean,30,30
YINCOP_clean,166,166
XOGXAU_clean,262,262
NIYJAI_clean,588,588
QITMOW_clean,176,176
VUSKAW_clean,106,106
DIRBIP_clean,80,80
ULEHEA_clean,88,88
LEVNOQ01_clean,138,138
MITSUE_clean,76,76
UMODEH11_clean,774,774
WAGDAL_clean,328,328
OKILEA_clean,141,141
QIYDEJ_clean,484,484
QOPPOC_clean,172,172
XUNSOQ_clean,112,112
RUGHEI_clean,26,26
JAKBOP_clean,64,64
CARGEI_clean,108,108
RONZID_clean,20,20
XOVPIH_clean,56,56
WAVQAN_clean,248,248
SEJHAR_clean,192,192
FUSMIQ_clean,414,414
MAGVOG21_clean,52,52
IYUHUG_ion_b,772,772
BULBER_clean,268,268
c5ta04552e_c5ta04552e2_clean,94,94
MOYYIJ_clean,162,162
IPIVOT_clean,162,162
VAQTUF_clean,560,560
RANVUA_clean,300,300
DUJRAD_clean,112,112
WUPMOL_clean,172,172
RUGKAH_clean,68,68
YIWMUM_clean,68,68
UBULIO_SL,618,618
GARLET_clean,196,196
NAVJAW_clean,54,54
DUYRIZ_clean,744,744
XIHSAJ_clean,138,138
PAMTII_clean,198,198
GARPAR_clean,368,368
ZUSNOS_clean,1080,1080
KAVJEX_clean,1080,1080
LIBJAJ_clean,92,92
SOPLEQ_clean,656,656
MEMGAN_clean,84,84
CAVVUS_clean,144,144
RIFSOQ_clean,2640,2640
GUHPAC_clean,512,512
GONMON_clean,1968,1968
JUVROJ_clean,79,79
NEJSAY_clean,216,216
HUFHIB_clean,396,396
NIKYOW01_clean,108,108
EBEMEE_clean,148,148
YAWBAC_clean,513,513
HAHCUR_clean,280,280
JOQZUM_clean,76,76
USUPUV_clean,112,112
NUXMAU_clean,26,26
RIBTAZ_clean,244,244
YINPEQ_clean,144,144
NIKZEN_clean,108,108
HABDAS_clean,392,392
ATAFIK_clean,176,176
c6cc02494g_c6cc02494g3_clean,324,324
WEXQUL_clean,84,84
c6cc01597b_c6cc01597b2_clean,168,168
CAYDUD_clean,96,96
SANJAV_clean,232,232
LAHVAU_clean,288,288
IMEDOV_clean,1384,1384
YUFLIW_clean,180,180
UVINAP_clean,106,106
GUHMIH_clean,828,828
ic102347b_si_001_clean,152,152
WUCRUH_clean,40,40
NANNAU_clean,356,356
ic5b00561_si_002_clean,392,392
YUXQOY_clean,156,156
EMIFOW_clean,336,336
PIGXUZ_clean,296,296
NAHHOW_clean,450,450
XUMCAK_clean,90,90
ZIMLEO_clean,256,256
HAFDUQ_clean,846,846
DAPXEZ_clean,152,152
c6cc00862c_c6cc00862c2_clean,252,252
SENWEP_clean,128,128
PAMHIW_clean,372,372
NEXVET_clean,424,424
EBUQEX_clean,360,360
CUGYUA_clean,116,116
TUMROK_clean,136,136
LATCEO_clean,50,50
REXFAD_clean,324,324
NEKREB_clean,252,252
GEGBEB_clean,744,744
XUBGUY_clean,240,240
VOYGOH_clean,632,632
DOPJAV_clean,456,456
GINLIA_clean,154,154
IXAKAU_clean,208,208
NORBUT_clean,684,684
TEBCEK_clean,109,109
VUQKAU01_clean,162,162
BUVWOF03_clean,306,306
WUXLEI_clean,40,40
RULMUI_clean,830,830
DUNXUH05_clean,80,80
MAGVOG23_clean,52,52
KIQKOK_clean,128,128
XOBDUO_clean,90,90
MAGVOG35_clean,52,52
FASHUD_SL,216,216
NAJQUN_clean,168,168
EBAVIP_clean,500,500
FIPJEV_clean,184,184
XUBJAF01_clean,58,58
ADARAA_clean,2112,2112
XESKAJ_clean,90,90
NUHNUA_clean,648,648
JUXFAL_clean,172,172
SIKGAW_clean,168,168
JENKIX_SL,1312,1312
ja039022msi20031007_110612_clean,90,90
LAVCOD_clean,28,28
EHALOP_manual,76,76
DUWTAS_clean,40,40
magnetochemistry3010001_PF362NdCl_clean,48,48
ic401157n_si_003_clean,244,244
IYOQAQ_clean,92,92
KULMEK_clean,426,426
SIRZUQ_clean,174,174
WEHHEY_clean,324,324
ZOYKEF_clean,72,72
acs.inorgchem.5b02378_ic5b02378_si_002_clean,380,380
FIQYUA_clean,108,108
FILYEG_clean,352,352
acscombsci.5b00188_5040209_clean,66,66
YARYIZ_clean,72,72
UMEDOH_clean,664,664
XEKJON_clean,174,174
UWUTIQ_clean,256,256
FEXCES_clean,156,156
cg300979c_si_002_clean,458,458
FOBNAN_clean,524,524
ja300034j_si_002_clean,84,84
BEFPAF_clean,144,144
DACXUB_clean,112,112
MEHPAQ_clean,72,72
UZAFIL_clean,220,220
DOQHIB_clean,64,64
MIMDAP_clean,126,126
IXEJIG_clean,568,568
c6ta00429f_c6ta00429f2_clean,1884,1884
ODERIZ_clean,252,252
IWEWAK_clean,720,720
REWSUJ_clean,236,236
IFEPUG05_clean,360,360
NEXVUI_clean,664,664
RUFMUA_clean,40,40
BUGSAY_clean,104,104
HAYLIE_clean,180,180
XAHPIH_clean,240,240
SUPQAW_clean,864,864
XISXEE_clean,228,228
GAPDUX_clean,84,84
RIPNIP_clean,136,136
IBICON_clean,192,192
LAWGAS_clean,424,424
ja411887c_si_002_clean,380,380
LUMMAJ_clean,204,204
OPENON_clean,74,74
TACPET_clean,168,168
IRORUE_clean,224,224
OVICUS_clean,108,108
LATCIS_clean,60,60
XUFWOL_clean,270,270
HURFUX_clean,412,412
WOJJOV_SL,200,200
OJAKOA_clean,184,184
WANHUR_clean,594,594
JAVNIE_clean,130,130
BAKJOO_clean,156,156
ESASEY_clean,296,296
FEFDAX_clean,140,140
OHIHUJ_clean,132,132
GUCHUJ_clean,43,43
KOBPUN_clean,148,148
PARNIH_clean,220,220
VUHNAP_clean,684,684
IJANEN_clean,158,158
ZIDBEV_clean,114,114
FIPXAF_clean,58,58
ESIWAF_clean,38,38
QOVWOP_clean,168,168
UMOBEF09_clean,720,720
TOWNUQ_clean,520,520
ic502643m_si_006_clean,296,296
ONUJUE_clean,296,296
VOXTUZ_clean,120,120
NERVAJ_clean,1692,1692
MIHLIZ_clean,176,176
KEWNUX_clean,507,507
EFESEP_clean,812,812
QUFGED_clean,96,96
WUSSEK_clean,220,220
OPUDAF_clean,552,552
EJESUJ_clean,404,404
TAWTAP_clean,92,92
VURNED_clean,144,144
ULOLEO_clean,648,648
LUSHOX01_clean,136,136
TAPLED_clean,142,142
UREVIY_clean,94,94
EMEGEJ_clean,120,120
OBOGUK_clean,98,98
MARLID_clean,106,106
PUGSER_clean,272,272
NAHDIM_clean,764,764
MIMKIE_clean,56,56
QAGDIO_clean,516,516
SABFUX_clean,68,68
YEZKEV_clean,156,156
FUWQIZ_clean,486,486
KAHZAW_clean,280,280
IBURAZ_clean,84,84
UMOVID_clean,720,720
FAVHES_clean,138,138
IGUCEU_clean,544,544
UMEXUF_clean,98,98
OZUKOK_clean,80,80
EBAWIQ_clean,330,330
FECKAA_clean,260,260
EGAGAW_clean,62,62
WOYJOL_clean,1280,1280
MAGVOG11_clean,208,208
RULVUP_clean,98,98
VOXVAH_clean,228,228
ZOXTIR_clean,132,132
VEZWEE_clean,636,636
