mof_name,base_atoms,core_atoms
CAKXOD_clean,72,72.0
VAQSEO_clean,616,616.0
TEQPEM_SL,142,
EZIMEG_clean,594,
GANBED01_clean,460,
DAFSEL_clean,98,98.0
COWMEH_clean,100,100.0
REGJIW_clean,23,23.0
TILVOZ_clean,40,40.0
CAHNEF_clean,156,156.0
GOYXOJ_clean,136,136.0
AWAWUR_clean,384,384.0
PAKFEP_clean,152,152.0
BURHUS_clean,92,92.0
WEMHED_clean,260,260.0
ic302758g_si_002_clean,976,
ORANAY_clean,190,190.0
SETXEW_clean,404,404.0
PAQPIG_clean,38,38.0
FIJDIM08_clean,102,102.0
ic502921j_si_002_clean,312,312.0
REJLIC_clean,204,204.0
ZALGEB_clean,90,90.0
QOQWOK01_clean,188,188.0
ic402692p_si_003_clean,222,222.0
UGUXAV_clean,200,200.0
ITOSEQ_clean,120,120.0
VIQFIL_clean,50,50.0
GAMTIY_clean,56,56.0
BEPREV01_clean,828,828.0
XESKUD_clean,162,162.0
TIRQOB_clean,712,712.0
XANNAB_clean,640,640.0
GACBOE_clean,352,352.0
MUSSIE_clean,186,186.0
FIGQUJ_clean,112,112.0
YOZRUC_clean,68,68.0
NERMON_clean,100,100.0
ZOQSUV_clean,712,
ENUCOG_clean,120,120.0
DACYAI_clean,112,112.0
EBIDOK_ion_b,556,556.0
XUTQEI_clean,297,297.0
LAZJIH_clean,336,336.0
MIHLOF_clean,170,170.0
JALPAQ_clean,208,208.0
ic0520162si20051122_054857_clean,154,154.0
KOQLUZ_clean,140,140.0
BALMUW01_clean,28,28.0
UMODEH22_clean,774,774.0
XOPMIA_clean,216,216.0
TUYNEI_clean,100,100.0
QITYOI_clean,56,56.0
ESIGES01_clean,120,120.0
HOWSET_clean,636,636.0
GUJGAU_clean,188,188.0
ZOHBUV_clean,88,88.0
DEGJIK_clean,64,64.0
KOHSOR_clean,302,
SIPVOD_clean,420,420.0
BAHGUN03_clean,54,54.0
NASHAS_clean,164,
PELRAB_clean,207,207.0
MASMIC_clean,46,46.0
GARSUQ_clean,58,58.0
ZEHCAQ02_clean,96,96.0
WEYQAU15_clean,152,152.0
UQUCUG_clean,178,178.0
QALGUH_SL,76,76.0
LIQGEY_clean,54,
SUNHEP_clean,66,66.0
CADQAB_clean,56,56.0
XANMUX04_clean,136,
TUDQOZ_clean,952,952.0
MAFMAK01_clean,49,49.0
WOLYON_clean,656,656.0
TERFUT_clean,144,144.0
WIZKOH_clean,144,144.0
SAQQOR_clean_h,160,160.0
TUYHUR_clean,256,256.0
PUSJUK_clean,264,
BEPREV03_clean,828,828.0
WOQTUT_clean,270,270.0
DATHAJ_clean,252,252.0
YOGKIQ_clean,1236,
RUFTET_clean,112,112.0
XASNUD_clean,476,476.0
DAWVOO_clean,256,256.0
FUFREE_clean,92,92.0
cm503311x_alf125K_clean,56,56.0
c5dt02374b_c5dt02374b2_clean,84,84.0
VIVLAP_clean,74,74.0
PAPXUB_clean,122,122.0
NIYZIG_clean,180,180.0
LULXAS_clean,140,140.0
QODQEH_clean,592,592.0
XOMHIS_clean,1432,
WUTBUI_clean,178,178.0
FIJDIM02_clean,102,102.0
JOKXUC_clean,120,120.0
OQETEK_clean,116,116.0
NETYIV01_clean,336,336.0
WAGPOM_clean,162,
ZEZPAX01_clean,58,58.0
YASLOW_clean,832,832.0
XACPEW_clean,64,64.0
NAQQED_clean,256,256.0
ONAWEG02_clean,424,424.0
LAHTUM_clean,248,248.0
FUTZIF_clean,592,
PIZNOB_clean_h,32,32.0
CAXWIJ_clean,54,54.0
KUVMIZ_clean,712,712.0
XACFAJ_clean,116,116.0
WIKLOT_clean,200,
KAHKUB_clean,42,42.0
XEVVUQ_clean,128,128.0
ODODIW_clean,115,115.0
MUVROM_clean,1008,1008.0
RAYFAA_clean,336,336.0
RAFNUH_clean,392,392.0
POBMOJ01_clean,375,375.0
UCOJIH_clean,648,648.0
WAHNEB_clean,318,318.0
TUMRIE_clean,136,136.0
ARAGOR_clean,224,224.0
YIPDOR_clean,162,162.0
UBIPAY_clean,60,60.0
MAGVOG01_clean,208,208.0
SIZJUH_clean,344,344.0
JUBXIP_clean,744,744.0
REKCUG_clean,46,46.0
WIBSAD_clean,1576,1576.0
RABNOX_clean,66,66.0
HOGTOM_clean,118,118.0
VUMCEM_clean,158,158.0
SUWQEI_clean,246,246.0
KUKMUA_clean,704,704.0
c5dt04943a_c5dt04943a2_clean,414,
AQOLUP_clean,1848,1848.0
WEFXEM_clean,118,118.0
ETEPID_clean,1024,1024.0
EGELUY_SL,76,76.0
XOQXEH_clean,222,222.0
BANMAG_clean,166,166.0
NIGDEO_clean,298,298.0
WIBDAO_clean,284,
PAMTOO_clean,198,198.0
LUWMIB_clean,232,232.0
ic502478u_si_003_clean,1200,
ECAHAT_clean,183,183.0
ESUTAP_clean,148,148.0
LUFCAS_clean,164,164.0
FAVGAN_clean,264,264.0
AJOTEY_clean,76,76.0
MAYPIM_clean,164,164.0
EDADIX_clean,108,108.0
j.ica.2016.08.030_3_clean,184,184.0
NIFZUZ_clean,1240,1240.0
MIKDUH_clean,148,148.0
QATVUE_clean,408,408.0
NOCKOG_clean,136,136.0
BUKMUQ01_clean,64,64.0
GOTNEK_clean,524,524.0
AQUCOF_clean,132,132.0
ELOHOE_clean,330,330.0
UTEWOG_clean,252,252.0
AVAGOV_clean,576,576.0
LUSHOX03_clean,136,136.0
TAGTUT_clean,760,760.0
BIWSOQ_clean,990,
TACFIN02_clean,120,
ZILFOR_manual,424,424.0
OHEGAJ_clean,104,104.0
TISNEQ_clean,236,236.0
SETXAS_clean,88,88.0
VECWUX_clean,220,220.0
ADAXEK_clean,56,56.0
XAMDUM_clean,156,156.0
MAZJEC_clean,82,82.0
EKOKIA_clean,172,172.0
ZUDXAZ_clean,45,45.0
BIHMUC_clean,113,113.0
XOVXEM_clean,146,146.0
CETGOY_clean,429,429.0
ESARIB_clean,532,
GUBKUL_clean,216,216.0
c5ce01948f_c5ce01948f2_clean,252,252.0
MAJHUC_clean,218,218.0
CUXFIL_clean,138,138.0
KAVKIC_clean,208,208.0
RORTOJ_clean,332,
LUFNAC_clean,124,124.0
XINRAP_clean,120,120.0
EMANAH_clean,117,117.0
FUWFUA_clean,482,
BURQIQ_clean,334,334.0
DAPXID_ion_b,600,600.0
WISKOA_clean,103,
FUXXIH_clean,324,324.0
DOMGET_clean,366,366.0
ARUYUH01_clean,92,92.0
CANRIU_clean,218,218.0
DIRPIF_clean,236,236.0
FAVFUG_clean,1456,1456.0
LEQQAA_clean,272,272.0
LAVMAY_clean,72,
NIRNAD_clean,40,40.0
AFOVAT_clean,80,80.0
WAHROP_clean,356,
HAKSOE_clean,150,150.0
ADODOO_clean,113,113.0
HONXAL_clean,916,
OJORUC_clean,252,252.0
QONLEM_clean,138,138.0
RUSWOT_clean,86,86.0
MUFYAP_clean,116,116.0
PULHOT_clean,76,76.0
FOHCAH_clean,50,50.0
cg800424t_si_002_clean,150,150.0
AGOFEJ_clean,904,904.0
USATAL_clean,122,122.0
EBAVOV_clean,500,500.0
YUZSUH01_clean,52,52.0
BOSHIC_clean,648,
IROVAO_clean,49,49.0
UTEMAJ_clean,174,174.0
KAPHUH_clean,178,178.0
UXINAR_clean,184,184.0
YAQKEI_clean,134,134.0
XOTHAP_clean,26,26.0
WUYWUK_clean,175,175.0
AQMAND01_clean,56,56.0
SOYWUZ_clean,528,528.0
PIDNOH_clean,428,
JOBFEM_clean,408,
MICDEJ_clean,166,166.0
VIYZIO01_clean,132,132.0
ONIXOZ_clean,228,228.0
CUCSAU_clean,228,228.0
HOXKUB_clean,164,164.0
NERVEN_clean,1692,1692.0
TONMAM_clean,140,140.0
BASSUL_clean,320,320.0
UWELIS_clean,120,120.0
IGUTUB_clean,188,188.0
CODQOD_clean,148,148.0
LOQLIN_SL,112,112.0
MICNES_clean,146,146.0
VEZMOE_clean,612,612.0
MABLAD_clean,188,188.0
PEFTAX_clean,216,216.0
XEDPIH_clean,112,112.0
TECTUS_clean,78,78.0
TOTWAC_clean,184,184.0
CESFOW_clean,450,
IJENIV_clean,432,
BEWCUD_clean,712,
MANLOD_manual,920,920.0
HEDGUS_clean,80,80.0
GESDUF_clean,132,132.0
IYUCEM_clean,256,256.0
ETIXOW_clean,212,
YASVOG_clean,720,
MAZSUD_clean,49,49.0
YUDFIO_clean,416,416.0
VOPCIO_clean,608,608.0
NOCLOH02_clean,51,51.0
MEXDEY_clean,108,108.0
EHIPOC_clean,82,82.0
UKUMAO_clean,84,84.0
ENESOH_clean,752,752.0
PEXBIF01_clean,352,352.0
acs.chemmater.6b02817_cm6b02817_si_004_clean,416,416.0
cm503311x_aloh150K_clean,56,56.0
TADYEE_clean,238,238.0
XANMUX01_clean,136,
BAZGAM_clean,636,636.0
LIVREP_clean,116,116.0
BAXFUD_clean,98,98.0
HEFFEF_clean,210,210.0
MAPHAP_clean,68,68.0
ZEHCAQ_clean,104,104.0
JUGQIN_clean,96,96.0
SABKIS_clean,224,224.0
ILIMUN_clean,153,153.0
RIXPIZ_clean,448,448.0
RATRUB_clean,164,164.0
OFAWAV_clean,102,102.0
DAWWEF_clean,180,180.0
SOCLAZ_clean,156,156.0
MIFSAX_clean,792,792.0
ic400777c_si_002_clean,248,248.0
TAGSEB_clean,420,420.0
c5ta09507g_c5ta09507g2_clean,2712,
NEGZUW_clean,312,312.0
ADAVAE_clean,692,692.0
BAXLOD_clean,68,68.0
AVAQIX01_clean,216,216.0
PORVID_clean,96,96.0
YUZBIG_clean,120,120.0
QOFKUT_clean,136,136.0
ESUSOC01_clean,74,74.0
POSFOU_clean,172,172.0
HISGIB_clean,60,60.0
ECUGEQ_clean,132,132.0
ic500905z_si_002_clean,232,
EWUKIS_clean,204,204.0
COKROL_clean,344,344.0
PEHQID_neutral,146,146.0
ZOMKAP01_clean,52,52.0
LACJAC_clean,113,113.0
HOWPOZ_clean,216,216.0
TASXIW_clean,156,156.0
QIYDAF01_clean,888,
FIMXUW_clean,152,152.0
KOKKOL_clean,104,104.0
ETEMIB_clean,148,148.0
IFUNUU_clean,124,124.0
DEPXAY_clean,256,256.0
PANYEL_clean,320,320.0
WIXRUQ_clean,94,94.0
AQOLEZ_clean,255,255.0
LORRUH_clean,564,564.0
JIZWOG_clean,112,112.0
ZASWOF_clean,28,28.0
MAGVOG12_clean,208,208.0
LAGNUE_clean,100,100.0
BAKLIK_clean,237,237.0
CEHWIX_clean,56,56.0
KINNIG_clean,84,84.0
IBAQEJ_clean,230,
ATULIM_clean,136,136.0
FOFTIF_clean,238,238.0
ERIWAF_clean,294,294.0
SAHXAD_clean,94,94.0
XIVMEW01_clean,104,104.0
BOLZIN_clean,1040,1040.0
FAQVEA_clean,92,92.0
FOFCIO_clean,196,
GULVUF_clean,632,632.0
QIWGOU_clean,604,604.0
FONPUV_clean,256,256.0
SAPHOI_clean,972,
ADEGIA01_clean,50,50.0
OWIJIP_clean,144,144.0
cg300302n_si_004_clean,106,106.0
EBUFUE_clean,464,464.0
IWEWIS_clean,736,
MOWQIZ_clean,96,96.0
HEBNIN_clean,138,138.0
MEJMOE_clean,424,424.0
YIBMON_clean,124,
HUZXOR_clean,904,904.0
YUMYUC_clean,72,72.0
SABWEA_clean,75,75.0
UJEGUL_clean,132,
OPOBIF_clean,210,210.0
INIROO_clean,416,
ENISOK_clean,110,110.0
HUNCUQ_clean,360,360.0
TAWSUI_clean,96,
VEMMEG_clean,63,63.0
PACZOK_clean,456,456.0
KUCDES_clean,1104,1104.0
XISDIO_clean,544,
PUFXUL_clean,212,212.0
BIQFOW_clean,76,76.0
ic401157n_si_002_clean,488,488.0
KOZSID_clean,729,729.0
GIFKEL_clean,34,34.0
PEKCUF_clean,456,456.0
BOCTOE03_clean,40,40.0
XEDPON_clean,52,52.0
acs.jchemed.6b00258_ed6b00258_si_005_clean,188,188.0
ja5b02777_si_003_clean,108,108.0
GUPNUC01_clean,40,40.0
OZAVOC_clean,56,56.0
KABXES_clean,112,112.0
VILXOE_clean,76,76.0
ULOKUD01_clean,696,
OPAPIF_clean,110,110.0
EPUJIJ_clean,116,116.0
APAYOH_clean,312,312.0
GOQXAN_clean,104,104.0
PEPLAY_clean,72,72.0
USUBUG_clean,34,34.0
EVUQUI_clean,64,64.0
ic060608urom20060410_101638_clean,76,76.0
TETVIZ_clean,146,146.0
ja512973b_si_005_auto,420,420.0
NIVNOW_clean,114,114.0
RUYVAK_clean,369,369.0
KODSUT_clean,480,480.0
cm503311x_alf200K_clean,56,56.0
VAMZER_clean,996,
NOQNOY_clean,202,202.0
FAKMAH_clean,124,124.0
ULAQAB_clean,304,304.0
OSIXIY_clean,224,224.0
IVARUT_clean,138,138.0
CUYVOI_clean,268,268.0
MUFJAZ01_clean,68,68.0
MAJHOW_clean,320,320.0
BIBMEG_clean,324,
QUHYIB01_clean,68,
QOMSAO_clean,138,138.0
QUVFET_clean,208,208.0
GAKBAX_clean,104,104.0
BUVYEX_clean,306,306.0
UXABUR_clean,100,100.0
JAJZAY_clean,378,
FUTKEL_manual,196,196.0
ESEQUO_clean,67,67.0
GEPDEM_clean,84,84.0
DUYJIS_clean,408,408.0
YITHIU_clean,70,70.0
UDANIY_clean,504,
LEVLEF_clean,1056,1056.0
RIFQEC_clean,38,38.0
RAYMOV_clean,236,236.0
KOSLAH_clean,54,54.0
AKOXIJ_clean,574,
QEQZUH_clean,50,50.0
WEYQAU01_clean,128,128.0
INOFIB_clean,155,
LUFQUZ01_clean,20,20.0
CUGLTM01_clean,72,72.0
RAZGOQ_clean,88,88.0
VIWLEU_clean,216,216.0
ZUDRAT_clean,320,320.0
RUJGOT_clean,86,86.0
GANBED02_clean,316,
RURPAW_clean,20,20.0
LEDHIN_clean,78,78.0
QISKIN_clean,94,94.0
BUPDUM_clean,2200,2200.0
MUTDEM_clean,368,368.0
NADKEK_clean,112,112.0
DEJJIN_clean,210,210.0
JADJOQ_clean,112,112.0
IZUVUV_clean,648,648.0
WUXYOF_clean,202,202.0
XOBXIW_clean,108,108.0
RAZJIM_clean,100,100.0
FANQER_clean,114,114.0
MAGVOG17_clean,52,52.0
FUTYOK_clean,76,76.0
QOMSES_clean,138,138.0
FIDMEL01_clean,64,
WECBEN_clean,80,80.0
JOQSIT_clean,208,
FIJDEI_clean,268,268.0
AJAYIT_clean,178,178.0
IDUDIW_clean,100,100.0
UDIQII_clean,208,
XAVQIU_clean,78,78.0
S2052520616005515_bm5080sup1_clean,152,152.0
KEGZOL03_clean,40,40.0
GOXMEN_clean,208,208.0
UZANAL_clean,120,120.0
MUVLUM_clean,128,128.0
IFEPUG09_clean,360,
SUGVUM_clean,172,172.0
QIVYUR_clean,156,156.0
NUDNEH_clean,148,148.0
YAVSOG_clean,240,240.0
MOVHEM_clean,300,300.0
GEDQOX_clean,128,128.0
acscombsci.5b00188_24205_clean,39,39.0
POKVAO_clean,118,118.0
BOJDAG_clean,116,
ILUFOL_clean,190,190.0
HUZFEO_clean,158,158.0
DIKJUD_clean,276,276.0
ZEJCUO_clean,68,68.0
ELOZEK_clean,270,270.0
PEJFOA_clean,144,144.0
SANHUN_clean,232,232.0
KEDJAG01_clean,80,80.0
BEFLIJ_clean,96,96.0
PENYIR_clean,73,73.0
SABZED_clean,75,75.0
j.ica.2016.05.002_2_clean,412,412.0
WOPWOO_clean,328,328.0
VEXVAW_clean,218,218.0
VARREL_clean,82,82.0
RALZEL_clean,184,184.0
ULILEI_clean,592,
TONLOZ_clean,132,132.0
KUQWIE_clean,212,212.0
RAZXIA01_clean,336,
ERUVEU_clean,152,152.0
JURKIS_clean,464,464.0
NARPEE_clean,144,144.0
TILBIB01_clean,348,
QIHXIQ_clean,158,158.0
BUXTOF_clean,528,528.0
BOXYIY_clean,68,68.0
AFOYEB_clean,152,152.0
ADASOP_clean,552,552.0
NIHBEM02_clean,108,108.0
cg5012617_si_002_clean,784,784.0
OQUFAJ02_clean,728,728.0
EBEWIT_clean,76,76.0
COQJOJ_clean,370,
ZIGWUJ_clean,220,220.0
LECGAD_clean,64,64.0
MIHMEW_clean,522,522.0
GAFRUD_clean,264,264.0
REGRAY_clean,240,240.0
RENWEM01_clean,22,22.0
OJAKUG_clean,184,184.0
CUGVUW_clean,147,147.0
KIDDIM_clean,274,274.0
ja510525s_si_003-1_clean,277,277.0
ALOLIY_clean,280,280.0
ATIRUS_clean,148,148.0
YIWPEZ_SL_part,34,34.0
HEBJAB_clean,147,147.0
EPOTAF_clean,142,142.0
SUSZIQ_clean,192,192.0
WACKOB_clean,156,156.0
ETAXIH_clean,274,274.0
IBIYOI_ion_b,568,568.0
SONTOF_clean,48,48.0
TAQGUQ_clean,180,180.0
DAMYOI_clean,492,492.0
ALURIJ_clean,358,358.0
OCIHIS_clean,116,116.0
MAGVOG31_clean,52,52.0
JUCGUL_clean,100,100.0
NEHGEO_clean,712,712.0
TAJXIO07_clean,896,896.0
YORRII_clean,376,
PUBROU_clean,576,
OKOSUE_clean,568,568.0
IKOVEL_clean,612,612.0
IBATEM_clean,178,178.0
TIYZIK_clean,116,116.0
ACOLIP_clean,102,102.0
NOCZAI_clean,96,96.0
SISPUH_clean,170,170.0
acscombsci.5b00188_34903_clean,56,
NASREH_clean,216,216.0
NEVVAM01_clean,148,148.0
AMIMAL_clean,544,544.0
FASFOX_clean,178,178.0
NAWDUN_clean,652,652.0
YIWMEW_clean,34,34.0
HISSIN_clean,232,232.0
SIQCUS_clean,134,134.0
NABNUA_clean,312,312.0
XIDMED_clean,152,
ZARZAV_clean,172,172.0
POLYEW_clean,208,208.0
XAPCOJ05_clean,144,144.0
FEQSIF_clean,174,174.0
XAZGEK_clean,288,288.0
JUYROM_clean,152,152.0
KEFFEI_clean,68,68.0
VECZEK_clean,92,92.0
QUQMOG_clean,386,
ULOLUE_clean,664,
QONLAI_clean,138,138.0
PURJIW_clean,284,284.0
LOFVIN_clean,568,568.0
FEWWUB_clean,852,852.0
AMAFOK_clean,75,75.0
BUSRUE_clean,284,284.0
ORAGEU_clean,134,134.0
EVEGIV_clean,756,756.0
LAGNIS_clean,50,50.0
IQIPAZ_clean,144,144.0
PEGBAG_clean,176,176.0
PEYPIU_clean,120,120.0
JIZJOT_clean,276,276.0
MIJMAU_clean,262,262.0
cm503311x_aloh475K_clean,56,56.0
ESUSAO01_clean,74,74.0
VOVQEE_clean,108,
WILNEL01_clean,384,384.0
QINSUD_clean,52,52.0
HORHAY_clean,474,474.0
KUGCOF_clean,42,42.0
UVUQAE_clean,276,276.0
NIVWIY_clean,16,16.0
SIZGIS_clean,152,152.0
UDEMEW_manual,2600,2600.0
IJEXUR_clean,117,117.0
XIPGUA_clean,117,117.0
LOPZAS_clean,1460,1460.0
HACDOH_clean,792,
MINCIX_clean,148,148.0
OWIHIN_clean,144,144.0
ALANAD_clean,400,400.0
SEHLEY_clean,744,744.0
FOKZIQ_clean,60,60.0
DEYJIC_clean,64,64.0
WAHFUJ01_clean,164,164.0
WEJWAL_clean,156,156.0
CAQCAZ_clean,90,90.0
SABYUS_clean,75,75.0
VEJYIT_clean,272,272.0
GAKTET_clean,400,
KUKPOX_clean,192,192.0
LIQCUK_clean,186,186.0
BETFEN_clean,128,128.0
DOYBUQ_clean,320,320.0
YOYQUA_clean,244,244.0
FOSTOY_clean,2376,
DONKIC_clean,348,348.0
SETRAM_clean,288,288.0
EQEREY_clean,248,248.0
OPIPUZ_clean,112,112.0
UMOYOM11_clean,738,738.0
CAGXIU_clean,120,120.0
YURKEC_clean,332,332.0
BUCVAY_clean,856,856.0
FAJZOI_clean,568,568.0
CODFEH_clean,56,56.0
CAKYAQ_clean,72,72.0
QISVAQ_clean,316,316.0
DIMJUG_clean,132,132.0
HEYFUM_clean,76,76.0
KOZNIY_clean,120,120.0
UMOYOM08_clean,738,738.0
IYOVIC_clean,120,120.0
ja508679h_si_001_clean,572,
SEJBAL_clean,73,73.0
FITHIA_clean,184,184.0
GELVEZ_clean,51,51.0
PUPXII_clean,46,46.0
MAWVAK_clean,100,100.0
EVURAP_clean,64,64.0
OKAYAC_clean,120,120.0
SOZPUU_clean,352,352.0
SUKKOZ_clean,70,
MOGMIE_clean,94,94.0
ja507269n_si_003_clean,263,263.0
c5cc01886b_c5cc01886b2_clean,112,
NADNEM_clean,272,272.0
ZIWLUO_clean,552,552.0
cm503311x_alf400K_clean,56,56.0
RUWWUC_clean,66,66.0
ETEXEI01_clean,92,92.0
PETWUI_clean,680,
WARFAY01_clean,432,
TUMTOK01_clean,80,80.0
KUJFUS_clean,52,52.0
ja5b00365_si_002_clean,708,708.0
ENIXUV_clean,464,464.0
VIXCUB_clean,148,148.0
UCUTIW_clean,92,92.0
ESIDOB_clean,140,140.0
KEJXUU_clean,660,660.0
cm501138g_si_008_clean,156,156.0
QATXIU_clean,1500,1500.0
INIRAA_clean,188,188.0
LIRNOR_clean,1200,1200.0
NACVUI_clean,80,80.0
VUHNIX_clean,688,
KABNIL_clean,43,43.0
WOCWAN_clean,112,112.0
DEPSEW_clean,96,96.0
comp2_clean,356,
DIBXOD_clean,78,78.0
XOVQAB_clean,1576,1576.0
PUMGIP01_clean,924,924.0
PUVREF_clean,84,84.0
HAQRID_clean,380,380.0
COKMEW_clean,162,162.0
IJASIW_clean,94,94.0
FUVGAG_clean,296,296.0
EKEVAT_clean,188,188.0
BETFUD_clean,128,128.0
ECUDAI_clean,56,56.0
FEHCIG_manual,216,216.0
LOMMIL_clean,680,680.0
LUWMOH_clean,232,232.0
DIVNIH_clean,42,42.0
JUQTOG_clean,280,280.0
EDUSIF_clean,106,106.0
UVASAM01_clean,110,110.0
UMOVEZ05_clean,720,720.0
UJUXOM_clean,200,200.0
GAYFUJ_clean,90,90.0
OVUCOY_clean,160,160.0
OZUKUR_clean,162,162.0
KAFTUI_clean,222,222.0
GURPUF_clean,160,160.0
WITJUG_clean,370,370.0
ROGLOP_clean,88,88.0
ja406030p_si_008_manual,392,392.0
TIQGUW_clean,124,124.0
TUYLIJ_clean,160,160.0
PUWVAG_clean,280,280.0
YIWNUN_clean,34,
KALFEK_clean,680,680.0
TATFOL_clean,201,201.0
LEVNOQ_clean,138,138.0
OYERER_clean,170,170.0
VABKAL_clean,148,
KALGAH_clean,166,166.0
HUZSOL_clean,504,504.0
ERAHOV_clean,96,96.0
XULCIR_clean,178,178.0
VAGJET_clean,104,104.0
ECEZAO01_clean,49,49.0
BUWMEN_clean,140,140.0
DUNJON_clean,920,920.0
FASJAL_clean,108,108.0
VEZQEX_clean,156,156.0
FINQUQ_clean,164,164.0
DONXUB_clean,384,384.0
BIWYAH10_clean,64,64.0
MAPCUE_clean,320,320.0
EXAXAE_clean,144,144.0
YAYLER_clean,74,74.0
ZUTBUN_clean,196,196.0
BUVHEH_clean,50,50.0
OWUWUA_clean,388,388.0
VIWMEV_clean,216,216.0
GIQYOV_clean,78,78.0
KOMGID_clean,230,230.0
WAYMEQ_SL,76,76.0
XOCWOD_clean,65,65.0
SUHHOT_clean,44,44.0
TIKMEH_clean,336,336.0
EREFEN01_SL,156,156.0
TUCJAD_clean,168,168.0
UCAXEC_clean,88,88.0
FOJPEB_clean,1312,1312.0
LAWGIA_clean,106,106.0
QAHDUA_clean,420,
VEHRIL_clean,134,134.0
HAZGOF06_clean_h,100,100.0
RAPYUE_clean,98,98.0
WUQRAC_clean_h,2760,2760.0
ic800131r-file003_clean,136,136.0
XIGHAX_clean,324,324.0
ic502643m_si_008_clean,332,332.0
REHVAD_clean,400,400.0
LEMHAM_clean,192,192.0
HIZTUG_clean,792,
JORLEJ_clean,524,524.0
VAQLAC_clean,108,108.0
VIGRIO_clean,122,122.0
DUDKEU_clean,360,360.0
AXUBOL_clean,272,272.0
TIDMEA_clean,78,78.0
OCINIA_clean,228,228.0
NUCPEI_clean,352,352.0
NAQQON_clean,256,256.0
WANHEB_clean,558,
GIYSEN_clean,142,142.0
IBICED_clean,192,192.0
UBACOR_clean,208,208.0
RAKPEZ_clean,368,368.0
XUDPOD_clean,620,
PEDMER_clean,48,48.0
CAWVIH_SL,296,296.0
VAKPUV_clean,1132,
YASVUM_clean,104,
DIWMON_clean,792,792.0
CUSXIY_clean,1032,
ADIQEL_clean,70,70.0
WEDQED_clean,204,204.0
WANBIY_clean,856,
WUHJAK_clean,474,
GAPNOD_clean,128,128.0
ic5b01023_si_002_clean,576,576.0
KETSEI_clean,94,94.0
QOFDIA03_clean,592,592.0
DIXKOL_clean,74,74.0
ISISUZ_clean,120,120.0
WIHWAN_clean,368,368.0
YOZBOF01_clean,792,
RAVWES_clean,180,180.0
XAWVUN_clean,132,132.0
MULXUO_clean,480,
UMODEH01_clean,774,774.0
NUSXEG_clean,1432,
IQILIF_clean,768,768.0
ZAVRIZ_clean,256,256.0
NAJTAW_clean,280,280.0
SABVOH_manual,76,76.0
LEVDIB_clean,192,192.0
VEHLEA01_clean,92,92.0
PIWDAC_clean,173,
HUHBUJ_clean,1036,
KUTRUO_clean,640,640.0
DIMQIB_clean,460,
WUYXOF_clean,175,175.0
FIVQIL_clean,104,104.0
NEKBEL_clean,114,114.0
DICKEH_clean,138,138.0
TUPGIU_clean,38,38.0
QESRAI_clean,120,120.0
GULPIN_clean,162,162.0
XAFBEN_clean,132,132.0
MAGVOG18_clean,52,52.0
XESKEN_SL,270,270.0
TILWAM_clean,20,20.0
OKELOH_clean,164,164.0
DOPHUN_clean,1824,1824.0
NEJRUR_clean,108,108.0
MAVRAE_clean,522,
UNABOB_clean,336,
WIKYAQ_clean,732,732.0
SALRUU_clean,98,
ECOGEI_clean,440,440.0
POMSER_clean,136,136.0
XUVGUQ01_ion_b,230,230.0
XANDAU_clean,272,272.0
IRISAD_clean,52,52.0
SEHNEZ_clean,332,
MAYFUN_clean,92,92.0
ORAGOF_clean,376,376.0
DIPMAS_clean,78,78.0
PUGJEI_clean,360,360.0
KEGZOL02_clean,40,40.0
OBUREL_clean,630,630.0
RUGGUX_clean,26,26.0
GIWCOF_ion_b,360,360.0
GITVAH01_clean,756,
ETICIV_clean,464,464.0
acs.inorgchem.6b00894_ic6b00894_si_002_clean,564,564.0
VUQKUO_clean,392,392.0
science.1056698_manual,396,396.0
EHAFOK_clean,65,65.0
XUMSOP_clean,304,304.0
VUQJUN01_clean,216,216.0
AMUXAI_clean,174,174.0
IQEWOQ_clean,108,108.0
VAHVOR_clean,124,124.0
GAMTEU_clean,56,56.0
GOBSUM_clean,284,284.0
COXXIX_clean,76,76.0
PEJFEQ_clean,30,30.0
AVIHIY_clean,76,76.0
IYAJOJ_clean,408,408.0
OHAKIS_clean,344,344.0
acs.inorgchem.5b02108_ic5b02108_si_002_clean,144,144.0
LUMYUP_clean,144,144.0
CAZFOA_clean,84,84.0
SUSZOW_clean,192,192.0
HAXMUP_clean,108,108.0
MEFJUE_clean,238,238.0
jacs.6b04608_ja6b04608_si_003_clean,2548,2548.0
IXEJOM_clean,284,284.0
SEHTEF_clean,76,76.0
DADNUU_clean,140,140.0
HEFDON_clean,210,210.0
YIWPAV_clean,34,34.0
GUPBOJ03_clean,1248,
LAVTIN_clean,76,76.0
UFEMIC_clean,72,72.0
KEVWUF_clean,128,128.0
RAVJOP_clean,516,516.0
ECOKAJ_clean,428,428.0
EQOCOC01_clean,400,
NUWPOM_clean,144,144.0
KASHUK_clean,156,156.0
PENZUE_clean,164,164.0
VIQQUJ_clean,240,240.0
ERANES_clean,384,
QOPDEE_clean,96,96.0
HANWAW_clean,584,584.0
CEHTEP_clean,44,44.0
RUDQOX_clean,130,
ILIGEP_clean,56,56.0
RAVFEB_clean,272,272.0
FECYUJ_clean,284,284.0
SEHLAU_clean,744,744.0
HUSQES_clean,168,168.0
VITZAB_clean,93,93.0
EHODOV_SL,240,240.0
DUXSIA_clean,150,150.0
