folder,filename,num_atoms,a,b,c,aspect_ratio_ab,aspect_ratio_ac,aspect_ratio_bc
structure_10143,BOWQAG_SL.cif,172,6.7185999999999995,17.082,17.352,0.3933146001639152,0.3871945597049331,0.9844398340248963
structure_10143,OKIVAG_charged.cif,428,15.937,15.937,21.884,1.0,0.7282489490038384,0.7282489490038384
structure_10143,WEBLAQ_charged.cif,616,19.0382,21.755599999999998,23.8341,0.8750942286124034,0.7987798993878519,0.9127930150498654
structure_10143,OBUBOC_manual.cif,166,13.811,15.498000000000003,15.497999999999998,0.8911472448057812,0.8911472448057816,1.0000000000000004
structure_10143,FAWCEN03_SL.cif,138,14.730860441635734,14.730699999999999,14.730699999999999,1.0000108916504806,1.0000108916504806,1.0
structure_10143,WOQDUB_charged.cif,272,14.011,18.822,23.421,0.7443948570821379,0.5982238162332949,0.8036377609837325
structure_10143,JITPOS_SL.cif,464,10.5482,23.1451,27.3976,0.45574225213976177,0.3850045259438783,0.8447856746576342
structure_10143,LIZWEX_charged.cif,664,31.3658,31.365799999999997,31.3658,1.0000000000000002,1.0,0.9999999999999999
structure_10143,MAXFIA_charged.cif,96,11.396,11.396,13.913,1.0,0.8190900596564364,0.8190900596564364
structure_10143,HEWFUL_ion_b.cif,162,8.681044842755592,16.6939,16.6939,0.5200129893407527,0.5200129893407527,1.0
structure_10143,VAXVEX_charged.cif,262,10.690800000000001,10.6908,31.4941,1.0000000000000002,0.3394540564740698,0.33945405647406973
structure_10143,TANBAN_charged.cif,210,11.0396,12.511000000000001,22.498,0.882391495483974,0.4906925060005334,0.5560938750111121
structure_10143,WUNSEE01_charged.cif,408,15.8591,15.8591,21.685,1.0,0.7313396356928753,0.7313396356928753
structure_10143,QUGPAJ_charged.cif,354,20.5732,20.5732,20.5732,1.0,1.0,1.0
