GAS,TEMP,MODEL,SAMPLING,LOW,R2_MEAN_HIGH_1,R2_STD_HIGH_1,MAE_MEAN_HIGH_1,MAE_STD_HIGH_1,INPUT_HIGH_1
He,313,0.4,qt_then_rd__gbm_TRAIN_RATIO0.4,0.01,0.9871215852035832,0.0002954416441211,0.0008631068551469,3.6791090075665535e-06,struct+input
He,313,0.4,qt_then_rd__rf_TRAIN_RATIO0.4,0.01,0.9867233918156796,0.0002660638383632,0.000861243277827,3.512594184368631e-06,struct+input
He,313,0.4,random_struct__cat_TRAIN_RATIO0.4,0.01,0.926792357788097,0.0257419035517124,0.0009856578714203,8.49112570993897e-06,struct+input
He,313,0.4,random_struct__gbm_TRAIN_RATIO0.4,0.01,0.9425519041990548,0.0231739569154987,0.0009300102132176,1.4373548839256995e-05,struct+input
He,313,0.4,random_struct__rf_TRAIN_RATIO0.4,0.01,0.9383850654933936,0.0270874387885547,0.0009395382756793,1.5797865696696882e-05,struct+input
He,313,0.45,qt_then_rd__cat_TRAIN_RATIO0.45,0.01,0.9853185371423734,0.0008663246714193,0.0008682522017772,5.322129462002256e-06,struct+input
He,313,0.45,qt_then_rd__gbm_TRAIN_RATIO0.45,0.01,0.986305095278467,0.0002035895100182,0.0008576332330596,2.890488044474797e-06,struct+input
He,313,0.45,qt_then_rd__rf_TRAIN_RATIO0.45,0.01,0.9859668198031614,0.0002806271568741,0.0008518713687432,6.561796241653325e-06,struct+input
He,313,0.45,random_struct__cat_TRAIN_RATIO0.45,0.01,0.9237982543255048,0.031003316509723,0.0009734412894249,1.5678667918300266e-05,struct+input
He,313,0.45,random_struct__gbm_TRAIN_RATIO0.45,0.01,0.9391114740531096,0.0240816153051922,0.0009268062360194,1.639729396385459e-05,struct+input
He,313,0.45,random_struct__rf_TRAIN_RATIO0.45,0.01,0.9349320405239752,0.0282923576016254,0.0009365832926936,1.746345073604451e-05,struct+input
He,313,0.5,qt_then_rd__cat_TRAIN_RATIO0.5,0.01,0.9842667569036274,0.0008285439121398,0.0008657338324655,3.504470310147653e-06,struct+input
He,313,0.5,qt_then_rd__gbm_TRAIN_RATIO0.5,0.01,0.9850988895106048,0.000409053452437,0.000856602958216,7.555772868627501e-06,struct+input
He,313,0.5,qt_then_rd__rf_TRAIN_RATIO0.5,0.01,0.9846962000756984,0.0004324970814865,0.0008507097227947,7.845076082891782e-06,struct+input
He,313,0.5,random_struct__cat_TRAIN_RATIO0.5,0.01,0.9178787252460444,0.0275417839414681,0.000981269552757,1.8510077633420204e-05,struct+input
He,313,0.5,random_struct__gbm_TRAIN_RATIO0.5,0.01,0.9368883640398432,0.0289717980786203,0.0009215732893488,2.5323211422229324e-05,struct+input
He,313,0.5,random_struct__rf_TRAIN_RATIO0.5,0.01,0.9306951479848712,0.0302958531472256,0.0009340220011877,2.157856026857752e-05,struct+input
He,313,0.55,qt_then_rd__cat_TRAIN_RATIO0.55,0.01,0.9833157747112862,0.0005662488490465,0.0008599444000343,1.0252405987362433e-05,struct+input
He,313,0.55,qt_then_rd__gbm_TRAIN_RATIO0.55,0.01,0.9844619821311102,0.0004256908258128,0.0008516003507332,1.1153374398847055e-05,struct+input
He,313,0.55,qt_then_rd__rf_TRAIN_RATIO0.55,0.01,0.9840604775286528,0.0002689589968545,0.0008432414616507,4.9726581786193085e-06,struct+input
He,313,0.55,random_struct__cat_TRAIN_RATIO0.55,0.01,0.9310114334098564,0.04491935115442,0.0009629956951338,4.0035550427136384e-05,struct+input
He,313,0.55,random_struct__gbm_TRAIN_RATIO0.55,0.01,0.942072657085385,0.0314430262521101,0.0009146406980298,2.935832365569544e-05,struct+input
He,313,0.55,random_struct__rf_TRAIN_RATIO0.55,0.01,0.9419018806111504,0.0383874059514872,0.0009164764186159,3.895597960233927e-05,struct+input
He,313,0.6,qt_then_rd__cat_TRAIN_RATIO0.6,0.01,0.983072750144168,0.0003109632898283,0.0008498024331264,4.738407427174608e-06,struct+input
He,313,0.6,qt_then_rd__gbm_TRAIN_RATIO0.6,0.01,0.9836590352833736,0.0003042554253206,0.0008385142436258,6.739518629585939e-06,struct+input
He,313,0.6,qt_then_rd__rf_TRAIN_RATIO0.6,0.01,0.9829780777492516,0.0003842631824102,0.0008371298375791,6.257566594717595e-06,struct+input
He,313,0.6,random_struct__cat_TRAIN_RATIO0.6,0.01,0.9575494334385464,0.0414620869623509,0.0009324323517608,4.629053562038879e-05,struct+input
He,313,0.6,random_struct__gbm_TRAIN_RATIO0.6,0.01,0.9579515297431692,0.0328129830449272,0.0008981268445264,3.231519077265476e-05,struct+input
He,313,0.6,random_struct__rf_TRAIN_RATIO0.6,0.01,0.9560356980180184,0.0372043037546855,0.0009000956832816,3.530437033915429e-05,struct+input
He,313,0.65,qt_then_rd__cat_TRAIN_RATIO0.65,0.01,0.9808295682961792,0.000620558435988,0.0008514518824975,3.674389754467258e-06,struct+input
He,313,0.65,qt_then_rd__gbm_TRAIN_RATIO0.65,0.01,0.9818246734996516,0.0003720171280312,0.0008439181129916,9.659122688733217e-06,struct+input
He,313,0.65,qt_then_rd__rf_TRAIN_RATIO0.65,0.01,0.981124573214638,0.0001800445715043,0.0008402999343938,6.287264211341658e-06,struct+input
He,313,0.65,random_struct__cat_TRAIN_RATIO0.65,0.01,0.9735638404516916,0.0351470066427313,0.0009067328955827,5.52820539312559e-05,struct+input
He,313,0.65,random_struct__gbm_TRAIN_RATIO0.65,0.01,0.9683906696068596,0.0235612303258702,0.0008806636997437,3.089573873067773e-05,struct+input
He,313,0.65,random_struct__rf_TRAIN_RATIO0.65,0.01,0.9731686056121605,0.0277883303318922,0.000873536785854,3.776120862869771e-05,struct+input
He,313,0.7,qt_then_rd__cat_TRAIN_RATIO0.7,0.01,0.9802471841395318,0.0005204119588126,0.0008391294309158,7.834049395229995e-06,struct+input
He,313,0.7,qt_then_rd__gbm_TRAIN_RATIO0.7,0.01,0.97996711357402,0.0004845791747094,0.0008395381622386,6.269020077254414e-06,struct+input
He,313,0.7,qt_then_rd__rf_TRAIN_RATIO0.7,0.01,0.9793668120130288,0.0004143350543707,0.0008336039435775,6.886621442422968e-06,struct+input
He,313,0.7,random_struct__cat_TRAIN_RATIO0.7,0.01,0.9723847742788214,0.0377218142509383,0.0009009470990273,5.154415510198464e-05,struct+input
He,313,0.7,random_struct__gbm_TRAIN_RATIO0.7,0.01,0.9694289741632526,0.0261013145954322,0.0008704847154155,3.5686953711097004e-05,struct+input
He,313,0.7,random_struct__rf_TRAIN_RATIO0.7,0.01,0.970157320254182,0.0319104030041052,0.0008679057092792,4.406194138215293e-05,struct+input
He,313,0.75,qt_then_rd__cat_TRAIN_RATIO0.75,0.01,0.9788630293707484,0.0004936210376134,0.0008346525948144,1.3248431601810715e-05,struct+input
He,313,0.75,qt_then_rd__gbm_TRAIN_RATIO0.75,0.01,0.978825318477612,0.0006293800408092,0.0008371567402765,9.149047286168149e-06,struct+input
He,313,0.75,qt_then_rd__rf_TRAIN_RATIO0.75,0.01,0.978203430817668,0.0006806110564755,0.0008265081691908,1.0171874428085582e-05,struct+input
He,313,0.75,random_struct__cat_TRAIN_RATIO0.75,0.01,0.9685786982050744,0.0434660733428751,0.0008965742739658,5.031760489929924e-05,struct+input
He,313,0.75,random_struct__gbm_TRAIN_RATIO0.75,0.01,0.9663316119966828,0.0316032730522676,0.0008729073490629,4.3667904607412815e-05,struct+input
He,313,0.75,random_struct__rf_TRAIN_RATIO0.75,0.01,0.9693071469942206,0.0366746780724732,0.0008636842211212,4.651946480166028e-05,struct+input
He,313,0.8,qt_then_rd__cat_TRAIN_RATIO0.8,0.01,0.9779711319701494,0.0010261405363458,0.0008157376888623,1.1475856403111154e-05,struct+input
He,313,0.8,qt_then_rd__gbm_TRAIN_RATIO0.8,0.01,0.9780616007657074,0.0006139651570722,0.0008170277962671,1.2177745306419176e-05,struct+input
He,313,0.8,qt_then_rd__rf_TRAIN_RATIO0.8,0.01,0.9772636298430804,0.0003785517474836,0.0008105965893385,9.96502841329668e-06,struct+input
He,313,0.8,random_struct__cat_TRAIN_RATIO0.8,0.01,0.9624298429221244,0.0516806328489812,0.0009069404529878,6.186052855165056e-05,struct+input
He,313,0.8,random_struct__gbm_TRAIN_RATIO0.8,0.01,0.9608399280603204,0.0388239498206964,0.0008826308234183,5.297997611286263e-05,struct+input
He,313,0.8,random_struct__rf_TRAIN_RATIO0.8,0.01,0.9625839571856551,0.0471276844611325,0.0008726773990321,6.225399774146955e-05,struct+input
