,name,0.01 bar,0.05 bar,0.1 bar,0.2 bar,0.35 bar,0.5 bar,1.0 bar,5.0 bar,15.0 bar
172,AQUDEX_clean,3.83906e-05,0.00015925,0.0002886407,0.0006483752,0.0010877347,0.0014716411,0.0029759853,0.0151515046,0.0442245916
173,AQUDIB_clean,0.0002630768,0.0012039108,0.0023400459,0.0047434086,0.008417566,0.0120221641,0.0238677546,0.1200263398,0.3456659777
174,AQUKII_clean,6.70562e-05,0.0003114134,0.0006398749,0.0012081475,0.0021776205,0.0030277562,0.006119159,0.0306298913,0.0915100679
175,ARAFEF_clean,0.0003380843,0.0016885329,0.0032391878,0.0065104842,0.0114570924,0.016399923,0.032669523,0.1639727878,0.4831621682
176,ARAHIM01_clean,1.97114e-05,9.8557e-05,0.0002151827,0.0004254375,0.0007786,0.0010874118,0.0022011055,0.0108675475,0.0319111013
177,ARIDIQ_clean,0.0001925239,0.0011452704,0.002117763,0.0044132403,0.007592353,0.0109911404,0.0219970903,0.1107086501,0.3252024943
178,ARINOF_clean,7.74768e-05,0.0003830795,0.0008264187,0.0017360533,0.0029785509,0.004136398,0.0084880092,0.0418130581,0.1219871544
179,AROFAP_clean,0.0001816222,0.0009329909,0.0016918236,0.0035652694,0.0061204206,0.0090636961,0.0175601337,0.0872010661,0.2583389739
180,ARUCOH01_clean,0.0001167504,0.0005475757,0.001075419,0.0021623486,0.0038856499,0.0057947652,0.0112754555,0.0554630071,0.163661009
181,ARUDAU_clean,0.0001070421,0.0005850656,0.0011598669,0.0023871849,0.0040089457,0.0058345264,0.0115385494,0.0578100532,0.1737542185
182,ARUYUH01_clean,0.0001150353,0.0006609486,0.0011826439,0.0024117056,0.0042189711,0.0058869834,0.0120817368,0.0604298746,0.1782411875
183,ARUYUH_clean,0.000110999,0.0005509587,0.0011362261,0.0020686178,0.00373663,0.0051604445,0.0104379425,0.052308784,0.1538839702
184,ASACON_clean,9.70981e-05,0.0004290687,0.000864698,0.0017490781,0.0030336598,0.0045518019,0.0087585119,0.0436377273,0.1294055369
185,ASADAA_clean,8.51805e-05,0.0005689417,0.0010559173,0.0022227299,0.0037093714,0.0053085155,0.0105784588,0.0528681861,0.1560427135
186,ASAHEJ_clean,7.64097e-05,0.0004037652,0.0008485503,0.0018201604,0.0031287778,0.0044888711,0.0089045498,0.0443586692,0.1296898495
187,ASALAH_clean,5.46897e-05,0.0003463678,0.0006084225,0.0012533047,0.0020485835,0.0031765577,0.0060523224,0.0298468819,0.0870659385
188,ASALIP_clean,2.20234e-05,0.0001253641,0.0003167986,0.0006217384,0.0010893128,0.0015280873,0.0031476566,0.0153977669,0.0453208339
189,ASANAL_clean,0.0001033453,0.0004715131,0.0011045032,0.00209059,0.0035137413,0.0051263591,0.0105326119,0.0509492493,0.1537477134
190,ASEKAM_clean,0.0001020444,0.0005654962,0.0010905999,0.0022768664,0.003888318,0.0053700882,0.0107050986,0.0543365339,0.1605701019
191,ASINEX_clean,0.0004021316,0.0020354341,0.0041928418,0.0085362447,0.0150332436,0.0215454893,0.0423305495,0.2110676556,0.6153243083
192,ASIQIE_clean,0.0002467022,0.0011549316,0.0022532131,0.0046124168,0.0081704102,0.0116224131,0.0232777198,0.1148060505,0.3383529329
193,ASIRUR_clean,3.04976e-05,0.0001275355,0.0002620024,0.0005184597,0.000883045,0.0012878317,0.0024813981,0.0123778791,0.0378018126
194,ASIVAB_clean,0.0005788973,0.0029610264,0.0060551326,0.0120004743,0.0212628309,0.0305351685,0.0615095005,0.3021744042,0.8951016357
195,ASIVEF_clean,0.0004749274,0.0025132805,0.0050295109,0.0099705259,0.0174159719,0.0251387047,0.0506490917,0.2480153572,0.743742236
196,ASOHUL_clean,0.0002055579,0.0010663318,0.0022042419,0.0043332349,0.007286295,0.0105862342,0.0212036692,0.104707914,0.3123452986
197,ASOSUY_clean,0.0002688375,0.0015295227,0.0028737104,0.0057698239,0.0101934235,0.0146760858,0.0292910721,0.1439217705,0.4289628839
198,ASOVEL_clean,0.0001160855,0.0006148234,0.0014317217,0.0025861279,0.0044542451,0.0064448972,0.0134358263,0.066220351,0.1931254927
199,ASUBIB_clean,0.0001596289,0.0006534807,0.0014100551,0.0027968309,0.0048154711,0.0066827963,0.0134936283,0.0681897971,0.2008497059
200,ATAFIK_clean,0.0001982508,0.0010732886,0.002156148,0.0042630751,0.0076975987,0.0108819162,0.021639413,0.1083720726,0.3176592546
201,ATEYOP_clean,0.0004093442,0.0022180322,0.0043422939,0.0084447519,0.0155785205,0.0213976993,0.0432426116,0.2165520745,0.6269240984
202,ATEZAC_clean,0.0004431428,0.0022795264,0.0046973133,0.0091819181,0.0160914001,0.0226109165,0.0458174169,0.2277434757,0.6750092424
203,ATEZEG_clean,0.0004643237,0.002013175,0.0040860487,0.0079797348,0.0141054913,0.0208348686,0.0405885263,0.2014037301,0.6010338895
204,ATEZIK_clean,0.0004496764,0.0020268502,0.0043611998,0.0085207064,0.0149914175,0.0214422899,0.0422993392,0.2107031496,0.6169923866
205,ATIBAG_clean,5.58852e-05,0.0003289246,0.0006434787,0.0013220853,0.0021699443,0.0031726854,0.0064842855,0.0318577847,0.0961162393
206,ATIBIO_clean,3.58497e-05,0.0002360107,0.0004794901,0.0009081931,0.0016655187,0.0022824328,0.0043930856,0.0224030933,0.0661547003
207,ATIBOU01_clean,6.8659e-05,0.0004199377,0.0007137345,0.0014562099,0.0027112329,0.0036485083,0.0073768527,0.0370359521,0.1091390987
208,ATICEL_clean,7.18525e-05,0.0003113607,0.0006945738,0.0013556164,0.0023328099,0.0035000132,0.0070798625,0.0341426929,0.1022476493
209,ATIRUS_clean,3.58365e-05,0.0001786227,0.0003589253,0.0007066516,0.0012565184,0.0017475909,0.0035920524,0.0180593722,0.0539087826
210,ATIXUX_clean,0.0001180447,0.0005155118,0.0011049883,0.0021270464,0.003713179,0.0054001727,0.010640462,0.0531462759,0.1585310788
211,ATOGEV_clean,0.0001210898,0.0006155399,0.0012492433,0.0025570134,0.0044318874,0.0065872862,0.0131907177,0.064738654,0.1929647005
212,ATULIM_clean,4.76265e-05,0.0002886456,0.0005585293,0.0011516961,0.0019151637,0.0027464632,0.0055131315,0.0271283594,0.0810372603
213,ATUXOE_clean,5.5168e-05,0.000318178,0.0006491857,0.0012983714,0.0021695119,0.0032459285,0.0064687634,0.0314598469,0.0951044219
214,ATUZEW_clean,0.000333577,0.0014195554,0.0029187986,0.0057060196,0.0101555658,0.0142567095,0.0285597491,0.1427227639,0.4217413753
215,AVAGOV_clean,4.78489e-05,0.0003636515,0.0006909378,0.0013474244,0.0024039277,0.0036020636,0.006869185,0.0351631838,0.1043737157
216,AVAKAL_clean,0.0017193666,0.0097878528,0.0180175295,0.0359723738,0.0631150835,0.0916458235,0.1786708492,0.91253593,2.6657794581
217,AVAQIX01_clean,0.0001387468,0.0005827364,0.0013787047,0.0027413441,0.004743679,0.0068949842,0.0135241588,0.0674937312,0.2011243962
218,AVEMAQ_clean,0.0001757324,0.0009929939,0.0020124535,0.0041106559,0.0069202569,0.0101099057,0.0202674496,0.0995958037,0.2986317928
219,AVETEC_clean,0.0002369628,0.0011761446,0.0021586733,0.0043520241,0.0078197724,0.0109002888,0.0214133457,0.1082602121,0.317619736
220,AVIHIY_clean,0.0001399912,0.0007036892,0.0015399033,0.0030611412,0.0053140664,0.007598723,0.0149062642,0.0732042042,0.2159056454
221,AVILEY_clean,0.0005143143,0.0026189428,0.0053055586,0.0108705301,0.0181273251,0.0263789123,0.0520607933,0.2578496947,0.7588121733
222,AVIMIC_clean,6.06999e-05,0.0002883244,0.0005871546,0.0010540768,0.0019377269,0.0027723503,0.0054373084,0.0265060031,0.0797818204
223,AVIMOI_clean,0.0001342401,0.0006373487,0.0013599108,0.0027011446,0.0046808945,0.0069209536,0.0135045559,0.0667406847,0.1974847231
224,AVIMUO_clean,0.0001108609,0.0005350243,0.0011198556,0.0024180526,0.0042319937,0.0059382873,0.0121079364,0.0595114071,0.174501456
225,AVIVAC_clean,0.0003669347,0.0017019525,0.0035491175,0.0070638837,0.0125835187,0.0181000308,0.0352725755,0.177883705,0.5198496855
226,AVIVOQ_clean,0.0003731804,0.0018674635,0.0037271199,0.0076712777,0.0133470551,0.0183810872,0.0377365031,0.1854550516,0.5464454261
227,AVIVUW_clean,0.0003419519,0.0018268665,0.0036084516,0.0072465703,0.0127287311,0.0177986759,0.0356879144,0.1788923852,0.5215266552
228,AVUBUP_clean,4.11007e-05,0.0002010998,0.0003889887,0.0007427482,0.0014179738,0.0020227411,0.0038649327,0.0195844787,0.0581075681
229,AVUCEA_clean,0.0003236651,0.0016600887,0.0030983102,0.0062122817,0.0109080358,0.0153453798,0.0310927308,0.155009479,0.4595574527
230,AVUHIJ_clean,3.93745e-05,0.0001714696,0.0003721525,0.0007023903,0.0011659933,0.0016245157,0.003429392,0.0168014805,0.0501732752
231,AVUPIR_SL,3.76192e-05,0.0002034226,0.0003427532,0.0007983641,0.0013250335,0.001952021,0.0039263349,0.0191677038,0.0577608728
232,AWAGEL_clean,0.0001756676,0.0009682796,0.0018592655,0.0037536646,0.0065390495,0.0093511359,0.0188048617,0.0937404295,0.2751839457
233,AWAHAI_clean,6.94426e-05,0.0003411415,0.0006746936,0.001335347,0.0024046871,0.0034611252,0.00678716,0.0335441891,0.1012192245
234,AWAHEM_clean,7.75579e-05,0.0004545485,0.0009650564,0.0019703645,0.0035028702,0.0048331362,0.010011847,0.0494819684,0.1458698034
235,AWAKEQ_clean,7.45386e-05,0.0003609239,0.000823848,0.0013652338,0.0027088907,0.0037465468,0.0072518239,0.0365298124,0.1073846629
236,AWASEY_clean,0.0002205005,0.001219053,0.0022065804,0.0046383864,0.0082530203,0.0117526789,0.023551033,0.1168274876,0.342410568
237,AWASOI_clean,5.74593e-05,0.0002544625,0.0005245211,0.0010055373,0.0018731724,0.0026086511,0.0050605204,0.0254347584,0.0746133309
238,AWAWUR_clean,0.0002529893,0.0013147778,0.0025235045,0.0049256252,0.0088507927,0.0126098561,0.0248095629,0.1260781176,0.3712733135
239,AWEGEP_clean,7.58423e-05,0.0003934318,0.0007856786,0.0015944655,0.0027848338,0.0039550565,0.0079622546,0.0396986945,0.1174767324
240,AWEVIJ_clean,0.0002862525,0.0014491532,0.0029823931,0.005868176,0.0107452028,0.0146310803,0.029730899,0.1472124982,0.4342754383
241,AWIBIS_clean,2.65115e-05,0.0001450769,0.0002798438,0.0005066645,0.0008903451,0.0012880178,0.0026003379,0.0130090538,0.0386464265
242,AWOFOI_clean,0.0001919943,0.0009919704,0.0018532781,0.0038132197,0.006475807,0.0094797175,0.0187274419,0.0930292278,0.2773917339
243,AWUPAL_clean,0.0010602463,0.005152662,0.0105112953,0.0207288282,0.0364265513,0.0518338885,0.1028776571,0.5144423106,1.4838079458
244,AWUPOZ_clean,0.0009817148,0.0051481789,0.0103030135,0.0201734068,0.0357543852,0.0512355282,0.1023146476,0.507486642,1.4667517718
245,AXAQAT_clean,2.7428e-05,0.0001444539,0.0002916506,0.0006079865,0.0010029491,0.0014244254,0.002766567,0.0144005936,0.0430015568
246,AXAWUT_clean,4.50039e-05,0.0002190981,0.0004275374,0.0008953414,0.0016414592,0.0023781025,0.0045915854,0.022811072,0.0689744476
247,AXINAX_clean,0.0008826604,0.0041091642,0.0083208096,0.0169193102,0.0289757237,0.0407875047,0.0825270925,0.4127710021,1.2040578495
248,AXINIF_clean,0.0003995827,0.0018598222,0.00367998,0.0072806311,0.0125560036,0.0182324278,0.0364134387,0.1803337101,0.5276180493
249,AXIPEE02_clean,0.0001163128,0.0006331119,0.0012278933,0.0025641691,0.00440667,0.0062200926,0.0123291594,0.0617488924,0.1839712012
250,AXIPEE03_clean,0.0001447302,0.000622538,0.0011756847,0.0025853169,0.0042943223,0.0064751878,0.0128611584,0.0629318467,0.1881868803
251,AXOHIE_clean,5.76831e-05,0.0003168132,0.0006584746,0.001345347,0.00234992,0.00329681,0.0066246802,0.0329361527,0.0982298523
252,AXUBAW_manual,0.0003730152,0.0018051274,0.003490357,0.0074070171,0.0123161642,0.0172419637,0.0347004095,0.174361315,0.5146711189
253,AXUDII04_clean,9.4729e-05,0.000475467,0.0009964767,0.0019000461,0.0032772608,0.0047747084,0.0100941089,0.0487854604,0.1457297122
254,AXUHAD_clean,0.0002933762,0.0013672008,0.0028102944,0.0054314234,0.0095488841,0.0136097084,0.0273610077,0.1346075491,0.391794225
255,AYONOT_clean,0.0001966974,0.0012617422,0.0024707119,0.0048958475,0.0085467441,0.0122648056,0.0238627589,0.1202469081,0.3614459565
256,AYOXUJ_clean,0.0001087152,0.0004593216,0.001015128,0.0019555142,0.003540038,0.0047984161,0.0097232137,0.0479597004,0.1420051234
257,AYUPOZ_clean,6.83785e-05,0.0003011055,0.0006262034,0.0012500075,0.0020981412,0.0028395084,0.0059573295,0.0300949507,0.0898217975
258,AYUWUM_clean,6.95161e-05,0.0003854983,0.0007941687,0.001678919,0.0028522663,0.004234162,0.008207112,0.0401697687,0.1191779677
259,AZAWAB_clean,0.0001648033,0.0007547363,0.001620741,0.0032215377,0.0055718221,0.0081299476,0.0155660417,0.0782185987,0.2336659263
260,AZEBUE_clean,0.0001165274,0.0005231337,0.0009842847,0.0019722884,0.0034115259,0.0049623322,0.0097263199,0.0484369742,0.1438444126
261,AZILEA_clean,4.49922e-05,0.0002425665,0.0004244914,0.0008460486,0.0015600549,0.0021899454,0.0043847813,0.0220745326,0.0659448418
262,AZIMIH_clean,0.0001222696,0.0006708001,0.0013214089,0.0027224613,0.0045778182,0.0066597663,0.0130536804,0.0648253152,0.1933138235
263,AZIVAI_clean,0.0003902812,0.0022277774,0.0043136344,0.0083639691,0.0151425375,0.0216466019,0.0430859252,0.2127069942,0.625193151
264,AZOBUN_clean,2.0844e-05,9.31852e-05,0.0001851442,0.0004144287,0.000743029,0.0010654987,0.0020647869,0.0101118154,0.0300693781
265,BABREE_clean,0.0003179314,0.0014992754,0.0031059457,0.0061704221,0.0110691183,0.0153255718,0.0313093362,0.1544508853,0.444886049
266,BACGAQ_clean,9.93628e-05,0.0004665732,0.0009821077,0.0019224543,0.0035425001,0.0049033385,0.0098844392,0.0495561197,0.1482219465
267,BACMOH10_clean,5.74936e-05,0.0002438522,0.0005095123,0.0009417057,0.0017248083,0.0024979982,0.0051902851,0.0251366022,0.07467825
268,BACMOH_clean,6.98171e-05,0.0003470321,0.0006571021,0.0011807304,0.0022772696,0.0031992661,0.0064149597,0.0313047571,0.093663751
269,BADHUM01_clean,7.33496e-05,0.0002755081,0.0005778514,0.0010394169,0.0019697039,0.0027031995,0.0053294713,0.0270445176,0.0808974032
270,BADHUM_clean,8.72144e-05,0.0004293632,0.0008801947,0.0016597573,0.0029974922,0.0041822664,0.0086852135,0.0427592126,0.1266567914
271,BADXAI_clean,4.06905e-05,0.0002353666,0.0004467977,0.0010100819,0.0017999564,0.0024685572,0.0049530714,0.0248810458,0.0743383575
272,BADYAJ_clean,0.0002335217,0.0012819366,0.002539548,0.0049672001,0.0087230067,0.0126344943,0.0248384331,0.1244329846,0.3699761353
273,BAEDTA01_clean,4.30276e-05,0.0002040343,0.0004004346,0.0007550656,0.0013650864,0.0019299975,0.0038183554,0.0191833845,0.0565140202
274,BAFHAU_clean,0.0002980515,0.0014031348,0.0028704654,0.0056010758,0.0100282871,0.0145357431,0.0290714863,0.1429936536,0.4281991487
275,BAFKUR_clean,3.6049e-05,0.0002231606,0.0004137054,0.0008686096,0.0014951759,0.0021835405,0.0043430482,0.0211195741,0.0619734099
276,BAHGUN02_clean,5.71653e-05,0.0002707831,0.0006077576,0.0011493238,0.0021090994,0.0030102054,0.0058293582,0.0296733139,0.0883911231
277,BAHGUN03_clean,5.41566e-05,0.0003189223,0.0005761662,0.0012696718,0.0021467082,0.0030553359,0.0062505764,0.0306616721,0.0921234167
278,BAHGUN04_clean,7.52175e-05,0.0002828179,0.0007070447,0.0013403763,0.0022565258,0.0031606404,0.0063152635,0.0312498732,0.0925867566
279,BAKFAV_clean,9.68719e-05,0.0004858729,0.0009263371,0.0018753786,0.00343441,0.0047013123,0.0094949555,0.0469919318,0.1386115167
280,BAKGAX_clean,6.5897e-05,0.0004136865,0.0008145597,0.0015073931,0.002710928,0.003829346,0.0076101845,0.0378825191,0.1144273381
281,BAKJOO_clean,0.0002236665,0.0011507258,0.0022721435,0.0045828502,0.0079995494,0.0115458209,0.0229882925,0.1145157249,0.3397232483
282,BAKLIK_clean,2.19906e-05,0.0001861872,0.0003283932,0.0006934374,0.0012006875,0.0016962094,0.0034701189,0.0171262903,0.0502969328
283,BALMUW_clean,1.73345e-05,7.28047e-05,0.0001241147,0.0002849785,0.0004818979,0.0006691101,0.0013555546,0.0066779264,0.0204012696
284,BALPIP_clean,4.19671e-05,0.0002492199,0.0004877865,0.0009636286,0.001685785,0.0024402239,0.0047758529,0.0244041759,0.0723618874
285,BAMKIM_clean,0.0001156339,0.000704644,0.0014544576,0.003098627,0.0053336134,0.0074421252,0.0147830707,0.0746055431,0.2214389073
286,BANMAG_clean,0.0001076699,0.0005946692,0.0010104407,0.0021285513,0.003801576,0.0054878524,0.011156259,0.0538382671,0.1608008671
287,BAQWOI_clean,8.17564e-05,0.0004362287,0.0008385869,0.0017233077,0.003002211,0.0041111779,0.0081686302,0.0414171976,0.1233820552
288,BARJEM_clean,0.0001429027,0.0006619755,0.0012798193,0.0026128769,0.0045350577,0.006560913,0.0131932773,0.0651187775,0.19281911
289,BARZOK_clean,4.37896e-05,0.0002335443,0.000470008,0.0010392723,0.001736986,0.0024463769,0.0049482205,0.0249308573,0.0736861558
290,BASJUB_clean,0.0001912255,0.000921727,0.0017888182,0.003566507,0.0062254517,0.0089845622,0.0176453564,0.0896422554,0.2643758022
291,BASSOF_clean,1.20875e-05,7.59784e-05,0.0001571372,0.000341903,0.00056178,0.0008305826,0.0017049103,0.0084526024,0.0250550445
292,BASTEW_clean,2.4029e-05,8.32223e-05,0.0001711331,0.0003352334,0.0005872445,0.0008216734,0.0016245925,0.0082501404,0.024327277
293,BASTIA_clean,1.85165e-05,9.374e-05,0.0001492896,0.0003419773,0.0005809563,0.0008986306,0.0016323484,0.0083312838,0.0245893809
294,BASTUM_clean,1.3765e-05,7.8575e-05,0.0001542822,0.00035158,0.0005551867,0.0008081178,0.0017051342,0.0079922789,0.0240708974
295,BAWRUO_clean,7.45047e-05,0.0004055187,0.0007961364,0.0017125448,0.0030291502,0.0041413996,0.0082093589,0.0414065458,0.1227039979
296,BAXGAK_clean,8.83525e-05,0.0004830886,0.000919151,0.0018226265,0.0031464888,0.0045957548,0.0094095407,0.0460088491,0.1355070763
297,BAXLOD_clean,1.68274e-05,0.0001019542,0.0001969796,0.0003612942,0.0007305071,0.0010640855,0.0020034503,0.0100845612,0.0303110946
298,BAXSIE_clean,8.21654e-05,0.0004411925,0.0009216815,0.0019273146,0.0032026647,0.0047441591,0.0094490218,0.047516612,0.1410440655
299,BAZJIX_clean,0.0003527012,0.0017519796,0.0035823372,0.0072223053,0.0125082121,0.0176696361,0.0362682824,0.1799997647,0.5322283425
300,BEDYEQ_clean,0.0007175063,0.003614996,0.0076522565,0.0152839148,0.0262696576,0.0370185204,0.0749090342,0.3701440078,1.090633655
301,BEFKUU_clean,0.0001353994,0.0007098976,0.0014602885,0.0029066575,0.0052046505,0.0073900217,0.0149685902,0.0731105981,0.2162239358
302,BEFMUW_clean,8.92308e-05,0.0004015384,0.0008214479,0.0017183483,0.0028383256,0.0039681445,0.0082905876,0.0403959473,0.1186828196
303,BEFNOR_clean,7.44327e-05,0.0004652042,0.0009102496,0.0019492057,0.0032781391,0.0046877078,0.0094963688,0.0456380844,0.1342036633
304,BEFNUX_clean,7.41838e-05,0.0003648386,0.0007953481,0.00158948,0.0027168311,0.0039256629,0.0079656419,0.0393441903,0.1164978168
305,BEGDEY_clean,0.0002804077,0.0013397259,0.0026001445,0.0051705489,0.0093440924,0.0131097701,0.025773437,0.1310198103,0.3825667996
306,BEJZAS_clean,0.0001881415,0.000824239,0.0016126414,0.0031661527,0.0058449293,0.0081456311,0.016284095,0.0812484598,0.2393733294
307,BEKYOG_clean,7.26626e-05,0.0003139024,0.0006365243,0.001223638,0.0021081839,0.0029636647,0.006146286,0.0300474329,0.0901558625
308,BELJIL_clean,0.0001034109,0.0004065605,0.0008046215,0.0015851611,0.0028940877,0.0042370124,0.0083097006,0.0418304041,0.1245916794
309,BELTUJ_clean,0.0001717933,0.000866059,0.0016966561,0.003554861,0.0062452391,0.0087851011,0.0175725662,0.0875893803,0.2551004846
310,BENZOL_clean,0.0001438635,0.0007822579,0.0013194982,0.0027266633,0.0049363171,0.0069301756,0.0138243853,0.0689398494,0.2041131157
311,BEPNER_clean,4.27973e-05,0.000206205,0.0004590978,0.0008183354,0.0013811842,0.0019686738,0.0041422557,0.0209226711,0.0641971822
312,BEPNOB_clean,0.0002394666,0.0010490917,0.0021494977,0.0044443859,0.0078596357,0.0108301617,0.0222931994,0.1096357882,0.3277100316
313,BEPNUH_clean,0.0001369593,0.0008388757,0.0015600519,0.0030623242,0.0055190315,0.0079051192,0.0156625791,0.07745904,0.2344101095
314,BEPPIX_clean,0.0001833798,0.0008812419,0.0016809817,0.0034485595,0.0063444326,0.0087818561,0.0173726915,0.0874110498,0.2565509219
315,BEPREV01_clean,0.0003479194,0.0017910284,0.0034912952,0.007014357,0.0119971674,0.0172840291,0.0348342921,0.1711884302,0.500934305
316,BEPREV02_clean,0.0004099398,0.0019180946,0.0038755192,0.0076073326,0.0130152097,0.0184261122,0.0367009552,0.1846120671,0.5401644827
317,BEPREV03_clean,0.000344894,0.0018727138,0.0034958333,0.0069765397,0.0123405487,0.0175744661,0.0349159775,0.1738628713,0.5080681647
318,BEPRIZ_clean,0.0003439808,0.0018236444,0.0035926887,0.0072099475,0.0128856313,0.0183483746,0.0359760275,0.1829049848,0.5421492885
319,BEPVAV_clean,4.76035e-05,0.0002675644,0.0004842424,0.0010439937,0.0018154985,0.0025295509,0.0051247617,0.025415338,0.0757962431
320,BEPVEZ_clean,9.1924e-05,0.0004415634,0.0008683533,0.0016611976,0.0031106417,0.0044139924,0.0088345507,0.0435309274,0.1285441907
321,BEPVOJ01_clean,6.2377e-05,0.0003611299,0.0007255428,0.0014806326,0.0023046654,0.0036671101,0.0070765047,0.0350230351,0.1024558378
322,BEPVOJ_clean,8.69995e-05,0.0003036774,0.0006549583,0.0012065022,0.0022127414,0.0031172077,0.0063903579,0.0322111463,0.0937870785
323,BEPWEA_clean,8.80523e-05,0.0004388413,0.0009174482,0.0018050722,0.0032337918,0.0046397882,0.0093804106,0.0462899473,0.1380532279
324,BERFIP_clean,2.55107e-05,0.0001747481,0.0003380164,0.0006773083,0.001238543,0.0018724831,0.0035166458,0.0174148583,0.0523058006
325,BERQIA_clean,0.0002026841,0.000960638,0.0019012188,0.0039491723,0.0068796461,0.0100413064,0.0196234067,0.0984400612,0.2908949149
