,name,0.01 bar,0.05 bar,0.1 bar,0.2 bar,0.35 bar,0.5 bar,1.0 bar,5.0 bar,15.0 bar,filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,Extension,FSR_overlap,from_CSD,public,CSD_overlap_inCoRE,CSD_of_WoS_inCoRE,DISORDER,CSD_overlap_inCCDC,date_CSD,DOI_public,Note,Matched_CSD_of_CoRE,Possible_List_CSD_of_CoRE
61,acs.inorgchem.6b02007_delta-Ru_phen_2_4_PF6_2_clean,0.0001390096,0.0007395851,0.0014859182,0.0028476725,0.0048923284,0.0072581909,0.0142707532,0.0714833284,0.2101109961,acs.inorgchem.6b02007_delta-Ru_phen_2_4_PF6_2_clean,5.24673,4.24597,5.24673,1.01947,1275.11,1250.76,0.0,0.0,0.5414,0.531061,0.0,Ru,No, ,clean,Y,N,Y,N,,,Y,14/07/2016,10.1021/acs.inorgchem.6b02007,"1 SI, 1 Structure",YADXAF,
62,acs.inorgchem.6b02160_ic6b02160_si_002_clean,0.0001220887,0.0005957419,0.0012144952,0.0023593167,0.004185534,0.0059944927,0.0117531176,0.059875253,0.1757317039,acs.inorgchem.6b02160_ic6b02160_si_002_clean,7.04548,4.26236,6.95496,1.56269,1537.43,983.836,0.660461,0.422645,0.5686,0.363861,0.0,"Mo,Co",Yes,"Mo,Co",clean,Y,N,Y,N,,,Y,25/05/2016,10.1021/acs.inorgchem.6b02160,"1 SI, 1 Structure",DANPUG,
63,acs.inorgchem.6b02332_ic6b02332_si_002_clean,0.0001214923,0.0005706457,0.0012940773,0.0025605427,0.0044988974,0.0063636204,0.0126352013,0.0627526239,0.1859255875,acs.inorgchem.6b02332_ic6b02332_si_002_clean,6.67537,6.00149,6.67537,1.20577,1095.73,908.741,0.0,0.0,0.501,0.415503,0.0,Cd,No, ,clean,Y,N,Y,N,,,Y,03/09/2016,10.1021/acs.inorgchem.6b02332,"1 SI, 1 Structure",JAMSOI,
64,acs.inorgchem.6b02383_ic6b02383_si_001_clean,0.0001167268,0.0004685512,0.0008894252,0.0019136615,0.0032075203,0.0047003079,0.0096373574,0.0473384627,0.1412278935,acs.inorgchem.6b02383_ic6b02383_si_001_clean,3.67538,2.69677,3.67538,1.29462,0.0,0.0,212.037,163.783,0.5348,0.413093,0.0,Ni,Yes,Ni,clean,Y,N,Y,N,,,Y,14/02/2017,10.1021/acs.inorgchem.6b02383,"1 SI, 2 Structure",FANMOZ,FANMOZ
65,acs.inorgchem.6b02407_ic6b02407_si_003_clean,0.0002472349,0.0011032274,0.0021248206,0.0043615967,0.0075861461,0.0108515126,0.0222581376,0.1082550633,0.322800139,acs.inorgchem.6b02407_ic6b02407_si_003_clean,6.24791,4.32537,6.22758,1.12188,1617.2,1441.52,0.0,0.0,0.5614,0.500411,0.0,"Zn,Li",No, ,clean,Y,N,Y,Y,KATTUX,,Y,01/07/2016,10.1021/acs.inorgchem.6b02407,"1 SI, 1 Structure",KATTUX,
66,acs.inorgchem.6b02413_ic6b02413_si_002_clean,0.0003648682,0.0019083041,0.0038351295,0.0076097563,0.0133038,0.0186928607,0.0373042281,0.1847968138,0.5382738839,acs.inorgchem.6b02413_ic6b02413_si_002_clean,13.37732,6.88163,13.37732,0.804279,2195.74,2730.07,0.0,0.0,0.74,0.920079,0.00124335,Tb,No, ,clean,Y,N,Y,Y,ZALLAC,,Y,17/02/2016,10.1021/acs.inorgchem.6b02413,"1 SI, 2 Structure",ZALLAC,ZALLAC
67,acs.inorgchem.6b02514_ic6b02514_si_002_clean,0.0001222373,0.0005684627,0.0012306801,0.0023782864,0.0042676237,0.0059504631,0.0119661984,0.0600505446,0.1769105658,acs.inorgchem.6b02514_ic6b02514_si_002_clean,6.09101,5.53211,6.09101,1.35156,1494.27,1105.59,0.0,0.0,0.6002,0.44408,0.0,Cu,Yes,Cu,clean,Y,N,Y,N,,,Y,22/11/2016,10.1021/acs.inorgchem.6b02514,"1 SI, 1 Structure",BAHCOF,
68,acs.inorgchem.6b02696_ic6b02696_si_002_clean,0.0002937094,0.0015574325,0.0031148651,0.0060687053,0.0109445384,0.0155099155,0.0306462532,0.15269924,0.4465618984,acs.inorgchem.6b02696_ic6b02696_si_002_clean,12.13124,5.0609,12.1281,0.908718,2183.39,2402.71,0.0,0.0,0.6878,0.75689,0.0,Zn,No, ,clean,Y,N,Y,Y,JAMTEZ,,Y,09/08/2016,10.1021/acs.inorgchem.6b02696,"1 SI, 1 Structure",JAMTEZ,
69,acs.jpcc.6b04690_jp6b04690_si_004_clean,0.0001045113,0.0004877195,0.0009158788,0.001713761,0.0032600792,0.0046344593,0.0092588046,0.0458984532,0.1359074293,acs.jpcc.6b04690_jp6b04690_si_004_clean,6.44993,3.47268,6.33305,1.34983,590.591,437.532,166.134,123.078,0.4592,0.340192,0.0,Zn,Yes,Zn,clean,Y,N,Y,N,,,N,,,,,
70,acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_clean,0.000207524,0.0007857532,0.0016530971,0.0031944505,0.0058585619,0.0081537418,0.0166178827,0.0824313673,0.2441812421,acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_clean,8.49751,4.07254,8.49751,1.27238,1692.83,1330.45,0.0,0.0,0.6072,0.477217,0.000157186,"Zr,Ce",No, ,clean,Y,N,Y,N,,,N,,,,,
71,acs.jpcc.6b08594_Zn2Cd6MOF5_opt_clean,0.0004619524,0.0026413615,0.0053261739,0.0101629527,0.0178720692,0.0260431381,0.0519307675,0.2617966562,0.7666054291,acs.jpcc.6b08594_Zn2Cd6MOF5_opt_clean,14.70209,8.11021,14.70209,0.628556,2151.09,3422.27,0.0,0.0,0.8094,1.28771,0.0,"Cd,Zn",No, ,clean,Y,N,Y,N,,,N,,,,,
72,acscombsci.5b00188_3001288_clean,0.0024884451,0.01144285,0.0244647133,0.048909439,0.0852267462,0.1247220677,0.2410094058,1.2180788859,3.5729174698,acscombsci.5b00188_3001288_clean,29.41365,23.60037,29.35162,0.156124,881.282,5644.76,0.0,0.0,0.9382,6.00933,0.0,Cu,No, ,clean,Y,N,Y,N,,,N,,,,,
73,acscombsci.5b00188_34903_clean,0.0001692774,0.0009093501,0.001743351,0.0034381897,0.0059948981,0.0085381882,0.0169525149,0.0842516454,0.2446409739,acscombsci.5b00188_34903_clean,6.15808,5.85025,6.15808,2.16583,1748.44,807.285,0.0,0.0,0.542,0.25025,0.0,Cu,No, ,clean,Y,N,Y,N,,,N,,,,,
74,acscombsci.5b00188_5020072_clean,0.0007949001,0.0039710294,0.0078656929,0.0153530272,0.0269745363,0.0388112586,0.0775565649,0.3899453692,1.138699627,acscombsci.5b00188_5020072_clean,14.46967,11.94118,14.45544,0.429595,1931.96,4497.16,0.0,0.0,0.8224,1.91436,0.0,Zn,No, ,clean,Y,N,Y,N,,,N,,,,,
75,acscombsci.5b00188_5024922_clean,0.0010749032,0.0062573089,0.0122676188,0.0247822366,0.0426850927,0.061827518,0.1234812219,0.611189967,1.7676165841,acscombsci.5b00188_5024922_clean,20.5205,15.85622,20.5205,0.295002,1403.53,4757.71,0.0,0.0,0.8866,3.00541,0.0,Zn,No, ,clean,Y,N,Y,N,,,N,,,,,
76,acscombsci.5b00188_5036495_clean,0.0012512244,0.0051352334,0.0104963822,0.0198371197,0.0359640117,0.0501793108,0.0996634969,0.5078146252,1.5050230723,acscombsci.5b00188_5036495_clean,10.8747,9.02496,10.86921,0.338372,2296.38,6786.58,0.0,0.0,0.8498,2.51144,0.0,Zn,No, ,clean,Y,N,Y,N,,,N,,,,,
77,ACUJOZ_manual,0.0004161571,0.0022075716,0.0044658577,0.0089645307,0.0154231693,0.0218818079,0.0446153208,0.2185943385,0.6359357534,ACUJOZ_manual,11.50806,7.82539,10.51641,0.694288,2343.63,3375.59,0.0,0.0,0.739,1.0644,0.0,"Cu,Cr",Yes,"Cu,Cr",manual,Y,Y,Y,N,,,,,,,,
78,ADASOP_clean,0.0005620276,0.0025934086,0.0053888533,0.0103001667,0.0184109969,0.026117755,0.051622055,0.2595649349,0.7619037699,ADASOP_clean,18.07263,6.71346,18.07263,0.63164,2223.07,3519.51,0.0,0.0,0.7846,1.24216,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
79,ADATIK_clean,0.0010531237,0.0046441027,0.0094694807,0.0188267433,0.0328367408,0.0474941503,0.0959594187,0.4797539327,1.4033563241,ADATIK_clean,24.55082,12.17426,18.62931,0.377577,1712.52,4535.57,0.0,0.0,0.8764,2.32112,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
80,ADATUW_clean,0.0004513691,0.0021105865,0.0041427161,0.0085333946,0.0146685276,0.0210235335,0.0426301661,0.212466028,0.6088862789,ADATUW_clean,10.34629,8.86044,10.34629,0.640612,2322.12,3624.84,0.0,0.0,0.73,1.13953,0.0,Ag,Yes,Ag,clean,Y,Y,Y,N,,,,,,,,
81,ADAVAE_clean,0.0004019703,0.0021367388,0.0041601509,0.0082796206,0.0145154883,0.0207126118,0.0419085567,0.2064180694,0.5962101682,ADAVAE_clean,10.21446,8.80719,10.21446,0.655338,2331.18,3557.22,0.0,0.0,0.7302,1.11423,0.0,Ag,Yes,Ag,clean,Y,Y,Y,N,,,,,,,,
82,ADAVEI_clean,0.0004000331,0.0020747482,0.004235702,0.0082524997,0.0146394695,0.0209421708,0.0419473008,0.2084317955,0.5962372891,ADAVEI_clean,10.15021,8.70819,10.15021,0.656268,2410.23,3672.63,0.0,0.0,0.719,1.09559,0.0,Ag,Yes,Ag,clean,Y,Y,Y,N,,,,,,,,
83,ADAVIM_clean,0.0004248725,0.0021846416,0.0042944202,0.0085392557,0.0150960974,0.0214312665,0.0430326765,0.2145868392,0.6149469707,ADAVIM_clean,10.34557,8.90065,10.34557,0.637582,2355.11,3693.81,0.0,0.0,0.727,1.14025,0.0,Ag,Yes,Ag,clean,Y,Y,Y,N,,,,,,,,
84,ADAXEK_clean,0.0001291929,0.0007466909,0.0015021407,0.0026320308,0.0049180876,0.0071844369,0.0140075718,0.0701188783,0.2071005368,ADAXEK_clean,5.76724,4.10445,5.76724,1.26343,1305.6,1033.38,0.0,0.0,0.5042,0.399073,0.0,Co,No, ,clean,Y,Y,Y,N,,,,,,,,
85,ADOBIF_clean,0.0001349594,0.0005919811,0.0010965453,0.002203826,0.0036607743,0.00529409,0.0106740633,0.0531310701,0.1574945765,ADOBIF_clean,5.54781,3.82743,5.54167,1.58873,944.037,594.207,131.28,82.6315,0.4886,0.30754,0.0,"V,Co",Yes,V,clean,Y,Y,Y,N,,,,,,,,
86,ADOCEC_clean,0.0001124458,0.0005606454,0.0010531899,0.0021903182,0.0038770057,0.0053752276,0.0111701475,0.0545235599,0.1631953322,ADOCEC_clean,5.40135,3.83278,5.40061,1.53544,942.082,613.56,194.67,126.785,0.4904,0.319388,0.0,"Ni,V",Yes,V,clean,Y,Y,Y,N,,,,,,,,
87,ADODOO_clean,0.0001055749,0.000554882,0.0011539581,0.0023987597,0.0042573687,0.0060938807,0.0119201414,0.059355184,0.1755808592,ADODOO_clean,5.9443,5.31331,5.61744,1.28796,1054.79,818.961,0.0,0.0,0.5256,0.408086,0.0,Eu,No, ,clean,Y,Y,Y,N,,,,,,,,
88,ADUROI_clean,0.0008111043,0.0040466329,0.0083999299,0.0167287493,0.0295530867,0.0421596482,0.0831970835,0.4199342736,1.193525596,ADUROI_clean,25.68553,17.12424,25.68553,0.402567,1285.84,3194.1,0.0,0.0,0.8358,2.07617,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
89,ADUWIH_clean,0.00033413,0.0019980973,0.0038732347,0.0076074714,0.0135095434,0.0192338582,0.038171009,0.1906331829,0.5510124154,ADUWIH_clean,9.28386,6.55138,8.99777,0.722123,2053.82,2844.14,0.0,0.0,0.7098,0.982935,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
90,ADUWON_clean,0.0006774941,0.0031930593,0.0065275086,0.0121713293,0.0212497506,0.0310822523,0.0609332326,0.2987572361,0.8937679258,ADUWON_clean,16.37935,5.99724,16.37935,0.521247,2391.39,4587.82,0.0,0.0,0.7844,1.50485,0.0,Ni,Yes,Ni,clean,Y,Y,Y,N,,,,,,,,
91,AFITEP_clean,0.0001466575,0.0008979554,0.0016904203,0.0034580288,0.0059177577,0.0083697677,0.0169736728,0.0840244403,0.248705345,AFITEP_clean,4.64022,4.09997,4.63375,1.06928,1521.04,1422.49,0.0,0.0,0.5262,0.492105,0.0,Zn,No, ,clean,Y,Y,Y,N,,,,,,,,
92,AFITUF_clean,0.0001399879,0.0006354715,0.0013096239,0.0025934606,0.0046306534,0.0067507338,0.0132970115,0.0662474466,0.1968874997,AFITUF_clean,7.14066,5.08524,7.12439,1.32285,1391.46,1051.86,0.0,0.0,0.5322,0.402312,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
93,AFOVEX_clean,0.0002331315,0.0011573314,0.0022480538,0.0046730378,0.0083136361,0.0117752226,0.0236815817,0.11574563,0.3481527638,AFOVEX_clean,8.81515,6.86051,8.81515,1.02206,1673.56,1637.43,0.0,0.0,0.619,0.605638,0.0,Ce,No, ,clean,Y,Y,Y,N,,,,,,,,
94,AFUKIX_clean,0.0003485391,0.0015939856,0.0033227397,0.0060994347,0.01116487,0.0157539685,0.0318100042,0.1572538826,0.4640844926,AFUKIX_clean,8.69504,5.47442,8.69504,0.784292,2017.86,2572.85,0.0,0.0,0.6382,0.813728,0.0,Mn,Yes,Mn,clean,Y,Y,Y,N,,,,,,,,
95,AFUPEX_clean,0.000193901,0.0009473448,0.0019168496,0.0037949191,0.0066055599,0.0093977339,0.0189653621,0.0924889186,0.2782257397,AFUPEX_clean,5.43312,4.58891,5.43311,1.38641,2204.93,1590.39,0.0,0.0,0.6146,0.443303,0.0,Tm,Yes,Tm,clean,N,Y,Y,N,,,,,,,,
96,AGAXOV_clean,0.000327626,0.0017027637,0.003470161,0.0068400284,0.0117856208,0.0170788979,0.0343650694,0.1686092634,0.4988540368,AGAXOV_clean,7.04953,5.30517,6.84059,0.887006,2778.99,3133.0,0.0,0.0,0.7166,0.807886,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
97,AGESIP_clean,4.17842e-05,0.0002126353,0.0004382701,0.0008291848,0.0015376597,0.0021644231,0.0044161289,0.0217482275,0.0645046375,AGESIP_clean,3.70848,3.05212,3.68041,2.26011,0.0,0.0,148.081,65.5195,0.4034,0.178487,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
98,AGOFEJ_clean,0.0005316933,0.0025509656,0.0047649016,0.0100731182,0.017548784,0.0249779629,0.0503975509,0.2496721283,0.748153473,AGOFEJ_clean,12.6138,8.71559,12.59801,0.583675,1959.85,3357.77,0.0,0.0,0.767,1.31409,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
99,AGONEQ_clean,0.0002873325,0.0012642632,0.0024308334,0.0049785153,0.0086084832,0.0127460719,0.0254040285,0.1246601844,0.3725266505,AGONEQ_clean,6.16099,5.90611,6.12795,1.08253,2263.15,2090.61,0.0,0.0,0.6752,0.623722,0.0,Cd,No, ,clean,Y,Y,Y,N,,,,,,,,
100,AGOVOJ_clean,0.0004492124,0.0029115621,0.0053850034,0.0107145485,0.0191109391,0.0274019588,0.0542715177,0.2676751554,0.7931483384,AGOVOJ_clean,13.91201,9.20691,13.91201,0.616035,2114.14,3431.85,0.0,0.0,0.7722,1.2535,0.0,In,Yes,In,clean,Y,Y,Y,N,,,,,,,,
101,AHAMAY_clean,4.03826e-05,0.0002196421,0.0004550432,0.0008204567,0.0014852926,0.0019964775,0.0042618443,0.0204887645,0.0605276438,AHAMAY_clean,4.44036,3.90831,4.43859,2.24993,500.113,222.279,0.0,0.0,0.401,0.178228,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
102,AHEQAH_clean,0.0003810975,0.0018892211,0.0038156225,0.007810175,0.0134453057,0.0195568083,0.0382003769,0.1929794087,0.5692179161,AHEQAH_clean,9.26829,6.21673,9.2669,0.759287,2415.98,3181.91,0.0,0.0,0.7146,0.941146,0.0,Ho,Yes,Ho,clean,Y,Y,Y,N,,,,,,,,
103,AHOKIR01_clean,8.93357e-05,0.0004341155,0.0009073154,0.0016973777,0.0029215556,0.0042936956,0.0086809146,0.0423255654,0.1245688206,AHOKIR01_clean,4.30721,3.46839,4.30721,1.92701,892.53,463.167,0.0,0.0,0.4868,0.252619,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
104,AHOKIR_clean,9.22132e-05,0.0004782221,0.0008159799,0.001724173,0.0029443899,0.0041764016,0.0081812437,0.0410230933,0.1217686446,AHOKIR_clean,4.49939,3.47861,4.49939,1.88207,939.705,499.294,0.0,0.0,0.4884,0.259502,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
105,AHOKOX_clean,8.79689e-05,0.000443984,0.0010194038,0.001974642,0.0035270335,0.0051135776,0.0101226275,0.0499062821,0.14794705,AHOKOX_clean,4.49188,3.54288,4.49188,1.73966,1360.22,781.89,0.0,0.0,0.5116,0.29408,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
106,AHUTIH01_clean,3.96542e-05,0.0002190424,0.0004107046,0.0008506777,0.0015096933,0.0021356637,0.0043260881,0.0216474352,0.0648856566,AHUTIH01_clean,4.18118,3.24781,4.17968,2.06338,0.0,0.0,439.088,212.8,0.445,0.215665,0.0,La,Yes,La,clean,Y,Y,Y,N,,,,,,,,
107,AHUTIH_clean,4.3697e-05,0.0002479328,0.0004502687,0.0009822318,0.0016832831,0.0023368377,0.004723072,0.0238252954,0.0700015885,AHUTIH_clean,4.19485,3.26762,4.19316,2.04865,0.0,0.0,451.777,220.525,0.4392,0.214385,0.0,La,Yes,La,clean,Y,Y,Y,N,,,,,,,,
108,AJAKON_clean,0.0001229148,0.0005387007,0.0011517573,0.0022033618,0.0039029246,0.005396112,0.0107876716,0.0541265238,0.1587528256,AJAKON_clean,5.2765,4.32303,5.27104,1.36723,1066.44,780.005,8.76449,6.41042,0.5024,0.367459,0.0,Cd,Yes,Cd,clean,Y,Y,Y,N,,,,,,,,
109,AJOXAA_clean,0.0001460341,0.0006897502,0.0013390803,0.0027316195,0.0049990593,0.0070200665,0.013684175,0.0682396363,0.2030186552,AJOXAA_clean,6.60857,4.38157,6.58169,1.52914,1380.73,902.948,0.0,0.0,0.5468,0.357587,0.0,Nd,Yes,Nd,clean,N,Y,Y,N,,,,,,,,
110,AJUNOK_clean,6.33964e-05,0.0003348985,0.0008089934,0.0014140157,0.0024738385,0.0036838831,0.0074394317,0.0364364017,0.1077739092,AJUNOK_clean,4.97833,2.92387,4.97205,1.43764,0.0,0.0,659.441,458.698,0.4446,0.309258,0.0,Cd,No, ,clean,Y,Y,Y,N,,,,,,,,
111,AKEDIF_clean,0.0002189231,0.0011238051,0.0022257179,0.0046922512,0.0081050186,0.0111018322,0.0234077414,0.1154648933,0.3384039876,AKEDIF_clean,5.94406,5.31262,5.94406,0.925851,1673.96,1808.02,0.0,0.0,0.5828,0.629475,0.0,Zn,No, ,clean,Y,Y,Y,N,,,,,,,,
112,AKOXIJ_clean,0.00017404,0.0009411054,0.0018746905,0.0037816106,0.0064212178,0.0092692433,0.0182559402,0.0918039696,0.2710920634,AKOXIJ_clean,7.01714,4.33707,6.94236,1.42761,1022.79,716.43,287.21,201.182,0.528,0.369848,0.0,Ni,Yes,Ni,clean,Y,Y,Y,N,,,,,,,,
113,AKUHOD01_clean,1.56648e-05,0.0001029401,0.0002282585,0.0004498036,0.0007989048,0.0011312224,0.0022467799,0.0116456602,0.0338963903,AKUHOD01_clean,3.30143,2.83606,3.30143,2.24008,0.0,0.0,0.0,0.0,0.4474,0.199725,0.0,Gd,Yes,Gd,clean,N,Y,Y,N,,,,,,,,
114,AKUHOD_clean,2.46161e-05,0.0001264373,0.0001980478,0.0004240685,0.0007754076,0.0011345791,0.0023004878,0.0111958567,0.0337721908,AKUHOD_clean,3.31045,2.86205,3.31045,2.22877,0.0,0.0,0.0,0.0,0.431,0.19338,0.0,Gd,Yes,Gd,clean,N,Y,Y,N,,,,,,,,
115,AKUKUO_clean,0.0001197479,0.0005562481,0.0010893193,0.0022288554,0.0041815181,0.0059159307,0.0115112461,0.0582187068,0.1704282482,AKUKUO_clean,5.04792,4.38484,5.0448,1.30477,1062.64,814.426,0.0,0.0,0.5004,0.383515,0.0,Ni,No, ,clean,Y,Y,Y,N,,,,,,,,
116,ALAHUS_clean,0.0001682016,0.0007327943,0.0015020519,0.0029676406,0.005168376,0.0072773652,0.0148040921,0.0746497464,0.2201547055,ALAHUS_clean,7.1812,5.45466,7.18023,1.36604,1533.73,1122.76,0.0,0.0,0.5724,0.41902,0.0,Tb,Yes,Tb,clean,Y,Y,Y,N,,,,,,,,
117,ALALUU01_clean,3.42526e-05,0.0001511838,0.0002976432,0.0005468602,0.000983876,0.0013582922,0.0028004442,0.013516779,0.0413617689,ALALUU01_clean,3.42308,2.87759,3.41148,2.03959,0.0,0.0,5.29274,2.595,0.4502,0.22073,0.0,Pr,Yes,Pr,clean,N,Y,Y,N,,,,,,,,
118,ALEJAE_clean,0.0013559135,0.006747912,0.0138413974,0.0266882823,0.0480188596,0.0675872769,0.1364645182,0.6811829905,1.9563088625,ALEJAE_clean,19.86541,14.56862,19.86541,0.274675,1427.0,5195.22,0.0,0.0,0.8942,3.25548,0.0,In,Yes,In,clean,Y,Y,Y,N,,,,,,,,
119,ALEJIM_clean,0.000595076,0.0027814787,0.0057568585,0.0112496102,0.0202559847,0.0286940281,0.0558769644,0.2837241964,0.8278108428,ALEJIM_clean,18.20917,7.10984,11.84134,0.592075,2208.62,3730.3,0.0,0.0,0.783,1.32247,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
120,ALIPEQ_clean,8.34141e-05,0.0003533383,0.0008097727,0.0016560977,0.0028238949,0.004015123,0.0080846058,0.0405345604,0.1183702138,ALIPEQ_clean,3.69694,2.83849,3.69275,1.68544,0.0,0.0,171.161,101.553,0.5374,0.318848,0.0,"Cd,Zr",No, ,clean,Y,Y,Y,N,,,,,,,,
121,ALIXOJ_clean,0.0002080516,0.00130306,0.0025491796,0.0049976185,0.0087688276,0.0129539499,0.0249574324,0.1262019128,0.370255204,ALIXOJ_clean,7.8603,5.01976,7.84665,0.979833,2007.79,2049.12,0.0,0.0,0.6394,0.65256,0.0,Ni,Yes,Ni,clean,N,Y,Y,N,,,,,,,,
122,ALONEV_clean,9.68276e-05,0.0005320077,0.0009737155,0.0019343755,0.0035380142,0.0050328578,0.0099166664,0.0490948422,0.1478306776,ALONEV_clean,5.59976,4.84057,5.59976,1.49156,1651.89,1107.49,0.0,0.0,0.571,0.382821,0.0,"Nb,Mn",Yes,Nb,clean,Y,Y,Y,N,,,,,,,,
123,ALUJIB_clean,0.0001355741,0.0006689509,0.0013789308,0.002575907,0.0044935663,0.0065129061,0.0132594991,0.0651147901,0.1916107323,ALUJIB_clean,6.08943,4.42337,5.91878,1.4324,1320.62,921.959,0.0,0.0,0.5424,0.378664,0.0,Ce,Yes,Ce,clean,N,Y,Y,N,,,,,,,,
124,ALUKAU_clean,0.0001206481,0.0004859911,0.0009362975,0.0018420082,0.003328869,0.0044673796,0.0091760554,0.0461266711,0.1372279085,ALUKAU_clean,4.78682,2.72791,4.78682,1.65289,0.0,0.0,650.746,393.703,0.4976,0.301049,0.0,Dy,Yes,Dy,clean,N,Y,Y,N,,,,,,,,
125,ALUKOI_clean,0.0005229973,0.0027648183,0.0057162194,0.0112204129,0.0197692989,0.0282107584,0.0557317257,0.2795943698,0.8304151523,ALUKOI_clean,8.54787,6.76817,8.5436,0.579939,2887.58,4979.11,0.0,0.0,0.7926,1.3667,0.0,Sm,Yes,Sm,clean,Y,Y,Y,N,,,,,,,,
126,ALUREF_clean,0.0001458883,0.0008347346,0.0015857421,0.0029685092,0.0055539031,0.007767599,0.0155098262,0.0762513596,0.2239042451,ALUREF_clean,6.8305,3.71719,6.1852,1.05415,1260.09,1195.37,0.0,0.0,0.5302,0.502967,0.0,Co,No, ,clean,Y,Y,Y,N,,,,,,,,
127,ALURIJ_clean,0.0001370682,0.000737376,0.0014303317,0.0029901168,0.0050867521,0.0073242631,0.0148046316,0.0742960253,0.2164928305,ALURIJ_clean,6.87946,3.53974,6.12375,1.07753,1201.6,1115.15,0.0,0.0,0.5294,0.49131,0.0,Ni,No, ,clean,Y,Y,Y,N,,,,,,,,
128,AMAFOK_clean,9.71589e-05,0.0004394573,0.0009955053,0.0019880211,0.0034483945,0.0048624306,0.0098205254,0.0483612297,0.1449132873,AMAFOK_clean,6.60314,5.66314,6.60314,1.49249,870.16,583.026,0.0,0.0,0.4392,0.294274,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
129,AMAGAX_clean,0.000100055,0.0005330662,0.0010964011,0.0021692599,0.003691105,0.0052810548,0.0108505035,0.053156957,0.1555090288,AMAGAX_clean,6.93247,6.0951,6.93247,1.45916,960.382,658.174,0.0,0.0,0.4598,0.315113,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
130,AMALND_clean,6.01749e-05,0.000261938,0.0006052891,0.001130345,0.0021143824,0.0028671591,0.0057413976,0.0287990204,0.0851711442,AMALND_clean,3.73865,2.65866,3.63953,1.87591,0.0,0.0,247.599,131.988,0.4986,0.265791,0.0,Nd,Yes,Nd,clean,N,Y,Y,N,,,,,,,,
131,AMIWID_clean,5.82874e-05,0.0003129112,0.000609461,0.0013140225,0.002262982,0.0032610256,0.0066099935,0.0320181786,0.0959031932,AMIWID_clean,4.855,3.30529,4.84395,2.19335,0.0,0.0,638.272,291.003,0.4344,0.198053,0.0,Eu,Yes,Eu,clean,N,Y,Y,N,,,,,,,,
132,AMIWUP_clean,7.21471e-05,0.000345705,0.0006062362,0.0013156829,0.002150385,0.0033087471,0.0065092735,0.0321315217,0.0944105194,AMIWUP_clean,4.90473,3.38477,4.88556,2.24381,660.754,294.479,0.0,0.0,0.436,0.194313,0.0,Tb,Yes,Tb,clean,N,Y,Y,N,,,,,,,,
133,AMIXAW_clean,6.94269e-05,0.0003094457,0.0006476541,0.0012596029,0.0022385226,0.0030746212,0.0062394974,0.0312788156,0.0934337706,AMIXAW_clean,4.89298,3.37247,4.78022,2.28626,664.516,290.657,0.0,0.0,0.4276,0.18703,0.0,Dy,Yes,Dy,clean,N,Y,Y,N,,,,,,,,
134,AMIXEA_clean,5.71285e-05,0.0003161767,0.0006382632,0.0012341725,0.0021501984,0.0030553896,0.0063186086,0.0304022096,0.0928072115,AMIXEA_clean,4.88241,3.37465,4.70735,2.31747,652.197,281.426,0.0,0.0,0.4168,0.179851,0.0,Ho,Yes,Ho,clean,N,Y,Y,N,,,,,,,,
135,AMIZIG_clean,7.7983e-05,0.0003221036,0.0006679411,0.0014025634,0.0023157553,0.0033928246,0.0068839755,0.0339192042,0.0999549628,AMIZIG_clean,6.42874,5.80877,6.41409,1.40393,699.498,498.243,0.0,0.0,0.4248,0.302579,0.0,"Na,Zn",Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
136,AMOYOR_clean,8.30362e-05,0.0004736138,0.0008272865,0.0017160813,0.0030954047,0.0046408005,0.008929466,0.0450686616,0.1339758191,AMOYOR_clean,4.82905,4.48972,4.82035,1.16972,759.125,648.979,0.0,0.0,0.4596,0.392914,0.0,Zn,No, ,clean,Y,Y,Y,N,,,,,,,,
