,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
324,BUGSAY_clean,helium,0.1,293.0,14.0,BUGSAY_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0007568048,0.0007568048,0.0011583333,0.0011583333
325,BUGSIG_clean,helium,0.1,293.0,14.0,BUGSIG_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0007636473,0.0007636473,0.0011527778,0.0011527778
326,BUGSOM_clean,helium,0.1,293.0,14.0,BUGSOM_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0007465366,0.0007465366,0.0011319444,0.0011319444
327,BUKRUW03_clean,helium,0.1,293.0,14.0,BUKRUW03_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0033912101,0.0033912101,0.0138125,0.0138125
328,BULBER_clean,helium,0.1,293.0,14.0,BULBER_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0013449208,0.0013449208,0.0064083333,0.0064083333
329,BUNKUS_clean,helium,0.1,293.0,14.0,BUNKUS_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0089536089,0.0089536089,0.070725,0.070725
330,BUPDUM_clean,helium,0.1,293.0,14.0,BUPDUM_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0015307619,0.0015307619,0.0597,0.0597
331,BUQWER_clean,helium,0.1,293.0,14.0,BUQWER_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0011598542,0.0011598542,0.0032125,0.0032125
332,BUSQEM_clean,helium,0.1,293.0,14.0,BUSQEM_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0020782985,0.0020782985,0.002575,0.002575
333,BUVWOF03_clean,helium,0.1,293.0,14.0,BUVWOF03_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0008744808,0.0008744808,0.002625,0.002625
334,BUVXOG_clean,helium,0.1,293.0,14.0,BUVXOG_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0006732114,0.0006732114,0.0010104167,0.0010104167
335,BUVYEX_clean,helium,0.1,293.0,14.0,BUVYEX_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0008744808,0.0008744808,0.002625,0.002625
336,BUVYIB01_clean,helium,0.1,293.0,14.0,BUVYIB01_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.004053149,0.004053149,0.0060833333,0.0060833333
337,BUWMAJ_clean,helium,0.1,293.0,14.0,BUWMAJ_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0020024751,0.0020024751,0.0049555556,0.0049555556
338,BUWMEN_clean,helium,0.1,293.0,14.0,BUWMEN_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.00189021,0.00189021,0.0047333333,0.0047333333
339,BUXTOF_clean,helium,0.1,293.0,14.0,BUXTOF_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0011660651,0.0011660651,0.0078375,0.0078375
340,BUXZAX_clean,helium,0.1,293.0,14.0,BUXZAX_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0062802323,0.0062802323,0.05575,0.05575
341,c4ce00408f_c4ce00408f2_clean,helium,0.1,293.0,14.0,c4ce00408f_c4ce00408f2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0027979327,0.0027979327,0.03218125,0.03218125
342,c4dt01678e_c4dt01678e2_clean,helium,0.1,293.0,14.0,c4dt01678e_c4dt01678e2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0019140367,0.0019140367,0.0061208333,0.0061208333
343,c4dt02048k_c4dt02048k2_clean,helium,0.1,293.0,14.0,c4dt02048k_c4dt02048k2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0006343208,0.0006343208,0.0024833333,0.0024833333
344,c4dt02672a_c4dt02672a2_clean,helium,0.1,293.0,14.0,c4dt02672a_c4dt02672a2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,6.63023e-05,6.63023e-05,0.0002375,0.0002375
345,c4dt03848g_c4dt03848g2_clean,helium,0.1,293.0,14.0,c4dt03848g_c4dt03848g2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0012033356,0.0012033356,0.00775,0.00775
346,c4qi00138a_c4qi00138a2_clean,helium,0.1,293.0,14.0,c4qi00138a_c4qi00138a2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0015694504,0.0015694504,0.00356875,0.00356875
347,c4qi00241e_c4qi00241e2_clean,helium,0.1,293.0,14.0,c4qi00241e_c4qi00241e2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0009837809,0.0009837809,0.0022583333,0.0022583333
348,c4ta05638h_c4ta05638h2_clean,helium,0.1,293.0,14.0,c4ta05638h_c4ta05638h2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0024856722,0.0024856722,0.0030583333,0.0030583333
349,c5cc01886b_c5cc01886b2_clean,helium,0.1,293.0,14.0,c5cc01886b_c5cc01886b2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0002931616,0.0002931616,0.00045,0.00045
350,c5cc04223b_c5cc04223b2_clean,helium,0.1,293.0,14.0,c5cc04223b_c5cc04223b2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0061337672,0.0061337672,0.0085666667,0.0085666667
351,c5cc04409j_c5cc04409j3_clean,helium,0.1,293.0,14.0,c5cc04409j_c5cc04409j3_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0004913611,0.0004913611,0.0014625,0.0014625
352,c5cc08456c_c5cc08456c2_clean,helium,0.1,293.0,14.0,c5cc08456c_c5cc08456c2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0004331027,0.0004331027,0.00415,0.00415
353,c5cc09432a_c5cc09432a2_clean,helium,0.1,293.0,14.0,c5cc09432a_c5cc09432a2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0016080989,0.0016080989,0.00734375,0.00734375
354,c5cc09808d_c5cc09808d2_clean,helium,0.1,293.0,14.0,c5cc09808d_c5cc09808d2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0010434628,0.0010434628,0.002334375,0.002334375
355,c5cc10203k_c5cc10203k2_clean,helium,0.1,293.0,14.0,c5cc10203k_c5cc10203k2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0065362342,0.0065362342,0.01866875,0.01866875
356,c5ce00126a_c5ce00126a2_clean,helium,0.1,293.0,14.0,c5ce00126a_c5ce00126a2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0006145551,0.0006145551,0.0003658333,0.0003658333
357,c5ce00198f_c5ce00198f2_clean,helium,0.1,293.0,14.0,c5ce00198f_c5ce00198f2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0019564016,0.0019564016,0.0138666667,0.0138666667
358,c5ce00690b_c5ce00690b2_clean,helium,0.1,293.0,14.0,c5ce00690b_c5ce00690b2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0004829945,0.0004829945,0.0005166667,0.0005166667
359,c5ce00767d_c5ce00767d2_clean,helium,0.1,293.0,14.0,c5ce00767d_c5ce00767d2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0005559717,0.0005559717,0.0022291667,0.0022291667
360,c5ce00807g_c5ce00807g3_clean,helium,0.1,293.0,14.0,c5ce00807g_c5ce00807g3_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0006138038,0.0006138038,0.0012944444,0.0012944444
361,c5ce00886g_c5ce00886g2_clean,helium,0.1,293.0,14.0,c5ce00886g_c5ce00886g2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0022666151,0.0022666151,0.0070916667,0.0070916667
362,c5ce00931f_c5ce00931f2_clean,helium,0.1,293.0,14.0,c5ce00931f_c5ce00931f2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0010116744,0.0010116744,0.0025,0.0025
363,c5ce01594d_c5ce01594d3_clean,helium,0.1,293.0,14.0,c5ce01594d_c5ce01594d3_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0006779265,0.0006779265,0.0007037037,0.0007037037
364,c5ce01718a_c5ce01718a2_clean,helium,0.1,293.0,14.0,c5ce01718a_c5ce01718a2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.000290159,0.000290159,0.0009833333,0.0009833333
365,c5ce01912e_c5ce01912e2_clean,helium,0.1,293.0,14.0,c5ce01912e_c5ce01912e2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0024947929,0.0024947929,0.008475,0.008475
366,c5ce01948f_c5ce01948f2_clean,helium,0.1,293.0,14.0,c5ce01948f_c5ce01948f2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0003082054,0.0003082054,0.0010375,0.0010375
367,c5ce02170g_c5ce02170g2_clean,helium,0.1,293.0,14.0,c5ce02170g_c5ce02170g2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0016530653,0.0016530653,0.0117166667,0.0117166667
368,c5ce02170g_c5ce02170g3_clean,helium,0.1,293.0,14.0,c5ce02170g_c5ce02170g3_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0017165543,0.0017165543,0.0121666667,0.0121666667
369,c5ce02194d_c5ce02194d2_clean,helium,0.1,293.0,14.0,c5ce02194d_c5ce02194d2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0022525968,0.0022525968,0.0169333333,0.0169333333
370,c5ce02367j_c5ce02367j2_clean,helium,0.1,293.0,14.0,c5ce02367j_c5ce02367j2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0011871685,0.0011871685,0.020525,0.020525
371,c5ce02473k_c5ce02473k2_clean,helium,0.1,293.0,14.0,c5ce02473k_c5ce02473k2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0061655645,0.0061655645,0.008515,0.008515
372,c5cp03920g_c5cp03920g2_clean,helium,0.1,293.0,14.0,c5cp03920g_c5cp03920g2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0018879524,0.0018879524,0.0031416667,0.0031416667
373,c5dt00281h_c5dt00281h2_clean,helium,0.1,293.0,14.0,c5dt00281h_c5dt00281h2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0004128563,0.0004128563,0.0003375,0.0003375
374,c5dt00578g_c5dt00578g2_clean,helium,0.1,293.0,14.0,c5dt00578g_c5dt00578g2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0007166207,0.0007166207,0.001890625,0.001890625
375,c5dt02374b_c5dt02374b2_clean,helium,0.1,293.0,14.0,c5dt02374b_c5dt02374b2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0006714464,0.0006714464,0.0010736111,0.0010736111
376,c5dt04033g_c5dt04033g2_clean,helium,0.1,293.0,14.0,c5dt04033g_c5dt04033g2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.000199176,0.000199176,0.0007875,0.0007875
377,c5dt04094a_c5dt04094a2_clean,helium,0.1,293.0,14.0,c5dt04094a_c5dt04094a2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0013864706,0.0013864706,0.0074375,0.0074375
378,c5dt04095g_c5dt04095g2_clean,helium,0.1,293.0,14.0,c5dt04095g_c5dt04095g2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0033774339,0.0033774339,0.0043875,0.0043875
379,c5dt04267d_c5dt04267d2_clean,helium,0.1,293.0,14.0,c5dt04267d_c5dt04267d2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.001846134,0.001846134,0.0058541667,0.0058541667
380,c5dt04759e_c5dt04759e2_clean,helium,0.1,293.0,14.0,c5dt04759e_c5dt04759e2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.000414009,0.000414009,0.0013666667,0.0013666667
381,C5DT04820F_c5dt04820f2_clean,helium,0.1,293.0,14.0,C5DT04820F_c5dt04820f2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0016736405,0.0016736405,0.0205875,0.0205875
382,c5dt05023e_c5dt05023e2_clean,helium,0.1,293.0,14.0,c5dt05023e_c5dt05023e2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0015890527,0.0015890527,0.0053722222,0.0053722222
383,c5nj01930c_c5nj01930c2_clean,helium,0.1,293.0,14.0,c5nj01930c_c5nj01930c2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0010479685,0.0010479685,0.00443125,0.00443125
384,c5nj03632a_c5nj03632a2_clean,helium,0.1,293.0,14.0,c5nj03632a_c5nj03632a2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0007691006,0.0007691006,0.001696875,0.001696875
385,c5nr06930k_c5nr06930k2_clean,helium,0.1,293.0,14.0,c5nr06930k_c5nr06930k2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0006082261,0.0006082261,0.01645,0.01645
386,c5qi00128e_c5qi00128e2_clean,helium,0.1,293.0,14.0,c5qi00128e_c5qi00128e2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0024475283,0.0024475283,0.0050944444,0.0050944444
387,c5ra10336c_c5ra10336c2_clean,helium,0.1,293.0,14.0,c5ra10336c_c5ra10336c2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.0016396884,0.0016396884,0.003035,0.003035
388,c5sc00614g_c5sc00614g2_clean,helium,0.1,293.0,14.0,c5sc00614g_c5sc00614g2_clean_helium_293.0K_0.1bar_14.0/Output/System_0,0.002436204,0.002436204,0.01304375,0.01304375
