,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
3242,MUZGAQ_clean,helium,0.05,293.0,14.0,MUZGAQ_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.000360954,0.000360954,0.0061375,0.0061375
3243,MUZKEZ_clean,helium,0.05,293.0,14.0,MUZKEZ_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0049034519,0.0049034519,0.04845,0.04845
3244,MUZRIJ_clean,helium,0.05,293.0,14.0,MUZRIJ_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0005600052,0.0005600052,0.00288125,0.00288125
3245,NABCIE_clean,helium,0.05,293.0,14.0,NABCIE_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0001405451,0.0001405451,0.0001296875,0.0001296875
3246,NABHEG_clean,helium,0.05,293.0,14.0,NABHEG_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0002920921,0.0002920921,0.0002141667,0.0002141667
3247,NABMUA01_clean,helium,0.05,293.0,14.0,NABMUA01_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0010974725,0.0010974725,0.0012472222,0.0012472222
3248,NABNUA_clean,helium,0.05,293.0,14.0,NABNUA_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0002150052,0.0002150052,0.0007125,0.0007125
3249,NABSEP_clean,helium,0.05,293.0,14.0,NABSEP_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0004212608,0.0004212608,0.0010805556,0.0010805556
3250,NACVUI_clean,helium,0.05,293.0,14.0,NACVUI_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0007266704,0.0007266704,0.0007229167,0.0007229167
3251,NACYAU_clean,helium,0.05,293.0,14.0,NACYAU_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0024519689,0.0024519689,0.0158,0.0158
3252,NADKAG_clean,helium,0.05,293.0,14.0,NADKAG_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.000211672,0.000211672,0.000425,0.000425
3253,NADKEK_clean,helium,0.05,293.0,14.0,NADKEK_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.000209566,0.000209566,0.0004291667,0.0004291667
