,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
2332,OCIZAD_clean,helium,1.0,293.0,14.0,OCIZAD_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0138453589,0.0138453589,0.03645,0.03645
2333,OCOKUP_clean,helium,1.0,293.0,14.0,OCOKUP_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0102448639,0.0102448639,0.0091430556,0.0091430556
2334,OCUGEZ01_clean,helium,1.0,293.0,14.0,OCUGEZ01_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0140324529,0.0140324529,0.0101152778,0.0101152778
2335,OCUGEZ_clean,helium,1.0,293.0,14.0,OCUGEZ_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0131403719,0.0131403719,0.0094722222,0.0094722222
2336,OCUNAC_manual,helium,1.0,293.0,14.0,OCUNAC_manual_helium_293.0K_1.0bar_14.0/Output/System_0,0.0795888303,0.0795888303,3.5954,3.5954
2337,OCUQOT_clean,helium,1.0,293.0,14.0,OCUQOT_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0121195773,0.0121195773,0.0309208333,0.0309208333
2338,OCURAG_clean,helium,1.0,293.0,14.0,OCURAG_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0127548711,0.0127548711,0.0325416667,0.0325416667
2339,OCUREK_clean,helium,1.0,293.0,14.0,OCUREK_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0090464681,0.0090464681,0.027925,0.027925
2340,OCURIO_clean,helium,1.0,293.0,14.0,OCURIO_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0068134647,0.0068134647,0.0219041667,0.0219041667
2341,OCUSIP_clean,helium,1.0,293.0,14.0,OCUSIP_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0109191125,0.0109191125,0.0229222222,0.0229222222
2342,OCUSOV_clean,helium,1.0,293.0,14.0,OCUSOV_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0116541306,0.0116541306,0.0297333333,0.0297333333
2343,OCUVUF_clean,helium,1.0,293.0,14.0,OCUVUF_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0066769863,0.0066769863,0.298375,0.298375
2344,ODEZAB_clean,helium,1.0,293.0,14.0,ODEZAB_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0365099453,0.0365099453,0.2101375,0.2101375
2345,ODONEB_clean,helium,1.0,293.0,14.0,ODONEB_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0028302969,0.0028302969,0.0188555556,0.0188555556
2346,ODOXEK_clean,helium,1.0,293.0,14.0,ODOXEK_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0060114637,0.0060114637,0.011525,0.011525
2347,OFAMUF_clean,helium,1.0,293.0,14.0,OFAMUF_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0038285164,0.0038285164,0.0080916667,0.0080916667
2348,OFAPIW_clean,helium,1.0,293.0,14.0,OFAPIW_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0155704163,0.0155704163,0.0354,0.0354
2349,OFAWEZ_clean,helium,1.0,293.0,14.0,OFAWEZ_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0322898217,0.0322898217,0.066375,0.066375
2350,OFERUN_clean,helium,1.0,293.0,14.0,OFERUN_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0211993956,0.0211993956,0.02895,0.02895
2351,OFOCUI_clean,helium,1.0,293.0,14.0,OFOCUI_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.039561337,0.039561337,0.2285,0.2285
2352,OFUCAV_clean,helium,1.0,293.0,14.0,OFUCAV_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0068743791,0.0068743791,0.0082546875,0.0082546875
2353,OFUCEZ_clean,helium,1.0,293.0,14.0,OFUCEZ_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.013728344,0.013728344,0.0085445312,0.0085445312
