,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
2614,KIKFIV_clean,helium,0.2,293.0,14.0,KIKFIV_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0033009296,0.0033009296,0.0056027778,0.0056027778
2615,KILJEV_clean,helium,0.2,293.0,14.0,KILJEV_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0005713321,0.0005713321,0.0005041667,0.0005041667
2616,KINDIW_clean,helium,0.2,293.0,14.0,KINDIW_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0013897365,0.0013897365,0.00165,0.00165
2617,KINFEU_clean,helium,0.2,293.0,14.0,KINFEU_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0031932022,0.0031932022,0.0106041667,0.0106041667
2618,KINMUR_clean,helium,0.2,293.0,14.0,KINMUR_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0051669812,0.0051669812,0.0047921875,0.0047921875
2619,KINPUU_clean,helium,0.2,293.0,14.0,KINPUU_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0015230341,0.0015230341,0.0018354167,0.0018354167
2620,KINQAB_clean,helium,0.2,293.0,14.0,KINQAB_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0015703356,0.0015703356,0.0018916667,0.0018916667
2621,KINRIK_clean,helium,0.2,293.0,14.0,KINRIK_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0031006869,0.0031006869,0.07385,0.07385
2622,KINROQ_clean,helium,0.2,293.0,14.0,KINROQ_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0030300442,0.0030300442,0.07235,0.07235
2623,KIPKAX_clean,helium,0.2,293.0,14.0,KIPKAX_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0010564688,0.0010564688,0.00448125,0.00448125
2624,KIPKEB_clean,helium,0.2,293.0,14.0,KIPKEB_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0012951253,0.0012951253,0.004621875,0.004621875
2625,KIPZEQ_clean,helium,0.2,293.0,14.0,KIPZEQ_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0022799935,0.0022799935,0.0027759259,0.0027759259
2626,KIQKOK_clean,helium,0.2,293.0,14.0,KIQKOK_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.000686403,0.000686403,0.001609375,0.001609375
2627,KIRFIA_clean,helium,0.2,293.0,14.0,KIRFIA_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0051743883,0.0051743883,0.0080958333,0.0080958333
2628,KISPOS_ion_b,helium,0.2,293.0,14.0,KISPOS_ion_b_helium_293.0K_0.2bar_14.0/Output/System_0,0.0013981023,0.0013981023,0.0087125,0.0087125
2629,KISVEO_clean,helium,0.2,293.0,14.0,KISVEO_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0025132862,0.0025132862,0.05185,0.05185
2630,KITVEQ_clean,helium,0.2,293.0,14.0,KITVEQ_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0023435273,0.0023435273,0.0064875,0.0064875
2631,KITWIV_clean,helium,0.2,293.0,14.0,KITWIV_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0028725341,0.0028725341,0.0094125,0.0094125
2632,KIVDUQ_clean,helium,0.2,293.0,14.0,KIVDUQ_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0025757058,0.0025757058,0.0063166667,0.0063166667
2633,KIVFEC_clean,helium,0.2,293.0,14.0,KIVFEC_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0023957676,0.0023957676,0.0059041667,0.0059041667
2634,KIVSUF_clean,helium,0.2,293.0,14.0,KIVSUF_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0005648085,0.0005648085,0.0009925,0.0009925
2635,KIYBIF_clean,helium,0.2,293.0,14.0,KIYBIF_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0010665147,0.0010665147,0.0032416667,0.0032416667
2636,KIYJAF_clean,helium,0.2,293.0,14.0,KIYJAF_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.000506741,0.000506741,0.004225,0.004225
2637,KIYMAI01_clean,helium,0.2,293.0,14.0,KIYMAI01_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0025721467,0.0025721467,0.003105,0.003105
2638,KIYMAI_clean,helium,0.2,293.0,14.0,KIYMAI_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0025783596,0.0025783596,0.0031125,0.0031125
2639,KIYMEM01_clean,helium,0.2,293.0,14.0,KIYMEM01_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0024137558,0.0024137558,0.00339375,0.00339375
2640,KIYMIP_clean,helium,0.2,293.0,14.0,KIYMIP_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0010048832,0.0010048832,0.0018208333,0.0018208333
2641,KIYQIU_clean,helium,0.2,293.0,14.0,KIYQIU_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0034057638,0.0034057638,0.0062805556,0.0062805556
2642,KIYTOD_clean,helium,0.2,293.0,14.0,KIYTOD_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0074602096,0.0074602096,0.0787,0.0787
2643,KIYXUN_clean,helium,0.2,293.0,14.0,KIYXUN_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0052941094,0.0052941094,0.0493,0.0493
2644,KOBFIR_clean,helium,0.2,293.0,14.0,KOBFIR_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0053959849,0.0053959849,0.0135555556,0.0135555556
2645,KOBPIB_clean,helium,0.2,293.0,14.0,KOBPIB_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0011704737,0.0011704737,0.0022583333,0.0022583333
2646,KOBRAV01_clean,helium,0.2,293.0,14.0,KOBRAV01_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0014866317,0.0014866317,0.019825,0.019825
2647,KOBRAV_clean,helium,0.2,293.0,14.0,KOBRAV_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0015784916,0.0015784916,0.02105,0.02105
2648,KOCCUC_clean,helium,0.2,293.0,14.0,KOCCUC_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0045458687,0.0045458687,0.005628125,0.005628125
2649,KOCWIJ_clean,helium,0.2,293.0,14.0,KOCWIJ_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0023194137,0.0023194137,0.0028361111,0.0028361111
2650,KODSUT_clean,helium,0.2,293.0,14.0,KODSUT_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0010332041,0.0010332041,0.00509375,0.00509375
2651,KOFPEB02_clean,helium,0.2,293.0,14.0,KOFPEB02_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0013003845,0.0013003845,0.0032638889,0.0032638889
2652,KOFPEB04_clean,helium,0.2,293.0,14.0,KOFPEB04_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0013014912,0.0013014912,0.0032666667,0.0032666667
2653,KOFVOS_clean,helium,0.2,293.0,14.0,KOFVOS_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0030431842,0.0030431842,0.0050666667,0.0050666667
2654,KOHLIE_clean,helium,0.2,293.0,14.0,KOHLIE_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0041655628,0.0041655628,0.0198916667,0.0198916667
2655,KOHSOR_clean,helium,0.2,293.0,14.0,KOHSOR_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0012751254,0.0012751254,0.0030875,0.0030875
2656,KOJYEO_clean,helium,0.2,293.0,14.0,KOJYEO_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0038760503,0.0038760503,0.0027740741,0.0027740741
2657,KOJZAL_SL,helium,0.2,293.0,14.0,KOJZAL_SL_helium_293.0K_0.2bar_14.0/Output/System_0,0.0027822675,0.0027822675,0.0089666667,0.0089666667
2658,KOJZOZ_clean,helium,0.2,293.0,14.0,KOJZOZ_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.004378162,0.004378162,0.084025,0.084025
2659,KOJZUF_clean,helium,0.2,293.0,14.0,KOJZUF_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0023629246,0.0023629246,0.0065375,0.0065375
2660,KOKDEU_clean,helium,0.2,293.0,14.0,KOKDEU_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0005396507,0.0005396507,0.008175,0.008175
2661,KOKSIO_clean,helium,0.2,293.0,14.0,KOKSIO_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0020042054,0.0020042054,0.00221875,0.00221875
2662,KOLTUC_clean,helium,0.2,293.0,14.0,KOLTUC_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0008244185,0.0008244185,0.017875,0.017875
2663,KOMCOG_clean,helium,0.2,293.0,14.0,KOMCOG_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0037428934,0.0037428934,0.0163,0.0163
2664,KOMDAT_clean,helium,0.2,293.0,14.0,KOMDAT_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0034978492,0.0034978492,0.0304375,0.0304375
2665,KOMFUO_clean,helium,0.2,293.0,14.0,KOMFUO_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0009361954,0.0009361954,0.0012574074,0.0012574074
2666,KOMGEZ_clean,helium,0.2,293.0,14.0,KOMGEZ_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.001441991,0.001441991,0.0135166667,0.0135166667
2667,KOMGID_clean,helium,0.2,293.0,14.0,KOMGID_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0022905427,0.0022905427,0.0065333333,0.0065333333
2668,KOMHIF_clean,helium,0.2,293.0,14.0,KOMHIF_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0013026935,0.0013026935,0.0041333333,0.0041333333
2669,KOMHOL_clean,helium,0.2,293.0,14.0,KOMHOL_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.001398691,0.001398691,0.0044722222,0.0044722222
2670,KOMHUR_clean,helium,0.2,293.0,14.0,KOMHUR_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0014149749,0.0014149749,0.0045333333,0.0045333333
2671,KOMJAZ_clean,helium,0.2,293.0,14.0,KOMJAZ_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0013760668,0.0013760668,0.0044666667,0.0044666667
2672,KOMJED_clean,helium,0.2,293.0,14.0,KOMJED_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0008911095,0.0008911095,0.0191375,0.0191375
2673,KONCIA_clean,helium,0.2,293.0,14.0,KONCIA_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0014548369,0.0014548369,0.0017515625,0.0017515625
2674,KONFEA_clean,helium,0.2,293.0,14.0,KONFEA_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0012023428,0.0012023428,0.0019097222,0.0019097222
2675,KONSAJ_clean,helium,0.2,293.0,14.0,KONSAJ_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0038035484,0.0038035484,0.0305375,0.0305375
2676,KONYOB_clean,helium,0.2,293.0,14.0,KONYOB_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.000976346,0.000976346,0.0008444444,0.0008444444
2677,KOPXOE_clean,helium,0.2,293.0,14.0,KOPXOE_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0005890112,0.0005890112,0.00175,0.00175
2678,KOQLUZ_clean,helium,0.2,293.0,14.0,KOQLUZ_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0006991044,0.0006991044,0.0041777778,0.0041777778
2679,KOSJAF_clean,helium,0.2,293.0,14.0,KOSJAF_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0046604297,0.0046604297,0.0043616667,0.0043616667
2680,KOSJOT_clean,helium,0.2,293.0,14.0,KOSJOT_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0049150883,0.0049150883,0.0046,0.0046
