GAS,TEMP,LOW,HIGH,INPUT,SAMPLING,MODEL,R2_MEAN,R2_STD,MAE_MEAN,MAE_STD,MAPE_MEAN,MAPE_STD
He,313,0.05,15,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9938715238340057,0.0005577900164732081,0.00838561584141974,0.0001603859598916788,4.678638358776068,0.061346816386530424
He,313,0.05,15,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9950584835016191,0.0002943053428033401,0.007611523349547659,0.00010282918879046885,4.160447399098944,0.05709533376172044
He,313,0.05,15,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9947691128789151,0.0010962211870579014,0.00743960452602614,0.0001706950768188693,4.094441257608885,0.053300197680579475
He,313,0.05,15,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9633248197958142,0.055871150664202236,0.0095385750421424,0.0007927691383916157,4.950921842013473,0.18797204563208356
He,313,0.05,15,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9605620277692306,0.04062457296086532,0.00878684258411622,0.0006882248554455987,4.326057425395726,0.05422455473100503
He,313,0.05,15,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9618800540656718,0.04856446869688479,0.0086203818998745,0.0007622321652426095,4.250615789610582,0.054060746575025666
He,313,0.05,15,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9562150967701308,0.055049853164003515,0.017413465557933022,0.0007282562058911848,11.979719333570769,0.46633868087085173
He,313,0.05,15,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.9502228732364133,0.03990705493627385,0.01685824304072094,0.0006323218886426739,11.685841801975707,0.31531402896446104
He,313,0.05,15,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9545276605369409,0.04700084617928181,0.016144325364503602,0.0007418125639146684,10.52435488624403,0.08023242058644149
He,313,0.05,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9934064802934388,0.0012714881196620653,0.00057822312988136,1.5539512516938897e-05,4.772339113669277,0.07425405472386484
He,313,0.05,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.995029699060239,0.00021229475586134403,0.0005247414199854199,1.0077041286683655e-05,4.271312529749322,0.03536927120520802
He,313,0.05,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9950103565748943,0.0002743593535341554,0.00051732652320602,1.041920388949734e-05,4.233342813029193,0.027761507904610818
He,313,0.05,1,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9640347012688718,0.053101874381192994,0.00065509017289534,5.350915641322113e-05,5.042730732620535,0.1688406939346811
He,313,0.05,1,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9607229358432099,0.03813847378381845,0.00060379744028678,5.059080356109803e-05,4.443418243832456,0.08305603194094596
He,313,0.05,1,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9650729977605611,0.04741497116771437,0.0005888188680485201,5.731118797301168e-05,4.384674093924375,0.0710460111633457
He,313,0.05,1,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9571407518603989,0.05271096760534077,0.0011973002485559802,5.7717736520149316e-05,12.361804672302105,0.4573803669726181
He,313,0.05,1,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.950834561659134,0.037673405883505304,0.00116112431249882,4.0384725957198643e-05,12.10326553026041,0.4327813537954506
He,313,0.05,1,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9554572357948242,0.04519148621106595,0.0011117620738144598,5.4403900669911144e-05,10.880306022147026,0.21437540371400118
He,313,0.05,5,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9937739582785031,0.0009221297214414146,0.0028228564018325797,6.70657763238156e-05,4.700183395588494,0.09049980376855177
He,313,0.05,5,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9952311398428353,0.00029161884660132035,0.00255074539438514,4.2926204095785806e-05,4.167010143208023,0.07326446348878936
He,313,0.05,5,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9951186248646045,0.0005191109802472855,0.00250324162211672,4.916020672566379e-05,4.105466122067725,0.05587586620923579
He,313,0.05,5,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9658696049842914,0.0475087626553825,0.00320617673319858,0.00022312660131590303,4.963276120708777,0.19648687438433388
He,313,0.05,5,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9652926673110279,0.03487589398866312,0.00292682765438638,0.00022880433467808894,4.347200037484319,0.050914470917758
He,313,0.05,5,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9634172090666547,0.04205483656099137,0.00288642057010642,0.00025325269267697636,4.265791561847135,0.04425127750677419
He,313,0.05,5,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9585627188148654,0.04732483658898977,0.0059603836304129,0.00022698521790462107,12.304534985458558,0.4930309941934006
He,313,0.05,5,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.9544926164753391,0.03308899030799452,0.0057171311837272195,0.00022013788313065804,11.913807914412109,0.33158114810474004
He,313,0.05,5,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.95380624612096,0.04046637545306738,0.005510116122677541,0.0002588301550108254,10.720295708193541,0.1135839948772127
He,313,0.1,15,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9953580359135911,0.00030115929777333513,0.007195680608134761,0.0001929032857758953,4.037961937141924,0.09028602035532193
He,313,0.1,15,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9966591379984864,0.00010190692705300429,0.0059927026516491,9.817222735481788e-05,3.2524036013526576,0.059998852238743156
He,313,0.1,15,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9967271184992352,0.00014918511148762393,0.00585899119257942,9.753886832381206e-05,3.202642866196798,0.0757086453043541
He,313,0.1,15,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9640713157697627,0.053779875864347244,0.008445226182154519,0.0006064063791849359,4.2634034191577,0.23153592462379408
He,313,0.1,15,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9573324477408869,0.04075201059050955,0.00735581151070092,0.0007878321590620209,3.3437359483495284,0.05805296423412236
He,313,0.1,15,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9628973274407467,0.048752400194739726,0.007192008770149999,0.0007585960021746865,3.2989994038471586,0.04008411625015909
He,313,0.1,15,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9562150967701308,0.055049853164003515,0.017413465557933022,0.0007282562058911848,11.979719333570769,0.46633868087085173
He,313,0.1,15,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.9502228732364133,0.03990705493627385,0.01685824304072094,0.0006323218886426739,11.685841801975707,0.31531402896446104
He,313,0.1,15,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9545276605369409,0.04700084617928181,0.016144325364503602,0.0007418125639146684,10.52435488624403,0.08023242058644149
He,313,0.1,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9952921071501489,0.0002968063292274826,0.00049771581563802,1.406636316934766e-05,4.164832143903645,0.1125960401279044
He,313,0.1,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9965607144548159,0.00012649687875573488,0.00041840071071490005,8.010263483766e-06,3.3906184079818305,0.06465994491414088
He,313,0.1,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9965909883036297,0.0001958040521526168,0.00041185130219428,8.670222304602755e-06,3.3456073327894926,0.08252300895000772
He,313,0.1,1,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9636951495681814,0.053364978324550935,0.0005805987843088999,4.235260279371899e-05,4.348526767995892,0.22134670486958746
He,313,0.1,1,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9625001110034939,0.03840033034607966,0.00050349523289176,4.9155054514609284e-05,3.4692701673125654,0.029663788599393757
He,313,0.1,1,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9660524614838518,0.04750196981264803,0.0004897142482066001,5.380586871211791e-05,3.42690557528437,0.032225631268724846
He,313,0.1,1,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9571407518603989,0.05271096760534077,0.0011973002485559802,5.7717736520149316e-05,12.361804672302105,0.4573803669726181
He,313,0.1,1,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.950834561659134,0.037673405883505304,0.00116112431249882,4.0384725957198643e-05,12.10326553026041,0.4327813537954506
He,313,0.1,1,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9554572357948242,0.04519148621106595,0.0011117620738144598,5.4403900669911144e-05,10.880306022147026,0.21437540371400118
He,313,0.1,5,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9954096287843448,0.0002861578973666029,0.0024165922792852602,6.220797281131276e-05,4.021339157032491,0.10346044714271803
He,313,0.1,5,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.996724133483067,8.383586745930591e-05,0.00202116172102688,2.8807192240867346e-05,3.274377939450551,0.03627398862069261
He,313,0.1,5,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9967575775665548,0.00019555471009139873,0.0019819291825788803,4.0954965471567515e-05,3.229492288519256,0.07223738251431804
He,313,0.1,5,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9662042449418491,0.047491658701225146,0.00284727426167792,0.00019128548538015585,4.27920708802151,0.2632397578155443
He,313,0.1,5,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9629974674873372,0.0347865999341578,0.0024549570305654397,0.00023400901538143351,3.362765963220383,0.04906148365404072
He,313,0.1,5,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.962511999029454,0.041720114058673874,0.0024231078779646,0.00024938529455543313,3.3205219946591407,0.03346068067632125
He,313,0.1,5,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9585627188148654,0.04732483658898977,0.0059603836304129,0.00022698521790462107,12.304534985458558,0.4930309941934006
He,313,0.1,5,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.9544926164753391,0.03308899030799452,0.0057171311837272195,0.00022013788313065804,11.913807914412109,0.33158114810474004
He,313,0.1,5,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.95380624612096,0.04046637545306738,0.005510116122677541,0.0002588301550108254,10.720295708193541,0.1135839948772127
He,313,0.5,15,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9964931958377458,0.000355583164516946,0.00575479063901294,0.00018012750079036174,3.236384973828753,0.0819344562432934
He,313,0.5,15,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9984310384903126,0.00014890387510112693,0.00354101633822308,6.615024157290503e-05,1.884678573915177,0.05765902495491768
He,313,0.5,15,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9981338367259731,0.00023244269861673306,0.0035939073477367404,4.5988025337806805e-05,1.9110892384075158,0.05190804781169865
He,313,0.5,15,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9646769659864647,0.0541887240168597,0.0068987301275069,0.00048731928468278174,3.3535304982705254,0.34616666958281994
He,313,0.5,15,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9573659279731123,0.04089589239802601,0.00484601740196672,0.0007613582451393373,1.871966273056593,0.03745962241857082
He,313,0.5,15,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9637653130083871,0.048863007806167584,0.004760667872352,0.000766281099842781,1.879433050136356,0.033494983507133216
He,313,0.5,15,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9562150967701308,0.055049853164003515,0.017413465557933022,0.0007282562058911848,11.979719333570769,0.46633868087085173
He,313,0.5,15,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.9502228732364133,0.03990705493627385,0.01685824304072094,0.0006323218886426739,11.685841801975707,0.31531402896446104
He,313,0.5,15,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9545276605369409,0.04700084617928181,0.016144325364503602,0.0007418125639146684,10.52435488624403,0.08023242058644149
He,313,0.5,1,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9963913542782452,0.0004288076227644329,0.00039865400311301996,7.872868931970158e-06,3.341344806112039,0.06978047565276463
He,313,0.5,1,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9983896999112384,0.00018318229228350965,0.00025648949668912,5.998895587894168e-06,2.0778613378521404,0.05695407810440638
He,313,0.5,1,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.9982679596768522,0.00012813559912728574,0.00025803203436872,4.153497854909097e-06,2.105610848305703,0.05655176439428337
He,313,0.5,1,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9646410941225797,0.05265628396802142,0.00047838610006904005,3.706619064538709e-05,3.412245811018734,0.25265357610124856
He,313,0.5,1,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9570774309761759,0.038937711840187995,0.00034320279157369995,5.666897929866844e-05,2.084180528993311,0.05033634379965856
He,313,0.5,1,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9662657996231241,0.04747127251251806,0.00033053861604128,5.7010860784356714e-05,2.0825385026580214,0.03355138256631805
He,313,0.5,1,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9571407518603989,0.05271096760534077,0.0011973002485559802,5.7717736520149316e-05,12.361804672302105,0.4573803669726181
He,313,0.5,1,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.950834561659134,0.037673405883505304,0.00116112431249882,4.0384725957198643e-05,12.10326553026041,0.4327813537954506
He,313,0.5,1,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.9554572357948242,0.04519148621106595,0.0011117620738144598,5.4403900669911144e-05,10.880306022147026,0.21437540371400118
He,313,0.5,5,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9966183220943536,0.0003983182299111292,0.00191594074491962,3.832273901900273e-05,3.219301430357389,0.03049727688280278
He,313,0.5,5,struct+input,qt_then_rd__gbm_TRAIN_RATIO0.8,gbm,0.9985746310925473,0.00016283148906788312,0.0011530314068019202,2.251476216225635e-05,1.8775247787850737,0.0638890880426611
He,313,0.5,5,struct+input,qt_then_rd__rf_TRAIN_RATIO0.8,rf,0.998374302519783,0.00014967369500360565,0.0011669482064033802,1.878811435247465e-05,1.9111275305169109,0.052756549486569694
He,313,0.5,5,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.9663641325428746,0.04734556978236726,0.0023080627931971404,0.00013348339084122646,3.3404879466283193,0.3430781929127234
He,313,0.5,5,struct+input,random_with_input__gbm_TRAIN_RATIO0.8,gbm,0.9653948921501175,0.03518832073668135,0.00155899481250314,0.0002662535292192541,1.8873428332773394,0.03199960187814869
He,313,0.5,5,struct+input,random_with_input__rf_TRAIN_RATIO0.8,rf,0.9633772461367837,0.04205145197259095,0.00157626401976988,0.0002682970288450508,1.8922369853743795,0.03522345127154158
He,313,0.5,5,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.9585627188148654,0.04732483658898977,0.0059603836304129,0.00022698521790462107,12.304534985458558,0.4930309941934006
He,313,0.5,5,struct,random_struct__gbm_TRAIN_RATIO0.8,gbm,0.9544926164753391,0.03308899030799452,0.0057171311837272195,0.00022013788313065804,11.913807914412109,0.33158114810474004
He,313,0.5,5,struct,random_struct__rf_TRAIN_RATIO0.8,rf,0.95380624612096,0.04046637545306738,0.005510116122677541,0.0002588301550108254,10.720295708193541,0.1135839948772127
N2,293,0.01,5,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9661628838383705,0.003562966427984039,0.05819933142837867,0.002032934923152481,4.493406269397635,0.11340815026102885
N2,293,0.01,5,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.7793962156632412,0.08450328101319501,0.07752064210457343,0.005835345969366045,5.530312577304519,0.48422351508023054
N2,293,0.01,5,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.3753160118490345,0.04506460973603206,0.32536085837018647,0.0036434501871396214,32.38477853711101,1.2042536178098027
O2,293,0.01,5,struct+input,qt_then_rd__cat_TRAIN_RATIO0.8,cat,0.9705343321913421,0.0034685646222433653,0.05528263377523268,0.0012832122914057697,4.245265069754846,0.1161656932899405
O2,293,0.01,5,struct+input,random_with_input__cat_TRAIN_RATIO0.8,cat,0.8651327663311472,0.15886185070948847,0.06745590085852712,0.005921748663256104,4.916216936549057,0.23166931231530488
O2,293,0.01,5,struct,random_struct__cat_TRAIN_RATIO0.8,cat,0.3845439735685943,0.08584267242102332,0.3210308114216867,0.007053225723718655,32.44327025708577,1.0137271265365673
